name ra dec hostra_ghost hostdec_ghost hostra_sherlock hostdec_sherlock transient_sep_ghost sep_L2arcsec_ghost transient_sep_sherlock sep_L2arcsec_sherlock sep_host_ghost_v_sherlock sep_L2arcsec_host_ghost_v_sherlock
2020lky 198.098516666667 -0.911736111111111 198.0979880 -0.9121628 -99.0000000 -99.0000000 2.4456513 False -99.0000000 False -99.0000000 False
2020lly 235.965018178011 13.6818327092611 235.9652926 13.6813872 235.9655200 13.6816710 1.8689881 True 1.8493162 True 1.2947802 True
2020llz 225.39974627673178 -2.9382226994139575 225.3991866 -2.9385785 225.3991757 -2.9385904 2.3850888 False 2.4414224 False 0.0582463 True
2020lmw 225.276875 0.346002777777778 225.2767925 0.3459275 -99.0000000 -99.0000000 0.4021573 True -99.0000000 False -99.0000000 False
2020lnm 192.8722078795922 -5.429018211140763 192.8718549 -5.4286964 192.8718570 -5.4288450 1.7155348 True 1.4036148 True 0.5351939 True
2020lom 325.7341591958124 4.305383306940994 325.7296192 4.3028969 -99.0000000 -99.0000000 18.5942654 False -99.0000000 False -99.0000000 False
2020lrr 210.27800842667358 34.580896863839975 210.2780728 34.5809491 210.2780417 34.5809200 0.2679076 True 0.1290868 True 0.1395635 True
2020lsz 325.357791228121 13.1481657821011 325.3566699 13.1479566 325.3566202 13.1479858 4.0024825 False 4.1558414 False 0.2033200 True
2020ltj 240.771516851526 32.5678020411434 240.7723321 32.5683320 240.7722877 32.5683333 3.1235487 False 3.0211160 False 0.1346679 True
2020ltk 143.1794125 36.0705222222222 143.1792370 36.0704934 143.1792149 36.0704404 0.5211640 True 0.6460219 True 0.2012902 True
2020ltr 149.912008333333 3.06944722222222 149.9121109 3.0689511 149.9122760 3.0690120 1.8237230 True 1.8386749 True 0.6326053 True
2020lvr 196.0400875 -0.858591666666667 196.0427838 -0.8623834 -99.0000000 -99.0000000 16.7489951 False -99.0000000 False -99.0000000 False
2020lxc 244.216345833333 27.0420833333333 244.2163868 27.0419329 -99.0000000 -99.0000000 0.5572353 True -99.0000000 False -99.0000000 False
2020lxd 172.54121427434438 12.832517509092845 172.5413538 12.8323924 172.5413277 12.8324166 0.6653053 True 0.5389608 True 0.1263671 True
2020lxe 169.28880763605525 13.35728338281565 169.2885174 13.3564922 169.2885068 13.3565319 3.0241817 False 2.9034064 False 0.1475789 True
2020lyb 160.426204166667 -0.846822222222222 160.4264625 -0.8468139 -99.0000000 -99.0000000 0.9302034 True -99.0000000 False -99.0000000 False
2020lyu 190.25126666666665 9.746827777777776 190.2511411 9.7468172 190.2511425 9.7468066 0.4471810 True 0.4470310 True 0.0384530 True
2020lyv 150.50151876195966 5.016329938434661 150.5010671 5.0157237 150.5010251 5.0157387 2.7178484 False 2.7684512 False 0.1601088 True
2020lyy 155.43071340809075 2.4420187719216457 155.4305436 2.4416160 155.4305424 2.4416144 1.5734256 True 1.5801477 True 0.0069357 True
2020lyz 186.44959851459362 17.471221043672585 186.4501359 17.4719204 186.4501370 17.4716970 3.1215840 False 2.5209354 False 0.8043572 True
2020lzk 228.125429166667 9.90987222222222 228.1269352 9.9079110 -99.0000000 -99.0000000 8.8528423 False -99.0000000 False -99.0000000 False
2020lzp 196.390233333333 -4.96451388888889 196.3904298 -4.9673316 -99.0000000 -99.0000000 10.1683447 False -99.0000000 False -99.0000000 False
2020mbg 228.5389204256726 -2.7926435720937444 228.5387810 -2.7926537 228.5387588 -2.7926608 0.5025300 True 0.5846072 True 0.0840583 True
2020mbh 249.382863574168 35.9759401403902 249.3814645 35.9756869 249.3814673 35.9756802 4.1767991 False 4.1742108 False 0.0256724 True
2020mbi 244.17494660817 36.6998656929131 244.1749399 36.7002961 244.1749370 36.7002140 1.5496934 True 1.2542122 True 0.2957889 True
2020mbn 191.333952229542 13.7158566415913 -99.0000000 -99.0000000 191.3350830 13.6926700 -99.0000000 False 83.5655481 False -99.0000000 False
2020mcd 212.03642242245928 -4.051671712232956 212.0356486 -4.0524355 212.0356501 -4.0524171 3.9091961 False 3.8589781 False 0.0664765 True
2020mfa 158.59977248016278 -5.442662827025766 -99.0000000 -99.0000000 158.5977917 -5.4420300 -99.0000000 False 7.4553873 False -99.0000000 False
2020mfb 192.51225908275725 -4.7112072671734095 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020mgm 231.678383333333 -1.35290833333333 231.6775438 -1.3535626 -99.0000000 -99.0000000 3.8310568 False -99.0000000 False -99.0000000 False
2020mhg 229.2527875 -4.50872777777778 229.2525013 -4.5090190 -99.0000000 -99.0000000 1.4676993 True -99.0000000 False -99.0000000 False
2020mjn 232.13955375908444 13.010150149796292 232.1401420 13.0124384 232.1400000 13.0124700 8.4920969 False 8.4968710 False 0.5110601 True
2020mju 243.51415510869705 33.90146848248458 243.5141125 33.9013574 243.5141920 33.9013820 0.4194756 True 0.3302750 True 0.2533701 True
2020mka 230.59165977870688 13.522562228439943 230.5915105 13.5225354 230.5914970 13.5225620 0.5314797 True 0.5697587 True 0.1068344 True
2020mks 236.455029271896 19.6846278712413 236.4566837 19.6857065 236.4566800 19.6856945 6.8209933 False 6.7861639 False 0.0449503 True
2020mms 246.46904289361672 26.690540964604853 246.4696794 26.6909320 246.4696866 26.6909394 2.4844244 False 2.5187308 False 0.0353647 True
2020mnx 194.6228866493554 -5.097069227422216 194.6221844 -5.0965066 194.6221746 -5.0965200 3.2316232 False 3.2294184 False 0.0595082 True
2020mor 185.68694886472227 8.34382767013149 185.6866933 8.3438945 185.6866541 8.3438887 0.9414109 True 1.0725788 True 0.1411488 True
2020mpc 319.1694 13.1161416666667 319.1687769 13.1152987 -99.0000000 -99.0000000 3.7390463 False -99.0000000 False -99.0000000 False
2020mqf 174.60475 8.99290555555555 174.6045986 8.9926713 -99.0000000 -99.0000000 1.0006366 True -99.0000000 False -99.0000000 False
2020mrv 227.614895430123 -3.01532702247381 227.6148626 -3.0161099 227.6148244 -3.0161154 2.8209012 False 2.8496509 False 0.1385699 True
2020mrw 328.623458355589 7.20495480209132 328.6254402 7.2047061 328.6254308 7.2047117 7.1347945 False 7.0987272 False 0.0393715 True
2020msu 219.869947184971 38.447404003284 219.8708209 38.4489213 219.8707886 38.4488839 5.9920710 False 5.8320473 False 0.1624708 True
2020mth 316.992083333333 -5.29495 316.9922306 -5.2948000 -99.0000000 -99.0000000 0.7551385 True -99.0000000 False -99.0000000 False
2020mub 241.083643317858 34.0703738899272 241.0839105 34.0679989 -99.0000000 -99.0000000 8.5871076 False -99.0000000 False -99.0000000 False
2020mvu 183.044269865015 18.4827883047007 -99.0000000 -99.0000000 183.0442842 18.4828361 -99.0000000 False 0.1788629 True -99.0000000 False
2020mvw 148.68136395830274 2.7023129970921453 148.6814295 2.7041217 148.6814355 2.7041239 6.5157398 False 6.5244668 False 0.0229094 True
2020mvx 187.66868476273106 11.033211745374977 187.6705242 11.0329872 -99.0000000 -99.0000000 6.5498083 False -99.0000000 False -99.0000000 False
2020mvy 226.76209564883857 9.727200093928355 226.7614920 9.7263640 226.7620224 9.7272379 3.6941864 False 0.2932632 True 3.6658082 False
2020mwc 149.84689607182602 6.497194463133337 149.8474882 6.4973269 149.8474050 6.4972400 2.1709272 False 1.8277408 True 0.4317274 True
2020mwo 235.7999921852032 20.4125303079136 235.7999485 20.4123315 235.7999260 20.4123482 0.7306924 True 0.6924616 True 0.0968941 True
2020mye 2.46027976719963 21.7531264918509 2.4605569 21.7520377 2.4605507 21.7520305 4.0277987 False 4.0480864 False 0.0329619 True
2020myi 0.650026258111463 23.1517351064881 0.6457662 23.1502321 0.6451250 23.1507500 15.1036792 False 16.6067054 False 2.8251215 False
2020mza 3.87445889684545 17.3243102868139 3.8787806 17.3284467 3.8786380 17.3283940 21.0314471 False 20.5523742 False 0.5253092 True
2020mzr 0.90167726881124 19.9850198023024 0.9018344 19.9847991 0.9018189 19.9848509 0.9560178 True 0.7740886 True 0.1937514 True
2020nap 181.78675108747643 16.92115288972759 181.7877471 16.9211077 181.7877337 16.9211081 3.4340994 False 3.3882468 False 0.0458582 True
2020nax 180.257150658686 17.4477627260233 180.2570907 17.4478630 180.2570940 17.4478570 0.4156773 True 0.3912123 True 0.0244892 True
2020nbj 173.37625 10.8731611111111 173.3739848 10.8731552 -99.0000000 -99.0000000 8.0082064 False -99.0000000 False -99.0000000 False
2020nbo 239.55895308833558 18.102810310726206 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020nbv 195.0382180690402 -4.438361661509544 195.0375844 -4.4383404 195.0375786 -4.4383409 2.2757999 False 2.2965439 False 0.0209014 True
2020nbw 193.29436458398004 -1.821426978968703 193.2939457 -1.8212196 193.2940970 -1.8213700 1.6821617 True 0.9844236 True 0.7679641 True
2020nbx 193.955091408644 21.0767581110224 193.9556244 21.0766040 193.9555424 21.0765765 1.8745740 True 1.6499629 True 0.2928415 True
2020ncg 232.74676792396764 -3.664621017971793 232.7463926 -3.6647995 232.7464400 -3.6646000 1.4936987 True 1.1805397 True 0.7381827 True
2020nde 230.2646890600236 12.926655143395813 230.2656850 12.9267109 230.2656439 12.9267008 3.5004139 False 3.3544766 False 0.1487217 True
2020ndf 190.074186698327 11.4547268688652 190.0742842 11.4546895 190.0742707 11.4546869 0.3691663 True 0.3295049 True 0.0482350 True
2020ndg 188.06179153512963 11.960717822480518 188.0618351 11.9607737 188.0618382 11.9607112 0.2530355 True 0.1659340 True 0.2253967 True
2020ndh 233.781216666667 9.75080555555556 233.7794028 9.7488303 233.7727810 9.7500830 9.5907858 False 30.0425436 False 23.9230748 False
2020ndi 231.3131399342131 8.971972172550322 231.3096654 8.9707604 231.3130811 8.9722346 13.1029521 False 0.9675961 True 13.2549266 False
2020ndj 195.902906936753 16.9386734698457 195.9030479 16.9388062 195.9030138 16.9387564 0.6811615 True 0.4737460 True 0.2144340 True
2020neh 230.33364299125935 14.069650369645718 230.3337202 14.0695869 230.3336612 14.0695986 0.3536106 True 0.1969689 True 0.2104332 True
2020nff 193.364316666667 -4.53585 193.3639997 -4.5362467 -99.0000000 -99.0000000 1.8257057 True -99.0000000 False -99.0000000 False
2020nfg 239.207453842782 32.2371070296993 239.2073612 32.2372660 239.2073277 32.2372214 0.6381199 True 0.5630852 True 0.1903395 True
2020nfh 236.79384383216387 16.301580881895234 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020ngu 231.2333125 12.4364777777778 231.2329595 12.4361138 -99.0000000 -99.0000000 1.8048358 True -99.0000000 False -99.0000000 False
2020nhj 242.651448275064 20.1011636150341 242.6511419 20.1012237 242.6511670 20.1012200 1.0580087 True 0.9723343 True 0.0857839 True
2020nhl 221.13207114070266 -7.860109976831207 221.1322327 -7.8602701 221.1322436 -7.8602695 0.8150057 True 0.8415740 True 0.0389599 True
2020nib 241.091273461005 34.2991800174483 241.0912313 34.2991862 241.0911949 34.2991699 0.1272900 True 0.2364887 True 0.1233816 True
2020nic 243.82806240102406 27.897536281441443 243.8278504 27.8971725 243.8278498 27.8975497 1.4732807 True 0.6782085 True 1.3579227 True
2020nie 222.76447604140756 38.465525264715566 222.7644197 38.4654889 222.7644032 38.4655087 0.2056811 True 0.2137885 True 0.0852400 True
2020nim 244.21818208962867 26.73585846498839 244.2181859 26.7357584 244.2181754 26.7358636 0.3602580 True 0.0282870 True 0.3800488 True
2020nis 227.964999888181 -11.1835289788957 227.9665523 -11.1825866 227.9665514 -11.1825954 6.4475240 False 6.4280252 False 0.0318402 True
2020njd 190.24175 -1.98871944444444 190.2418158 -1.9886452 -99.0000000 -99.0000000 0.3572480 True -99.0000000 False -99.0000000 False
2020njo 234.448391666667 13.073475 234.4481030 13.0746209 -99.0000000 -99.0000000 4.2474792 False -99.0000000 False -99.0000000 False
2020njw 243.674734294314 31.0477222514389 243.6743160 31.0479813 243.6743822 31.0480108 1.5919261 True 1.5028749 True 0.2300816 True
2020nki 193.837495833333 19.4622277777778 193.8375161 19.4622420 -99.0000000 -99.0000000 0.0859484 True -99.0000000 False -99.0000000 False
2020nkv 230.49625879947 10.438199920202 230.4970027 10.4391265 -99.0000000 -99.0000000 4.2500547 False -99.0000000 False -99.0000000 False
2020nlb 186.3507791228639 18.20355432507889 186.3524881 18.1989664 186.3504583 18.1915000 17.5199837 False 43.4094386 False 27.7610295 False
2020nlk 5.3047073408303 28.1484091956458 5.3052287 28.1496206 5.3052118 28.1496049 4.6645614 False 4.5927662 False 0.0780198 True
2020nlo 234.343291666667 9.94563888888889 234.3402929 9.9441210 -99.0000000 -99.0000000 11.9552550 False -99.0000000 False -99.0000000 False
2020nnk 241.60712379497897 25.275030115238035 241.6077205 25.2749113 241.6075000 25.2749400 1.9889596 True 1.2669257 True 0.7251373 True
2020noq 227.2980481887378 -10.546497564329139 227.3001259 -10.5468682 227.3000266 -10.5468620 7.4734945 False 7.1237833 False 0.3521855 True
2020nor 230.84739051105728 14.167782827517668 230.8475196 14.1685944 230.8475116 14.1685919 2.9563547 False 2.9429996 False 0.0295341 True
2020nov 254.55410247844392 2.117542085973981 254.5540719 2.1175345 254.5540699 2.1175289 0.1132768 True 0.1264839 True 0.0216873 True
2020noz 187.25106435987797 7.849554792386359 187.2494372 7.8510258 187.2495880 7.8510960 7.8561224 False 7.6488748 False 0.5942451 True
2020npn 314.332508333333 -2.10016666666667 314.3324461 -2.1001084 314.3324709 -2.1001685 0.3068977 True 0.1346904 True 0.2341301 True
2020nqu 355.760654732199 24.5080230875101 355.7610870 24.5094727 355.7611006 24.5094578 5.4072266 False 5.3673325 False 0.0699172 True
2020nrg 53.6371924214308 -4.81048712915322 53.6336729 -4.8106524 53.6336670 -4.8107200 12.6396253 False 12.6745649 False 0.2441742 True
2020nrh 51.9719834532204 -3.80264284101109 51.9721227 -3.8028113 51.9721291 -3.8028026 0.7861577 True 0.7774377 True 0.0389848 True
2020nrm 227.02644256741522 8.945307765171508 227.0263440 8.9450434 227.0263665 8.9450909 1.0142354 True 0.8260564 True 0.1890156 True
2020nrp 185.777703853503 19.7160944087631 185.7775948 19.7163083 185.7775862 19.7162808 0.8541580 True 0.7804092 True 0.1032733 True
2020nsp 244.667353676718 30.8322416042047 -99.0000000 -99.0000000 244.6671745 30.8323260 -99.0000000 False 0.6318089 True -99.0000000 False
2020nuc 220.08003683494394 41.40853838445058 220.0784142 41.4079774 220.0783942 41.4079583 4.8242059 False 4.9021431 False 0.0873628 True
2020nud 6.62242684283592 19.4871476012777 6.6230814 19.4875814 6.6230585 19.4875704 2.7156054 False 2.6292747 False 0.0872371 True
2020nue 313.462166592354 -0.183881921249773 313.4621088 -0.1839975 313.4621341 -0.1840273 0.4652159 True 0.5362696 True 0.1406222 True
2020nva 41.5272969945291 37.972530901419 41.5240784 37.9747245 41.5240140 37.9746670 12.0745269 False 12.0803929 False 0.2762288 True
2020nvb 187.24493518807466 3.5727824536439856 187.2459763 3.5706349 187.2458800 3.5706070 8.5886680 False 8.5357235 False 0.3601566 True
2020nvd 6.54181665481961 28.0675890966203 6.5412370 28.0672455 6.5412388 28.0672423 2.2182920 False 2.2201372 False 0.0129865 True
2020nwa 332.777895833333 0.303205555555556 332.7786228 0.3027603 -99.0000000 -99.0000000 3.0689029 False -99.0000000 False -99.0000000 False
2020nxl 2.04938750000002 19.9327972222222 2.0487587 19.9324059 -99.0000000 -99.0000000 2.5520882 False -99.0000000 False -99.0000000 False
2020nxt 339.400981583126 35.0021208570253 339.4025518 35.0020398 339.4025270 35.0020830 4.6395752 False 4.5592733 False 0.1717391 True
2020nyu 309.6753913896992 -1.216511359314066 309.6755933 -1.2181829 309.6755929 -1.2181780 6.0612015 False 6.0435000 False 0.0177084 True
2020oa 197.372716362527 7.54537915950028 197.3744805 7.5439646 197.3745120 7.5441220 8.0975726 False 7.8453386 False 0.5777332 True
2020oaf 224.032533333333 -8.15915555555556 224.0326301 -8.1599370 -99.0000000 -99.0000000 2.8341440 False -99.0000000 False -99.0000000 False
2020oay 193.70608439186117 -4.578440611771099 193.7089333 -4.5786211 193.7089324 -4.5786371 10.2441425 False 10.2446913 False 0.0578950 True
2020odn 322.206636344824 9.90703775792272 322.2066537 9.9071000 322.2066418 9.9070963 0.2324024 True 0.2118031 True 0.0439387 True
2020odq 333.343468512376 5.46770539451537 333.3430964 5.4680073 333.3431255 5.4679804 1.7203254 True 1.5784013 True 0.1422642 True
2020odr 239.266207819128 32.2415533987259 239.2669204 32.2413951 239.2669287 32.2413944 2.2433927 False 2.2685180 False 0.0254117 True
2020ods 242.23848000305637 26.241927202458644 242.2384047 26.2419012 242.2384170 26.2418900 0.2605994 True 0.2435624 True 0.0564933 True
2020odt 228.75738827969968 -1.3203958802339386 228.7574869 -1.3202913 228.7574516 -1.3203253 0.5175020 True 0.3414309 True 0.1763826 True
2020odu 242.86380942203724 24.68061111096041 242.8640033 24.6804418 242.8639898 24.6804070 0.8794964 True 0.9422228 True 0.1328033 True
2020odw 226.60737628991922 -10.516432338069015 226.6073732 -10.5163710 226.6073641 -10.5163821 0.2212281 True 0.1860997 True 0.0513940 True
2020oef 227.268175 14.0805583333333 227.2676890 14.0802512 -99.0000000 -99.0000000 2.0256370 False -99.0000000 False -99.0000000 False
2020oen 228.29892983141968 9.889307648466808 228.2981320 9.8911239 228.2981110 9.8910140 7.1246092 False 6.7946986 False 0.4027303 True
2020ofp 226.20245175586038 -2.6023592244724365 226.2023123 -2.6025565 226.2023010 -2.6025350 0.8694742 True 0.8332854 True 0.0874349 True
2020ofw 195.1394782243247 27.50451792950755 195.1397940 27.5041347 195.1396820 27.5042970 1.7089222 True 1.0275982 True 0.6851501 True
2020ogv 196.39339506327954 -2.58630286561718 196.3950776 -2.5868293 196.3949280 -2.5868200 6.3410063 False 5.8188041 False 0.5392381 True
2020ohy 229.492429037141 11.2232647284757 229.4925635 11.2231809 229.4925643 11.2231756 0.5626785 True 0.5754650 True 0.0193949 True
2020oi 185.72887205439966 15.823586767283308 185.7275954 15.8213174 185.7331250 15.8228611 9.2894962 False 14.9602985 False 19.9421683 False
2020oiv 219.45838135281832 43.2055341531181 219.4577246 43.2054363 219.4580000 43.2054700 1.7588784 True 1.0269941 True 0.7326674 True
2020oiw 219.289985998551 37.9331191788825 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020oix 193.254805230659 6.62526567412316 193.2549016 6.6255451 193.2548566 6.6255719 1.0633935 True 1.1176377 True 0.1878388 True
2020oiy 218.439994190743 42.0692338822719 218.4399538 42.0693647 218.4399770 42.0693224 0.4832608 True 0.3218950 True 0.1645757 True
2020ojl 220.68174290258077 -7.355098244526956 220.6817543 -7.3550980 220.6817839 -7.3550913 0.0405598 True 0.1485309 True 0.1085721 True
2020oku 195.756023140261 2.3190838297538 195.7561062 2.3191821 195.7561018 2.3191768 0.4629163 True 0.4384419 True 0.0244750 True
2020olk 236.214075 18.3638972222222 236.2139532 18.3633926 236.2138962 18.3634360 1.8637035 True 1.7691058 True 0.2496200 True
2020onu 17.8657823138051 -17.3682800742385 17.8672971 -17.3656451 17.8672942 -17.3656311 10.8197573 False 10.8592026 False 0.0513075 True
2020ooo 333.435541666667 6.44809722222222 -99.0000000 -99.0000000 333.4356853 6.4489273 -99.0000000 False 3.0321625 False -99.0000000 False
2020oos 193.78487192757123 -2.5571710229181632 193.7846425 -2.5565025 193.7846339 -2.5564761 2.5440832 False 2.6440873 False 0.1000175 True
2020oot 204.81506637338103 29.31922599251744 204.8146217 29.3191259 204.8146262 29.3191342 1.4414650 True 1.4206674 True 0.0330776 True
2020oou 196.4747755995393 -4.140305732232327 196.4762188 -4.1416226 196.4760000 -4.1415600 7.0233736 False 6.3020847 False 0.8172777 True
2020oov 216.30656757417427 43.402187211709006 216.3048486 43.4023208 216.3048437 43.4023027 4.5217730 False 4.5280487 False 0.0665841 True
2020oow 196.62680904923883 -4.517584999155825 196.6271892 -4.5174269 196.6271895 -4.5174120 1.4783432 True 1.5006281 True 0.0537976 True
2020oox 220.856122057393 42.72975724818043 220.8560701 42.7298086 220.8560825 42.7297948 0.2303154 True 0.1710991 True 0.0593458 True
2020opa 321.5970125 11.4735083333333 321.5972536 11.4731640 321.5972444 11.4731716 1.5032519 True 1.4624584 True 0.0423293 True
2020opy 239.10721061873852 23.372511373233493 239.1071988 23.3724006 239.1071816 23.3724158 0.4007569 True 0.3571467 True 0.0790877 True
2020ore 234.0640375 12.7687055555556 234.0640391 12.7687465 -99.0000000 -99.0000000 0.1475790 True -99.0000000 False -99.0000000 False
2020out 224.5398 -8.33184444444444 224.5398967 -8.3320541 -99.0000000 -99.0000000 0.8296566 True -99.0000000 False -99.0000000 False
2020ovg 241.77219638064602 28.788728941690458 241.7721997 28.7896905 241.7722082 28.7896790 3.4618059 False 3.4203861 False 0.0494577 True
2020ovi 235.83601813174548 20.863362494876856 235.8359881 20.8636137 235.8359924 20.8635879 0.9099601 True 0.8159164 True 0.0941447 True
2020ovk 358.573870544118 26.3267144683788 358.5742573 26.3310630 358.5742746 26.3310565 15.7044202 False 15.6856099 False 0.0603751 True
2020ovv 184.0513375 9.507194444444444 184.0495267 9.5079571 184.0495369 9.5079272 6.9911005 False 6.9160898 False 0.1134121 True
2020owi 228.369575 -3.59586944444444 228.3689401 -3.5993557 -99.0000000 -99.0000000 12.7561217 False -99.0000000 False -99.0000000 False
2020oxt 317.841320833333 0.278 317.8409698 0.2773804 -99.0000000 -99.0000000 2.5634984 False -99.0000000 False -99.0000000 False
2020oza 179.784683333333 20.9271527777778 179.7844983 20.9265873 -99.0000000 -99.0000000 2.1286522 False -99.0000000 False -99.0000000 False
2020pcl 227.3329625 9.79191666666667 227.3331187 9.7923170 -99.0000000 -99.0000000 1.5440870 True -99.0000000 False -99.0000000 False
2020pcz 241.819758333333 20.3962611111111 241.8194905 20.3966786 -99.0000000 -99.0000000 1.7539459 True -99.0000000 False -99.0000000 False
2020pf 186.51958144194708 12.459902605845722 186.5194376 12.4598217 186.5193811 12.4598250 0.5834085 True 0.7576859 True 0.1990890 True
2020pfs 247.2545375 33.0022333333333 247.2539425 33.0035146 247.2539366 33.0035084 4.9501848 False 4.9357204 False 0.0287767 True
2020pft 240.448504166667 32.3037722222222 240.4481387 32.3042077 -99.0000000 -99.0000000 1.9220679 True -99.0000000 False -99.0000000 False
2020pfy 240.775616666667 33.6268583333333 240.7786424 33.6261178 -99.0000000 -99.0000000 9.4535574 False -99.0000000 False -99.0000000 False
2020pga 246.955383333333 25.2474055555556 246.9561214 25.2490889 -99.0000000 -99.0000000 6.5191087 False -99.0000000 False -99.0000000 False
2020pip 193.28910533259307 3.348240542258603 193.2895292 3.3482318 193.2894170 3.3483100 1.5237515 True 1.1476583 True 0.4918898 True
2020pix 238.50291122249163 28.17262532020286 238.5036517 28.1716361 238.5036426 28.1716482 4.2667400 False 4.2142669 False 0.0524732 True
2020pki 318.10123160509886 13.004881101713236 318.1011626 13.0048810 318.1011733 13.0048791 0.2421875 True 0.2046956 True 0.0381975 True
2020pmj 358.780208333333 26.4574361111111 358.7805825 26.4572210 -99.0000000 -99.0000000 1.4331601 True -99.0000000 False -99.0000000 False
2020pmq 5.56510823193727 18.5644735591929 5.5651248 18.5644983 5.5635532 18.5648640 0.1055893 True 5.4898993 False 5.5226434 False
2020pni 225.958182670884 42.1140371983307 225.9603391 42.1154217 225.9603635 42.1153890 7.6161585 False 7.5895018 False 0.1343377 True
2020pog 212.51138405847425 -6.139257658661393 212.5112487 -6.1389868 212.5112341 -6.1390054 1.0888406 True 1.0549649 True 0.0847618 True
2020poh 227.48648528848352 -12.08070263718827 227.4838562 -12.0815266 227.4838612 -12.0815493 9.7186903 False 9.7272925 False 0.0834437 True
2020poi 197.216801868094 -4.02889225486414 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020ppe 9.89988197298044 6.66414752984349 9.9002559 6.6642548 9.9002083 6.6641900 1.3918807 True 1.1768140 True 0.2890001 True
2020ppq 227.557798148562 12.2830677409403 227.5568489 12.2839963 227.5568567 12.2839884 4.7248486 False 4.6852309 False 0.0396248 True
2020pqw 193.836641095358 17.7863125322764 193.8354343 17.7857216 193.8354583 17.7857500 4.6518529 False 4.5320535 False 0.1313661 True
2020prg 12.5946971887092 -20.2155180813593 12.5934578 -20.2147244 12.5937083 -20.2147800 5.0690868 False 4.2684576 False 0.8697776 True
2020pri 12.9349670575595 -21.6402645336403 12.9338564 -21.6377404 -99.0000000 -99.0000000 9.8176849 False -99.0000000 False -99.0000000 False
2020pru 240.316820833333 17.7680194444444 240.3188680 17.7677786 -99.0000000 -99.0000000 7.0717385 False -99.0000000 False -99.0000000 False
2020pss 224.269494166381 -7.84187711281768 224.2691669 -7.8418112 224.2691725 -7.8417882 1.1910117 True 1.1911177 True 0.0848828 True
2020pst 18.3001404783387 2.2838709757719 18.2987355 2.2838737 18.2987488 2.2838827 5.0538061 False 5.0063860 False 0.0575135 True
2020psu 16.8569829005052 1.0437350951695057 16.8570813 1.0437490 16.8570000 1.0437100 0.3576126 True 0.1093158 True 0.3245344 True
2020psv 5.324875 21.0710277777778 5.3257772 21.0706607 5.3256710 21.0705890 3.3062904 False 3.1057037 False 0.4402461 True
2020pth 10.6412442560557 3.90287742861321 10.6411887 3.9028520 10.6411758 3.9028282 0.2193742 True 0.3031081 True 0.0975777 True
2020ptm 20.7555022658711 14.2224431186035 20.7556576 14.2223333 20.7556250 14.2223300 0.6708408 True 0.5909948 True 0.1143158 True
2020puc 318.839001221994 9.90984689873358 318.8389935 9.9097992 -99.0000000 -99.0000000 0.1740143 True -99.0000000 False -99.0000000 False
2020pux 330.253999735477 1.96883216692945 330.2542549 1.9691573 330.2543398 1.9692051 1.4876518 True 1.8163427 True 0.3504787 True
2020pvj 333.428379425422 0.0393019471308196 333.4287701 0.0389688 333.4287920 0.0389860 1.8482384 True 1.8707544 True 0.1001883 True
2020pvo 330.624708333333 1.66422777777778 330.6245150 1.6633477 -99.0000000 -99.0000000 3.2438851 False -99.0000000 False -99.0000000 False
2020pvt 333.71284738523 6.49952239723644 333.7128574 6.4993382 333.7128746 6.4993373 0.6641488 True 0.6733538 True 0.0617135 True
2020pvu 332.3016 6.99711944444444 332.3007974 6.9974093 -99.0000000 -99.0000000 3.0518005 False -99.0000000 False -99.0000000 False
2020pvy 334.679970833333 6.25991111111111 334.6796879 6.2599537 -99.0000000 -99.0000000 1.0239288 True -99.0000000 False -99.0000000 False
2020pwl 226.5590742958514 -12.766076490101717 226.5594747 -12.7658724 226.5594799 -12.7658847 1.5861760 True 1.5825637 True 0.0476950 True
2020pwr 236.366191666667 20.4754722222222 236.3662951 20.4752167 -99.0000000 -99.0000000 0.9837536 True -99.0000000 False -99.0000000 False
2020pyf 237.45994533290468 27.07780964708101 237.4597498 27.0771926 237.4597630 27.0772071 2.3081756 False 2.2465362 False 0.0672464 True
2020pyi 190.698517847486 13.3471916827754 190.6983813 13.3474864 190.6983750 13.3474700 1.1638831 True 1.1199322 True 0.0630263 True
2020pyk 7.50656666666667 26.8988583333333 7.5056054 26.8979290 7.5056776 26.8979614 4.5515356 False 4.3096354 False 0.2594423 True
2020pyx 219.218152246048 -8.06620672900746 219.2180708 -8.0662913 219.2180829 -8.0662805 0.4206000 True 0.3628561 True 0.0579466 True
2020pyy 1.82723750000002 17.0771083333333 1.8282841 17.0783808 1.8283183 17.0783469 5.8270524 False 5.8064520 False 0.1697694 True
2020pzl 0.710985639663595 24.6662149833761 0.7109198 24.6662946 0.7109460 24.6662652 0.3585137 True 0.2223519 True 0.1363030 True
