SURVEY:  YSE
SNID:  2021nsm
otherID: 
IAUC:    UNKNOWN
RA:        248.4964760  deg
DECL:       33.0948270  deg
MWEBV:    0.019 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.2350 +- 0.051 (PHOTO-Z, HELIO)
PHOTO_Z: 0.2350 +- 0.051 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J163359.095+330540.624 
VETTED_PS1_OBJID: 147712484962734063 
VETTED_HOST_GALAXY_STATUS: G 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 1.045 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (248.4962289, 33.0946238) 
VETTED_HOST_GALAXY_NAME: SDSS J163359.10+330540.5 (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59358.425
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 99.8
PARSNIP_S1: -0.403 +- 0.097
PARSNIP_S2: 0.504 +- 0.247
PARSNIP_S3: 0.678 +- 0.169
SUPERRAENN_PRED: SN Ibc
SUPERRAENN_CONF: 84.0
SET_ZTF_FP: 27.500
PEAK_SNR: 15.818
MAX_MJD_GAP(days): 12.074
NOBS_BEFORE_PEAK: 10
NOBS_TO_PEAK: 11
NOBS_AFTER_PEAK: 40
SEARCH_PEAKMAG: 20.237
SEARCH_PEAKFLT: X
PEAKMAG_YSE-r/ZTF-r(Y): 20.329
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021nsm.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0011
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 0.948 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 51
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59347.540 g NULL 230.333 48.897 21.594 0.230 0x00
OBS: 59352.304 Y 680 327.094 63.653 21.213 0.211 0x00
OBS: 59354.360 i NULL 321.974 78.254 21.230 0.264 0x00
OBS: 59354.360 g NULL 437.548 68.869 20.897 0.171 0x00
OBS: 59354.395 X 680 494.542 79.950 20.764 0.176 0x00
OBS: 59354.413 Y 680 479.886 102.619 20.797 0.232 0x00
OBS: 59355.370 g NULL 617.022 52.266 20.524 0.092 0x00
OBS: 59356.360 i NULL 418.253 73.869 20.946 0.192 0x00
OBS: 59356.360 r NULL 538.109 60.036 20.673 0.121 0x00
OBS: 59358.380 r NULL 732.031 101.188 20.339 0.150 0x00
OBS: 59358.425 X 680 803.760 195.217 20.237 0.264 0x00
OBS: 59360.390 i NULL 695.318 141.020 20.395 0.220 0x00
OBS: 59360.390 r NULL 705.103 134.664 20.379 0.207 0x00
OBS: 59361.324 X 680 696.321 171.382 20.393 0.267 0x00
OBS: 59361.383 Y 680 718.385 142.931 20.359 0.216 0x00
OBS: 59363.309 X 680 750.639 101.643 20.311 0.147 0x00
OBS: 59363.361 Y 680 689.960 99.891 20.403 0.157 0x00
OBS: 59363.480 r NULL 633.097 61.668 20.496 0.106 0x00
OBS: 59365.318 X 680 763.216 69.508 20.293 0.099 0x00
OBS: 59365.413 Y 680 694.962 91.444 20.395 0.143 0x00
OBS: 59366.330 g NULL 674.705 45.039 20.427 0.072 0x00
OBS: 59366.330 z NULL 372.810 78.897 21.071 0.230 0x00
OBS: 59367.299 X 680 716.289 67.100 20.362 0.102 0x00
OBS: 59367.374 Y 680 661.596 98.289 20.449 0.161 0x00
OBS: 59369.368 X 680 681.884 59.488 20.416 0.095 0x00
OBS: 59369.425 Y 680 738.810 75.268 20.329 0.111 0x00
OBS: 59369.460 i NULL 671.784 119.674 20.432 0.193 0x00
OBS: 59369.460 g NULL 714.124 112.528 20.366 0.171 0x00
OBS: 59370.440 i NULL 728.517 148.151 20.344 0.221 0x00
OBS: 59371.341 Y 680 726.861 60.229 20.346 0.090 0x00
OBS: 59371.382 X 680 587.294 59.252 20.578 0.110 0x00
OBS: 59373.340 g NULL 470.924 46.362 20.818 0.107 0x00
OBS: 59373.340 r NULL 616.353 38.965 20.525 0.069 0x00
OBS: 59374.280 Y 680 621.846 74.919 20.516 0.131 0x00
OBS: 59374.370 X 680 576.813 68.499 20.597 0.129 0x00
OBS: 59376.324 Y 680 542.576 68.481 20.664 0.137 0x00
OBS: 59376.339 X 680 468.310 61.259 20.824 0.142 0x00
OBS: 59377.500 i NULL 585.144 113.648 20.582 0.211 0x00
OBS: 59377.500 g NULL 364.320 46.636 21.096 0.139 0x00
OBS: 59378.322 Y 680 616.527 66.795 20.525 0.118 0x00
OBS: 59378.342 X 680 443.632 54.117 20.882 0.132 0x00
