SURVEY:  YSE
SNID:  2021hca
otherID: 
IAUC:    UNKNOWN
RA:        170.1952310  deg
DECL:       14.2044580  deg
MWEBV:    0.021 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.1300 +- 0.005 (SPEC-Z, HELIO)
PHOTO_Z: 0.1930 +- 0.056 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J112046.835+141215.820 
VETTED_PS1_OBJID: 125041701951535773 
VETTED_HOST_GALAXY_STATUS: GS 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 0.315 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (170.1951684, 14.2044246) 
VETTED_HOST_GALAXY_NAME: SDSS J112046.84+141215.9 (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59315.250
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: -19.67
SPEC_CLASS: SN Ia-norm
SPEC_CLASS_BROAD: SN Ia
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 100.0
PARSNIP_S1: 0.096 +- 0.061
PARSNIP_S2: 0.355 +- 0.141
PARSNIP_S3: 1.458 +- 0.099
SUPERRAENN_PRED: SN Ia
SUPERRAENN_CONF: 99.4
SET_ZTF_FP: 27.500
PEAK_SNR: 24.293
MAX_MJD_GAP(days): 11.950
NOBS_BEFORE_PEAK: 19
NOBS_TO_PEAK: 20
NOBS_AFTER_PEAK: 32
SEARCH_PEAKMAG: 19.258
SEARCH_PEAKFLT: Y
PEAKMAG_YSE-r/ZTF-r(Y): 19.258
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021hca.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.017 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 52
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59296.340 i NULL 708.047 81.045 20.375 0.124 0x00
OBS: 59296.350 g NULL 853.640 95.118 20.172 0.121 0x00
OBS: 59297.257 Y 523 1052.392 178.663 19.945 0.184 0x00
OBS: 59302.264 Y 523 1421.526 262.869 19.618 0.201 0x00
OBS: 59303.350 r NULL 1737.169 178.977 19.400 0.112 0x00
OBS: 59303.350 z NULL 805.592 199.395 20.235 0.269 0x00
OBS: 59304.235 X 523 1377.694 185.753 19.652 0.146 0x00
OBS: 59304.307 Y 523 1392.541 179.630 19.640 0.140 0x00
OBS: 59306.460 r NULL 1554.141 66.475 19.521 0.046 0x00
OBS: 59306.460 i NULL 1203.137 71.651 19.799 0.065 0x00
OBS: 59307.255 Y 523 1677.455 87.319 19.438 0.057 0x00
OBS: 59307.277 X 523 1952.352 80.366 19.274 0.045 0x00
OBS: 59309.234 Y 523 1802.986 94.021 19.360 0.057 0x00
OBS: 59311.171 Y 523 1618.807 154.021 19.477 0.103 0x00
OBS: 59311.232 X 523 1690.602 89.688 19.430 0.058 0x00
OBS: 59311.400 r NULL 1567.613 66.653 19.512 0.046 0x00
OBS: 59311.400 g NULL 1691.180 70.233 19.430 0.045 0x00
OBS: 59313.213 Y 523 1564.682 99.682 19.514 0.069 0x00
OBS: 59315.213 X 523 1524.589 82.486 19.542 0.059 0x00
OBS: 59315.250 Y 523 1980.526 468.633 19.258 0.257 0x00
OBS: 59315.250 g NULL 1327.803 62.166 19.692 0.051 0x00
OBS: 59315.260 i NULL 975.906 81.087 20.026 0.090 0x00
OBS: 59317.193 Y 523 1424.386 74.592 19.616 0.057 0x00
OBS: 59317.236 X 523 1423.509 66.744 19.617 0.051 0x00
OBS: 59318.250 g NULL 1092.335 57.866 19.904 0.058 0x00
OBS: 59318.250 i NULL 874.943 72.814 20.145 0.090 0x00
OBS: 59320.174 X 523 1146.568 76.456 19.852 0.072 0x00
OBS: 59320.260 r NULL 981.494 71.058 20.020 0.079 0x00
OBS: 59320.260 g NULL 970.325 61.846 20.033 0.069 0x00
OBS: 59323.226 Y 523 987.526 115.079 20.014 0.127 0x00
OBS: 59323.258 X 523 892.275 127.644 20.124 0.155 0x00
OBS: 59323.300 g NULL 859.660 134.659 20.164 0.170 0x00
OBS: 59323.300 i NULL 547.861 74.416 20.653 0.147 0x00
OBS: 59325.228 X 523 717.550 129.102 20.360 0.195 0x00
OBS: 59325.257 Y 523 814.220 106.881 20.223 0.143 0x00
OBS: 59335.234 X 523 511.609 106.136 20.728 0.225 0x00
OBS: 59338.213 Y 523 618.053 85.150 20.522 0.150 0x00
OBS: 59340.214 X 523 306.569 67.828 21.284 0.240 0x00
OBS: 59340.254 Y 523 479.546 79.789 20.798 0.181 0x00
OBS: 59342.256 Y 523 505.095 88.389 20.742 0.190 0x00
OBS: 59344.227 Y 523 438.257 77.756 20.896 0.193 0x00
OBS: 59344.260 i NULL 560.056 61.589 20.629 0.119 0x00
OBS: 59346.290 r NULL 387.274 53.415 21.030 0.150 0x00
OBS: 59348.247 X 523 337.826 75.626 21.178 0.243 0x00
OBS: 59348.300 i NULL 333.881 77.368 21.191 0.252 0x00
OBS: 59349.310 r NULL 317.235 61.446 21.247 0.210 0x00
OBS: 59361.260 i NULL 451.823 111.883 20.863 0.269 0x00
OBS: 59363.190 Y 523 329.180 78.758 21.206 0.260 0x00
OBS: 59365.260 i NULL 298.648 53.799 21.312 0.196 0x00
OBS: 59365.270 r NULL 234.600 54.894 21.574 0.254 0x00
