SURVEY:  YSE
SNID:  2020umf
otherID: 
IAUC:    UNKNOWN
RA:        358.1412300  deg
DECL:       25.7513220  deg
MWEBV:    0.046 +- 0.002 MW E(B-V)
REDSHIFT_FINAL: 0.1550 +- 0.084 (PHOTO-Z, HELIO)
PHOTO_Z: 0.1550 +- 0.084 (W/O POSTERIOR)
VETTED_PSO_NAME: No PSO Name Found 
VETTED_PS1_OBJID: -99 
VETTED_HOST_GALAXY_STATUS: N 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 0.296 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (358.1412, 25.7514) 
VETTED_HOST_GALAXY_NAME: nan (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59108.392
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: SN II
PARSNIP_CONF: 99.7
PARSNIP_S1: 0.533 +- 0.269
PARSNIP_S2: 0.237 +- 0.389
PARSNIP_S3: -1.002 +- 0.079
SUPERRAENN_PRED: SN Ia
SUPERRAENN_CONF: 88.0
SET_ZTF_FP: 27.500
PEAK_SNR: 13.015
MAX_MJD_GAP(days): 10.930
NOBS_BEFORE_PEAK: 4
NOBS_TO_PEAK: 5
NOBS_AFTER_PEAK: 44
SEARCH_PEAKMAG: 20.354
SEARCH_PEAKFLT: Y
PEAKMAG_YSE-r/ZTF-r(Y): 20.354
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020umf.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0022
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.317 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 49
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59106.338 Y 600 575.453 85.071 20.600 0.161 0x00
OBS: 59106.400 X 600 721.612 105.469 20.354 0.159 0x00
OBS: 59107.349 X 600 456.424 62.594 20.852 0.149 0x00
OBS: 59107.530 g NULL 540.816 54.116 20.667 0.109 0x00
OBS: 59108.392 Y 600 722.083 60.689 20.354 0.091 0x00
OBS: 59109.334 X 600 577.111 84.453 20.605 0.159 0x00
OBS: 59109.350 g NULL 614.638 137.356 20.528 0.243 0x00
OBS: 59109.350 i NULL 516.573 90.046 20.717 0.189 0x00
OBS: 59109.400 Y 600 545.289 90.252 20.664 0.184 0x00
OBS: 59111.365 X 600 576.447 63.394 20.598 0.119 0x00
OBS: 59112.331 X 600 561.232 43.123 20.627 0.083 0x00
OBS: 59112.369 Y 600 506.983 56.637 20.738 0.121 0x00
OBS: 59113.280 Y 600 624.024 63.091 20.512 0.110 0x00
OBS: 59113.391 X 600 466.169 58.039 20.829 0.135 0x00
OBS: 59113.480 r NULL 541.365 63.876 20.666 0.128 0x00
OBS: 59113.480 g NULL 511.222 60.980 20.728 0.130 0x00
OBS: 59114.321 X 600 449.187 67.206 20.869 0.162 0x00
OBS: 59115.268 X 600 415.825 69.489 20.953 0.181 0x00
OBS: 59115.310 Y 600 481.943 80.500 20.793 0.181 0x00
OBS: 59116.244 X 600 468.268 80.930 20.824 0.188 0x00
OBS: 59116.364 Y 600 396.790 74.873 21.004 0.205 0x00
OBS: 59117.370 i NULL 376.958 89.121 21.059 0.257 0x00
OBS: 59117.372 Y 600 464.556 64.445 20.832 0.151 0x00
OBS: 59118.285 Y 600 461.299 83.981 20.843 0.199 0x00
OBS: 59118.372 X 600 411.062 57.571 20.965 0.152 0x00
OBS: 59119.360 r NULL 519.633 67.141 20.711 0.140 0x00
OBS: 59119.360 i NULL 410.171 62.303 20.968 0.165 0x00
OBS: 59128.460 r NULL 550.596 90.706 20.648 0.179 0x00
OBS: 59128.470 i NULL 561.980 91.713 20.626 0.177 0x00
OBS: 59129.234 Y 600 412.682 77.381 20.961 0.204 0x00
OBS: 59131.235 Y 600 357.202 74.250 21.118 0.226 0x00
OBS: 59133.470 i NULL 516.906 82.413 20.716 0.173 0x00
OBS: 59134.203 Y 600 357.569 79.386 21.117 0.241 0x00
OBS: 59136.207 Y 600 313.859 71.977 21.258 0.249 0x00
OBS: 59137.460 g NULL 269.564 44.671 21.423 0.180 0x00
OBS: 59137.460 i NULL 506.828 47.404 20.738 0.102 0x00
OBS: 59138.306 Y 600 347.715 78.776 21.147 0.246 0x00
OBS: 59142.260 i NULL 425.247 82.048 20.928 0.209 0x00
OBS: 59142.260 g NULL 414.466 77.772 20.956 0.204 0x00
OBS: 59144.213 Y 600 361.746 68.204 21.104 0.205 0x00
OBS: 59146.440 g NULL 291.232 52.907 21.339 0.197 0x00
OBS: 59156.370 r NULL 287.536 65.557 21.353 0.248 0x00
OBS: 59156.370 z NULL 373.912 89.203 21.068 0.259 0x00
OBS: 59158.390 i NULL 399.696 74.300 20.996 0.202 0x00
OBS: 59169.230 r NULL 306.518 50.852 21.284 0.180 0x00
OBS: 59173.370 i NULL 461.064 67.311 20.841 0.159 0x00
OBS: 59184.300 i NULL 512.729 89.396 20.725 0.189 0x00
OBS: 59184.300 r NULL 277.310 68.069 21.393 0.267 0x00
OBS: 59190.280 i NULL 374.358 65.994 21.067 0.191 0x00
END:
