SURVEY:  YSE
SNID:  2020vpn
otherID: 
IAUC:    UNKNOWN
RA:        2.0141040  deg
DECL:       16.4374190  deg
MWEBV:    0.044 +- 0.002 MW E(B-V)
REDSHIFT_FINAL: 0.1360 +- 0.055 (PHOTO-Z, HELIO)
PHOTO_Z: 0.1360 +- 0.055 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J000803.403+162614.323 
VETTED_PS1_OBJID: 127720020141705285 
VETTED_HOST_GALAXY_STATUS: G 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 0.458 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (2.0141713, 16.4373098) 
VETTED_HOST_GALAXY_NAME: WISEA J000803.40+162614.1 (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59132.450
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 99.8
PARSNIP_S1: -0.095 +- 0.056
PARSNIP_S2: 0.639 +- 0.156
PARSNIP_S3: 1.045 +- 0.085
SUPERRAENN_PRED: SN Ia
SUPERRAENN_CONF: 95.4
SET_ZTF_FP: 27.500
PEAK_SNR: 27.048
MAX_MJD_GAP(days): 20.160
NOBS_BEFORE_PEAK: 8
NOBS_TO_PEAK: 9
NOBS_AFTER_PEAK: 34
SEARCH_PEAKMAG: 19.573
SEARCH_PEAKFLT: g
PEAKMAG_YSE-r/ZTF-r(Y): 19.614
PEAKFLT_YSE-r/ZTF-r(Y): r
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020vpn.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0006
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.498 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 43
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59126.279 X 550 1318.451 188.800 19.700 0.155 0x00
OBS: 59126.330 Y 550 1022.194 184.071 19.988 0.199 0x00
OBS: 59127.360 z NULL 922.238 164.560 20.088 0.194 0x00
OBS: 59127.360 r NULL 1389.438 179.149 19.643 0.140 0x00
OBS: 59128.258 Y 550 1229.185 135.740 19.776 0.120 0x00
OBS: 59128.294 X 550 1222.736 158.111 19.782 0.140 0x00
OBS: 59130.248 X 550 1157.861 77.873 19.841 0.073 0x00
OBS: 59130.260 Y 550 1321.081 80.778 19.698 0.066 0x00
OBS: 59132.450 g NULL 1482.421 73.437 19.573 0.054 0x00
OBS: 59132.450 z NULL 658.131 104.821 20.454 0.173 0x00
OBS: 59134.246 X 550 1399.803 81.933 19.635 0.064 0x00
OBS: 59134.299 Y 550 1410.816 89.227 19.626 0.069 0x00
OBS: 59136.198 Y 550 1335.437 83.133 19.686 0.068 0x00
OBS: 59136.237 X 550 1375.521 65.336 19.654 0.052 0x00
OBS: 59137.450 r NULL 1426.696 52.747 19.614 0.040 0x00
OBS: 59137.460 g NULL 1432.078 68.937 19.610 0.052 0x00
OBS: 59138.232 X 550 1211.127 89.226 19.792 0.080 0x00
OBS: 59138.278 Y 550 1364.809 90.124 19.662 0.072 0x00
OBS: 59140.208 X 550 1130.900 66.438 19.866 0.064 0x00
OBS: 59140.249 Y 550 1357.314 73.898 19.668 0.059 0x00
OBS: 59142.270 g NULL 1051.343 53.681 19.946 0.055 0x00
OBS: 59142.270 r NULL 1261.348 55.117 19.748 0.047 0x00
OBS: 59143.215 Y 550 1113.357 74.246 19.883 0.072 0x00
OBS: 59143.260 i NULL 431.120 101.238 20.914 0.255 0x00
OBS: 59143.358 X 550 897.497 68.785 20.117 0.083 0x00
OBS: 59145.180 Y 550 1146.726 94.325 19.851 0.089 0x00
OBS: 59145.275 X 550 751.929 58.369 20.310 0.084 0x00
OBS: 59145.290 g NULL 610.537 79.272 20.536 0.141 0x00
OBS: 59145.290 i NULL 547.045 57.622 20.655 0.114 0x00
OBS: 59147.420 g NULL 762.671 100.223 20.294 0.143 0x00
OBS: 59149.197 Y 550 1141.616 243.710 19.856 0.232 0x00
OBS: 59154.410 r NULL 734.075 105.509 20.336 0.156 0x00
OBS: 59154.410 i NULL 766.860 135.686 20.288 0.192 0x00
OBS: 59155.199 X 550 587.546 146.333 20.577 0.270 0x00
OBS: 59155.247 Y 550 697.423 133.405 20.391 0.208 0x00
OBS: 59156.370 r NULL 741.524 86.904 20.325 0.127 0x00
OBS: 59156.380 z NULL 614.255 127.760 20.529 0.226 0x00
OBS: 59158.390 r NULL 838.362 101.336 20.191 0.131 0x00
OBS: 59167.206 Y 550 462.751 83.404 20.837 0.196 0x00
OBS: 59169.193 Y 550 426.059 83.792 20.926 0.214 0x00
OBS: 59169.220 i NULL 401.312 66.676 20.991 0.180 0x00
OBS: 59172.150 Y 550 435.866 79.329 20.902 0.198 0x00
OBS: 59192.310 i NULL 398.098 77.171 21.000 0.210 0x00
END:
