SURVEY:  YSE
SNID:  2021zep
otherID: 
IAUC:    UNKNOWN
RA:        22.0654500  deg
DECL:       -14.0514860  deg
MWEBV:    0.016 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.0900 +- 0.005 (SPEC-Z, HELIO)
PHOTO_Z: 0.1040 +- 0.019 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J012815.578-140258.364 
VETTED_PS1_OBJID: 91140220649260935 
VETTED_HOST_GALAXY_STATUS: GS 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 7.186 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (22.0649245, -14.0495437) 
VETTED_HOST_GALAXY_NAME: WISEA J012815.59-140258.3 (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59488.378
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: -19.442
SPEC_CLASS: SN Ia-norm
SPEC_CLASS_BROAD: SN Ia
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 100.0
PARSNIP_S1: -0.265 +- 0.034
PARSNIP_S2: 0.136 +- 0.086
PARSNIP_S3: 1.245 +- 0.053
SUPERRAENN_PRED: SN Ia
SUPERRAENN_CONF: 98.9
SET_ZTF_FP: 27.500
PEAK_SNR: 43.037
MAX_MJD_GAP(days): 11.960
NOBS_BEFORE_PEAK: 16
NOBS_TO_PEAK: 17
NOBS_AFTER_PEAK: 37
SEARCH_PEAKMAG: 18.629
SEARCH_PEAKFLT: X
PEAKMAG_YSE-r/ZTF-r(Y): 18.691
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021zep.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: fend04.cluster
# IMSIZE_PIX: 4000
# DIST_FROM_CENTER_DEG: 0.713 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 54
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59470.376 X 297 503.375 93.308 20.745 0.201 0x00
OBS: 59470.400 g NULL 433.278 74.806 20.908 0.187 0x00
OBS: 59472.437 X 297 590.418 94.169 20.572 0.173 0x00
OBS: 59474.307 Y 297 1309.456 199.347 19.707 0.165 0x00
OBS: 59474.356 X 297 1002.859 160.162 19.997 0.173 0x00
OBS: 59476.419 Y 297 1729.061 217.608 19.405 0.137 0x00
OBS: 59476.464 X 297 1625.215 294.509 19.473 0.197 0x00
OBS: 59478.357 X 297 2725.521 430.086 18.911 0.171 0x00
OBS: 59480.356 X 297 2387.266 333.997 19.055 0.152 0x00
OBS: 59482.480 z NULL 1780.903 106.915 19.373 0.065 0x00
OBS: 59482.480 r NULL 2769.543 97.655 18.894 0.038 0x00
OBS: 59484.470 i NULL 2335.620 115.414 19.079 0.054 0x00
OBS: 59484.470 r NULL 3092.892 108.712 18.774 0.038 0x00
OBS: 59487.490 i NULL 2363.892 73.683 19.066 0.034 0x00
OBS: 59487.500 g NULL 3381.957 97.715 18.677 0.031 0x00
OBS: 59488.335 Y 297 3339.560 116.846 18.691 0.038 0x00
OBS: 59488.378 X 297 3533.602 120.809 18.629 0.037 0x00
OBS: 59491.248 Y 297 3224.351 131.647 18.729 0.044 0x00
OBS: 59493.480 r NULL 3128.333 72.689 18.762 0.025 0x00
OBS: 59493.480 g NULL 2971.200 76.063 18.818 0.028 0x00
OBS: 59498.317 Y 297 2716.274 109.527 18.915 0.044 0x00
OBS: 59500.450 g NULL 2070.777 92.852 19.210 0.049 0x00
OBS: 59500.450 i NULL 1604.196 102.657 19.487 0.069 0x00
OBS: 59501.398 X 297 1796.754 104.424 19.364 0.063 0x00
OBS: 59503.296 Y 297 2272.043 211.256 19.109 0.101 0x00
OBS: 59503.321 X 297 1718.502 227.062 19.412 0.143 0x00
OBS: 59505.294 Y 297 2024.537 298.857 19.234 0.160 0x00
OBS: 59510.450 r NULL 1327.608 140.666 19.692 0.115 0x00
OBS: 59510.450 i NULL 995.982 174.531 20.004 0.190 0x00
OBS: 59511.253 Y 297 1934.775 227.953 19.283 0.128 0x00
OBS: 59513.500 i NULL 1568.439 101.563 19.511 0.070 0x00
OBS: 59513.500 r NULL 1409.402 91.909 19.627 0.071 0x00
OBS: 59515.370 g NULL 610.703 58.281 20.535 0.104 0x00
