SURVEY:  YSE
SNID:  2021vgn
otherID: 
IAUC:    UNKNOWN
RA:        245.2938140  deg
DECL:       36.0612080  deg
MWEBV:    0.014 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.0323 +- 0.005 (SPEC-Z, HELIO)
PHOTO_Z: 0.1250 +- 0.061 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J162110.512+360341.705 
VETTED_PS1_OBJID: 151272452938274444 
VETTED_HOST_GALAXY_STATUS: S 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 26.567 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (245.295761, 36.068417) 
VETTED_HOST_GALAXY_NAME: MRK 0878 (NED)
VETTED_HOST_GALAXY_REDSHIFT: 0.0323 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59436.248
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: -17.484
SPEC_CLASS: SN II
SPEC_CLASS_BROAD: SN II
PARSNIP_PRED: SN Ibc
PARSNIP_CONF: 89.4
PARSNIP_S1: -0.995 +- 0.024
PARSNIP_S2: -0.028 +- 0.066
PARSNIP_S3: 0.246 +- 0.029
SUPERRAENN_PRED: SN II
SUPERRAENN_CONF: 93.1
SET_ZTF_FP: 27.500
PEAK_SNR: 48.634
MAX_MJD_GAP(days): 10.991
NOBS_BEFORE_PEAK: 3
NOBS_TO_PEAK: 4
NOBS_AFTER_PEAK: 59
SEARCH_PEAKMAG: 18.277
SEARCH_PEAKFLT: X
PEAKMAG_YSE-r/ZTF-r(Y): 18.331
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021vgn.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.068 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 63
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59434.187 Y 679 1379.974 71.342 19.650 0.056 0x00
OBS: 59434.237 X 679 1956.168 84.488 19.271 0.047 0x00
OBS: 59436.205 Y 679 4651.500 102.130 18.331 0.024 0x00
OBS: 59436.248 X 679 4889.551 117.229 18.277 0.026 0x00
OBS: 59439.180 X 679 2901.412 112.849 18.843 0.042 0x00
OBS: 59439.207 Y 679 3201.280 140.026 18.737 0.047 0x00
OBS: 59440.260 g NULL 2081.415 82.176 19.204 0.043 0x00
OBS: 59440.260 r NULL 2420.928 93.818 19.040 0.042 0x00
OBS: 59441.186 Y 679 2146.548 121.732 19.171 0.062 0x00
OBS: 59441.243 X 679 1594.011 168.484 19.494 0.115 0x00
OBS: 59442.260 z NULL 2286.864 106.240 19.102 0.050 0x00
OBS: 59442.260 g NULL 1512.942 76.435 19.550 0.055 0x00
OBS: 59443.183 X 679 1791.843 166.557 19.367 0.101 0x00
OBS: 59443.238 Y 679 2502.614 191.625 19.004 0.083 0x00
OBS: 59445.250 z NULL 2649.446 186.598 18.942 0.076 0x00
OBS: 59445.260 r NULL 2366.238 143.157 19.065 0.066 0x00
OBS: 59447.197 Y 679 2718.170 177.479 18.914 0.071 0x00
OBS: 59450.162 Y 679 3783.052 173.575 18.555 0.050 0x00
OBS: 59450.198 X 679 2205.637 225.391 19.141 0.111 0x00
OBS: 59450.300 r NULL 3321.475 103.128 18.697 0.034 0x00
OBS: 59450.300 i NULL 3329.152 108.842 18.694 0.035 0x00
OBS: 59452.206 Y 679 4283.888 140.355 18.420 0.036 0x00
OBS: 59452.280 X 679 3283.757 213.636 18.709 0.071 0x00
OBS: 59452.310 r NULL 3938.166 111.395 18.512 0.031 0x00
OBS: 59452.320 z NULL 3701.234 114.875 18.579 0.034 0x00
OBS: 59454.182 X 679 3154.409 89.655 18.753 0.031 0x00
OBS: 59454.270 i NULL 3920.506 88.744 18.517 0.025 0x00
OBS: 59454.270 r NULL 4229.079 96.161 18.434 0.025 0x00
OBS: 59454.282 Y 679 4399.514 158.557 18.391 0.039 0x00
OBS: 59456.250 g NULL 3075.375 99.476 18.780 0.035 0x00
OBS: 59456.260 i NULL 4343.043 89.300 18.406 0.022 0x00
OBS: 59457.225 X 679 3091.819 109.661 18.774 0.039 0x00
