SURVEY:  YSE
SNID:  2020abci
otherID: 
IAUC:    UNKNOWN
RA:        143.6078040  deg
DECL:       33.0881210  deg
MWEBV:    0.015 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.2320 +- 0.050 (PHOTO-Z, HELIO)
PHOTO_Z: 0.2320 +- 0.050 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J093425.949+330517.634 
VETTED_PS1_OBJID: 147701436080956486 
VETTED_HOST_GALAXY_STATUS: GS 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 0.972 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (143.6081028, 33.0882125) 
VETTED_HOST_GALAXY_NAME: SDSS J093425.94+330517.2 (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59200.509
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: SN II
PARSNIP_CONF: 89.7
PARSNIP_S1: -0.117 +- 0.165
PARSNIP_S2: 0.189 +- 0.285
PARSNIP_S3: -1.011 +- 0.08
SUPERRAENN_PRED: SN Ibc
SUPERRAENN_CONF: 100.0
SET_ZTF_FP: 27.500
PEAK_SNR: 14.620
MAX_MJD_GAP(days): 9.889
NOBS_BEFORE_PEAK: 12
NOBS_TO_PEAK: 13
NOBS_AFTER_PEAK: 37
SEARCH_PEAKMAG: 19.882
SEARCH_PEAKFLT: Y
PEAKMAG_YSE-r/ZTF-r(Y): 19.882
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020abci.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0012
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.476 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 50
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59179.465 X 666 811.568 71.628 20.227 0.096 0x00
OBS: 59179.514 Y 666 761.059 70.343 20.296 0.100 0x00
OBS: 59181.476 Y 666 818.389 132.717 20.218 0.176 0x00
OBS: 59181.541 X 666 1033.374 78.233 19.964 0.082 0x00
OBS: 59185.479 Y 666 1111.516 144.082 19.885 0.141 0x00
OBS: 59185.491 X 666 1059.613 176.061 19.937 0.180 0x00
OBS: 59192.650 z NULL 848.489 107.917 20.178 0.138 0x00
OBS: 59192.650 g NULL 922.583 63.105 20.087 0.074 0x00
OBS: 59193.423 X 666 888.750 74.116 20.128 0.091 0x00
OBS: 59193.489 Y 666 1109.755 89.655 19.887 0.088 0x00
OBS: 59198.394 X 666 840.114 72.390 20.189 0.094 0x00
OBS: 59198.444 Y 666 1043.221 83.766 19.954 0.087 0x00
OBS: 59200.509 Y 666 1114.939 164.092 19.882 0.160 0x00
OBS: 59200.570 g NULL 750.453 65.631 20.312 0.095 0x00
OBS: 59200.580 r NULL 853.638 63.155 20.172 0.080 0x00
OBS: 59203.385 X 666 562.267 89.439 20.625 0.173 0x00
OBS: 59203.442 Y 666 861.673 100.551 20.162 0.127 0x00
OBS: 59205.383 X 666 567.778 72.689 20.615 0.139 0x00
OBS: 59207.460 r NULL 806.608 58.293 20.233 0.078 0x00
OBS: 59207.470 z NULL 913.271 99.880 20.099 0.119 0x00
OBS: 59217.359 Y 666 816.466 141.887 20.220 0.189 0x00
OBS: 59219.342 Y 666 744.952 127.153 20.320 0.185 0x00
OBS: 59219.500 g NULL 354.412 73.611 21.126 0.226 0x00
OBS: 59219.510 z NULL 935.184 104.426 20.073 0.121 0x00
OBS: 59221.343 X 666 348.539 60.992 21.144 0.190 0x00
OBS: 59221.372 Y 666 796.140 88.758 20.248 0.121 0x00
OBS: 59221.490 i NULL 946.201 89.984 20.060 0.103 0x00
OBS: 59223.420 i NULL 926.129 98.193 20.083 0.115 0x00
OBS: 59223.455 Y 666 814.477 97.349 20.223 0.130 0x00
OBS: 59227.424 X 666 302.350 68.280 21.299 0.245 0x00
OBS: 59228.550 i NULL 851.113 95.345 20.175 0.122 0x00
OBS: 59229.420 Y 666 649.876 123.691 20.468 0.207 0x00
OBS: 59231.371 Y 666 873.135 81.069 20.147 0.101 0x00
OBS: 59231.480 g NULL 434.470 75.678 20.905 0.189 0x00
OBS: 59231.480 r NULL 558.740 56.999 20.632 0.111 0x00
OBS: 59237.460 z NULL 589.969 121.730 20.573 0.224 0x00
OBS: 59237.460 r NULL 503.616 99.908 20.745 0.215 0x00
OBS: 59246.370 i NULL 613.318 100.320 20.531 0.178 0x00
OBS: 59248.391 Y 666 656.094 90.331 20.458 0.149 0x00
OBS: 59250.352 Y 666 550.258 72.894 20.649 0.144 0x00
OBS: 59252.301 Y 666 591.516 63.488 20.570 0.117 0x00
OBS: 59252.410 g NULL 237.424 51.740 21.561 0.237 0x00
OBS: 59252.410 i NULL 678.335 63.346 20.421 0.101 0x00
OBS: 59254.386 Y 666 583.735 67.439 20.584 0.125 0x00
OBS: 59256.240 Y 666 591.270 75.520 20.571 0.139 0x00
OBS: 59256.340 r NULL 448.931 51.818 20.870 0.125 0x00
OBS: 59258.460 i NULL 550.837 102.401 20.647 0.202 0x00
OBS: 59260.385 Y 666 539.603 120.150 20.670 0.242 0x00
OBS: 59262.410 r NULL 369.071 70.645 21.082 0.208 0x00
OBS: 59265.279 Y 666 654.040 70.842 20.461 0.118 0x00
END:
