SURVEY:  YSE
SNID:  2021mwb
otherID: 
IAUC:    UNKNOWN
RA:        242.2379840  deg
DECL:       35.4210830  deg
MWEBV:    0.019 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.0430 +- 0.005 (SPEC-Z, HELIO)
PHOTO_Z: 0.0890 +- 0.032 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J160857.140+352515.793 
VETTED_PS1_OBJID: 150502422380785824 
VETTED_HOST_GALAXY_STATUS: GS 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 0.306 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (242.2380707, 35.4210586) 
VETTED_HOST_GALAXY_NAME: WISEA J160857.11+352515.5 (NED)
VETTED_HOST_GALAXY_REDSHIFT: -99.0000 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59369.368
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: -19.372
SPEC_CLASS: SN Ia-norm
SPEC_CLASS_BROAD: SN Ia
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 100.0
PARSNIP_S1: 0.047 +- 0.012
PARSNIP_S2: 0.382 +- 0.032
PARSNIP_S3: 1.505 +- 0.022
SUPERRAENN_PRED: SN Ia
SUPERRAENN_CONF: 100.0
SET_ZTF_FP: 27.500
PEAK_SNR: 122.188
MAX_MJD_GAP(days): 3.918
NOBS_BEFORE_PEAK: 31
NOBS_TO_PEAK: 32
NOBS_AFTER_PEAK: 126
SEARCH_PEAKMAG: 17.024
SEARCH_PEAKFLT: X
PEAKMAG_YSE-r/ZTF-r(Y): 17.133
PEAKFLT_YSE-r/ZTF-r(Y): Y
FILTERS: zXiYrg
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021mwb.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0000
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.313 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 158
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59352.303 Y 679 441.787 88.792 20.887 0.218 0x00
OBS: 59352.323 X 679 325.753 61.538 21.218 0.205 0x00
OBS: 59353.450 z NULL 728.779 146.038 20.344 0.218 0x00
OBS: 59353.460 g NULL 954.741 76.287 20.050 0.087 0x00
OBS: 59354.360 i NULL 979.327 89.663 20.023 0.099 0x00
OBS: 59354.360 g NULL 1403.286 94.500 19.632 0.073 0x00
OBS: 59354.395 X 679 1206.243 84.122 19.796 0.076 0x00
OBS: 59354.403 Y 679 1267.238 90.251 19.743 0.077 0x00
OBS: 59355.360 z NULL 1309.847 117.409 19.707 0.097 0x00
OBS: 59355.370 g NULL 2363.416 85.253 19.066 0.039 0x00
OBS: 59356.360 r NULL 2998.340 81.774 18.808 0.030 0x00
OBS: 59356.360 i NULL 2455.011 84.610 19.025 0.037 0x00
OBS: 59358.333 Y 679 5662.881 177.466 18.117 0.034 0x00
OBS: 59358.380 z NULL 3853.593 199.961 18.535 0.056 0x00
OBS: 59358.380 r NULL 5421.029 112.352 18.165 0.023 0x00
OBS: 59358.443 X 679 5955.187 213.328 18.063 0.039 0x00
OBS: 59360.390 i NULL 6020.318 165.291 18.051 0.030 0x00
OBS: 59360.390 r NULL 7295.391 160.528 17.842 0.024 0x00
OBS: 59361.316 X 679 10707.119 203.187 17.426 0.021 0x00
OBS: 59361.383 Y 679 9195.230 176.599 17.591 0.021 0x00
OBS: 59363.280 X 679 12818.341 141.519 17.230 0.012 0x00
OBS: 59363.360 Y 679 11241.208 148.020 17.373 0.014 0x00
OBS: 59363.480 z NULL 6057.418 157.835 18.044 0.028 0x00
OBS: 59363.480 r NULL 10029.315 139.932 17.497 0.015 0x00
OBS: 59365.327 X 679 14203.426 132.670 17.119 0.010 0x00
OBS: 59365.351 Y 679 12176.227 133.210 17.286 0.012 0x00
OBS: 59366.320 g NULL 13644.356 149.212 17.163 0.012 0x00
OBS: 59366.330 z NULL 7131.980 140.187 17.867 0.021 0x00
OBS: 59367.299 X 679 15197.281 133.786 17.046 0.010 0x00
OBS: 59367.374 Y 679 13486.417 130.006 17.175 0.010 0x00
OBS: 59369.321 Y 679 14026.359 129.684 17.133 0.010 0x00
OBS: 59369.368 X 679 15498.987 128.594 17.024 0.009 0x00
OBS: 59369.460 g NULL 14405.643 190.884 17.104 0.014 0x00
OBS: 59369.460 i NULL 7411.417 172.340 17.825 0.025 0x00
OBS: 59370.440 i NULL 7082.330 142.075 17.875 0.022 0x00
OBS: 59370.450 g NULL 14164.714 152.603 17.122 0.012 0x00
OBS: 59371.332 Y 679 13606.225 127.300 17.166 0.010 0x00
OBS: 59371.370 X 679 15337.930 125.528 17.036 0.009 0x00
OBS: 59373.330 g NULL 13276.029 120.327 17.192 0.010 0x00
OBS: 59374.280 Y 679 13948.375 177.000 17.139 0.014 0x00
OBS: 59374.375 X 679 13865.210 127.380 17.145 0.010 0x00
OBS: 59376.298 Y 679 12514.254 123.478 17.256 0.011 0x00
OBS: 59376.339 X 679 12860.770 119.116 17.227 0.010 0x00
OBS: 59377.500 g NULL 11893.420 126.539 17.312 0.012 0x00
OBS: 59377.500 i NULL 6311.826 130.308 18.000 0.022 0x00
OBS: 59378.297 Y 679 11900.990 121.309 17.311 0.011 0x00
OBS: 59378.349 X 679 11444.641 117.922 17.353 0.011 0x00
OBS: 59380.288 X 679 10291.291 284.069 17.469 0.030 0x00
OBS: 59380.351 Y 679 10358.261 146.681 17.462 0.015 0x00
OBS: 59382.303 X 679 9023.402 125.306 17.612 0.015 0x00
OBS: 59382.339 Y 679 8984.044 131.519 17.616 0.016 0x00
OBS: 59384.280 i NULL 3724.459 195.883 18.572 0.057 0x00
OBS: 59384.280 g NULL 7777.214 160.435 17.773 0.022 0x00
OBS: 59384.328 Y 679 7115.054 152.175 17.870 0.023 0x00
OBS: 59386.215 Y 679 6649.608 202.808 17.943 0.033 0x00
OBS: 59386.297 X 679 5906.440 175.242 18.072 0.032 0x00
OBS: 59389.280 r NULL 7343.636 138.892 17.835 0.021 0x00
OBS: 59389.280 i NULL 3873.674 160.974 18.530 0.045 0x00
OBS: 59390.269 X 679 3983.240 199.874 18.499 0.054 0x00
OBS: 59390.330 Y 679 7346.681 179.817 17.835 0.027 0x00
OBS: 59392.236 X 679 3856.263 114.582 18.535 0.032 0x00
OBS: 59392.332 Y 679 6207.060 169.109 18.018 0.030 0x00
OBS: 59392.350 z NULL 4155.841 127.431 18.453 0.033 0x00
OBS: 59392.350 r NULL 6938.878 99.990 17.897 0.016 0x00
OBS: 59394.226 X 679 3182.230 88.445 18.743 0.030 0x00
OBS: 59394.289 Y 679 6977.382 148.012 17.891 0.023 0x00
OBS: 59395.420 i NULL 4545.163 93.739 18.356 0.022 0x00
OBS: 59395.420 r NULL 6756.828 101.629 17.926 0.016 0x00
OBS: 59396.288 X 679 2640.674 88.532 18.946 0.036 0x00
OBS: 59396.346 Y 679 6862.093 122.402 17.909 0.019 0x00
OBS: 59399.215 Y 679 5874.203 101.488 18.078 0.019 0x00
OBS: 59399.283 X 679 2240.173 76.898 19.124 0.037 0x00
OBS: 59401.253 X 679 1775.544 80.854 19.377 0.049 0x00
OBS: 59401.296 Y 679 5705.811 104.260 18.109 0.020 0x00
OBS: 59403.279 X 679 1621.442 76.417 19.475 0.051 0x00
OBS: 59403.301 Y 679 5167.894 104.448 18.217 0.022 0x00
OBS: 59406.217 X 679 1328.620 73.299 19.691 0.060 0x00
OBS: 59406.254 Y 679 4225.467 104.416 18.435 0.027 0x00
OBS: 59408.192 X 679 1265.684 91.131 19.744 0.078 0x00
OBS: 59408.235 Y 679 4150.865 107.622 18.455 0.028 0x00
OBS: 59408.400 r NULL 3803.240 74.744 18.550 0.021 0x00
OBS: 59408.400 g NULL 1468.398 68.890 19.583 0.051 0x00
OBS: 59410.197 X 679 1241.691 98.356 19.765 0.086 0x00
OBS: 59410.235 Y 679 3672.007 120.385 18.588 0.036 0x00
OBS: 59412.260 i NULL 2625.334 84.987 18.952 0.035 0x00
OBS: 59412.270 g NULL 1350.566 81.432 19.674 0.065 0x00
OBS: 59412.372 Y 679 3251.831 153.231 18.720 0.051 0x00
OBS: 59413.270 z NULL 2586.989 230.063 18.968 0.097 0x00
OBS: 59413.270 g NULL 1190.442 140.398 19.811 0.128 0x00
OBS: 59414.330 i NULL 2450.712 136.248 19.027 0.060 0x00
OBS: 59414.330 r NULL 2969.434 112.169 18.818 0.041 0x00
OBS: 59415.197 Y 679 2769.707 132.656 18.894 0.052 0x00
OBS: 59415.256 X 679 1129.995 184.444 19.867 0.177 0x00
OBS: 59416.300 r NULL 2628.526 136.858 18.951 0.057 0x00
OBS: 59416.310 z NULL 2759.185 615.680 18.898 0.242 0x00
OBS: 59419.214 X 679 986.482 238.978 20.015 0.263 0x00
OBS: 59419.283 Y 679 3204.005 509.799 18.736 0.173 0x00
OBS: 59419.300 r NULL 2478.919 111.566 19.014 0.049 0x00
