key_0,ann=0,ann=1,ann=2,ann=3,ann=4,ann=5,ann=6,ann=7,ann=8,ann=9,dist=0,dist=1,dist=2,dist=3,dist=4,dist=5,dist=6,dist=7,dist=8,dist=9,Mean-9ANNs,WeightedMean-9ANNs
ZTF17aabwial,10,4,1378,1993,2541,4706,1678,4117,3220,2004,0.0,56.995811462402344,57.56609344482422,57.69188690185547,60.83806610107422,64.5936279296875,66.1557388305664,67.06854248046875,67.5251235961914,67.89207458496094,62.92521837022569,58.80038920315829
ZTF17aacdiol,11,1,1183,2380,3762,1084,1517,581,4683,2044,0.0,27.1016902923584,27.605066299438477,31.357316970825195,32.42320251464844,32.641090393066406,33.33620071411133,33.689430236816406,33.790103912353516,34.1285514831543,31.785850312974716,29.16711560162631
ZTF17aacmssc,12,1706,2125,2514,1647,1572,1959,910,3365,1932,0.0,30.731842041015625,34.65015411376953,35.248863220214844,35.507789611816406,35.55560302734375,37.0445556640625,37.40557098388672,37.43556213378906,37.61983108520508,35.68886354234483,33.563768430189654
ZTF17aacumqt,13,1359,1286,283,1550,1536,1546,99,1592,148,0.0,24.290321350097656,27.37201690673828,27.376462936401367,27.73318862915039,29.305095672607422,30.238204956054688,30.34229850769043,30.763263702392578,31.39059829711914,28.756827884250217,26.57410636815158
ZTF17aadlxmv,14,1084,1613,3064,753,1502,2019,3762,2670,2251,0.0,26.340755462646484,26.529342651367188,27.495349884033203,29.011314392089844,29.713464736938477,29.95075035095215,30.487472534179688,31.291364669799805,31.637786865234375,29.161955727471245,27.324495640668
ZTF17aadpvdi,15,3429,615,136,988,1918,1688,1361,1125,1018,0.0,89.70381164550781,213.45474243164062,214.97369384765625,215.39340209960938,224.26918029785156,226.05950927734375,226.21585083007812,227.03189086914062,227.50509643554688,207.17857530381946,167.69065388766202
ZTF18aaaakrs,16,2,435,318,1668,426,447,616,1468,862,0.0,37.862770080566406,43.67487335205078,44.1732292175293,45.54146957397461,48.334434509277344,49.34672546386719,49.75938415527344,49.9835205078125,50.90371322631836,46.620013342963325,42.42282511971214
ZTF18aaabbiy,17,807,3,810,190,478,1359,1288,1592,746,0.0,26.072935104370117,30.713897705078125,32.735694885253906,32.90217590332031,33.44341278076172,33.44624710083008,33.67467498779297,34.82537841796875,34.869293212890625,32.52041223314073,29.827874010259453
ZTF18aaacqmh,18,1407,4076,88,3781,1597,723,2481,4166,1739,0.0,103.31393432617188,106.43871307373047,133.22589111328125,138.17604064941406,145.92996215820312,147.33682250976562,154.01187133789062,154.92169189453125,156.63758850097656,137.77694617377387,117.9144880988381
ZTF18aaamlib,19,1899,1619,52,1849,1689,5732,726,1793,540,0.0,20.95889663696289,21.886425018310547,21.933692932128906,22.57772445678711,22.61148452758789,22.67681884765625,23.490238189697266,23.726200103759766,23.810291290283203,22.630196889241535,21.745250701904297
ZTF18aabasml,20,1582,228,1462,1399,584,1460,2408,611,212,0.0,33.96640396118164,35.46906280517578,36.019187927246094,37.19636535644531,38.807979583740234,42.37363052368164,42.930301666259766,43.314735412597656,43.542930603027344,39.29117753770616,35.90235770832408
ZTF18aabdjcx,21,4018,1653,1899,1728,1245,1663,1671,1695,1770,0.0,38.80047607421875,40.02091598510742,41.367523193359375,41.68916702270508,42.181827545166016,42.42731857299805,42.793296813964844,42.887359619140625,42.98802185058594,41.68398963080512,40.234086686914615
ZTF18aabdnbr,22,5395,5611,2970,5676,4157,4408,5712,2802,4978,0.0,53.48302459716797,54.12737274169922,55.328033447265625,55.568443298339844,57.64905548095703,58.178409576416016,58.707366943359375,59.46786117553711,61.63799285888672,57.12750667995877,54.77512203563344
ZTF18aabeszt,23,3614,5246,2626,5096,4371,2720,2941,5187,2257,0.0,39.58881378173828,40.908348083496094,42.0222282409668,42.533321380615234,42.90888214111328,43.78351593017578,45.030818939208984,45.492027282714844,45.69207000732422,43.10666953192817,41.122627388347276
ZTF18aabezwv,24,1571,873,424,318,319,306,435,810,1468,0.0,39.64012908935547,40.345726013183594,41.04878234863281,43.676849365234375,43.86207580566406,44.2203369140625,44.50621795654297,47.01023864746094,47.52857971191406,43.53765953911675,41.06359369104559
ZTF18aabgpcg,25,5726,575,1595,2077,3651,1371,4679,1175,1568,0.0,44.61988067626953,46.13941192626953,46.22425842285156,47.75285339355469,48.43482208251953,49.024776458740234,50.00843048095703,50.833580017089844,51.09262466430664,48.23673756917318,46.13787824457342
ZTF18aabtkwb,26,312,498,182,316,248,1245,114,1316,1314,0.0,37.25536346435547,37.30530548095703,37.57548522949219,41.28460693359375,41.74152374267578,41.93476104736328,42.45121383666992,42.46076965332031,42.58043670654297,40.509940677218964,38.33303945714777
ZTF18aabtsqv,27,3893,1431,6408,3545,4754,3559,5263,5129,1439,0.0,54.920562744140625,56.06102752685547,57.969581604003906,59.88044738769531,60.955196380615234,61.10088348388672,61.380008697509766,61.3978385925293,62.17036437988281,59.53732342190213,56.95040572773326
ZTF18aabukgo,28,659,670,1370,613,4683,1964,402,236,2471,0.0,36.19779968261719,36.57172393798828,41.25312423706055,41.70722961425781,42.80943298339844,43.056724548339844,43.69533920288086,43.83534622192383,44.209754943847656,41.48183059692383,38.492420023137875
ZTF18aabvmws,29,4542,934,793,46,966,108,87,5089,794,0.0,81.84538269042969,82.16108703613281,85.47743225097656,85.79730987548828,85.92632293701172,86.01359558105469,86.83071899414062,88.73009490966797,90.23628234863281,85.89091406928168,83.47739947925915
ZTF18aabxpzd,30,1597,1922,1028,1553,189,1902,3336,2958,917,0.0,81.98825073242188,87.04141998291016,90.69694519042969,91.82060241699219,95.99140930175781,96.23846435546875,99.19964599609375,100.03544616699219,100.3233871459961,93.70395236545139,87.46052291176535
ZTF18aabxrxc,31,507,1582,1313,1265,1444,1538,611,1799,492,0.0,39.54962158203125,50.665367126464844,51.51506042480469,59.304473876953125,59.48700714111328,60.229095458984375,60.439308166503906,60.782012939453125,60.85099411010742,55.869215647379555,48.561651880090885
ZTF18aacdbzx,32,2312,6036,5881,2473,5926,2247,3735,4441,5641,0.0,17.750179290771484,19.658836364746094,20.115222930908203,23.92630386352539,24.06456756591797,24.518192291259766,24.603225708007812,24.750024795532227,24.94536590576172,22.70354652404785,20.023059606552124
ZTF18aacfnft,33,1949,1876,1602,1724,2512,530,1669,366,1671,0.0,21.885005950927734,22.83328628540039,23.213481903076172,23.381515502929688,24.607765197753906,24.759916305541992,25.2821044921875,25.61395835876465,25.908733367919922,24.16508526272244,22.861614530736748
ZTF18aacnlxz,34,2717,2630,2715,5161,5438,2087,6308,1839,3871,0.0,36.571746826171875,39.28187561035156,41.43891906738281,41.65583801269531,41.909854888916016,43.67030334472656,43.72186279296875,44.06157684326172,44.0794677734375,41.82127168443468,39.277913483706385
ZTF18aacqksn,35,4115,2739,6094,5304,5911,3205,1023,6305,6206,0.0,39.82470703125,41.79578399658203,43.31884002685547,44.06654739379883,44.95009994506836,45.23834228515625,45.78455352783203,46.32144546508789,46.717079162597656,44.22415542602539,41.96024955402721
ZTF18aadaexi,36,4389,4270,3556,1992,4236,265,369,4375,4053,0.0,44.23656463623047,52.20502471923828,55.14239501953125,55.71854019165039,55.779701232910156,55.79569625854492,56.25462341308594,57.19108963012695,57.37923049926758,54.411429511176216,50.41265153884888
ZTF18aadlaxo,37,5947,3234,5109,4053,5413,5374,4361,3745,2594,0.0,43.74284362792969,44.294132232666016,47.13983154296875,48.026161193847656,50.04765701293945,50.11366653442383,51.01184844970703,51.014251708984375,51.35072708129883,48.52679104275174,45.67532409321178
ZTF18aadsuxd,38,1013,2372,3376,721,5206,2980,1386,320,2337,0.0,44.14113235473633,44.43867492675781,44.618560791015625,46.583534240722656,46.59511184692383,47.284725189208984,47.317726135253906,47.5493278503418,47.655731201171875,46.2427249484592,44.90216458927501
ZTF18aafeiiy,39,1713,91,1294,724,5268,1597,791,2656,69,0.0,94.55120849609375,111.73454284667969,116.38963317871094,117.92420959472656,121.51052856445312,121.75753021240234,121.87722778320312,122.66426086425781,123.92461395263672,116.92597283257379,107.73629500649191
ZTF18aaflcyp,40,3469,2603,2188,4111,3227,2250,6419,3069,6122,0.0,51.85652160644531,52.417076110839844,56.1386604309082,58.264976501464844,58.56739807128906,58.74538803100586,60.91315460205078,61.53633117675781,61.68832778930664,57.791981591118706,54.249168786135584
ZTF18aaftrfv,41,3587,6088,2576,1024,2444,4766,3080,2075,4494,0.0,45.546714782714844,46.196693420410156,46.77518081665039,46.79051971435547,49.70124816894531,50.00643539428711,51.084251403808594,51.16769027709961,51.52345275878906,48.75468741522895,46.642108700492166
ZTF18aafzcbw,42,4245,6269,3684,6044,5660,2749,5140,5773,58,0.0,37.51343536376953,37.921566009521484,38.261138916015625,39.57887268066406,41.37797546386719,42.14167785644531,42.535396575927734,42.65992736816406,42.82247543334961,40.534718407524956,38.51935889504173
ZTF18aafzers,43,5937,3930,5949,4027,2928,4352,3692,3814,3752,0.0,53.32533264160156,56.83716583251953,59.00926208496094,59.22453689575195,60.67352294921875,61.75160598754883,63.86712646484375,65.56910705566406,66.06167602539062,60.7021484375,56.767567764629014
ZTF18aagazmu,44,2343,3148,5553,4449,5088,3858,5597,4868,674,0.0,51.303565979003906,53.12478256225586,53.4346809387207,54.85563659667969,56.220130920410156,56.5416259765625,58.58161926269531,60.08089828491211,60.263694763183594,56.04518169826932,53.20080666108565
ZTF18aagtwyh,45,5131,5846,5054,2874,3365,2482,3051,2717,6155,0.0,36.844085693359375,40.46113967895508,41.501930236816406,42.283363342285156,42.98516845703125,43.18696212768555,44.80322265625,45.85157775878906,46.04829406738281,42.66286044650607,39.84281695972789
ZTF18aahfbqp,46,5988,4907,4329,2966,793,2012,5937,2842,108,0.0,60.791648864746094,61.132347106933594,61.6234130859375,65.78964233398438,66.21598815917969,67.09471130371094,69.17401123046875,71.09645080566406,71.2073745727539,66.01395416259766,62.399236158891156
ZTF18aahheaj,47,263,852,2008,6361,472,1730,5271,176,157,0.0,27.648151397705078,28.210975646972656,37.73784637451172,39.129791259765625,40.75865173339844,42.206092834472656,42.37501525878906,43.163063049316406,43.379329681396484,38.289879692925346,32.24774919856679
ZTF18aahiqsu,48,1798,2255,185,839,572,670,1376,5267,2282,0.0,38.853878021240234,42.066490173339844,42.94441223144531,43.079376220703125,43.56092834472656,43.740814208984375,43.99161911010742,44.14617919921875,44.39810562133789,42.97575590345595,41.28289911963723
ZTF18aahjczs,49,185,699,152,743,2282,3923,1005,1893,3778,0.0,72.71466827392578,81.95744323730469,83.85676574707031,84.4912109375,84.84576416015625,84.9998550415039,85.53105163574219,85.96150207519531,85.97234344482422,83.37006717258029,79.33746597983621
ZTF18aahsihn,50,3829,4094,3526,6226,146,779,3922,6071,5899,0.0,59.08746337890625,63.000892639160156,66.04302978515625,66.60655212402344,67.7119140625,68.92462158203125,69.12789916992188,69.46951293945312,69.86041259765625,66.64803314208984,63.0264029936357
ZTF18aahsuyl,51,2444,3239,847,4647,2536,2799,3890,4437,2973,0.0,45.477455139160156,45.90205383300781,47.66498565673828,49.24895477294922,49.4707145690918,49.50837707519531,49.62873840332031,49.99645233154297,50.006107330322266,48.54487101236979,46.806270425969906
ZTF18aahwquy,52,19,540,1899,1140,1659,1833,1511,1882,1619,0.0,21.933692932128906,22.369897842407227,22.530197143554688,22.686418533325195,23.91959571838379,24.295278549194336,24.297351837158203,24.36154556274414,24.538894653320312,23.436985863579643,22.498594132336702
ZTF18aaikcbb,53,2489,4906,165,5073,5424,4031,6301,3691,5439,0.0,54.80485534667969,61.61723327636719,64.37710571289062,64.51597595214844,66.01931762695312,66.13394927978516,66.3395767211914,67.65565490722656,67.70016479492188,64.35153706868489,60.305574677207254
ZTF18aaimlad,54,1432,1799,4583,1180,844,4427,2260,1538,1967,0.0,69.61758422851562,70.71063995361328,75.18614196777344,76.05245208740234,76.74017333984375,80.44705200195312,80.89134979248047,81.5968017578125,81.88252258300781,77.01385752360027,72.59164558757435
ZTF18aairvdw,55,1667,714,151,1601,1381,1380,223,992,1125,0.0,55.1795539855957,56.39870834350586,63.333431243896484,64.43135833740234,66.76385498046875,66.89165496826172,67.80890655517578,68.48358154296875,71.52015686035156,64.53457853529189,59.197488351301715
ZTF18aaisqmw,56,3243,5362,5220,3111,5377,3271,523,1828,6385,0.0,56.850833892822266,57.80023193359375,58.87627410888672,59.692054748535156,60.5720100402832,60.587955474853516,60.83012771606445,61.28696060180664,61.518226623535156,59.779408348931206,58.16762026873502
ZTF18aaiukzn,57,1209,132,1552,1533,656,465,231,1376,1331,0.0,34.60124206542969,35.39532470703125,35.418060302734375,36.132057189941406,38.13897705078125,38.68463134765625,42.42595672607422,43.14537811279297,43.58317565917969,38.6138670179579,35.76777883009477
ZTF18aaiumgp,58,2890,3529,81,5911,6269,42,5484,2738,5830,0.0,39.87885284423828,40.1365966796875,42.117042541503906,42.27558135986328,42.43150329589844,42.82247543334961,42.828941345214844,43.88362503051758,44.235679626464844,42.290033128526474,40.89633932980624
ZTF18aaiuvja,59,1992,5628,4655,4227,4667,3258,3024,2813,5543,0.0,55.912742614746094,58.80961227416992,61.55372619628906,62.669700622558594,63.43042755126953,63.43272399902344,63.66706848144531,65.30589294433594,65.37710571289062,62.23988893296983,59.125665881417014
ZTF18aaivzrf,60,1706,1791,771,1230,1600,1795,1189,1823,1666,0.0,31.71649932861328,33.78041076660156,34.075199127197266,34.11212158203125,36.025115966796875,36.22068405151367,36.23367691040039,36.34592056274414,36.86771011352539,35.04192648993598,33.387417966669254
ZTF18aaizgoq,61,4603,5696,3442,382,3904,3479,4669,1113,354,0.0,43.089149475097656,46.23211669921875,46.49755096435547,48.14115905761719,48.587608337402344,48.899192810058594,49.32907485961914,49.8020133972168,49.811832427978516,47.821077558729385,45.60693844881925
ZTF18aajawol,62,2563,4259,2664,5255,5811,4266,5294,4085,4411,0.0,33.422969818115234,33.47490692138672,36.88188934326172,37.710269927978516,38.24730682373047,39.105926513671875,39.14057159423828,39.670654296875,39.74153137207031,37.48844740125868,35.07668616554954
ZTF18aajhfdm,63,1522,695,2654,3849,5671,251,3036,598,1048,0.0,42.16084671020508,47.99076843261719,48.06443405151367,49.31938171386719,50.44569396972656,50.91154098510742,51.44218063354492,52.12181091308594,52.439453125,49.43290117051866,46.28495840592818
ZTF18aajiirj,64,4046,4975,5598,5963,6085,5029,4386,4271,707,0.0,43.49234390258789,47.860801696777344,49.14204406738281,49.622344970703125,50.412353515625,51.519535064697266,51.642555236816406,51.75941467285156,53.492427825927734,49.88264677259657,46.986354394392535
ZTF18aajimzr,65,2767,5435,4071,652,4348,4884,4521,5687,5106,0.0,55.781612396240234,56.11616516113281,56.41804122924805,57.74604034423828,59.094215393066406,60.47454071044922,61.55778503417969,61.978179931640625,62.333274841308594,59.05553944905599,56.758396278728135
ZTF18aajiqhb,66,6265,5636,4818,2733,4393,5304,5598,370,4754,0.0,46.00183868408203,46.0755615234375,48.66681671142578,49.22259521484375,49.774173736572266,50.907772064208984,51.669639587402344,52.06549835205078,53.26671600341797,49.73895687527127,47.36777687072754
ZTF18aajjhkq,67,2670,1165,1554,5910,221,1500,6113,5386,2005,0.0,34.6272087097168,35.090110778808594,35.36353302001953,35.814510345458984,37.229248046875,37.562530517578125,37.97282028198242,38.30039596557617,38.54859924316406,36.7232174343533,35.364635250785135
ZTF18aajqcue,68,1614,3960,1118,1978,278,2248,127,1362,1931,0.0,33.81467819213867,34.915992736816406,36.1945915222168,39.36187744140625,39.37147903442383,40.11094284057617,40.93787384033203,42.336402893066406,42.80025100708008,38.87156550089518,35.82457091591575
ZTF18aajupnt,69,5733,2928,2939,1670,3814,1294,3930,5603,4290,0.0,55.78638458251953,56.38853454589844,59.620513916015625,60.45606231689453,61.78309631347656,63.249305725097656,63.6232795715332,64.74762725830078,64.96769714355469,61.18027793036567,57.900417761369184
ZTF18aajwfvf,70,1618,993,1762,228,4533,329,1056,5905,2378,0.0,54.37738800048828,55.350914001464844,55.84046936035156,59.577232360839844,60.348670959472656,61.545623779296875,61.80809020996094,62.38263702392578,62.98533630371094,59.357373555501304,56.2398718920621
ZTF18aajxumx,71,3359,4725,1728,4415,1878,969,5092,4777,5093,0.0,39.34619903564453,42.33074951171875,42.52845764160156,43.1983528137207,44.11177062988281,44.4920654296875,44.68242263793945,44.769676208496094,44.81647872924805,43.36401918199327,41.56999236887152
ZTF18aajzqbq,72,1940,611,1904,492,367,4107,5711,1781,1467,0.0,32.219940185546875,35.86920928955078,36.1038818359375,36.659690856933594,37.76436996459961,37.85348892211914,38.29692077636719,38.55276107788086,39.37995910644531,36.96669133504232,34.866684436798096
ZTF18aakbuks,73,2156,3008,5189,2344,3904,783,5287,4085,6209,0.0,42.284095764160156,43.82236862182617,44.67643356323242,45.09489059448242,45.55030059814453,45.68149185180664,46.218299865722656,47.90355682373047,47.9981803894043,45.4699575636122,43.779728109186344
ZTF18aakctzv,74,1915,1827,486,1684,1315,79,1418,1840,4822,0.0,31.02301788330078,32.184696197509766,32.68781280517578,34.895790100097656,34.91716003417969,35.5910530090332,35.72261047363281,35.83026885986328,36.29962921142578,34.35022650824653,32.496627200733535
ZTF18aakoejd,75,1704,1468,300,11,616,1067,1705,1276,195,0.0,39.34148406982422,40.0872917175293,40.739112854003906,41.48027801513672,43.35139465332031,44.59587860107422,45.265743255615234,45.36809539794922,45.90447235107422,42.90375010172526,40.60503339767456
ZTF18aakpbhx,76,5284,5546,3224,5993,3534,3817,5826,4078,5155,0.0,59.43311309814453,63.10304260253906,64.55838775634766,64.60884857177734,65.1484603881836,66.03601837158203,66.03807067871094,66.18126678466797,66.21298217773438,64.59113226996527,62.39023087241433
ZTF18aakvghu,77,1442,517,769,187,801,411,1776,442,151,0.0,59.62107467651367,63.767433166503906,65.09773254394531,66.31749725341797,66.77764129638672,66.87820434570312,67.0036392211914,67.04558563232422,68.276611328125,65.64282438490126,63.032902630892664
ZTF18aakxlbf,78,714,2004,1667,1055,1993,956,4706,469,2936,0.0,64.68810272216797,65.56779479980469,69.61637878417969,70.21491241455078,70.41151428222656,71.35405731201172,71.83556365966797,72.25372314453125,72.49444580078125,69.82627699110243,67.01807325536555
ZTF18aalakrr,79,1827,413,662,1684,1654,990,3219,1140,52,0.0,27.40637969970703,31.503089904785156,32.019676208496094,32.131263732910156,32.21775436401367,34.025672912597656,34.0870361328125,34.1602897644043,35.055274963378906,32.51182640923394,30.309580976312812
ZTF18aalnqqj,80,4883,1572,959,1647,1903,1959,768,910,1886,0.0,42.348323822021484,45.36869430541992,46.82343292236328,47.00719451904297,47.048851013183594,47.49544906616211,47.827491760253906,47.83565902709961,50.041358947753906,46.86627282036675,44.870572480288416
ZTF18aalpkwb,81,3955,5501,5099,382,5943,4085,2747,4672,6170,0.0,32.9215087890625,34.379974365234375,36.27672576904297,37.193626403808594,37.56744384765625,38.50735855102539,38.89087677001953,39.14680480957031,39.61262512207031,37.166327158610024,34.89042823964899
ZTF18aamhavw,82,535,1445,1687,1753,1709,2378,611,3085,1996,0.0,35.56440734863281,40.83598327636719,43.1915168762207,43.23618698120117,43.38416290283203,43.403419494628906,44.455238342285156,45.63969802856445,45.71783447265625,42.82538308037652,39.79004313729026
ZTF18aamjezd,83,670,1798,5819,443,5267,1649,1682,1702,5394,0.0,71.67030334472656,72.57437133789062,74.3011474609375,74.73545837402344,75.41435241699219,75.66667938232422,75.73847961425781,77.75860595703125,78.54318237304688,75.15584225124783,73.14205958626486
ZTF18aammlba,84,1471,438,172,581,1634,1518,1731,5232,5265,0.0,28.460840225219727,32.26860046386719,32.48549270629883,32.70746994018555,33.26883316040039,33.585166931152344,33.590206146240234,34.468528747558594,34.52003479003906,32.817241456773544,31.05169300599532
ZTF18aamnepi,85,1334,2120,2104,2705,177,535,1980,1481,355,0.0,54.67521667480469,57.559043884277344,58.68154525756836,58.73158264160156,58.992332458496094,59.29129409790039,60.06658935546875,60.299171447753906,60.85960006713867,58.7951528761122,56.98338105461814
ZTF18aampiwv,86,4251,1529,1266,801,464,1641,1442,454,728,0.0,56.43132781982422,58.12336730957031,63.453651428222656,63.98414993286133,64.8070297241211,64.84365844726562,66.06143951416016,66.40666961669922,66.43872833251953,63.3944469028049,59.767737822099164
ZTF18aamxjoa,87,632,46,793,2853,2842,794,1238,2656,29,0.0,72.3456039428711,73.57527160644531,76.63555145263672,78.54035186767578,79.77680969238281,83.21578979492188,84.43202209472656,86.77960205078125,86.83071899414062,80.23685794406467,75.23206823522395
ZTF18aamzgzi,88,1407,4076,18,1739,3875,2481,723,3333,2028,0.0,85.77940368652344,129.157470703125,133.22589111328125,134.52427673339844,143.43678283691406,147.254150390625,148.33558654785156,151.29891967773438,151.62591552734375,136.07093302408853,115.85772479664196
ZTF18aanbmyj,89,2459,3515,5522,4760,4539,2300,3819,3134,5562,0.0,48.90165328979492,49.18728256225586,49.45020294189453,50.28446578979492,50.498291015625,50.586669921875,51.110206604003906,51.47095489501953,51.733375549316406,50.35812250773112,49.43629225817594
ZTF18aandjhu,90,1500,5479,930,778,4248,4902,304,109,2480,0.0,29.82171630859375,31.132383346557617,33.1187858581543,33.70732879638672,33.87788772583008,34.20491027832031,34.52947998046875,35.28330993652344,35.522342681884766,33.46646054585775,31.588523106141523
ZTF18aannfoc,91,1294,1713,2043,3182,69,5937,1884,92,3959,0.0,85.49801635742188,88.46337890625,89.63923645019531,91.35029602050781,91.9801025390625,94.16494750976562,94.4383316040039,95.41307067871094,96.52095794677734,91.94092644585504,88.45434093475342
ZTF18aansqom,92,5937,2224,3930,4638,5502,4210,192,3226,6126,0.0,46.329036712646484,56.53955841064453,58.62326431274414,58.792423248291016,59.12146759033203,60.330474853515625,61.36214828491211,62.778411865234375,63.39257049560547,58.585483974880646,53.641520890322596
ZTF18aansqov,93,6309,4053,5886,2513,4701,2344,2518,3397,3036,0.0,41.04216766357422,42.08349609375,42.621498107910156,43.503910064697266,44.825767517089844,45.618896484375,47.91838836669922,47.956485748291016,47.978660583496094,44.838807847764755,42.432446869936854
ZTF18aanxnrz,94,2494,1559,1933,743,312,572,573,132,871,0.0,36.405460357666016,39.70526885986328,39.900482177734375,41.17683410644531,41.82317352294922,41.970619201660156,42.26634216308594,42.50421142578125,42.6029052734375,40.928366343180336,38.91346324573863
ZTF18aaobdmp,95,429,751,394,420,656,1625,636,1529,934,0.0,49.537471771240234,57.238548278808594,57.54766082763672,57.5728759765625,59.56062698364258,60.847877502441406,61.70482635498047,64.69058990478516,64.78929901123047,59.276641845703125,54.86616433750499
ZTF18aaouezy,96,5501,3955,5452,5099,3244,5403,2423,81,6170,0.0,36.934478759765625,38.340057373046875,38.78620910644531,40.386436462402344,40.422210693359375,40.75046920776367,40.806304931640625,41.00984191894531,41.08424758911133,39.835584004720054,38.36698696830056
ZTF18aaoxrup,97,3599,2594,4629,552,5772,5646,2222,23,4912,0.0,50.189109802246094,54.113548278808594,55.53966522216797,56.35633850097656,57.01357650756836,57.25120544433594,57.56937026977539,58.857017517089844,60.1057014465332,56.33283699883355,53.48413137956099
ZTF18aapnjqb,98,422,338,480,405,584,20,1277,1447,329,0.0,32.18330383300781,35.04396438598633,51.521644592285156,53.53593444824219,72.86331176757812,73.14207458496094,73.77705383300781,73.82545471191406,81.1112060546875,60.778216467963325,43.346113508397885
ZTF18aapotwm,99,276,1455,427,1546,13,595,1636,196,173,0.0,25.01614761352539,27.622827529907227,28.697471618652344,29.925806045532227,30.34229850769043,30.72418212890625,30.87377166748047,31.264163970947266,31.27574348449707,29.526934729682075,27.4008348421617
ZTF18aapzqup,100,3392,297,4084,357,1200,1436,2183,4151,323,0.0,21.026247024536133,25.417259216308594,29.400360107421875,32.12883758544922,32.20955276489258,32.384765625,32.581722259521484,33.106685638427734,33.121124267578125,30.152950498792862,25.880494767969306
ZTF18aaqctvg,101,255,2602,6193,1694,1315,1395,2276,2140,1401,0.0,40.49724197387695,41.19757080078125,41.44464874267578,42.534664154052734,42.560272216796875,42.588600158691406,43.02058410644531,44.079803466796875,44.18568801879883,42.45656373765733,41.318031614476986
ZTF18aaqcuba,102,5233,2135,2158,4366,4367,199,5838,317,1514,0.0,55.16379928588867,55.51634216308594,55.791046142578125,56.16703796386719,56.906620025634766,56.97260284423828,56.9812126159668,58.48466110229492,58.50652313232422,56.7210939195421,55.70950889587402
ZTF18aaqdemd,103,1600,4167,1230,771,1775,1701,1606,1757,60,0.0,34.88972473144531,36.422157287597656,38.261627197265625,38.5201416015625,40.15031433105469,40.69488525390625,40.76136016845703,41.1136474609375,41.244380950927734,39.117582109239365,36.856763709675185
ZTF18aaqdozs,104,155,3628,757,183,3587,179,5213,931,282,0.0,71.99079895019531,73.89700317382812,74.04872131347656,74.05366516113281,76.4552001953125,76.72590637207031,77.33726501464844,77.57627868652344,77.6082992553711,75.5214597913954,73.6011336066506
