key_0,ann=0,ann=1,ann=2,ann=3,ann=4,ann=5,ann=6,ann=7,ann=8,ann=9,dist=0,dist=1,dist=2,dist=3,dist=4,dist=5,dist=6,dist=7,dist=8,dist=9,Mean-9ANNs,WeightedMean-9ANNs
ZTF17aaaduzw,0,285,701,454,1645,503,618,1541,1385,334,0.0,14.553152084350586,26.27739715576172,27.57950210571289,27.751667022705078,28.751110076904297,28.777860641479492,29.327051162719727,29.480871200561523,29.89523696899414,26.932649824354385,22.4465763352134
ZTF17aaaemzh,1,1645,701,257,1676,1240,871,129,431,11,0.0,11.940571784973145,12.325607299804688,12.834284782409668,14.44271469116211,14.624241828918457,15.307462692260742,16.00917625427246,17.268070220947266,17.976816177368164,14.747660636901855,12.880811929702759
ZTF17aaaeupz,2,16,1571,259,1678,1710,616,333,361,874,0.0,18.16578483581543,24.084592819213867,24.80803871154785,25.235857009887695,25.390817642211914,26.045047760009766,26.674911499023438,26.948850631713867,27.000858306884766,24.928306579589844,22.274923367933795
ZTF17aaahfrf,3,309,807,606,531,17,148,114,810,1636,0.0,9.332501411437988,12.99108600616455,18.103931427001953,18.291358947753906,19.670413970947266,20.158353805541992,20.264177322387695,21.127891540527344,21.32632064819336,17.91844834221734,13.791017413139343
ZTF17aaahrni,4,894,4706,2541,918,939,1031,1075,5979,3983,0.0,27.372207641601562,28.233999252319336,28.706600189208984,28.7938232421875,29.4158992767334,29.979673385620117,30.84186553955078,30.8481502532959,31.093589782714844,29.47620095147027,28.269879774613813
ZTF17aaawlbw,5,534,209,1459,1826,463,285,1368,1442,1338,0.0,15.72928524017334,21.504257202148438,22.15949058532715,23.76435089111328,26.61932373046875,29.1130428314209,30.478151321411133,32.40435791015625,32.88291549682617,26.07279724544949,20.582415992563423
ZTF17aaazdba,6,2229,3860,6087,2012,2018,4321,932,3763,2998,0.0,40.219703674316406,40.29475021362305,41.29031753540039,41.42372131347656,41.63750076293945,42.09808349609375,43.046573638916016,43.90220260620117,44.20421600341797,42.013007693820526,40.801192023537375
ZTF17aabbbhd,7,1354,1550,447,802,5718,4250,1394,1279,1288,0.0,19.789608001708984,19.946861267089844,21.08387565612793,22.44777488708496,23.92778205871582,24.17888832092285,24.266088485717773,24.2690372467041,24.640995025634766,22.727878994411892,20.852512793107465
ZTF17aabhioj,8,1119,396,285,0,701,24,965,520,334,0.0,24.226579666137695,26.652395248413086,30.23322868347168,30.89501190185547,31.908946990966797,33.38547897338867,33.738670349121094,34.1268424987793,34.2930793762207,31.051137076483833,27.490846720608797
ZTF17aabumhg,9,616,277,259,1387,1255,333,435,1013,1613,0.0,12.746136665344238,15.374547004699707,16.093952178955078,16.518238067626953,17.5037841796875,17.871662139892578,18.247726440429688,18.737279891967773,18.74643325805664,16.871084425184463,14.917210112918507
ZTF17aabwial,10,1378,1993,9,1565,1276,3220,1678,4860,3769,0.0,27.027652740478516,30.332794189453125,30.85133934020996,30.974727630615234,31.49026870727539,31.588951110839844,31.985633850097656,32.04975509643555,32.26683807373047,30.951995637681748,29.378410924564708
ZTF17aacdiol,11,871,581,1240,84,1,325,1676,1183,1471,0.0,16.770238876342773,17.207780838012695,17.54328727722168,17.96528434753418,17.976816177368164,18.09427261352539,18.313579559326172,18.555830001831055,18.944477081298828,17.930174085828995,17.291260155764494
