key_0,ann=0,ann=1,ann=2,ann=3,ann=4,ann=5,ann=6,ann=7,ann=8,ann=9,dist=0,dist=1,dist=2,dist=3,dist=4,dist=5,dist=6,dist=7,dist=8,dist=9,Mean-9ANNs,WeightedMean-9ANNs
ZTF18aajiirj,37,3597,2531,3136,3990,3924,3012,2938,3537,2579,0.0,20.11166763305664,23.27739715576172,23.715763092041016,23.77863883972168,24.507585525512695,24.650054931640625,24.946077346801758,25.460947036743164,25.54195213317871,23.998898188273113,22.369763829491355
ZTF18aajimzr,38,1434,2178,2426,2638,359,2972,2254,3473,3652,0.0,24.210466384887695,25.618812561035156,26.152210235595703,26.348392486572266,27.696298599243164,27.86572265625,27.982629776000977,28.730072021484375,29.05180549621582,27.07293446858724,25.542529452930797
ZTF18aajiqhb,39,1409,3990,3783,2067,3597,3010,4040,1578,3008,0.0,18.329238891601562,19.372957229614258,21.310340881347656,21.52973175048828,21.77681541442871,22.326595306396484,22.79287338256836,23.04371452331543,23.163280487060547,21.516171985202366,19.851762663234364
ZTF18aajjhkq,40,1344,1765,2213,2811,514,3903,3009,1624,1188,0.0,15.136885643005371,15.981671333312988,17.07773780822754,18.200695037841797,18.33441734313965,18.68807601928711,18.700515747070312,18.865270614624023,18.929128646850586,17.768266465928818,16.372921672734346
ZTF18aajupnt,41,3681,1552,21,2311,1305,3819,759,2597,419,0.0,21.97955894470215,22.467363357543945,23.175874710083008,25.636306762695312,25.67565155029297,26.385345458984375,26.992324829101562,27.381696701049805,27.408138275146484,25.233584509955513,23.202332258224487
ZTF18aajwfvf,42,184,1743,796,464,853,644,855,2479,3056,0.0,25.681819915771484,25.82082176208496,26.168603897094727,26.210979461669922,26.816131591796875,26.96529769897461,27.176021575927734,27.35512351989746,28.385656356811523,26.73116175333659,26.026911302046344
ZTF18aajxumx,43,1873,1058,777,716,3450,167,1890,3445,2454,0.0,17.870939254760742,18.46416473388672,19.045589447021484,19.224185943603516,19.245954513549805,19.325477600097656,19.860084533691406,19.95472526550293,20.249616622924805,19.248970879448784,18.532684781334616
ZTF18aajzqbq,44,209,132,674,848,702,50,551,2786,33,0.0,14.817931175231934,17.40184783935547,20.882585525512695,21.01850128173828,21.54801368713379,22.810945510864258,23.098567962646484,23.21419334411621,23.23809051513672,20.89229742685954,17.92832285707647
ZTF18aakbuks,45,3362,1139,3297,2286,1747,2870,3997,337,3753,0.0,16.850887298583984,17.494171142578125,17.896854400634766,17.962221145629883,18.22444725036621,19.15062713623047,19.154441833496094,19.504941940307617,19.682035446166992,18.435625288221573,17.531075195832685
ZTF18aakpbhx,46,3553,3439,384,2228,3217,3794,3855,2433,1773,0.0,28.157012939453125,28.459640502929688,29.002317428588867,29.017913818359375,29.4493408203125,29.939189910888672,30.215373992919922,30.24378204345703,30.43762969970703,29.435800128512913,28.662963195280597
ZTF18aakxlbf,47,295,108,761,463,137,2446,920,2,758,0.0,30.716022491455078,32.09086227416992,33.64044189453125,34.13755798339844,34.23051452636719,35.763702392578125,36.264686584472656,36.46689987182617,36.552032470703125,34.429191165500214,32.416716662320226
ZTF18aalnqqj,48,3062,224,747,893,872,324,682,2403,2050,0.0,15.129240989685059,20.434432983398438,21.596721649169922,21.669044494628906,21.695125579833984,22.062236785888672,22.85673713684082,22.99900245666504,23.593955993652344,21.337388674418133,18.915861303156074
ZTF18aalpkwb,49,1528,1097,308,2286,2571,2896,3445,3661,1420,0.0,14.9758939743042,15.26311206817627,15.300027847290039,15.658675193786621,15.808351516723633,15.935728073120117,16.351966857910156,17.286415100097656,17.58323097229004,16.018155733744305,15.321568564935165
ZTF18aamhavw,50,614,44,674,662,52,3174,702,1156,1015,0.0,21.450679779052734,22.810945510864258,23.241872787475586,23.89859390258789,24.354337692260742,24.36207389831543,24.421398162841797,24.756467819213867,24.961151123046875,23.806391186184353,22.671640807932075
ZTF18aamjezd,51,908,753,3737,1701,194,3524,2555,2478,3241,0.0,30.820241928100586,32.853763580322266,32.888179779052734,35.48567581176758,35.555049896240234,36.41462707519531,36.72928237915039,36.901424407958984,37.24576950073242,34.98822381761339,32.77129424702037
ZTF18aamnepi,52,614,1108,50,1389,124,994,992,2689,139,0.0,21.73700714111328,21.94911003112793,24.354337692260742,24.360763549804688,24.900863647460938,25.06254005432129,26.748598098754883,27.240020751953125,27.311960220336914,24.851689020792644,22.945717811584473
ZTF18aampiwv,53,704,185,61,208,744,142,156,199,164,0.0,25.309284210205078,28.067703247070312,29.973779678344727,30.075122833251953,30.4901065826416,30.601146697998047,31.796302795410156,32.490604400634766,32.8352165222168,30.182140774197048,27.87920396978205
ZTF18aamxjoa,54,340,24,264,557,3986,1502,70,710,3716,0.0,29.13205909729004,31.076852798461914,31.81122589111328,32.298866271972656,34.14016342163086,34.24202346801758,34.94037628173828,35.29228591918945,36.680240631103516,33.29045486450195,31.026374448429454
ZTF18aamzgzi,55,654,4,2431,2198,2264,1856,2281,2516,3079,0.0,41.219390869140625,59.189544677734375,61.094791412353516,65.13382720947266,69.496337890625,71.80792236328125,74.19391632080078,77.02798461914062,80.82172393798828,66.66504881117079,54.8737003586509
ZTF18aanbmyj,56,3533,3494,1956,4014,1707,1992,1801,2425,1111,0.0,20.360898971557617,21.367935180664062,22.393260955810547,22.625085830688477,22.659997940063477,22.70697593688965,22.859066009521484,23.02890968322754,23.04425811767578,22.33848762512207,21.435482957146384
ZTF18aannfoc,57,588,41,3520,3819,1584,953,984,1356,1742,0.0,29.59449005126953,29.816516876220703,31.145673751831055,31.201332092285156,31.317745208740234,31.890291213989258,32.287445068359375,32.61160659790039,32.86784362792969,31.414771609836155,30.331566723910246
ZTF18aansqom,58,3819,3517,1774,2536,3681,1106,1361,1626,2249,0.0,21.144012451171875,22.974470138549805,24.075380325317383,25.554180145263672,26.112836837768555,26.60614013671875,26.787717819213867,27.11547088623047,27.367097854614258,25.304145177205402,23.150162393396553
ZTF18aansqov,59,3786,1257,2411,4074,2919,1205,176,1260,1403,0.0,18.0030517578125,18.00713348388672,18.063425064086914,18.29971694946289,19.00687026977539,19.11452865600586,19.21350860595703,19.68808937072754,19.793312072753906,18.798848470052082,18.201842958276924
ZTF18aanxnrz,60,84,639,646,712,579,4136,272,821,117,0.0,16.755741119384766,17.214059829711914,18.671049118041992,18.741056442260742,19.333011627197266,19.6702823638916,19.814523696899414,20.057985305786133,20.19062042236328,18.938703325059677,17.7204102602872
ZTF18aaobdmp,61,187,737,185,184,704,417,272,313,4136,0.0,19.220901489257812,20.78894805908203,22.84107208251953,23.646848678588867,24.570241928100586,25.067726135253906,25.208297729492188,25.276554107666016,25.831893920898438,23.605831570095486,21.31553088534962
ZTF18aaouezy,62,1528,1196,2754,545,3450,2998,49,3357,2850,0.0,17.26976776123047,17.501604080200195,17.779407501220703,18.124238967895508,18.290380477905273,18.578277587890625,18.81414031982422,19.234764099121094,19.435104370117188,18.336409462822807,17.662691853263162
ZTF18aaoxrup,63,2059,1491,1106,3803,233,1227,1644,3627,1309,0.0,21.119361877441406,22.86409568786621,22.896392822265625,23.23967170715332,23.323410034179688,23.407915115356445,23.796897888183594,23.871219635009766,24.548097610473633,23.229673597547745,22.325326160951093
ZTF18aaqctvg,64,1097,149,387,2142,76,601,960,766,3542,0.0,17.8182430267334,18.97521209716797,19.068513870239258,19.12948226928711,19.469350814819336,19.50606346130371,19.551057815551758,19.700674057006836,20.0097713470459,19.24759652879503,18.635270010341298
ZTF18aaqcuba,65,810,636,25,697,257,382,732,313,898,0.0,24.68195152282715,24.993127822875977,25.126527786254883,25.480575561523438,25.991682052612305,26.512619018554688,26.649320602416992,27.46010398864746,27.767398834228516,26.073700798882378,25.14265810359608
ZTF18aaqdemd,66,327,33,768,2503,811,793,2050,637,760,0.0,13.69650650024414,14.662930488586426,15.014755249023438,16.120216369628906,16.55967140197754,17.71985626220703,18.041343688964844,18.053068161010742,18.134376525878906,16.444747183058,14.840731458230453
ZTF18aaqdozs,67,2047,586,364,2082,1952,302,776,2079,976,0.0,34.983421325683594,35.42421340942383,35.437660217285156,35.451202392578125,35.75337600708008,35.82078170776367,36.67884826660156,36.70787811279297,37.13776779174805,35.932794358995224,35.35314291173761
ZTF18aaqeygf,68,794,305,1652,3369,773,250,1419,1700,715,0.0,26.757762908935547,27.073793411254883,27.315168380737305,27.551654815673828,27.559383392333984,27.666200637817383,27.741622924804688,27.87794303894043,28.05714225769043,27.511185752020943,27.114066795869306
ZTF18aaqfwpl,69,3475,630,570,304,769,872,230,255,2050,0.0,19.641624450683594,19.86670684814453,20.37761688232422,20.53890609741211,20.84965705871582,21.231430053710938,22.309804916381836,22.610612869262695,22.676313400268555,21.12251917521159,20.137334715236317
ZTF18aaqgnlu,70,3986,932,1587,24,1235,1584,3819,3681,41,0.0,27.03181266784668,29.474571228027344,29.58098793029785,30.972864151000977,32.55693435668945,32.89275360107422,33.302459716796875,33.63005447387695,33.9969367980957,31.493263880411785,29.15997984192588
ZTF18aaqkyak,71,2511,3553,3055,1951,1464,1717,4145,1693,4014,0.0,19.83173942565918,22.306838989257812,22.386966705322266,23.0771484375,23.359914779663086,24.628433227539062,24.92303466796875,25.156734466552734,25.250883102416992,23.43574375576443,21.696694027293812
ZTF18aaqqukd,72,272,342,418,156,336,704,528,185,707,0.0,16.870986938476562,17.226062774658203,18.01487159729004,19.06290054321289,19.482555389404297,19.9442138671875,19.978132247924805,20.417743682861328,20.581064224243164,19.06428125169542,17.730203411795877
ZTF18aaqrmuk,73,1807,2541,3381,3148,1873,3075,3918,1473,2253,0.0,18.099702835083008,19.081836700439453,20.427764892578125,20.74039649963379,21.91698455810547,22.007648468017578,22.32725715637207,22.429630279541016,23.180679321289062,21.134655634562176,19.47119630466808
ZTF18aarciez,74,2206,1231,3154,3968,3175,915,2789,3203,3178,0.0,17.515430450439453,17.982114791870117,18.405107498168945,18.873647689819336,19.30422592163086,19.49822425842285,19.75071144104004,20.061891555786133,20.13581657409668,19.058574464586044,18.160449526526712
ZTF18aardsim,75,1264,923,930,1269,785,187,164,1845,846,0.0,27.941465377807617,34.34525680541992,35.04360580444336,37.708473205566406,39.498695373535156,40.51258087158203,41.20591735839844,41.845699310302734,42.01206970214844,37.790418201022675,33.11131477355957
ZTF18aarindm,76,2382,578,461,64,974,3671,2286,755,2050,0.0,18.345449447631836,19.06392478942871,19.358261108398438,19.469350814819336,20.04850959777832,20.455562591552734,20.602035522460938,20.836122512817383,20.95624351501465,19.903939988878037,19.046654267744586
ZTF18aarnbcc,77,1570,3139,314,3978,3392,3071,948,1203,3203,0.0,14.53487777709961,16.198801040649414,16.402469635009766,16.511749267578125,17.511247634887695,17.527206420898438,17.549318313598633,17.56216812133789,17.909236907958984,16.85634167989095,15.799939372322775
ZTF18aarodqs,78,2941,3453,1617,3779,3168,1474,4132,2956,4052,0.0,21.24019432067871,22.379589080810547,22.517227172851562,22.868513107299805,23.24801254272461,23.252460479736328,23.319807052612305,23.322324752807617,23.860294342041016,22.88982476128472,22.132155830209907
ZTF18aarszsc,79,1709,2188,3348,1960,1320,3731,2438,601,3932,0.0,17.494022369384766,19.30856704711914,20.700380325317383,20.803985595703125,21.44586181640625,21.744400024414062,22.099401473999023,22.35523796081543,22.992164611816406,20.9937801361084,19.29343422976407
ZTF18aarynbc,80,1982,2633,866,747,612,352,437,1233,720,0.0,21.494543075561523,23.959482192993164,26.074542999267578,26.927854537963867,27.00609588623047,27.134021759033203,27.23588752746582,27.352468490600586,27.723112106323242,26.100889841715496,24.026538480411876
ZTF18aasdwcj,81,2058,1178,2032,3560,3763,564,2033,3874,2222,0.0,23.95404052734375,23.99736976623535,24.93477439880371,25.30744171142578,25.733713150024414,26.10350799560547,26.395259857177734,26.550291061401367,26.873184204101562,25.538842519124348,24.524850325150922
ZTF18aasebwk,82,3392,3071,3142,1790,2802,3108,1345,3207,2705,0.0,17.854047775268555,18.230493545532227,19.165056228637695,19.391925811767578,19.979372024536133,20.284997940063477,20.31118392944336,20.327354431152344,20.640640258789062,19.57611910502116,18.596606167879973
ZTF18aasouko,83,1668,3747,427,3448,2705,2762,1790,2752,3178,0.0,21.940523147583008,22.371137619018555,23.27994728088379,23.28538703918457,23.66954803466797,23.955015182495117,24.09984016418457,24.285388946533203,24.670825958251953,23.50640148586697,22.637076919729058
ZTF18aassvid,84,779,60,712,140,517,4136,2806,719,639,0.0,15.251639366149902,16.755741119384766,16.768142700195312,18.21954345703125,18.549823760986328,19.082481384277344,19.170970916748047,19.705341339111328,19.78607749938965,18.143306838141548,16.613618503917348
ZTF18aasvknh,85,297,1410,2531,3949,939,1208,1420,2564,3483,0.0,16.20334243774414,19.14793586730957,19.198259353637695,19.448129653930664,19.458276748657227,19.485788345336914,20.048969268798828,20.697053909301758,20.72892951965332,19.379631678263348,18.130174723538484
ZTF18aasxguy,86,1009,2763,1080,1240,1718,1023,3857,2254,1999,0.0,19.137365341186523,20.522951126098633,20.912853240966797,21.891862869262695,22.13966941833496,23.67476463317871,24.136871337890625,24.523910522460938,24.58684539794922,22.391899320814346,20.54274465821006
ZTF18aasxqmn,87,3232,1061,2081,1873,4047,2780,1128,2308,613,0.0,19.012910842895508,20.14053726196289,20.39474105834961,21.21092987060547,22.41318702697754,22.807010650634766,23.1840763092041,23.460498809814453,23.555931091308594,21.797758102416992,20.205464471470226
ZTF18aatgdph,88,2309,1847,1630,933,900,3677,2451,2200,934,0.0,17.58466148376465,21.544645309448242,22.812393188476562,27.277393341064453,27.425195693969727,27.4849910736084,28.107498168945312,28.49256134033203,29.149682998657227,25.54211362202962,21.57425559650768
ZTF18aatrkga,89,3262,1333,316,998,1043,1151,2593,1631,1152,0.0,16.215944290161133,22.532472610473633,22.711811065673828,23.12322235107422,23.2164306640625,23.887474060058594,24.056379318237305,24.08391761779785,24.330713272094727,22.684262805514866,20.32994679971175
ZTF18aaudhst,90,138,3398,670,540,770,230,247,311,133,0.0,18.193735122680664,18.243526458740234,20.44503402709961,20.671018600463867,21.59369468688965,21.695358276367188,21.964494705200195,22.002899169921875,22.364877700805664,20.797182083129883,19.252340403470125
ZTF18aauhpyb,91,183,474,641,638,720,2208,758,295,404,0.0,20.36624526977539,21.2414493560791,21.782743453979492,23.992637634277344,25.18683433532715,25.97706413269043,26.937898635864258,27.1628360748291,27.221405029296875,24.429901546902126,21.883692546324298
ZTF18aauiigh,92,740,1998,3074,3995,808,1646,3570,757,335,0.0,19.493894577026367,20.4516658782959,21.67889404296875,21.9560604095459,22.06216049194336,22.8935489654541,23.785139083862305,24.228919982910156,24.517763137817383,22.3408940633138,20.73931722207503
ZTF18aauinub,93,767,745,1015,723,223,676,831,227,296,0.0,15.526529312133789,18.344467163085938,18.894704818725586,19.42317771911621,20.911012649536133,21.47336196899414,22.640296936035156,22.84870147705078,22.904796600341797,20.32967207166884,17.8882003697482
ZTF18aautopz,94,841,2729,1878,1833,3651,1517,3646,2595,2415,0.0,14.57812786102295,16.58260154724121,17.05541229248047,17.547983169555664,17.812768936157227,18.090404510498047,18.426515579223633,18.675527572631836,18.69505500793457,17.496044052971733,16.17674860087308
ZTF18aauvmnq,95,35,151,1386,1362,3367,773,2571,308,3896,0.0,20.6314697265625,20.63820457458496,21.393585205078125,21.535154342651367,22.3977108001709,22.563230514526367,22.612897872924805,22.61338233947754,23.099525451660156,21.94279564751519,21.08962566202337
ZTF18aauzldt,96,2954,3622,317,1890,3296,1513,3219,2253,2056,0.0,18.269207000732422,20.796905517578125,20.871641159057617,21.463876724243164,21.574607849121094,21.580852508544922,21.677764892578125,21.6945743560791,21.730104446411133,21.07328160603841,20.003706910393454
ZTF18aavskyg,97,871,523,1854,178,1846,4035,135,1240,580,0.0,25.283340454101562,26.715620040893555,26.794584274291992,26.97635841369629,28.122549057006836,28.239482879638672,28.561525344848633,28.84756851196289,29.013608932495117,27.61718198988173,26.421789559451017
ZTF18aavsoed,98,973,633,257,838,119,429,875,641,758,0.0,20.674589157104492,23.008207321166992,24.2458553314209,26.651029586791992,27.203886032104492,28.517681121826172,28.744935989379883,28.765531539916992,28.775774002075195,26.287498897976345,23.308140819722954
ZTF18aawfofp,99,1235,932,1669,3409,3986,41,2476,57,1502,0.0,33.30489730834961,33.345401763916016,35.26936340332031,36.120765686035156,36.597900390625,38.13846969604492,38.3277473449707,38.530975341796875,38.629783630371094,36.47392272949219,34.446692726828836
ZTF18aawjhmu,100,2068,485,2745,2757,3141,1196,1338,2802,3139,0.0,14.373767852783203,14.678108215332031,14.77590560913086,15.907830238342285,16.017467498779297,16.66142463684082,16.758312225341797,17.204626083374023,17.207096099853516,15.953837606641981,14.935201731595127
ZTF18aawkebe,101,3871,3232,359,317,3168,3311,3982,1434,2666,0.0,17.703462600708008,18.34878921508789,18.977262496948242,19.171144485473633,20.28789520263672,20.459962844848633,20.699501037597656,20.745628356933594,20.843351364135742,19.6929997338189,18.558218370784413
ZTF18aawohdr,102,424,1808,171,1518,15,3607,3281,3342,4123,0.0,21.899620056152344,22.045698165893555,22.21949005126953,22.271636962890625,22.279483795166016,22.445043563842773,22.52964210510254,23.104116439819336,23.16927146911621,22.440444734361435,22.098163994875822
ZTF18aawpqgd,103,2875,1304,1843,3011,2783,1680,346,3320,2442,0.0,23.098033905029297,24.189069747924805,26.412382125854492,27.15838050842285,27.42547607421875,27.857769012451172,28.355012893676758,28.63397216796875,28.946718215942383,26.897423850165474,24.874125372279774
ZTF18aawpuhh,104,1796,2863,1884,3572,4032,3514,3304,3068,2837,0.0,18.411027908325195,19.77434730529785,20.624549865722656,22.51875114440918,23.170059204101562,23.798667907714844,23.82093620300293,24.155519485473633,24.81906509399414,22.343658235337998,20.151910868558016
ZTF18aawpuqx,105,3857,2933,2763,1312,2071,1116,2422,3205,1785,0.0,24.442472457885742,24.511194229125977,24.679019927978516,24.786113739013672,24.874752044677734,24.89442253112793,25.049236297607422,25.147563934326172,25.166154861450195,24.838992224799263,24.59505148367448
