key_0,ann=0,ann=1,ann=2,ann=3,ann=4,ann=5,ann=6,ann=7,ann=8,ann=9,dist=0,dist=1,dist=2,dist=3,dist=4,dist=5,dist=6,dist=7,dist=8,dist=9,Mean-9ANNs,WeightedMean-9ANNs
ZTF18abxbmqh,42,864,590,858,264,934,149,224,3,874,0.0,52.02122497558594,54.893402099609375,54.981239318847656,55.10826873779297,55.24519729614258,55.58100128173828,57.013572692871094,57.09683609008789,57.32772445678711,55.47427410549588,53.96052330190485
ZTF18abxftqm,43,765,116,862,720,914,698,115,323,835,0.0,54.682350158691406,55.384544372558594,58.850341796875,59.82093048095703,61.1612663269043,61.64041519165039,61.7556037902832,63.664886474609375,64.17462158203125,60.126106686062286,56.90881269628351
ZTF18abxhsyn,44,128,384,650,311,908,85,1011,17,774,0.0,54.170265197753906,54.46412658691406,56.72216033935547,56.77096176147461,59.04326629638672,59.5738525390625,59.811119079589844,60.10853958129883,61.28570556640625,57.994444105360245,55.59142984043468
ZTF18abxqemv,45,528,248,580,929,458,253,184,291,164,0.0,63.23869705200195,65.31236267089844,65.78950500488281,65.84117126464844,68.80265045166016,71.74484252929688,72.26606750488281,73.19267272949219,73.66554260253906,68.87261242336697,65.38984524119984
ZTF18abztcib,46,70,441,577,747,254,910,388,608,921,0.0,73.1720962524414,93.10067749023438,94.14225769042969,94.19580078125,97.65167999267578,97.81049346923828,98.57600402832031,99.56668090820312,101.89713287353516,94.4569803873698,86.37144270810214
ZTF18acaqdaa,47,698,468,285,520,43,953,164,758,990,0.0,60.34043502807617,62.810062408447266,64.31781005859375,64.8196029663086,67.77336883544922,69.74154663085938,70.31620788574219,70.37124633789062,71.50953674316406,66.88886854383681,63.134990215301514
ZTF18acaucsw,48,223,893,536,825,901,806,812,339,850,0.0,53.548126220703125,54.11737060546875,55.08687973022461,55.138893127441406,55.33055877685547,57.75989532470703,58.39138412475586,58.68429946899414,61.03173828125,56.56546062893338,54.55423797260631
ZTF18acbuibx,49,568,893,171,1045,1039,334,60,328,306,0.0,55.552127838134766,63.31319808959961,63.4217643737793,63.86054992675781,64.02520751953125,64.25691223144531,65.52194213867188,66.4300765991211,66.57748413085938,63.66214031643338,60.575739340348676
ZTF18acbvgtu,50,1048,268,130,177,309,8,743,293,534,0.0,71.96763610839844,90.13250732421875,95.96786499023438,96.02503967285156,101.56806182861328,102.30933380126953,102.91233825683594,107.08966827392578,107.89750671386719,97.31888410780165,86.26187506589022
ZTF18acbxjaa,51,35,474,290,1083,1059,513,657,122,1056,0.0,74.23674011230469,79.31077575683594,86.86100769042969,90.54830169677734,90.91516876220703,91.1915283203125,93.82171630859375,94.00460815429688,96.37317657470703,88.58478037516277,81.24234789068049
ZTF18acbygcu,52,796,738,973,92,685,947,819,799,459,0.0,49.13856887817383,51.1669921875,55.632957458496094,56.17516326904297,59.185935974121094,59.695960998535156,60.19218063354492,60.33861541748047,60.67256546020508,56.91099336412218,52.66205722635443
ZTF18acbyyff,53,760,473,645,11,383,30,865,114,1038,0.0,64.78469848632812,65.23747253417969,66.27212524414062,66.53033447265625,67.25701904296875,67.8163833618164,69.29522705078125,72.05888366699219,73.29505920410156,68.06080034044054,65.79688202251087
ZTF18accngxc,54,138,539,34,956,62,1023,335,864,164,0.0,62.16526794433594,67.46281433105469,68.91548156738281,69.1629638671875,71.02610778808594,71.56877899169922,71.78897094726562,72.21240997314453,73.18769073486328,69.7211651272244,66.3449784192172
ZTF18accrorf,55,219,210,757,21,380,183,481,359,163,0.0,61.71230697631836,66.06355285644531,68.59181213378906,68.69781494140625,68.7532730102539,70.32855987548828,73.35743713378906,73.98019409179688,73.98324584960938,69.49646631876628,65.6393123106523
ZTF18acdyypo,56,973,538,85,146,128,908,44,92,263,0.0,78.59004211425781,80.39468383789062,81.56195068359375,82.25419616699219,82.74018859863281,84.16413879394531,86.01628112792969,87.4364242553711,88.2393798828125,83.48858727349176,80.597618709911
ZTF18acebssa,57,919,236,860,310,140,132,457,340,201,0.0,47.777313232421875,48.79326629638672,52.61954879760742,53.425567626953125,54.35981750488281,57.278202056884766,58.3056640625,58.851104736328125,59.517852783203125,54.54759301079644,50.44499882784757
ZTF18acnncve,58,387,1032,278,892,1016,1075,637,429,1074,0.0,56.16474914550781,57.3752326965332,62.24666213989258,62.52803421020508,63.09893798828125,63.57101058959961,65.59886169433594,65.64225769042969,66.17823791503906,62.489331563313804,59.012933861125596
ZTF18acnnfty,59,956,1041,889,458,248,1039,615,226,874,0.0,51.07856750488281,51.44486999511719,55.192039489746094,55.53678894042969,58.37269973754883,58.38008117675781,58.89417266845703,58.899696350097656,59.34007263183594,56.348776499430336,53.20268461920998
ZTF18acpeekw,60,657,568,325,845,458,526,148,267,1014,0.0,48.55806350708008,49.42042541503906,54.985042572021484,55.28117370605469,55.97863006591797,58.40904235839844,58.73552703857422,58.869956970214844,59.438438415527344,55.51958889431424,51.55406548760154
ZTF18acploez,61,325,736,597,226,60,148,225,674,961,0.0,52.69771957397461,55.29432678222656,57.179725646972656,59.56536102294922,63.457305908203125,63.83137512207031,64.62614440917969,64.77978515625,64.94400024414062,60.70841598510742,56.14226566661488
ZTF18acptgzz,62,520,669,864,404,74,248,164,1028,953,0.0,50.18243408203125,50.84640121459961,52.686126708984375,52.93598937988281,53.020347595214844,54.034576416015625,55.14615249633789,55.9100341796875,56.796836853027344,53.50654432508681,51.50669761137529
ZTF18acslknd,63,136,130,870,244,373,363,543,780,838,0.0,101.11900329589844,103.422119140625,104.24386596679688,110.27429962158203,111.2864990234375,113.26190948486328,113.65129089355469,116.07982635498047,117.67169189453125,110.1122784084744,104.59713172912598
ZTF18acsofdh,64,549,966,522,819,440,265,340,439,416,0.0,54.682586669921875,59.34606170654297,62.9007568359375,62.92227554321289,63.37934875488281,63.676002502441406,66.56587219238281,66.590576171875,67.24681091308594,63.034476810031464,59.107467824762516
ZTF18acsohut,65,750,1028,528,248,1002,580,579,184,164,0.0,45.74274444580078,50.21787643432617,56.28095245361328,57.32319641113281,57.744415283203125,61.00300979614258,61.28270721435547,62.307804107666016,62.617149353027344,57.16887283325195,51.35554708134044
ZTF18acsovsw,66,110,922,221,137,685,735,378,618,785,0.0,47.84809112548828,50.283382415771484,55.36573791503906,56.836612701416016,57.22245788574219,60.85094451904297,61.2335205078125,62.234554290771484,64.94566345214844,57.42455164591471,51.994840968738906
ZTF18acsremz,67,1034,44,201,384,650,132,538,17,128,0.0,66.09235382080078,66.7096176147461,72.47344970703125,77.16360473632812,77.91060638427734,78.15652465820312,78.27953338623047,80.16549682617188,80.17801666259766,75.23657819959853,69.86853261427446
ZTF18acsyaye,68,944,537,1010,562,440,28,825,445,436,0.0,51.53319549560547,54.02610778808594,57.51119613647461,60.10912322998047,60.764469146728516,60.91139602661133,61.19884490966797,61.87421798706055,61.90509796142578,58.87040540907118,55.09010210904208
ZTF18acszayr,69,872,983,830,75,725,703,426,841,31,0.0,70.5439453125,76.58963775634766,76.9140396118164,78.14047241210938,84.02471160888672,85.44953918457031,87.20051574707031,87.43501281738281,88.08293151855469,81.59786732991536,75.66220430894332
ZTF18actabws,70,250,46,388,921,577,910,571,924,441,0.0,69.48819732666016,73.1720962524414,74.48480987548828,79.45339965820312,81.43183135986328,81.61126708984375,81.80177307128906,82.1046371459961,87.32222747802734,78.98558213975694,73.72915710102428
ZTF18actacxn,71,262,215,60,148,894,7,149,279,225,0.0,62.90610122680664,67.7952880859375,70.59422302246094,71.10525512695312,71.44261169433594,71.54898071289062,71.6020736694336,72.20588684082031,72.57538604736328,70.19731182522244,67.14682787114924
ZTF18actuhrs,72,540,369,390,683,142,103,937,31,229,0.0,86.36209106445312,88.98129272460938,93.13253784179688,93.69314575195312,94.8927001953125,95.02311706542969,95.71439361572266,96.45166015625,97.75648498535156,93.55638037787543,89.89041120355779
ZTF18acuimze,73,366,1001,605,352,1047,296,999,702,4,0.0,51.6336669921875,60.52772521972656,61.606483459472656,61.9344482421875,62.99208068847656,66.53028869628906,66.58180236816406,67.14806365966797,68.08503723144531,63.00439961751302,58.0219858342951
ZTF18acvgjqv,74,864,285,291,874,248,698,520,264,62,0.0,44.274261474609375,46.290626525878906,47.485267639160156,50.170738220214844,50.93375015258789,51.41059112548828,51.58685302734375,52.42221450805664,53.020347595214844,49.7327389187283,46.74567300623114
ZTF18acwzyor,75,631,104,142,69,795,337,703,159,664,0.0,76.98402404785156,77.59133911132812,77.6639404296875,78.14047241210938,80.89867401123047,81.0652847290039,83.92416381835938,84.45451354980469,85.02191162109375,80.63825819227431,78.03004455566406
ZTF18adbadic,76,563,68,984,445,707,178,1077,415,901,0.0,48.57295227050781,64.36082458496094,65.19699096679688,69.97567749023438,70.86524200439453,71.41764831542969,72.2264404296875,72.92333984375,73.1299819946289,67.62989976671007,59.880788109519266
ZTF19aaafica,77,349,1048,808,286,846,658,926,351,8,0.0,79.53520965576172,79.96749114990234,84.31692504882812,84.81647491455078,88.8287353515625,90.98262023925781,92.14525604248047,96.80476379394531,97.49040985107422,88.3208762274848,82.43003966591574
ZTF19aabmybj,78,734,104,346,106,390,236,682,159,472,0.0,58.46064758300781,60.38529586791992,62.21601104736328,64.86811065673828,65.34208679199219,66.91365814208984,68.08529663085938,68.35415649414062,68.79769897460938,64.82477357652452,61.18500132994218
ZTF19aadoota,79,576,441,248,986,269,728,516,864,225,0.0,46.83732223510742,52.92009735107422,56.09483337402344,57.74830627441406,57.974788665771484,60.89553451538086,61.45218276977539,61.64260482788086,62.95378494262695,57.613272772894966,52.443995302373715
ZTF19aaeuhgo,80,475,89,111,987,464,1067,468,139,33,0.0,64.08283996582031,64.30441284179688,66.77790069580078,70.67567443847656,72.10106658935547,72.8562240600586,73.03904724121094,73.84613800048828,75.06072998046875,70.30489264594183,66.32711705294523
ZTF19aafmyow,81,88,368,43,642,558,356,47,883,862,0.0,67.20352172851562,77.04957580566406,80.13180541992188,81.46883392333984,82.22683715820312,84.24752044677734,85.60742950439453,91.83540344238281,92.07823944091797,82.4276852077908,75.1753434267911
ZTF19aamdmcs,82,908,4,296,624,933,17,467,219,538,0.0,64.46485900878906,66.12739562988281,70.90951538085938,71.69682312011719,72.31135559082031,72.4447021484375,72.82136535644531,73.35753631591797,73.44000244140625,70.8415061102973,67.58193128759211
ZTF19aaxzdtw,83,38,385,1012,1067,897,111,661,267,158,0.0,60.389427185058594,65.21241760253906,65.82682037353516,67.84748840332031,69.20877075195312,69.47190856933594,69.52442932128906,70.21077728271484,70.30194854736328,67.55488755967882,64.26421624963933
ZTF19abstsvm,84,1037,986,1043,899,141,181,453,845,1035,0.0,59.14813232421875,63.333045959472656,63.78777313232422,64.28987121582031,64.33794403076172,64.7428207397461,65.15867614746094,65.73296356201172,67.0138168334961,64.17167154947917,62.08605454184792
ZTF19acwiqrc,85,321,538,380,219,311,774,44,146,384,0.0,51.23256301879883,51.699615478515625,56.42741394042969,56.674598693847656,58.16204833984375,59.44161605834961,59.5738525390625,61.82622146606445,62.04612350463867,57.453783671061196,53.71258384531195
ZTF20aabcemq,86,609,285,235,745,116,633,1066,160,291,0.0,62.73357391357422,65.96977233886719,66.6690673828125,67.01936340332031,67.76303100585938,68.27961730957031,69.38540649414062,70.63225555419922,71.52203369140625,67.77490234375,65.29248437014493
ZTF20aanxcpf,87,992,37,921,953,250,287,289,7,585,0.0,63.16355895996094,66.17815399169922,67.47511291503906,67.54405212402344,68.56266021728516,69.48491668701172,69.62915802001953,71.55780792236328,72.10948181152344,68.41165584988065,65.78437250310725
ZTF20aatxryt,88,81,47,468,356,43,71,431,160,698,0.0,67.20352172851562,80.56346893310547,97.25147247314453,97.87393951416016,98.09957122802734,99.97598266601562,101.48780059814453,101.68009185791016,102.6741943359375,94.09000481499567,82.06555609269576
ZTF20aaurfwa,89,80,987,33,1063,1067,448,111,777,192,0.0,64.30441284179688,70.92215728759766,72.6345443725586,73.35026550292969,74.16726684570312,74.81539916992188,75.58760070800781,75.79489135742188,76.08839416503906,73.07388136121962,69.37622226368298
ZTF20aaurzyt,90,601,141,992,1045,233,158,306,989,526,0.0,48.53750228881836,53.38098907470703,54.174278259277344,55.622047424316406,56.059722900390625,57.24369430541992,58.30353927612305,58.48551559448242,59.680259704589844,55.72083875868056,52.35591359571977
ZTF20abakrcq,91,280,936,577,922,115,618,735,785,747,0.0,72.14933013916016,77.68712615966797,80.46846771240234,80.63475036621094,85.0484619140625,85.3028564453125,86.052490234375,86.06385803222656,86.6461181640625,82.22816212972005,77.29137264598499
ZTF20abarsvz,92,796,862,249,819,876,947,263,967,749,0.0,39.991943359375,43.477325439453125,43.93224334716797,47.33269119262695,48.456871032714844,49.59040832519531,50.14292907714844,51.24937438964844,51.45991516113281,47.29263348049588,43.370242378928445
ZTF20abbbsfs,93,367,899,845,835,267,141,615,223,1035,0.0,49.75205993652344,50.50873565673828,53.36749267578125,54.069305419921875,54.08139419555664,56.041507720947266,56.32583999633789,56.468292236328125,56.92671203613281,54.17125998602973,51.62685810435902
ZTF20abcjdwu,94,200,456,611,951,966,820,447,304,416,0.0,48.27360916137695,50.077919006347656,51.25078201293945,52.670997619628906,52.882225036621094,54.47761917114258,54.533905029296875,55.42774200439453,55.57139205932617,52.79624345567491,50.32361459732056
ZTF20abeywdn,95,368,221,242,642,461,394,66,110,137,0.0,96.7166748046875,97.97822570800781,101.55349731445312,101.78223419189453,109.413818359375,109.5901107788086,111.06389617919922,111.23703002929688,111.26019287109375,105.62174224853516,100.00940296866678
ZTF20abfehpe,96,1075,716,508,920,592,502,660,862,803,0.0,82.77349853515625,85.81477355957031,94.65213012695312,95.48236083984375,96.8310546875,97.81129455566406,98.08698272705078,100.21725463867188,100.91110229492188,94.73116132948134,88.47315060008656
ZTF20abjonjs,97,427,300,704,23,229,578,136,268,960,0.0,111.78939056396484,134.83465576171875,135.22457885742188,146.57940673828125,147.4436798095703,147.56072998046875,152.85760498046875,155.13494873046875,155.7242889404297,143.01658715142145,129.08405529369008
ZTF20abjyoty,98,652,456,762,284,108,703,1009,496,381,0.0,75.70620727539062,84.22990417480469,84.54975891113281,85.35406494140625,87.74923706054688,89.88798522949219,90.11572265625,91.70278930664062,92.66743469238281,86.8847893608941,81.79352534901012
ZTF20ablygyy,99,540,180,320,103,72,125,1040,969,837,0.0,82.30290222167969,100.06676483154297,102.70681762695312,103.2801513671875,105.35231018066406,111.62384033203125,115.35995483398438,117.32705688476562,118.10712432861328,106.23632473415799,95.32861068032004
ZTF20abmlxrx,100,930,372,356,916,733,550,1010,942,697,0.0,69.73902893066406,74.61300659179688,74.8786849975586,75.51802825927734,76.09382629394531,77.13771057128906,77.92335510253906,78.99346923828125,79.55427551269531,76.05015394422743,73.20277240059592
ZTF20abnbilr,101,481,183,682,119,352,311,21,546,695,0.0,82.6209716796875,86.06182098388672,90.24647521972656,90.48583221435547,93.71524810791016,94.53089904785156,95.53169250488281,95.62847137451172,95.92068481445312,91.6380106608073,86.91231354800138
ZTF20abpmqnr,102,958,911,975,479,20,315,734,378,877,0.0,67.06089782714844,67.88236236572266,68.50712585449219,68.5504150390625,68.55951690673828,68.6016845703125,69.66206359863281,71.91648864746094,72.00604248046875,69.19406636555989,67.91415214538574
ZTF20abptxls,103,390,540,498,485,180,394,604,837,405,0.0,75.65708923339844,79.67276000976562,80.09185791015625,83.55462646484375,84.6431655883789,87.2420654296875,87.55345153808594,87.66824340820312,88.07342529296875,83.79518720838759,79.44194039431486
ZTF20abqaqgv,104,734,142,78,390,106,342,346,469,911,0.0,59.50151824951172,59.85411834716797,60.38529586791992,60.430091857910156,63.36124801635742,65.72566223144531,66.61112976074219,66.72097778320312,67.38941955566406,63.33105129665799,60.56538148359819
ZTF20abqferm,105,1035,799,365,385,892,141,746,845,447,0.0,55.87065887451172,57.724098205566406,60.16889953613281,61.651912689208984,63.06802749633789,63.54032897949219,66.270263671875,66.66584014892578,66.91349029541016,62.43039109971788,58.6284141107039
ZTF20abqfgee,106,346,911,958,472,159,631,236,734,142,0.0,44.03492736816406,49.9890022277832,52.1307373046875,53.665245056152344,54.13146209716797,54.77482986450195,56.64085388183594,59.631431579589844,60.28510284423828,53.92039913601346,49.11543369293213
ZTF20abqkbfx,107,134,310,981,671,188,410,265,552,670,0.0,56.60816955566406,58.440120697021484,60.125244140625,61.50880432128906,62.84071350097656,63.28427505493164,63.485984802246094,64.35984802246094,64.92506408691406,61.73091379801432,58.93104752627286
ZTF20abqlmwn,108,656,662,762,284,596,868,830,371,724,0.0,59.015045166015625,60.910491943359375,65.69844055175781,66.17877197265625,70.27828979492188,71.80029296875,72.86795043945312,72.89327239990234,73.15444946289062,68.08855607774522,62.814974091269754
ZTF20abqvsik,109,461,394,283,137,694,20,565,958,604,0.0,80.87300109863281,100.84378051757812,101.14427185058594,101.36175537109375,101.56382751464844,102.31311798095703,102.80694580078125,103.61282348632812,104.27318572998047,99.86585659450955,93.42533406344327
ZTF20absvtnc,110,922,66,785,618,221,735,368,115,378,0.0,42.421451568603516,47.84809112548828,51.44003677368164,53.57788848876953,53.861820220947266,56.14221954345703,56.44456481933594,56.50469207763672,60.450225830078125,53.187887827555336,47.86434841156006
