key_0,ann=0,ann=1,ann=2,ann=3,ann=4,ann=5,ann=6,ann=7,ann=8,ann=9,dist=0,dist=1,dist=2,dist=3,dist=4,dist=5,dist=6,dist=7,dist=8,dist=9,Mean-9ANNs,WeightedMean-9ANNs
ZTF18aacqksn,14,2462,1413,3929,4070,2295,2531,4021,3572,1342,0.0,43.09566116333008,43.3065185546875,44.38568878173828,48.003639221191406,50.29090118408203,51.44160461425781,51.61223602294922,51.622596740722656,51.951019287109375,48.41220728556315,44.86715732921254
ZTF18aadaexi,15,2670,152,2024,4048,2658,2411,3546,919,2556,0.0,46.01959991455078,57.80896759033203,57.93109130859375,59.25926971435547,59.5616455078125,59.72340393066406,59.87372589111328,60.202972412109375,60.27931594848633,57.851110246446396,53.67092318968339
ZTF18aadlaxo,16,3826,3234,1781,2650,1871,3456,2411,1309,2497,0.0,47.093101501464844,48.21416091918945,49.49427032470703,52.8377685546875,53.280860900878906,53.585487365722656,53.885711669921875,53.94333267211914,54.60124969482422,51.88177151150174,49.12803710590709
ZTF18aadsuxd,17,1888,1158,2607,1804,967,3891,3272,1787,3346,0.0,46.480587005615234,48.413856506347656,55.70880889892578,57.04037857055664,57.174896240234375,57.75389862060547,59.27526092529297,59.53491973876953,60.252925872802734,55.73728137546115,50.85276174545288
ZTF18aaflcyp,18,1957,1042,2459,1078,1775,4152,1662,2243,1386,0.0,56.810646057128906,60.146549224853516,60.84840393066406,62.378238677978516,62.73284149169922,64.82221984863281,65.37525939941406,65.37632751464844,65.95101928710938,62.7157228257921,59.71481128172441
ZTF18aaftrfv,19,2047,3927,448,1299,1213,1668,976,2752,2051,0.0,47.48023986816406,47.96337127685547,48.74092102050781,49.548465728759766,51.639434814453125,53.04418182373047,53.24274826049805,54.31310272216797,54.62226104736328,51.17719184027778,48.68555944616144
ZTF18aafzcbw,20,2564,2129,3895,3636,3708,1420,32,1782,1137,0.0,40.23072814941406,40.418312072753906,41.895469665527344,42.639549255371094,44.004295349121094,44.095333099365234,44.80662536621094,45.21807098388672,45.435203552246094,43.193731943766274,41.30637285926125
ZTF18aafzers,21,2311,3819,2390,1552,3828,2135,2641,477,2177,0.0,57.907684326171875,58.602508544921875,61.28429412841797,62.398101806640625,66.2100601196289,67.96271514892578,68.645263671875,69.37777709960938,70.28663635253906,64.74167124430339,60.31009058518843
ZTF18aagazmu,22,1718,1138,3558,2715,3217,3596,275,2254,3053,0.0,55.688079833984375,55.79313659667969,57.38739013671875,58.57464599609375,62.431785583496094,62.5196418762207,62.66901779174805,62.708274841308594,63.20331573486328,60.10836537679037,57.16649207201871
ZTF18aagtwyh,23,3250,3760,1517,3189,1236,1878,1649,1396,2755,0.0,38.16557312011719,41.50946807861328,43.31694030761719,43.433353424072266,44.86180114746094,45.64324188232422,46.48976135253906,48.06715393066406,48.077972412109375,44.39614062839084,41.25316758589311
ZTF18aahfbqp,24,3853,2626,932,340,3083,1584,70,1502,3517,0.0,71.76051330566406,73.93736267089844,74.19217681884766,75.30510711669922,76.9000244140625,77.16532897949219,77.57435607910156,78.81483459472656,81.23097229003906,76.32007514105902,73.75763468308882
ZTF18aahiqsu,25,117,1101,636,232,1285,921,599,140,313,0.0,44.561702728271484,46.63090515136719,47.59551239013672,51.43970489501953,51.897239685058594,53.5501708984375,54.27907943725586,56.627647399902344,56.70683670043945,51.47653325398763,47.348131309856065
ZTF18aahsuyl,26,1213,362,2276,2754,2263,1591,2711,1403,2883,0.0,47.62303924560547,48.04442596435547,51.67245864868164,52.23529815673828,52.62605285644531,52.730167388916016,52.92031478881836,52.969879150390625,53.05292510986328,51.541617923312714,49.442327586087316
ZTF18aaikcbb,27,1240,105,3082,4066,3205,847,3477,4069,3465,0.0,58.15792465209961,67.90977478027344,68.53865814208984,69.130615234375,69.86688995361328,70.54486846923828,70.9930419921875,71.85995483398438,72.02561950683594,68.78081639607747,64.70866931568493
ZTF18aaimlad,28,668,815,2828,523,361,1086,12,709,903,0.0,70.89505004882812,71.89524841308594,78.72695922851562,79.11907958984375,79.78207397460938,83.88511657714844,84.65277862548828,84.912109375,85.57020568847656,79.93762461344402,74.62487064708363
ZTF18aairvdw,29,758,295,98,641,137,429,640,803,495,0.0,58.278995513916016,61.10768127441406,63.81414031982422,69.78299713134766,70.44501495361328,71.60655975341797,72.62098693847656,75.48030090332031,76.13133239746094,68.807556576199,62.68742405284535
ZTF18aaisqmw,30,3423,1789,222,779,1691,837,3087,3320,4128,0.0,63.187435150146484,64.30682373046875,66.26573181152344,66.56633758544922,66.62144470214844,66.8045883178711,67.34165954589844,67.57722473144531,68.07513427734375,66.30515331692166,64.73474970730868
ZTF18aaiukzn,31,540,712,707,272,84,200,140,612,636,0.0,36.624080657958984,38.175926208496094,39.69123840332031,40.594024658203125,41.11937713623047,41.714134216308594,44.69449234008789,46.25630187988281,48.07408142089844,41.88262854682075,38.66034256328236
ZTF18aaiumgp,32,1528,49,3445,2454,20,1412,545,2129,3514,0.0,40.69087600708008,43.62232208251953,43.7421989440918,44.045310974121094,44.80662536621094,45.150978088378906,47.02898025512695,48.54485321044922,49.192359924316406,45.202722761366104,42.86194155432961
ZTF18aaivzrf,33,769,811,551,813,757,834,327,788,528,0.0,33.355247497558594,35.86051940917969,36.05884552001953,38.1661262512207,38.62268829345703,38.625274658203125,38.630767822265625,39.51416015625,39.58366775512695,37.60192192925347,35.529454014518045
ZTF18aaizgoq,34,2845,1934,3661,2896,2411,167,492,1964,2286,0.0,44.78107833862305,49.72642517089844,50.77751922607422,54.63520050048828,55.05326843261719,55.104209899902344,56.693817138671875,57.012603759765625,57.48424530029297,53.47426308525933,49.23255001414906
ZTF18aajawol,35,2571,1290,1362,3345,2575,2175,3369,3949,2690,0.0,34.115272521972656,38.48989486694336,38.558876037597656,39.86126708984375,40.03428649902344,40.55732727050781,41.430084228515625,42.37104034423828,42.47615051269531,39.76602215237088,37.24901541796598
ZTF18aajhfdm,36,700,2247,1354,287,3643,459,1637,3674,564,0.0,45.31903839111328,49.69192886352539,50.273712158203125,50.489654541015625,53.44004440307617,54.818504333496094,55.6308479309082,55.781471252441406,56.48194885253906,52.43635008070204,48.82993359999223
ZTF18aajiirj,37,3136,3597,3924,2579,292,3537,1191,3385,2192,0.0,49.69184112548828,51.523475646972656,53.09406280517578,53.818180084228516,55.245941162109375,56.840667724609375,58.75025177001953,58.93006896972656,59.04462814331055,55.21545749240451,51.98307674581354
ZTF18aajimzr,38,1434,2426,3473,268,2638,2779,3258,3614,2929,0.0,57.74436569213867,59.55671310424805,60.718318939208984,61.7628173828125,63.27223205566406,64.73587036132812,65.0325927734375,66.37227630615234,66.49581146240234,62.85455534193251,59.897069757634945
ZTF18aajiqhb,39,4040,3010,1409,3597,2959,2428,2564,3619,3300,0.0,47.72355651855469,50.1314697265625,50.78276824951172,52.76353454589844,55.293678283691406,56.199188232421875,56.29100799560547,56.82119369506836,57.10381317138672,53.678912268744575,50.33203441446478
ZTF18aajjhkq,40,3903,1344,3009,2213,1765,3108,527,457,1118,0.0,40.563316345214844,43.376338958740234,45.93974304199219,46.04017639160156,46.58892822265625,47.26903533935547,47.60688018798828,48.632728576660156,48.875022888183594,46.09912999471029,43.4439454945651
ZTF18aajupnt,41,3681,1552,759,588,2597,1562,2311,2227,300,0.0,59.201698303222656,62.52605438232422,67.97598266601562,68.9275131225586,69.7330551147461,69.87298583984375,70.30193328857422,72.49652099609375,72.97341918945312,68.2232403225369,63.69739549810236
ZTF18aajwfvf,42,796,132,464,3799,289,721,231,44,929,0.0,57.168365478515625,64.50947570800781,65.66433715820312,66.2867431640625,66.65045928955078,66.87158203125,67.30890655517578,67.60069274902344,68.8641357421875,65.65829976399739,62.35572078011253
ZTF18aajxumx,43,1873,777,3221,2294,270,3450,1890,3708,716,0.0,40.83483123779297,44.086875915527344,46.600379943847656,46.831729888916016,47.86566162109375,48.44970703125,48.799163818359375,48.83198165893555,48.88777160644531,46.79867808024088,44.03026073629206
ZTF18aajzqbq,44,209,132,702,2786,788,3056,848,632,1998,0.0,39.01134490966797,42.326324462890625,44.25065612792969,44.4012451171875,46.33201599121094,47.10957336425781,48.86039733886719,49.61687469482422,49.76637268066406,45.74164496527778,42.22499856081876
ZTF18aakbuks,45,1026,337,1615,3297,1139,2286,4008,3997,3362,0.0,43.158470153808594,46.05297088623047,46.07567596435547,47.020782470703125,47.128143310546875,47.45338439941406,48.942138671875,49.953826904296875,51.365234375,47.4611807929145,45.305166244506836
ZTF18aakpbhx,46,3360,3553,3744,4009,3270,2009,1773,3254,2433,0.0,60.50503921508789,62.84380340576172,65.95787048339844,66.84190368652344,67.27128601074219,67.32936096191406,67.57158660888672,67.77333068847656,68.22234344482422,66.0351693895128,63.39275126023726
ZTF18aakxlbf,47,295,920,412,758,2924,1559,2446,463,288,0.0,73.13943481445312,76.32579803466797,76.76359558105469,76.76911926269531,76.89280700683594,78.42926025390625,79.94120788574219,79.94255065917969,80.20072937011719,77.60050031873915,75.4709062576294
ZTF18aalnqqj,48,3062,415,718,872,324,747,899,387,3,0.0,45.004241943359375,47.959930419921875,48.30380630493164,48.941001892089844,49.4327392578125,49.843994140625,50.034263610839844,50.1357421875,52.83330535888672,49.16544723510742,47.23310813036832
ZTF18aalpkwb,49,2129,1097,1179,308,1528,32,2286,62,1420,0.0,40.77799987792969,41.905982971191406,42.27912902832031,42.40251159667969,43.31060791015625,43.62232208251953,43.64735412597656,43.78646469116211,44.05522155761719,42.865288204616974,41.794122825969346
ZTF18aamhavw,50,674,614,1005,3174,44,702,274,662,3056,0.0,53.15364074707031,54.22879409790039,57.897926330566406,58.24205780029297,58.462303161621094,60.06773376464844,61.94854736328125,62.15155792236328,62.199676513671875,58.705804189046226,55.51592059568925
ZTF18aamjezd,51,3737,25,194,2557,753,908,117,1467,3524,0.0,79.36903381347656,81.25018310546875,81.41311645507812,82.24695587158203,83.62985229492188,84.6117935180664,84.9444580078125,86.03028869628906,86.04444122314453,83.28223588731554,81.08063004233621
ZTF18aamnepi,52,614,1389,1005,994,684,1108,835,139,4036,0.0,56.67212677001953,62.024444580078125,62.703224182128906,63.0262451171875,63.21312713623047,63.69125747680664,64.82229614257812,64.92385864257812,64.93412780761719,62.89007865058051,60.401812596754596
ZTF18aampiwv,53,704,574,185,302,199,148,208,61,744,0.0,61.478004455566406,66.32810974121094,69.75042724609375,70.47027587890625,70.53181457519531,70.59632110595703,71.72163391113281,71.75282287597656,72.74129486083984,69.48563385009766,65.97779135270552
ZTF18aamxjoa,54,264,24,340,1502,557,341,1493,3986,10,0.0,81.24644470214844,84.42876434326172,84.45429992675781,89.28919982910156,90.63632202148438,91.67066955566406,93.18069458007812,97.331787109375,98.16381072998047,90.04466586642795,84.7460599379106
ZTF18aamzgzi,55,654,2431,4,2264,781,2198,299,1856,1493,0.0,105.28556823730469,151.97012329101562,156.49700927734375,168.4003143310547,175.4247283935547,183.07579040527344,188.01708984375,194.98985290527344,198.3594207763672,169.11332194010416,140.32363648848101
ZTF18aanbmyj,56,4021,2965,3533,1707,3565,586,1434,3008,777,0.0,50.431243896484375,51.7902717590332,52.413230895996094,53.70765686035156,55.102603912353516,55.383079528808594,56.13986587524414,56.854270935058594,57.17768096923828,54.33332273695204,52.059831792658024
ZTF18aannfoc,57,588,953,41,1742,58,3819,864,604,2476,0.0,93.12174987792969,95.3271484375,96.17353820800781,96.61964416503906,101.66651153564453,102.07218933105469,103.36030578613281,103.69343566894531,104.21443176269531,99.58321719699435,95.68636781519109
ZTF18aansqom,58,3819,1066,3517,2872,1774,2311,3083,2536,123,0.0,52.11146545410156,63.993045806884766,65.35183715820312,67.90000915527344,68.47732543945312,69.11949157714844,69.24330139160156,69.53125762939453,69.55086517333984,66.14206653171115,60.63331330906261
ZTF18aansqov,59,2411,3786,1257,4074,1139,2919,1637,3661,1125,0.0,43.71654510498047,44.54741668701172,45.062965393066406,46.257225036621094,48.51531982421875,49.306617736816406,49.38361740112305,51.068336486816406,51.269432067871094,47.68083063761393,45.10609193281694
ZTF18aanxnrz,60,84,639,712,313,272,117,140,2806,447,0.0,45.53657531738281,46.18297576904297,46.22715377807617,46.60292053222656,49.09116744995117,51.900936126708984,52.442481994628906,52.66648864746094,54.23159408569336,49.431365966796875,46.64550122347745
ZTF18aaobdmp,61,187,185,313,272,737,265,417,844,53,0.0,55.79431915283203,59.19898223876953,61.89923095703125,62.28573989868164,65.91992950439453,66.18920135498047,69.1530990600586,70.98886108398438,71.75282287597656,64.79802068074544,59.68609697168524
ZTF18aaouezy,62,1790,3199,3753,1528,1196,49,2998,3972,2850,0.0,42.11063003540039,43.41292190551758,43.470951080322266,43.503562927246094,43.77710723876953,43.78646469116211,44.907196044921875,45.47795867919922,45.80961608886719,44.02848985460069,43.04466529326005
ZTF18aaoxrup,63,2059,1309,2866,233,1064,1644,3707,3803,2772,0.0,53.40156936645508,59.40623474121094,60.45899200439453,61.687034606933594,64.65335083007812,64.85759735107422,65.3601303100586,65.51060485839844,66.4833984375,62.424323611789276,58.21819626201283
ZTF18aaqctvg,64,149,646,1097,766,2142,2533,3671,649,2232,0.0,43.07463836669922,44.01213455200195,45.369319915771484,45.7435302734375,47.07463836669922,47.30980682373047,48.02444839477539,48.13861846923828,48.79167938232422,46.3932016160753,44.48663338747892
ZTF18aaqcuba,65,1027,3753,697,598,1533,2685,297,364,1142,0.0,59.72640609741211,60.27342224121094,61.076881408691406,61.426387786865234,62.41581726074219,63.02031707763672,64.40033721923828,64.47241973876953,64.48359680175781,62.366176181369354,60.69030640342019
ZTF18aaqdemd,66,2503,551,327,768,33,804,793,733,757,0.0,37.70884704589844,39.69598388671875,41.503204345703125,42.904029846191406,43.995826721191406,44.210670471191406,44.43079376220703,44.497894287109375,45.84258270263672,42.75442589653863,40.11708597703414
ZTF18aaqdozs,67,2082,2047,398,2220,302,3313,1747,972,3625,0.0,77.28759765625,79.99197387695312,81.41958618164062,82.7065200805664,83.62684631347656,83.93708801269531,84.12092590332031,84.22091674804688,87.56736755371094,82.76431359185113,79.97377482327548
ZTF18aaqeygf,68,1700,1970,305,1652,4036,3367,2141,2575,3048,0.0,52.17118835449219,59.38827133178711,61.6904296875,64.57185363769531,64.87480163574219,66.4749526977539,67.32791137695312,68.58625793457031,69.65203857421875,63.859745025634766,58.36610798402266
ZTF18aaqfwpl,69,304,3475,255,570,94,843,2050,3424,2823,0.0,48.455665588378906,49.40921401977539,50.99510192871094,53.170570373535156,55.49933624267578,55.62995147705078,56.14131546020508,56.274932861328125,56.396671295166016,53.55252880520291,50.4855429909446
ZTF18aaqgnlu,70,24,932,759,41,1584,1587,3986,3083,1286,0.0,77.57435607910156,83.17900085449219,83.22166442871094,85.9292984008789,86.45472717285156,87.44902801513672,88.15916442871094,88.90750122070312,89.15650939941406,85.55902777777777,81.84779782728715
ZTF18aaqkyak,71,2511,3553,1717,4007,3021,2956,1951,3055,3125,0.0,36.547393798828125,50.09754180908203,50.28565216064453,50.502479553222656,51.073081970214844,51.701629638671875,51.712013244628906,52.180938720703125,53.209049224853516,49.7010866800944,45.13269766894254
ZTF18aaqqukd,72,342,707,119,272,130,418,688,1865,156,0.0,46.88069534301758,47.89297103881836,49.30046081542969,49.65627670288086,51.372901916503906,51.39411926269531,51.77306365966797,52.36949920654297,52.51011657714844,50.350011613633896,48.378691456534646
ZTF18aaqrmuk,73,1807,3381,346,4142,1873,3436,1373,3032,2894,0.0,48.70518112182617,50.53289031982422,52.79346466064453,53.12352752685547,54.01488494873047,54.211402893066406,54.66810989379883,55.99358367919922,56.04370880126953,53.342972649468315,50.938093879006125
ZTF18aarciez,74,2206,3968,1231,2046,1329,3842,568,3178,2849,0.0,43.56614303588867,44.61512756347656,44.96501159667969,45.858802795410156,46.430545806884766,46.92986297607422,47.14406967163086,47.26648712158203,47.784690856933594,46.06230460272895,44.680269891565494
ZTF18aardsim,75,1264,1269,174,930,785,897,923,220,1868,0.0,74.95452880859375,87.2335205078125,88.37020111083984,88.51691436767578,91.73051452636719,92.82591247558594,94.16903686523438,94.43562316894531,94.58796691894531,89.64713541666667,83.54315697063099
ZTF18aarindm,76,766,2286,2142,831,1290,578,859,819,461,0.0,46.29938507080078,47.566650390625,47.61174011230469,48.42546081542969,48.88059616088867,48.88561248779297,50.22224426269531,50.375431060791016,50.51483917236328,48.75355105929904,47.4071549502286
ZTF18aarnbcc,77,3203,3139,1058,2841,3157,1310,1570,314,3342,0.0,37.83290481567383,38.42108917236328,41.43496322631836,41.435062408447266,42.008033752441406,42.199954986572266,42.21794128417969,42.435272216796875,43.198158264160156,41.24259779188368,39.43188641288064
ZTF18aarodqs,78,4052,2956,2941,2511,1708,2042,278,3311,3553,0.0,54.522579193115234,54.987674713134766,57.889286041259766,58.46825408935547,58.638240814208984,58.67699432373047,58.69780349731445,60.00544357299805,60.09646224975586,57.99808205498589,56.08562855287032
ZTF18aarszsc,79,2188,1709,3932,3348,3526,1370,1960,601,2438,0.0,52.20439910888672,53.498207092285156,53.69265365600586,57.119014739990234,57.220428466796875,57.691768646240234,57.90363311767578,58.119808197021484,59.50448989868164,56.32826699150933,53.93156303058971
ZTF18aarynbc,80,1982,1233,2633,445,636,747,217,352,3062,0.0,47.91650390625,51.66644287109375,56.93917465209961,57.39202117919922,57.59702682495117,58.07993698120117,59.64183044433594,59.76002502441406,61.30675506591797,56.69996854994032,52.45542339845137
ZTF18aasdwcj,81,1178,2032,3763,1561,564,2033,176,3362,3302,0.0,56.01170349121094,58.6011962890625,62.61571502685547,65.16390228271484,65.8433837890625,66.91754150390625,67.24042510986328,68.45248413085938,68.96674346923828,64.42367723253038,59.911456541581586
ZTF18aasebwk,82,3392,3071,2705,3207,2802,2213,3450,1789,3142,0.0,41.1737060546875,42.8096923828125,45.72258758544922,46.649810791015625,47.483665466308594,47.95949172973633,48.1749267578125,48.937286376953125,49.07994079589844,46.443456437852646,43.66097220507535
ZTF18aasouko,83,3448,161,2752,62,1411,1790,714,3450,3927,0.0,48.58859634399414,50.7840690612793,50.802574157714844,51.90696334838867,52.20992660522461,53.50563049316406,54.24265670776367,54.36309814453125,54.726097106933594,52.34773466322157,50.37849920446222
ZTF18aassvid,84,31,779,60,719,712,432,2387,140,200,0.0,41.11937713623047,42.07697296142578,45.53657531738281,46.95128631591797,48.10182189941406,48.61919021606445,48.668338775634766,49.55751037597656,50.49710464477539,46.79201973809136,43.55703405900435
ZTF18aasvknh,85,297,2849,1208,3227,3147,1782,2531,3949,3978,0.0,37.70101547241211,45.23517608642578,46.59215545654297,47.65118408203125,47.715065002441406,47.9930419921875,48.020652770996094,48.106597900390625,48.22859573364258,46.36038716634115,43.109223495830186
ZTF18aasxguy,86,2763,1009,3857,1718,2254,3752,1773,1999,1472,0.0,52.997535705566406,59.3792839050293,62.116703033447266,63.926673889160156,64.25337219238281,66.98133087158203,67.05744934082031,67.21942138671875,67.3673095703125,63.47767554389106,58.621865792707965
ZTF18aasxqmn,87,1873,1373,3414,3818,2308,3232,1510,3032,2253,0.0,52.88043212890625,53.113731384277344,53.807491302490234,54.00438690185547,54.37836837768555,54.38846969604492,54.670570373535156,55.02654266357422,56.061668395996094,54.25907346937392,53.41297882253473
ZTF18aatgdph,88,2309,1630,1847,3677,900,2169,1895,2451,933,0.0,53.91851043701172,54.25758361816406,58.94619369506836,69.255126953125,71.7589111328125,73.80772399902344,77.20231628417969,77.9026870727539,79.53804016113281,68.50967703925238,58.92094581777399
ZTF18aatrkga,89,3262,1083,1043,2593,374,916,2872,3495,316,0.0,49.86607360839844,56.590938568115234,58.965248107910156,59.825862884521484,61.69801330566406,64.11245727539062,64.2578353881836,65.92143249511719,66.1756591796875,60.823724534776474,55.573312976143576
ZTF18aaudhst,90,3398,138,311,770,671,2232,540,153,225,0.0,37.86567687988281,38.59922409057617,42.51641845703125,43.875938415527344,45.02617263793945,46.04374694824219,46.22023010253906,47.085609436035156,48.58720397949219,43.98002454969618,40.3762845993042
ZTF18aauhpyb,91,641,183,295,474,1982,2208,404,2633,638,0.0,49.242183685302734,55.106773376464844,56.2796516418457,58.64119338989258,58.95458221435547,60.49241638183594,62.07380294799805,62.350975036621094,62.437355041503906,58.39765930175781,54.06167728250677
ZTF18aauiigh,92,1646,3074,1998,333,2786,3056,2407,3570,848,0.0,48.819698333740234,50.95988464355469,52.26136779785156,57.89927673339844,58.80246353149414,59.165435791015625,59.41472244262695,60.16123962402344,60.280517578125,56.41828960842557,52.084081172943115
ZTF18aauinub,93,767,745,676,777,1015,43,223,672,2294,0.0,40.86476135253906,42.296634674072266,49.192359924316406,49.26403045654297,50.372947692871094,51.162540435791016,51.78833770751953,55.825172424316406,56.58531188964844,49.70578850640191,44.68845063989813
ZTF18aautopz,94,1878,841,1517,3651,1833,2729,2843,2595,3646,0.0,44.20744323730469,44.490291595458984,45.917884826660156,46.779518127441406,47.425662994384766,48.760162353515625,50.627281188964844,50.884822845458984,51.33406066894531,47.82523642645942,45.40227374163541
ZTF18aauvmnq,95,151,192,3367,35,308,2949,483,1649,444,0.0,54.35884094238281,55.96052551269531,56.129093170166016,57.440330505371094,57.7850341796875,58.16845703125,58.507965087890625,59.265716552734375,60.118560791015625,57.526058197021484,55.82276400652799
ZTF18aauzldt,96,4145,3219,2954,2912,3296,3001,1890,3913,3622,0.0,42.86250305175781,43.845855712890625,44.784358978271484,44.91234588623047,46.5000114440918,46.73485565185547,47.9014778137207,49.43168258666992,49.76817321777344,46.30458492702908,44.173760717565365
ZTF18aavskyg,97,178,1431,1854,366,1846,2902,3717,259,2614,0.0,57.22801208496094,60.04219055175781,62.40900421142578,62.74665832519531,63.88224792480469,65.07302856445312,68.02273559570312,69.92688751220703,70.18218994140625,64.39032830132379,60.349018270319156
ZTF18aavsoed,98,257,838,119,641,973,633,29,429,137,0.0,56.56688690185547,58.76397705078125,59.73035430908203,63.04830551147461,63.13599395751953,63.147056579589844,63.81414031982422,65.91222381591797,67.61349487304688,62.41471481323242,59.14174842834473
ZTF18aawfofp,99,1725,1502,1235,932,3986,3716,24,3681,2597,0.0,87.70325469970703,88.45658874511719,95.36175537109375,97.58050537109375,101.02070617675781,101.15824890136719,102.06774139404297,103.31117248535156,103.38388061523438,97.78265041775174,91.80971249667081
ZTF18aawjhmu,100,2628,1338,485,2068,2627,2633,2218,1188,3141,0.0,35.70911407470703,37.025291442871094,38.149723052978516,41.41653823852539,41.4460334777832,41.46633529663086,42.20805358886719,42.35549545288086,42.44503402709961,40.246846516927086,37.724608117883854
ZTF18aawkebe,101,3810,3232,2203,3168,2720,1231,3505,436,359,0.0,41.907588958740234,45.36012268066406,46.07881546020508,47.56755828857422,47.601200103759766,48.147850036621094,48.62152099609375,50.01245880126953,50.27104187011719,47.28535079956055,44.73820183493874
ZTF18aawohdr,102,4123,3281,2351,1222,1808,1518,2650,2231,3607,0.0,51.651756286621094,52.559600830078125,53.311397552490234,57.3856086730957,57.537628173828125,57.805606842041016,57.86559295654297,58.329315185546875,58.788352966308594,56.137206607394745,53.47725209322843
ZTF18aawpqgd,103,2875,346,1873,1843,1304,1273,1276,2783,1222,0.0,55.84081268310547,59.09770584106445,59.51626968383789,61.35796356201172,63.379520416259766,64.62102508544922,65.19465637207031,66.24771118164062,66.36090087890625,62.40184063381619,58.84060534563932
ZTF18aawpuhh,104,3304,1884,3514,3572,2964,2471,4032,2863,3008,0.0,46.375816345214844,47.238059997558594,48.47352600097656,49.816402435302734,51.117061614990234,51.275699615478516,53.332969665527344,54.429080963134766,55.950157165527344,50.88986375596788,47.999109745025635
ZTF18aawpuqx,105,2525,3032,2071,1763,3205,2394,837,927,3857,0.0,53.205535888671875,53.60038757324219,57.35529327392578,57.81568145751953,58.39146423339844,58.986785888671875,60.168235778808594,60.174739837646484,60.504981994628906,57.80034510294596,55.144028360193424
