name ra dec hostra_ghost hostdec_ghost hostra_sherlock hostdec_sherlock transient_sep_ghost sep_L2arcsec_ghost transient_sep_sherlock sep_L2arcsec_sherlock sep_host_ghost_v_sherlock sep_L2arcsec_host_ghost_v_sherlock
2020thr 50.7060321395238 -2.03021984482132 50.7053057 -2.0304512 -99.0000000 -99.0000000 2.7429066 False -99.0000000 False -99.0000000 False
2020tht 17.726774693868347 -18.963942255918656 17.7268199 -18.9638310 17.7267869 -18.9639253 0.4290872 True 0.0737642 True 0.3577089 True
2020thu 318.439045833333 8.41655 318.4386142 8.4160022 318.4386092 8.4159741 2.5002893 False 2.5914949 False 0.1026248 True
2020thx 22.284864428382 -14.7939682965234 22.2846351 -14.7951029 22.2846000 -14.7950900 4.1616609 False 4.1416928 False 0.1308110 True
2020thy 359.652866666667 27.5044777777778 359.6523659 27.5042418 359.6523791 27.5042165 1.8107697 True 1.8190262 True 0.1003764 True
2020tic 35.313525 -4.71114166666667 35.3139093 -4.7110291 -99.0000000 -99.0000000 1.4372577 True -99.0000000 False -99.0000000 False
2020tip 356.693932862407 25.5580941184355 356.6936983 25.5582846 356.6937260 25.5582544 1.0251386 True 0.8857178 True 0.1411799 True
2020tjd 86.5207688254901 -23.5660174166556 86.5211887 -23.5663072 86.5201334 -23.5647380 1.7342524 True 5.0605729 False 6.6359589 False
2020tkc 1.64615918742481 28.3094046072333 1.6468816 28.3092472 1.6469091 28.3092527 2.3588250 False 2.4390523 False 0.0894079 True
2020tkd 35.0643016154042 41.9951313166957 35.0616356 41.9940757 35.0616340 41.9940910 8.0822539 False 8.0602478 False 0.0553918 True
2020tkw 84.777097850166 -23.797421735167 84.7755249 -23.7974026 84.7755052 -23.7974113 5.1817284 False 5.2462242 False 0.0719193 True
2020tle 244.15230363475945 27.22151261194876 244.1518397 27.2210753 244.1518321 27.2210708 2.1642575 False 2.1927865 False 0.0293282 True
2020tlf 220.0417917521817 42.77762541137058 220.0384076 42.7795431 220.0386050 42.7795450 11.2969592 False 10.8931119 False 0.5215279 True
2020tln 237.5700958670373 25.10462305124567 237.5715619 25.1051278 237.5715665 25.1051238 5.1129729 False 5.1220664 False 0.0206155 True
2020tlo 311.333329166667 -0.864919444444444 311.3331678 -0.8649953 311.3331989 -0.8649497 0.6419744 True 0.4814123 True 0.1986618 True
2020tly 7.36082897992327 17.4853445650429 7.3600595 17.4848993 7.3577310 17.4798110 3.0903134 False 22.5831224 False 19.9868225 False
2020tmi 239.609387387008 31.875540378396 239.6099411 31.8763530 239.6099116 31.8764820 3.3799454 False 3.7494702 False 0.4728405 True
2020tnb 60.98475 -9.44066111111111 60.9846777 -9.4406558 -99.0000000 -99.0000000 0.2575038 True -99.0000000 False -99.0000000 False
2020tnu 18.9993733073451 0.884344323101366 18.9980159 0.8841634 -99.0000000 -99.0000000 4.9292927 False -99.0000000 False -99.0000000 False
2020toi 57.8932041666667 -23.6699944444444 57.8932421 -23.6698129 57.9014280 -23.6752220 0.6652722 True 33.0055199 False 33.2809384 False
2020toj 5.94822916666669 19.2192 5.9482691 19.2189988 5.9482709 19.2190006 0.7370951 True 0.7317231 True 0.0089960 True
2020tok 220.227653191522 37.8035520706857 220.2274957 37.8039208 220.2274833 37.8039250 1.4007792 True 1.4269501 True 0.0384539 True
2020tol 241.13041183541134 26.733785616441146 241.1310138 26.7341800 241.1309836 26.7342279 2.4004738 False 2.4320262 False 0.1979567 True
2020tom 229.31166761656422 10.31196269897906 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020ton 314.01705 -1.756875 314.0170734 -1.7569053 314.0170658 -1.7568955 0.1378106 True 0.0932111 True 0.0446000 True
2020too 16.8246078895951 1.93452345599973 16.8249197 1.9326219 16.8245833 1.9342500 6.9368021 False 0.9883984 True 5.9846901 False
2020top 35.8325240950886 -1.54120951645494 35.8344987 -1.5448228 35.8313436 -1.5389106 14.8221656 False 9.3027510 False 24.1230266 False
2020toy 52.2852083333333 0.18325 52.2851354 0.1832725 -99.0000000 -99.0000000 0.2747135 True -99.0000000 False -99.0000000 False
2020tpv 63.47322916666666 -12.33871388888889 63.4732590 -12.3388954 63.4732333 -12.3388707 0.6616862 True 0.5645704 True 0.1267355 True
2020tpw 63.6650734067968 -9.50690530072639 63.6655702 -9.5069919 63.6655451 -9.5070268 1.7913295 True 1.7309255 True 0.1542396 True
2020tqy 10.0791753268757 1.51255056882084 10.0787042 1.5125679 10.0786953 1.5125552 1.6967985 True 1.7274080 True 0.0558799 True
2020tqz 333.03604999999993 0.12346944444444445 333.0360546 0.1242437 333.0360830 0.1242200 2.7873698 False 2.7046104 False 0.1330804 True
2020tra 21.9177569643487 -18.5535594332298 21.9180625 -18.5527224 21.9180785 -18.5527579 3.1886665 False 3.0870911 False 0.1390867 True
2020trb 334.966772337537 5.80257601557323 334.9667038 5.8025507 334.9667070 5.8025460 0.2618219 True 0.2578131 True 0.0202008 True
2020trc 325.370173145989 2.84355020986232 325.3701701 2.8437676 325.3701510 2.8436666 0.7828246 True 0.4264909 True 0.3701361 True
2020trd 30.34557098378 39.6438287967544 30.3450491 39.6424953 30.3451160 39.6425210 5.0138970 False 4.8740851 False 0.2073193 True
2020tre 328.98005 6.50036944444444 -99.0000000 -99.0000000 328.9791670 6.5024400 -99.0000000 False 8.0955134 False -99.0000000 False
2020trf 331.994045833333 2.86172777777778 331.9940171 2.8617186 331.9940111 2.8616952 0.1084644 True 0.1712438 True 0.0868898 True
2020trg 3.5300646526476043 16.95444471799268 3.5299373 16.9544421 3.5299758 16.9544275 0.4387507 True 0.3123004 True 0.1425053 True
2020trh 24.0127846005284 -13.8044108882942 24.0122863 -13.8028143 24.0123075 -13.8028264 6.0058413 False 5.9429490 False 0.0859653 True
2020tri 238.422858333333 26.8410527777778 238.4228708 26.8410314 238.4228333 26.8410300 0.0868040 True 0.1147730 True 0.1204199 True
2020trj 219.18937151481293 41.393517745733504 219.1905865 41.3937321 219.1905836 41.3937288 3.3707765 False 3.3605864 False 0.0140899 True
2020trk 21.2075637393506 -17.236249041996 21.2074290 -17.2368894 21.2073893 -17.2368941 2.3513802 False 2.3982638 False 0.1377063 True
2020trl 315.86058465602 -0.746292482263865 315.8607945 -0.7455360 315.8607974 -0.7455561 2.8262106 False 2.7594694 False 0.0731020 True
2020trr 52.1431791960728 -2.60927861366737 52.1483077 -2.6112277 -99.0000000 -99.0000000 19.7332347 False -99.0000000 False -99.0000000 False
2020try 53.4620833333333 -5.42476944444444 53.4633370 -5.4239989 -99.0000000 -99.0000000 5.2801858 False -99.0000000 False -99.0000000 False
2020tue 18.0514285714513 -16.6359988776224 18.0512387 -16.6359130 18.0512304 -16.6358836 0.7241517 True 0.7995965 True 0.1095403 True
2020tug 359.8661769095 17.8652143767125 359.8641558 17.8649553 359.8641776 17.8649240 6.9875497 False 6.9297977 False 0.1349004 True
2020tuj 49.7317814382309 -1.97938194155981 49.7318017 -1.9794322 -99.0000000 -99.0000000 0.1948300 True -99.0000000 False -99.0000000 False
2020tuu 356.244820264713 25.3997929591508 356.2470384 25.4008742 356.2470506 25.4008438 8.1964720 False 8.1804264 False 0.1164400 True
2020tuy 37.6339479063461 -0.79096818201499 37.6341978 -0.7908734 37.6341720 -0.7909960 0.9622925 True 0.8128529 True 0.4512032 True
2020tvb 327.160779166667 3.58637777777778 327.1602368 3.5885148 -99.0000000 -99.0000000 7.9361648 False -99.0000000 False -99.0000000 False
2020tve 40.4595625 -3.80513611111111 40.4590508 -3.8047916 -99.0000000 -99.0000000 2.2174440 False -99.0000000 False -99.0000000 False
2020tvh 50.8385833333333 -4.40631944444444 50.8385681 -4.4062946 -99.0000000 -99.0000000 0.1046930 True -99.0000000 False -99.0000000 False
2020tvj 42.32689166666666 -3.920525 42.3268534 -3.9204657 42.3268777 -3.9205036 0.2539731 True 0.0917895 True 0.1621857 True
2020tvk 45.7772055921383 0.2417535404113 45.7758597 0.2415901 45.7760000 0.2415600 4.8808040 False 4.3956640 False 0.5165963 True
2020tvl 35.7065665249226 -1.77570408730203 35.7066862 -1.7749345 35.7066647 -1.7749428 2.8039230 False 2.7634454 False 0.0828707 True
2020tvt 62.710375 -9.078497222222222 62.7110199 -9.0794667 62.7110520 -9.0794580 4.1758812 False 4.2137336 False 0.1183479 True
2020twa 6.86220607561417 25.6832020400273 6.8634153 25.6827449 6.8634071 25.6827553 4.2544377 False 4.2155052 False 0.0458385 True
2020twb 318.690647702088 14.3684893811205 318.6904245 14.3683714 318.6904231 14.3683664 0.8866706 True 0.8999324 True 0.0188449 True
2020two 323.958663806736 8.93978969392346 323.9588291 8.9396412 323.9588252 8.9396364 0.7945594 True 0.7962915 True 0.0222911 True
2020twp 334.647592165782 5.33368170518214 334.6469664 5.3343599 334.6470752 5.3343065 3.3153988 False 2.9141732 False 0.4348069 True
2020txi 240.865041666667 31.0979305555556 240.8650508 31.0979412 -99.0000000 -99.0000000 0.0477402 True -99.0000000 False -99.0000000 False
2020txk 7.13066555260685 24.7305806427361 7.1305779 24.7309971 7.1305472 24.7309657 1.5262787 True 1.4393349 True 0.1508716 True
2020tyl 7.020375 24.8671027777778 7.0201120 24.8668298 7.0204632 24.8673559 1.3054562 True 0.9557527 True 2.2144913 False
2020tym 334.839520833333 35.3326805555556 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020tyw 18.2069054635896 -16.7322322203736 18.2071795 -16.7316988 18.2071895 -16.7316957 2.1400218 False 2.1654449 False 0.0362156 True
2020tyx 315.310723596265 -1.68796620741213 315.3105931 -1.6878691 315.3106311 -1.6880040 0.5854802 True 0.3596577 True 0.5042971 True
2020tzs 333.759341417601 0.465087933711733 333.7591575 0.4649779 333.7591670 0.4649700 0.7715334 True 0.7579505 True 0.0442811 True
2020tzx 42.6757 37.2917666666667 42.6758218 37.2919186 -99.0000000 -99.0000000 0.6487315 True -99.0000000 False -99.0000000 False
2020uaq 233.70429885612498 10.977053296877198 233.7041224 10.9775039 233.7041123 10.9774789 1.7380387 True 1.6681273 True 0.0967334 True
2020uba 22.6725958333333 -12.7310055555556 22.6718239 -12.7301030 -99.0000000 -99.0000000 4.2314958 False -99.0000000 False -99.0000000 False
2020ubu 41.0569668469171 -2.90415593621308 41.0572172 -2.9041674 -99.0000000 -99.0000000 0.9010282 True -99.0000000 False -99.0000000 False
2020ue 190.6949078274054 2.6595073717721083 190.7076681 2.6877749 190.6828750 2.7244400 111.6302955 False 237.7285764 False 159.2834595 False
2020ufe 81.018850920986 -23.024199128936 81.0180938 -23.0240199 81.0180140 -23.0239897 2.5902153 False 2.8734581 False 0.2857319 True
2020uga 18.7271423749171 1.91622777406284 18.7271997 1.9160529 18.7187151 1.9174149 0.6623930 True 30.6207994 False 30.9185741 False
2020uhm 120.36138229540461 36.819204212783156 120.3619363 36.8188331 120.3619653 36.8188353 2.0816983 False 2.1416975 False 0.0841967 True
2020uig 91.1713190354612 -21.5755593212452 91.1716008 -21.5756229 -99.0000000 -99.0000000 0.9706178 True -99.0000000 False -99.0000000 False
2020uiv 60.588575 -12.2918805555556 60.5887666 -12.2919514 -99.0000000 -99.0000000 0.7206873 True -99.0000000 False -99.0000000 False
2020ujp 61.9276784089943 -11.1227529780611 61.9290068 -11.1227669 -99.0000000 -99.0000000 4.6926833 False -99.0000000 False -99.0000000 False
2020ulf 240.42040539356728 21.354898913766693 240.4176445 21.3529663 240.4176477 21.3529514 11.5798949 False 11.6035744 False 0.0548190 True
2020ulp 49.5192410370806 -0.992670691233878 49.5190014 -0.9925564 49.5191084 -0.9927100 0.9556198 True 0.4980365 True 0.6740063 True
2020ulx 36.3586129016266 -8.74253406669539 36.3594314 -8.7418075 36.3594237 -8.7418096 3.9145240 False 3.8892736 False 0.0284012 True
2020ulz 66.21274583333333 -10.934258333333334 66.2114283 -10.9350098 66.2115860 -10.9349060 5.3857020 False 4.7162509 False 0.6710266 True
2020umf 358.141229559175 25.7513221010901 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020unn 126.28997222514563 44.205290087143275 126.2900215 44.2053259 126.2900137 44.2053124 0.1811079 True 0.1338789 True 0.0526511 True
2020urt 122.15034556663451 40.459690640175346 122.1503408 40.4606148 122.1484181 40.4576823 3.3271810 False 8.9523425 False 11.7977118 False
2020uru 117.24368062369035 38.598531862127636 117.2436853 38.5981983 117.2436492 38.5982258 1.2008228 True 1.1053099 True 0.1418033 True
2020usc 10.2787711078937 2.61816799475023 10.2786962 2.6182359 10.2787295 2.6181907 0.3636236 True 0.1704052 True 0.2019046 True
2020usd 240.1533125 19.7558861111111 240.1529133 19.7559321 240.1528173 19.7559675 1.3625359 True 1.7031610 True 0.3493479 True
2020use 53.3617381853993 -29.0755446461237 53.3627136 -29.0760580 53.3628000 -29.0757000 3.5823830 False 3.3873030 False 1.3170934 True
2020usj 247.0134721234718 25.229582434741246 247.0138499 25.2302500 247.0138183 25.2302480 2.6997050 False 2.6477829 False 0.1031894 True
2020usk 239.21986687837105 26.94185356051465 239.2193479 26.9414665 239.2193910 26.9415890 2.1715795 False 1.7998689 True 0.4622673 True
2020usl 59.0677189731597 -25.5537842818662 59.0681308 -25.5531355 59.0681377 -25.5531279 2.6913217 False 2.7263452 False 0.0355305 True
2020usm 359.671636000827 29.0086574969898 359.6705894 29.0093537 359.6705785 29.0093507 4.1398828 False 4.1607700 False 0.0359127 True
2020usn 53.8032084245791 -1.32624605906555 53.8031076 -1.3260469 53.8031176 -1.3260309 0.8035382 True 0.8409224 True 0.0680260 True
2020utc 62.5817378435423 -9.41115240334748 62.5814498 -9.4110165 62.5814312 -9.4110074 1.1339922 True 1.2076813 True 0.0736980 True
2020utd 59.4692125 -26.8471888888889 59.4683156 -26.8476888 59.4624917 -26.8507221 3.3966692 False 25.0553726 False 21.6600236 False
2020utj 357.6614 25.734175 357.6652900 25.7344674 357.6613527 25.7340759 12.6588076 False 0.3882623 True 12.8458448 False
2020utk 317.240079166667 9.44349722222222 317.2406444 9.4448228 317.2406507 9.4448053 5.1769278 False 5.1278761 False 0.0668073 True
2020utl 58.5696526370743 -23.5487349381476 -99.0000000 -99.0000000 58.5695286 -23.5487305 -99.0000000 False 0.4097940 True -99.0000000 False
2020utm 48.864393279072 -3.01060781495036 48.8643601 -3.0099208 48.8644600 -3.0099550 2.4761575 False 2.3623428 False 0.3795371 True
2020uvs 36.3798119146969 -8.68799455613338 36.3792443 -8.6884713 -99.0000000 -99.0000000 2.6508098 False -99.0000000 False -99.0000000 False
2020uwl 22.3608587016209 -15.412619233928 22.3606172 -15.4120496 22.3606220 -15.4120575 2.2152573 False 2.1828133 False 0.0328071 True
2020uwr 359.2646375 17.904025 359.2651111 17.9037467 -99.0000000 -99.0000000 1.9068781 True -99.0000000 False -99.0000000 False
2020uxw 314.538710465747 -4.26180167387433 314.5390976 -4.2615089 314.5390955 -4.2615154 1.7441932 True 1.7240517 True 0.0245584 True
2020uxz 21.028704545467342 12.921476956628542 21.0162256 12.9174824 21.0162689 12.9174722 46.0879575 False 45.9552706 False 0.1562974 True
2020uyc 311.118408217673 -1.04634394738048 311.1176863 -1.0470027 311.1177222 -1.0470176 3.5180773 False 3.4611401 False 0.1401244 True
2020uys 21.393385786597726 -18.364025694424917 21.3934062 -18.3641195 21.3934583 -18.3641100 0.3448832 True 0.3917836 True 0.1811700 True
2020uzk 138.62795 51.22555 138.6255660 51.2259588 138.6225280 51.2234310 5.5726615 False 14.4092345 False 11.3897308 False
2020van 356.055524372832 24.8092593871932 356.0557758 24.8088641 -99.0000000 -99.0000000 1.6431690 True -99.0000000 False -99.0000000 False
2020vbj 334.635816558192 35.6332859289677 334.6355045 35.6336832 334.6354680 35.6336170 1.6967870 True 1.5686409 True 0.2611550 True
2020vbl 332.893946774964 5.67413132227808 332.8940343 5.6737200 332.8940190 5.6737009 1.5135628 True 1.5708113 True 0.0878063 True
2020vbs 15.2902813255933 -15.2512908498735 15.2900792 -15.2505336 15.2902083 -15.2505600 2.8148241 False 2.6432564 False 0.4581477 True
2020vdd 64.20686666666666 -25.744644444444447 64.2068566 -25.7446355 -99.0000000 -99.0000000 0.0458817 True -99.0000000 False -99.0000000 False
2020vdk 13.5778167231391 -14.6898661904429 13.5779529 -14.6894464 13.5778968 -14.6894922 1.5840827 True 1.3750128 True 0.2556516 True
2020vds 37.6022103262828 -3.76505823290833 37.6022188 -3.7649130 37.6022200 -3.7651070 0.5236941 True 0.1789677 True 0.6983766 True
2020vdt 230.67701909698627 9.687284990320652 230.6776405 9.6878890 230.6776373 9.6878792 3.0968853 False 3.0642433 False 0.0369577 True
2020vei 57.901932081332 -25.6174610030544 57.9010366 -25.6181436 57.9010726 -25.6181545 3.8063185 False 3.7437054 False 0.1233392 True
2020vfc 244.7078875 23.7852111111111 244.7050291 23.7858687 -99.0000000 -99.0000000 9.7091677 False -99.0000000 False -99.0000000 False
2020vfy 335.7116125 5.33255555555556 335.7112649 5.3326297 -99.0000000 -99.0000000 1.2743172 True -99.0000000 False -99.0000000 False
2020vgc 244.61998580645806 26.512203363380163 244.6213390 26.5118208 244.6212310 26.5117610 4.5716464 False 4.3158566 False 0.4092914 True
2020vij 5.54921250000001 24.1525833333333 5.5495569 24.1525635 -99.0000000 -99.0000000 1.1335124 True -99.0000000 False -99.0000000 False
2020vik 35.160843051978 -5.61455785896194 35.1614187 -5.6141025 -99.0000000 -99.0000000 2.6345339 False -99.0000000 False -99.0000000 False
2020vjz 318.962378177164 11.0600361801515 318.9624370 11.0600372 -99.0000000 -99.0000000 0.2079656 True -99.0000000 False -99.0000000 False
2020vkd 319.338099284303 12.635322767302 319.3377836 12.6355466 -99.0000000 -99.0000000 1.3706817 True -99.0000000 False -99.0000000 False
2020vli 339.717387669916 34.4456973567893 339.7173122 34.4464605 -99.0000000 -99.0000000 2.7564749 False -99.0000000 False -99.0000000 False
2020vmr 64.3817425777934 -11.0083431061777 64.3822403 -11.0087613 -99.0000000 -99.0000000 2.3151608 False -99.0000000 False -99.0000000 False
2020vom 80.8695686063032 -23.1044040525914 80.8706241 -23.1047844 -99.0000000 -99.0000000 3.7537464 False -99.0000000 False -99.0000000 False
2020von 13.4935568086967 -19.1792099524988 13.4913468 -19.1792571 13.4913750 -19.1793100 7.5161808 False 7.4272874 False 0.2132046 True
2020voy 15.9875009465291 -18.2669580499953 15.9875713 -18.2663379 -99.0000000 -99.0000000 2.2454576 False -99.0000000 False -99.0000000 False
2020vpn 2.0141041666667 16.4374194444444 2.0141713 16.4373098 -99.0000000 -99.0000000 0.4577767 True -99.0000000 False -99.0000000 False
2020vpz 317.439167986942 0.151969243615218 317.4392130 0.1502394 -99.0000000 -99.0000000 6.2294740 False -99.0000000 False -99.0000000 False
2020vqk 54.07343382770068 -26.738334148687134 54.0733987 -26.7383417 54.0735000 -26.7385800 0.1162282 True 0.9102752 True 0.9174979 True
2020vqr 310.050065935051 -4.06489198253247 -99.0000000 -99.0000000 310.0501009 -4.0649560 -99.0000000 False 0.2624556 True -99.0000000 False
2020vqy 66.2941377156029 -25.3668629158887 66.2939424 -25.3663638 66.2938750 -25.3665300 1.9058951 True 1.4719773 True 0.6373712 True
2020vra 36.55572083333333 -7.453425 36.5558646 -7.4548944 -99.0000000 -99.0000000 5.3147071 False -99.0000000 False -99.0000000 False
2020vta 50.0262355552856 -5.52779933219283 50.0264564 -5.5279872 -99.0000000 -99.0000000 1.0409176 True -99.0000000 False -99.0000000 False
2020vtq 2.74895 27.3362638888889 2.7495031 27.3366405 -99.0000000 -99.0000000 2.2287421 False -99.0000000 False -99.0000000 False
2020vuc 38.9420657360262 -3.62829744218134 38.9429607 -3.6278870 -99.0000000 -99.0000000 3.5385808 False -99.0000000 False -99.0000000 False
2020vuy 20.7421169833858 3.89095134453858 20.7417107 3.8904068 -99.0000000 -99.0000000 2.4437820 False -99.0000000 False -99.0000000 False
2020vvf 61.98784825270885 -11.02438772054914 61.9877250 -11.0244361 -99.0000000 -99.0000000 0.4690673 True -99.0000000 False -99.0000000 False
2020vvj 316.404430994865 -3.62655096081585 316.4037991 -3.6266427 -99.0000000 -99.0000000 2.2942541 False -99.0000000 False -99.0000000 False
2020vvp 238.636166666667 21.7300611111111 238.6361806 21.7300521 -99.0000000 -99.0000000 0.0566593 True -99.0000000 False -99.0000000 False
