name ra dec hostra_ghost hostdec_ghost hostra_sherlock hostdec_sherlock transient_sep_ghost sep_L2arcsec_ghost transient_sep_sherlock sep_L2arcsec_sherlock sep_host_ghost_v_sherlock sep_L2arcsec_host_ghost_v_sherlock
2019yjl 172.61764501471865 10.269092307129673 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2019ytc 144.635743101825 -10.1775906838522 144.6356660 -10.1775947 144.6356303 -10.1775860 0.2736875 True 0.4000919 True 0.1302248 True
2019ytn 145.546712064932 -11.9381055522421 145.5473665 -11.9376910 -99.0000000 -99.0000000 2.7460001 False -99.0000000 False -99.0000000 False
2019yua 160.78998506896 -1.25682364794454 160.7900103 -1.2568507 160.7899833 -1.2568891 0.1332095 True 0.2357933 True 0.1689716 True
2019yub 187.472323957575 11.6752346768716 187.4680422 11.6774441 187.4680417 11.6773900 17.0626230 False 16.9744219 False 0.1949505 True
2019yuc 160.594259992427 -1.00435012397731 160.5942964 -1.0043899 160.5942421 -1.0043848 0.1942868 True 0.1404807 True 0.1964904 True
2019yue 145.010989121686 -8.55956908682841 145.0110094 -8.5595616 145.0109941 -8.5595899 0.0771646 True 0.0769505 True 0.1154191 True
2019yuf 173.398791686096 10.98087675181 173.3987276 10.9808415 173.3987736 10.9807748 0.2596570 True 0.3726227 True 0.2902374 True
2019yuh 162.684431766062 -4.15477768040403 162.6838076 -4.1535071 -99.0000000 -99.0000000 5.0936856 False -99.0000000 False -99.0000000 False
2019yui 141.189648864092 -4.36614553657763 141.1896504 -4.3661222 141.1895840 -4.3661040 0.0843432 True 0.2767146 True 0.2472536 True
2019yuj 160.301096621104 -2.13891143321146 160.3008984 -2.1392123 160.3010000 -2.1390000 1.2967178 True 0.4716784 True 0.8471004 True
2019yvr 191.2838906606992 -0.4590910435420539 191.2858675 -0.4618777 191.2840000 -0.4590900 12.2998372 False 0.3936268 True 12.0794924 False
2019yyb 135.95361294827 -5.56682122198259 135.9533487 -5.5667204 135.9533356 -5.5666729 1.0139603 True 1.1282076 True 0.1773159 True
2019zag 128.194043625584 50.3916179246358 128.1965996 50.3916631 128.1965947 50.3916554 5.8685770 False 5.8566273 False 0.0299764 True
2019zcp 185.19079166666666 9.335433333333334 185.1908437 9.3354487 185.1908330 9.3354400 0.1929295 True 0.1487778 True 0.0492284 True
2019zfl 50.29589166666666 -1.0080416666666667 50.2956124 -1.0083633 50.2956395 -1.0083337 1.5332789 True 1.3887917 True 0.1445464 True
2019zfv 162.840115940725 -4.28189230854713 162.8415763 -4.2819732 162.8415370 -4.2821100 5.2506626 False 5.1613768 False 0.5123152 True
2019zgp 55.2324877280211 -5.36198194941015 -99.0000000 -99.0000000 55.2261000 -5.3683300 -99.0000000 False 32.3487761 False -99.0000000 False
2019zha 154.395689151511 -4.01247284059971 154.3959309 -4.0136848 154.3960000 -4.0138000 4.4485747 False 4.9064521 False 0.4833288 True
2019zie 118.680438129786 41.1783072319826 118.6804859 41.1783539 118.6804633 41.1783169 0.2120393 True 0.0766178 True 0.1464170 True
2019zim 149.16251034816358 6.595218538937932 149.1625105 6.5953210 149.1625137 6.5952562 0.3687885 True 0.1359489 True 0.2336460 True
2019zio 157.5482822523469 -4.301192467005872 157.5483018 -4.3012410 157.5482207 -4.3011601 0.1883310 True 0.2498920 True 0.4118742 True
2019zit 185.986286896279 8.18787203979082 185.9861073 8.1875138 185.9860973 8.1875061 1.4397125 True 1.4804275 True 0.0449564 True
2019ziw 158.894420578979 -1.65737484270514 158.8943963 -1.6573407 158.8940000 -1.6491200 0.1507338 True 29.7559475 False 29.6289660 False
2019zix 161.73735094519 -2.89935298434449 161.7372778 -2.8985588 161.7372377 -2.8986027 2.8712215 False 2.7314383 False 0.2140486 True
2019ziy 158.260449331141 -0.700019458740452 -99.0000000 -99.0000000 158.2604333 -0.7000438 -99.0000000 False 0.1050332 True -99.0000000 False
2019zja 48.6601246235782 -1.34084756645192 48.6600863 -1.3409270 48.6601460 -1.3408107 0.3174358 True 0.1532452 True 0.4703904 True
2019zlc 175.351999587618 10.3381832572585 175.3551329 10.3384742 -99.0000000 -99.0000000 11.1460793 False -99.0000000 False -99.0000000 False
2019zno 174.660766022861 13.6968837776641 174.6602762 13.6966469 174.6602803 13.6965917 1.9135743 True 1.9979844 True 0.1994581 True
2019zqa 153.303091706555 1.64805686560269 153.3024885 1.6481416 153.3024569 1.6481363 2.1920709 False 2.3019990 False 0.1151037 True
2019zre 170.54930452269852 9.979284308795553 170.5492083 9.9791252 170.5491948 9.9791215 0.6666739 True 0.7034682 True 0.0494867 True
2019zrf 161.35752690551183 -5.367436680711376 161.3573946 -5.3677475 -99.0000000 -99.0000000 1.2154115 True -99.0000000 False -99.0000000 False
2019zsy 187.015927480065 8.45894695144656 187.0157559 8.4590586 187.0157486 8.4590262 0.7315218 True 0.6977994 True 0.1196323 True
2019zsz 48.07980582934821 -4.293983497995118 48.0798014 -4.2939778 48.0798271 -4.2939701 0.0259235 True 0.0901979 True 0.0960723 True
2020aaaq 59.374359094970856 -9.581680003996764 59.3741375 -9.5827706 59.3741423 -9.5827740 4.0042615 False 4.0128431 False 0.0210351 True
2020aabc 136.89348596653673 27.98014361806121 136.8929433 27.9818640 136.8930050 27.9817890 6.4291937 False 6.1175521 False 0.3337680 True
2020aaca 324.314029166667 9.26181944444444 324.3137194 9.2626680 324.3137183 9.2626211 3.2470223 False 3.0899339 False 0.1690735 True
2020aacm 317.5755223275617 13.8450264585457 317.5754764 13.8448843 317.5754697 13.8448879 0.5363112 True 0.5316634 True 0.0266631 True
2020aacr 124.735266526089 49.1610133470044 124.7348389 49.1611112 124.7349170 49.1611400 1.0666170 True 0.9407232 True 0.2109900 True
2020aaer 138.161633333333 52.7131083333333 138.1615433 52.7132852 -99.0000000 -99.0000000 0.6663622 True -99.0000000 False -99.0000000 False
2020aafg 16.8830166666667 -18.2920361111111 16.8834331 -18.2918488 -99.0000000 -99.0000000 1.5751775 True -99.0000000 False -99.0000000 False
2020aafm 138.394121477599 52.0972476253596 138.3937055 52.0976738 138.3939552 52.0974437 1.7891038 True 0.7958533 True 0.9958033 True
2020aahb 155.73927565956532 2.4898229041886304 155.7393148 2.4898087 155.7392917 2.4898100 0.1497169 True 0.0740698 True 0.0831434 True
2020aahq 52.8852644844554 -4.1160373903839 52.8852473 -4.1160276 52.8852584 -4.1160493 0.0712751 True 0.0481044 True 0.0878773 True
2020aaip 91.11419583333333 -22.927891666666667 91.1141511 -22.9279229 -99.0000000 -99.0000000 0.1862337 True -99.0000000 False -99.0000000 False
2020aaiy 95.1900547875846 -21.3145570261588 95.1900406 -21.3146109 -99.0000000 -99.0000000 0.1996733 True -99.0000000 False -99.0000000 False
2020aajf 50.6124291666667 -3.81865277777778 50.6112698 -3.8186279 50.6114040 -3.8184860 4.1652730 False 3.7310319 False 0.7022740 True
2020aajt 0.761010708619779 17.7879734530762 0.7611790 17.7880199 0.7611486 17.7879622 0.6007582 True 0.4744512 True 0.2324488 True
2020aalu 0.524158333333332 18.223875 0.5242490 18.2237621 -99.0000000 -99.0000000 0.5113469 True -99.0000000 False -99.0000000 False
2020aamr 130.330666666667 43.1023305555556 130.3294085 43.1021170 -99.0000000 -99.0000000 3.3952642 False -99.0000000 False -99.0000000 False
2020aamu 42.8497875 -3.61232222222222 42.8497133 -3.6132082 -99.0000000 -99.0000000 3.2005610 False -99.0000000 False -99.0000000 False
2020aank 57.8345208333333 -22.6595694444444 57.8341435 -22.6593260 -99.0000000 -99.0000000 1.5295758 True -99.0000000 False -99.0000000 False
2020aapb 133.70363939088375 28.42788191635749 133.7038232 28.4279985 133.7038361 28.4279736 0.7173635 True 0.7047489 True 0.0983057 True
2020aapc 138.59676116674734 27.917182491214636 138.5963043 27.9171809 138.5971924 27.9156831 1.4533917 True 5.5694450 False 6.0873524 False
2020aaqn 138.4424878732088 28.114647027543434 138.4424877 28.1146735 138.4425107 28.1146717 0.0951579 True 0.1147742 True 0.0732693 True
2020aaqu 39.8061444406057 -5.0865470095016 39.8074196 -5.0848895 -99.0000000 -99.0000000 7.5173442 False -99.0000000 False -99.0000000 False
2020aarz 38.4291783899812 -4.25726481481807 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020aasl 155.76418271794358 5.718256494508079 155.7642189 5.7181775 155.7642083 5.7181944 0.3127127 True 0.2414907 True 0.0719876 True
2020aatr 129.045053359965 -3.43508147375949 129.0451793 -3.4338338 129.0452580 -3.4339180 4.5142284 False 4.2525714 False 0.4144350 True
2020aaua 189.81501896472062 9.998724371494331 189.8149042 9.9987043 189.8148976 9.9986975 0.4132505 True 0.4409790 True 0.0337295 True
2020aaur 187.64705016401734 7.438641930933763 187.6474784 7.4383412 187.6474553 7.4383281 1.8733829 True 1.8351926 True 0.0951755 True
2020aauu 187.660308333333 2.58016388888889 187.6603020 2.5803520 -99.0000000 -99.0000000 0.6775805 True -99.0000000 False -99.0000000 False
2020aavc 149.9756233008208 3.5518804930004273 149.9748185 3.5521848 149.9748199 3.5521673 3.0922023 False 3.0658520 False 0.0631401 True
2020aavd 59.2874291666667 -24.9018444444444 59.2876255 -24.9017587 59.2876353 -24.9017589 0.7116385 True 0.7401360 True 0.0318320 True
2020aaws 193.328233333333 4.12795555555556 193.3280523 4.1280936 -99.0000000 -99.0000000 0.8182476 True -99.0000000 False -99.0000000 False
2020aawu 192.9752125 18.5726083333333 192.9750560 18.5726603 -99.0000000 -99.0000000 0.5660099 True -99.0000000 False -99.0000000 False
2020aawv 192.709433333333 18.348125 192.7090309 18.3483858 -99.0000000 -99.0000000 1.6652988 True -99.0000000 False -99.0000000 False
2020aazk 139.69955230029123 30.35467784676499 139.6996478 30.3546544 139.6996250 30.3546700 0.3083933 True 0.2276007 True 0.0903648 True
2020aazr 314.144141666667 -0.176372222222222 314.1443151 -0.1765206 314.1443485 -0.1765524 0.8216588 True 0.9875006 True 0.1660375 True
2020abah 174.22273115335975 21.000269500018902 174.2215891 21.0042348 174.2214810 21.0041480 14.7819489 False 14.5810612 False 0.4791055 True
2020abbc 133.40675120339236 27.61726611167732 133.4039990 27.6138219 133.4040220 27.6139260 15.1925345 False 14.8451233 False 0.3819205 True
2020abbj 188.7397 2.85675 188.7396205 2.8567432 -99.0000000 -99.0000000 0.2868579 True -99.0000000 False -99.0000000 False
2020abci 143.6078005630484 33.08811924204375 143.6081028 33.0882125 143.6081250 33.0881100 0.9714774 True 0.9791306 True 0.3749853 True
2020abcn 171.92538126527145 10.312834852955813 171.9248603 10.3131125 171.9248422 10.3130471 2.0983998 False 2.0565788 False 0.2441779 True
2020abgb 139.73699778150169 31.742676360234206 139.7370190 31.7426483 -99.0000000 -99.0000000 0.1200767 True -99.0000000 False -99.0000000 False
2020abhi 187.391825 13.7748722222222 187.3918049 13.7748224 -99.0000000 -99.0000000 0.1924522 True -99.0000000 False -99.0000000 False
2020abhk 134.569186568247 -5.81530610404136 134.5689795 -5.8154658 134.5689690 -5.8154611 0.9383058 True 0.9584571 True 0.0412601 True
2020abho 206.865454166667 34.90975 206.8654387 34.9096639 206.8654715 34.9097814 0.3133580 True 0.1242034 True 0.4341309 True
2020abhu 157.19472351813218 3.115342480145182 157.1946779 3.1153453 157.1946893 3.1153198 0.1643279 True 0.1477001 True 0.1004819 True
2020abhw 203.994375 35.2563388888889 203.9887898 35.2585070 203.9888178 35.2585001 18.1794222 False 18.0944592 False 0.0859381 True
2020abid 208.43297607051886 33.79693357074848 208.4329660 33.7970894 208.4328944 33.7969633 0.5617578 True 0.2667866 True 0.5021178 True
2020abim 193.37349519133315 -5.431793620451514 193.3722811 -5.4297266 193.3722917 -5.4298900 8.6201655 False 8.0973501 False 0.5895801 True
2020abip 204.8853844322446 29.998039114442935 204.8889798 29.9971211 204.8889565 29.9970768 11.6864276 False 11.6631657 False 0.1751672 True
2020abix 195.7633 -1.26989722222222 195.7639560 -1.2706518 -99.0000000 -99.0000000 3.5990273 False -99.0000000 False -99.0000000 False
2020abjb 60.917925 -10.7064055555556 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020abji 14.6147568793931 5.76179088152542 14.6151851 5.7618893 14.6150538 5.7618490 1.5742577 True 1.0837657 True 0.4923529 True
2020abjj 81.21530833333333 -24.427725000000002 81.2152339 -24.4277140 -99.0000000 -99.0000000 0.2469871 True -99.0000000 False -99.0000000 False
2020abjq 16.560948343462194 3.573939150676456 16.5583828 3.5744777 16.5584600 3.5744200 9.4197445 False 9.1066520 False 0.3466722 True
2020abjy 334.353609110133 -0.514660724968736 334.3544432 -0.5154405 334.3546188 -0.5155066 4.1104387 False 4.7417357 False 0.6754945 True
2020abjz 331.704920023951 2.64769962894976 331.7044144 2.6476296 331.7044302 2.6476186 1.8358086 True 1.7856465 True 0.0691614 True
2020abka 332.388388175031 5.94043542786892 332.3877360 5.9409414 332.3877625 5.9409285 2.9614061 False 2.8581680 False 0.1055656 True
2020abkb 52.92182916666666 -4.474922222222222 52.9211154 -4.4756614 52.9231467 -4.4752715 3.6936947 False 4.8931361 False 7.4244484 False
2020abkf 194.861624493078 -2.24680900066343 194.8574470 -2.2483982 -99.0000000 -99.0000000 16.0795502 False -99.0000000 False -99.0000000 False
2020abkv 142.414 33.1350305555556 142.4164617 33.1362155 -99.0000000 -99.0000000 8.5596382 False -99.0000000 False -99.0000000 False
2020able 141.509456029241 24.521708452402105 141.5122363 24.5209367 141.5122205 24.5209377 9.5205412 False 9.4700639 False 0.0518759 True
2020ablf 15.9306357378043 4.57560233540145 15.9290191 4.5766971 15.9292500 4.5766667 7.0135157 False 6.2776888 False 0.8358203 True
2020abm 151.67800452619164 3.1759762308460338 151.6764837 3.1763797 151.6770000 3.1763200 5.6561425 False 3.8169380 False 1.8681440 True
2020abnt 10.352925696426 2.73552483498652 10.3527621 2.7357826 10.3527752 2.7357776 1.0987806 True 1.0588086 True 0.0504575 True
2020aboe 5.6343875 23.6921472222222 5.6343621 23.6921173 -99.0000000 -99.0000000 0.1365172 True -99.0000000 False -99.0000000 False
2020aboh 139.38235 41.9927805555556 139.3791346 41.9941071 -99.0000000 -99.0000000 9.8396697 False -99.0000000 False -99.0000000 False
2020abpt 40.1062003856304 -1.19681903445957 40.1052884 -1.1954054 40.1053626 -1.1954147 6.0560042 False 5.8865495 False 0.2693418 True
2020abpx 21.8736833036351 13.8413177845094 21.8739091 13.8414442 21.8739102 13.8414497 0.9110507 True 0.9243925 True 0.0200434 True
2020abra 46.2113512470506 -1.18059457222831 46.2121076 -1.1808362 46.2121250 -1.1808300 2.8578567 False 2.9110306 False 0.0664490 True
2020abrb 111.41024035922759 41.37292904040514 111.4109403 41.3737464 111.4047550 41.3685840 3.4976488 False 21.5473700 False 24.9923592 False
2020abrc 343.530560296976 34.8773528782896 343.5300106 34.8774313 343.5299801 34.8774675 1.6477759 True 1.7625414 True 0.1584936 True
2020abrd 21.0743520316291 2.20479924003197 21.0805491 2.2002376 21.0804860 2.2002370 27.6885407 False 27.5073993 False 0.2271121 True
2020abre 150.30820225278327 2.580314983335229 150.3101147 2.5783992 150.3080833 2.5801944 9.7401862 False 0.6092715 True 9.7539723 False
2020absk 136.00383485135995 -0.08891237140903542 136.0042242 -0.0887982 136.0041667 -0.0887500 1.4607487 True 1.3298861 True 0.2701338 True
2020absw 59.0319333333333 -26.6652638888889 59.0315462 -26.6652334 -99.0000000 -99.0000000 1.2503415 True -99.0000000 False -99.0000000 False
2020abte 35.0010310264736 -1.37714302020993 35.0011752 -1.3765733 35.0010000 -1.3766100 2.1157926 False 1.9221190 True 0.6443033 True
2020abtm 333.889204166667 31.4522916666667 333.8879340 31.4543451 -99.0000000 -99.0000000 8.3583044 False -99.0000000 False -99.0000000 False
2020abul 192.099108333333 -1.37722222222222 192.0991778 -1.3775978 -99.0000000 -99.0000000 1.3749093 True -99.0000000 False -99.0000000 False
2020abvg 17.901060461565052 -15.214469820945883 17.9011246 -15.2144550 17.9011213 -15.2144480 0.2290204 True 0.2256325 True 0.0276659 True
2020abvu 36.9459208333333 40.9357666666667 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020abw 153.23636424563017 6.7878002663705965 153.2347871 6.7890854 153.2350000 6.7891300 7.2931615 False 6.8337000 False 0.7778677 True
2020abwx 21.0011904663602 14.0840609894518 21.0008176 14.0839176 21.0008330 14.0838900 1.4006716 True 1.3917286 True 0.1129162 True
2020abxz 43.3043875 -5.09052222222222 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020abya 50.0701916666667 -3.74246111111111 -99.0000000 -99.0000000 50.0702061 -3.7422596 -99.0000000 False 0.7271659 True -99.0000000 False
2020abyb 2.08800636988764 28.8265300948111 2.0879816 28.8265476 2.0879966 28.8265460 0.1003220 True 0.0648860 True 0.0475852 True
2020abyv 20.068075 -17.4385222222222 -99.0000000 -99.0000000 20.0680405 -17.4385335 -99.0000000 False 0.1253164 True -99.0000000 False
2020abzl 22.9645416666667 -13.9187722222222 22.9650326 -13.9192510 -99.0000000 -99.0000000 2.4316439 False -99.0000000 False -99.0000000 False
2020acas 0.37685715396259 23.8982356506319 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020acaw 85.03500416666667 -23.497308333333333 85.0347929 -23.4970206 -99.0000000 -99.0000000 1.2487502 True -99.0000000 False -99.0000000 False
2020acbb 93.36806666666666 -22.437105555555554 93.3680347 -22.4370688 93.3680374 -22.4370726 0.1697656 True 0.1534228 True 0.0164234 True
2020acbc 64.1718791666667 -24.8349472222222 64.1678230 -24.8294114 64.1679080 -24.8295570 23.9329495 False 23.3426879 False 0.5932806 True
2020acbg 153.645 5.49525 153.6443197 5.4975281 -99.0000000 -99.0000000 8.5558225 False -99.0000000 False -99.0000000 False
2020accg 56.9151359981417 -22.2952528712575 56.9149593 -22.2966117 -99.0000000 -99.0000000 4.9270028 False -99.0000000 False -99.0000000 False
2020acct 146.233562944998 31.0960382187106 146.2357508 31.0978487 146.2356260 31.0977610 9.3791183 False 8.8831731 False 0.4976795 True
2020acds 65.1007625 -24.920375 65.1008630 -24.9204846 65.1008559 -24.9204831 0.5132599 True 0.4944852 True 0.0236862 True
2020acdu 60.0446193431885 -11.3307348849602 60.0447533 -11.3310575 60.0447359 -11.3310698 1.2539730 True 1.2740673 True 0.0758410 True
2020acgk 178.573941666667 20.6923138888889 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2020achi 65.95142916666667 -10.687850000000001 65.9514804 -10.6879419 65.9514760 -10.6879332 0.3770682 True 0.3421503 True 0.0349533 True
2020achj 62.2438375 -8.768522222222224 62.2441893 -8.7684913 -99.0000000 -99.0000000 1.2568050 True -99.0000000 False -99.0000000 False
2020achk 66.509 -7.729325 66.5089150 -7.7290703 66.5089230 -7.7290980 0.9658479 True 0.8621286 True 0.1038226 True
2020achp 42.2383333333333 41.0340277777778 42.2375335 41.0323394 42.2457960 41.0390740 6.4546567 False 27.2152006 False 33.0334603 False
2020acih 163.274117102639 -0.310258314692125 163.2740725 -0.3102380 -99.0000000 -99.0000000 0.1763336 True -99.0000000 False -99.0000000 False
2020acin 189.903741666667 -3.94561666666667 189.9036096 -3.9461257 -99.0000000 -99.0000000 1.8928646 True -99.0000000 False -99.0000000 False
2020aciz 150.84060179267541 2.838874499044675 150.8419478 2.8336618 150.8405417 2.8389444 19.3797773 False 0.3318760 True 19.6781365 False
2020acjk 127.481741666667 50.1363361111111 127.4816849 50.1364511 -99.0000000 -99.0000000 0.4342034 True -99.0000000 False -99.0000000 False
2020acjn 160.7156465920069 -3.618171049323201 160.7157353 -3.6178832 160.7157823 -3.6179764 1.0840666 True 0.8535012 True 0.3755526 True
2020acjy 159.724212789664 -0.941819336753298 159.7246078 -0.9416407 159.7245401 -0.9416969 1.5605937 True 1.2577809 True 0.3169668 True
2020acki 21.272475 -14.3554638888889 21.2724279 -14.3555388 -99.0000000 -99.0000000 0.3157319 True -99.0000000 False -99.0000000 False
2020aclg 192.7891175806135 3.980293015438807 192.7889438 3.9814138 192.7889388 3.9813697 4.0828587 False 3.9287961 False 0.1598985 True
2020acmi 54.667625 -27.1968416666667 54.6684172 -27.1971391 -99.0000000 -99.0000000 2.7535091 False -99.0000000 False -99.0000000 False
2020acmm 9.214344842952755 2.17032625216981 9.2152128 2.1699931 9.2150417 2.1699444 3.3447563 False 2.8588719 False 0.6400022 True
