ztf_object_id,obs_num,mjd_cutoff,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_eta_e_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_reduced_chi2_magn_g,feature_linear_trend_magn_g,feature_linear_trend_sigma_magn_g,feature_linear_trend_noise_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_maximum_slope_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_period_0_magn_g,feature_period_s_to_n_0_magn_g,feature_period_1_magn_g,feature_period_s_to_n_1_magn_g,feature_period_2_magn_g,feature_period_s_to_n_2_magn_g,feature_period_3_magn_g,feature_period_s_to_n_3_magn_g,feature_period_4_magn_g,feature_period_s_to_n_4_magn_g,feature_periodogram_amplitude_magn_g,feature_periodogram_beyond_2_std_magn_g,feature_periodogram_beyond_3_std_magn_g,feature_periodogram_standard_deviation_magn_g,feature_chi2_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_eta_e_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_chi2_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,ILRT,SLSN-I,SLSN-II,SN,SN II,SN II-pec,SN IIP,SN IIb,SN IIn,SN Ia,SN Ia-91T-like,SN Ia-91bg-like,SN Ia-CSM,SN Ia-Ca-rich,SN Ia-pec,SN Iax[02cx-like],SN Ib,SN Ib-Ca-rich,SN Ib/c,SN Ibn,SN Ic,SN Ic-BL,SN Icn,TDE
ZTF20aauwuui,3,58955.41114579979,0.21654987335205078,0.0950302659382456,0.5,0.0,0.29649630321088155,40373.525037520325,0.43309974670410156,0.43309974670410156,0.31834983825683594,-2.731596942762513,-0.1291461394905413,0.1553867517993879,1.8783970834657082,-0.11211464417022467,0.22331283695378618,0.22653097032406613,0.3760795513037689,0.8410298330710692,193.04401539451925,19.47752571105957,0.14295005798339844,0.24899959564208984,0.02225440889302131,0.02225440889302131,0.0,0.0,1.5078703700392335,1.5794641247085055,3.392708332588275,1.523250009016119,0.6168560604705955,1.1317601393258436,0.7539351850196168,1.0628053635725063,0.42408854157353437,0.3684840529758448,0.08819291708400101,0.015625,0.0,0.045579293011364784,1.4825221350260909,0.3135654931276664,0.19627119459522435,0.918989178437522,19.423347251915406,0.09329060725782783,0.28575769387671923,37868.7443993997,0.009851278830893696,-3.034084288838663,0.17731458028244573,1.5853082682170367,-0.15269949792739604,0.9274590637320425,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,4,58955.42707179999,0.21654987335205078,0.0950302659382456,0.5,0.0,0.29649630321088155,40373.525037520325,0.43309974670410156,0.43309974670410156,0.31834983825683594,-2.731596942762513,-0.1291461394905413,0.1553867517993879,1.8783970834657082,-0.11211464417022467,0.22331283695378618,0.22653097032406613,0.3760795513037689,0.8410298330710692,193.04401539451925,19.47752571105957,0.14295005798339844,0.24899959564208984,0.02225440889302131,0.02225440889302131,0.0,0.0,1.5078703700392335,1.5794641247085055,3.392708332588275,1.523250009016119,0.6168560604705955,1.1317601393258436,0.7539351850196168,1.0628053635725063,0.42408854157353437,0.3684840529758448,0.08819291708400101,0.015625,0.0,0.045579293011364784,1.4825221350260909,0.3135654931276664,0.19627119459522435,0.918989178437522,19.423347251915406,0.09329060725782783,0.28575769387671923,37868.7443993997,0.009851278830893696,-3.034084288838663,0.17731458028244573,1.5853082682170367,-0.15269949792739604,0.9274590637320425,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,5,58956.36737270001,0.21654987335205078,0.29028115905480373,0.2,0.0,0.2857215758760375,69603.07315044697,0.43309974670410156,0.43309974670410156,0.30837488174438477,-1.3701933489577245,-0.111522293653881,0.11326096974345394,1.261413202715373,-0.11931480082656,0.11161926148296085,0.18503859061980113,0.30801210204827606,0.8080121020482761,193.04401539451925,19.44128074645996,0.08230018615723012,0.35079956054687145,0.022371431437029167,0.022371431437029167,0.2,0.2,4.935098499991,1.5459146869464373,1.23377462499775,1.3558440750601408,0.7959836290308063,0.685347032071713,0.5483442777767777,0.2926764245075754,0.43290337719219296,-0.1947478499485921,0.2664869712283855,0.015625,0.0,0.1499222085065666,1.1884432830929235,0.8277508250223403,0.18830898455732817,0.8905297386999125,19.408758308001545,0.27454512489096355,0.27646788531231903,64733.99604505023,0.0009212800471869206,-1.7840527325685889,0.16530792072031864,1.3038266224859254,-0.7102086441867682,0.9186665345821546,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,6,58956.382962999865,0.21654987335205078,0.34136182962982214,0.3333333333333333,0.0,0.251013909234169,38546.83033034846,0.43309974670410156,0.4220996505378025,0.32309913635253906,-2.3361423151502243,0.0018820653225912927,0.08745353847402924,1.566751627590585,-0.03860206585074257,0.10171538254718025,0.20151374332971234,0.49769101490048845,0.8222109077528742,193.04401539451925,19.470967292785645,0.16154956817626953,0.24899959564208984,0.02225440889302131,0.02168917965931634,0.0,0.0,2.9844445497728884,2.1452530575061703,1.5917037598788737,1.33802416994645,0.7235017090358518,1.333065962769656,0.6121937537995669,0.14552439378205148,0.41886941049444043,-0.21373286425879712,0.09894399439352375,0.03125,0.0,0.05032605873276149,1.253493930564468,0.1833072473233429,0.18345562168680293,0.9421683376016574,19.447261050957,0.3489632288273996,0.25061921859973785,35552.58539235894,0.0018850056376677827,-2.4869799060839664,0.1662964624931638,1.2632630905365037,-0.0861787238838328,0.9359311283960613,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,7,58962.36072919984,0.21654987335205078,0.4650199261190751,0.2857142857142857,0.0,0.21116859889384093,403011.4765763448,0.43309974670410156,0.41109959885466196,0.2936244010925293,-1.7764946108874367,-0.011661808125480948,0.02411120710951975,1.2585928246033322,-0.018154849742099178,0.0268552580126861,0.1812329450244069,0.3316561511258439,0.771413956523045,193.04401539451925,19.454814910888672,0.08230018615723012,0.35079956054687145,0.022371431437029167,0.021235030866574665,0.2857142857142857,0.2857142857142857,2.213165527729062,2.111576862933693,3.205274212573124,1.7413986005350934,1.78755677239655,1.5126549274987293,0.7619094439723,1.3997705573067662,1.4300454179172402,1.2562986044096132,0.19180694343350085,0.0234375,0.0,0.10159620315961468,1.0878164012054277,0.499011942883399,0.17283788269270017,0.9208913621860199,19.4345493133516,0.44920280431828075,0.20222557778778313,374192.2945528408,-0.0015397812536174223,-1.9538832630399234,0.15402146690168927,1.1332148023070163,-0.39837555323067986,0.9375608662919417,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,8,58962.36350690015,0.21654987335205078,0.4064624115477326,0.375,0.0,0.20194713751641813,299535.7060846849,0.43309974670410156,0.4000995460330614,0.26414966583251953,-1.2163934677202635,-0.00777566055817417,0.019038154637701265,1.0603259173447184,-0.012696015136134144,0.019071105380808636,0.1671138874077624,0.2504265823165687,0.7187934154154193,193.04401539451925,19.45127558708191,0.10624980926513672,0.31729984283447266,0.02233278673973268,0.020631131521591354,0.0,0.375,2.277192457179938,2.1401208239553577,3.1409551133516382,1.9847155132331693,1.751686505523029,1.5905339351752716,1.4691564239870567,1.082651744192264,18.217539657439502,1.016823580262163,0.19305728603233963,0.0234375,0.0,0.10084850956238416,0.9326809402260681,0.5975976168273885,0.16032961748075839,0.8659619000070266,19.433677612586138,0.36863604024765584,0.19268768485548782,279870.4761143031,-0.0051322441069500185,-1.4212747813942155,0.14242518519366792,0.9787687799686863,-0.4632047903559859,0.9015628216352102,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,9,58963.29670140008,0.21654987335205078,0.42133908304774975,0.4444444444444444,0.0,0.19407631926466193,284686.6002693399,0.43309974670410156,0.38909944986676237,0.2346749305725062,-0.7458792755914416,-0.005767039655454144,0.015081335642206532,0.9131200128021499,-0.010433880809299037,0.014772582825325344,0.15531039907565397,0.13922770589632433,0.6643491896070864,193.04401539451925,19.447655995686848,0.12239837646484375,0.29160118103027344,0.022303231581287126,0.020037359071601684,0.2222222222222222,0.2222222222222222,2.3293695610636647,2.3725654670568446,3.338763037524586,2.1046614400011783,16.69381518762293,1.674501873841051,1.7269463987196134,1.4477757428306355,5.564605062540977,1.1929862239943967,0.19621471182350944,0.0390625,0.0,0.09133918583794005,0.8172583313041129,0.7024635219366377,0.15036722029132635,0.8237843763237318,19.431598237230812,0.36066937414077505,0.18478858552841929,266661.015499223,-0.006816337983361421,-0.9818627011973486,0.13309951976453255,0.8672680132808765,-0.5421014534373533,0.8733911322650803,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,10,58963.36334489984,0.21654987335205078,0.5250800161731527,0.4,0.0,0.18785029461346275,224026.2813508142,0.43309974670410156,0.3780994415283203,0.20520019531249645,-0.3224394796169143,-0.006498861441062599,0.012810343137258736,0.8000369025378243,-0.01058605493702666,0.012358931802287646,0.1452850769658109,0.11556178958818684,0.6099049187691847,193.04401539451925,19.441450309753417,0.07504844665527166,0.3081512451171875,0.022322256273253068,0.01948750304011457,0.2,0.4,16.611132592259782,1.9526453677504596,2.3730189417513974,1.9277994649690895,3.436786053570989,1.7658659538098143,5.862752679621099,1.3672807202215569,1.6892677212467575,1.3079799930786382,0.235144396700075,0.0078125,0.0,0.1093899120901115,0.7397402580197089,0.855437764212258,0.14311935808055717,0.7975323455552317,19.424099848141257,0.43608093409288395,0.178969160183814,210511.12904409415,-0.00739750912500023,-0.5951136778929778,0.12585227720454453,0.8030863261028054,-0.6858462765459846,0.8512962943340584,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,11,58963.39021989983,0.21654987335205078,0.36734859361165423,0.36363636363636365,0.0,0.17387056687660354,178542.59834858467,0.43309974670410156,0.36709934536202127,0.19145011901855113,-0.38743567731098816,-0.00332028072095567,0.011970204099509172,0.7650654084820167,-0.007150282656451681,0.011154065205065017,0.14155810827731122,0.12121403290084505,0.5626053671255754,193.04401539451925,19.447654897516426,0.09100151062011719,0.29160118103027344,0.02201999695222024,0.018904425078183785,0.18181818181818182,0.2727272727272727,2.3563274428090066,2.656221780431989,3.412612158550975,2.5108190454351544,16.49429209966305,1.6890771365008452,5.498097366554349,1.4147871710389948,1.7063060792754876,1.1449120452096226,0.23825132536905955,0.046875,0.0,0.10196734482779013,0.6962527669418741,0.7013571000421853,0.13732553147193333,0.8287379422543754,19.432696926064892,0.29531233538264856,0.1643848145568582,166718.86428623486,-0.008004303965571037,-0.6701211951262667,0.12189604660562224,0.7392531952445986,-0.5110165020306656,0.8616472154356541,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aauwuui,12,58963.43361110008,0.21654987335205078,0.32771626666672443,0.3333333333333333,0.0,0.19792982189245723,137577.35472886128,0.43309974670410156,0.3560992491957222,0.211999893188473,-0.8225097308324454,-0.0004027394498076858,0.011502061766759709,0.766023076241125,-0.003326183713838968,0.010585114103462098,0.14220831561929442,0.21135170641588968,0.5464818415642393,193.04401539451925,19.458542029062908,0.10669994354248047,0.2877006530761719,0.021732397055373606,0.018334273114847754,0.16666666666666666,0.25,2.2935165666125226,2.7889863216404356,3.287373745477949,2.7376462500311236,5.478956242463249,1.466827497359876,1.8607775917799712,1.1942600543480146,16.436868727389744,0.9294348764087467,0.31241432654395906,0.0625,0.0078125,0.14687459326976907,0.6964960709732285,0.448680004770927,0.13625808651147853,0.8644838404142836,19.443120493984562,0.28606205192804496,0.19620743685832714,127836.68171080814,-0.007970519231194533,-1.0131041594958727,0.12246687737918369,0.7220104452888958,-0.2715486221113746,0.8843259262957183,0.2616159915924072,-0.0012150099501013756,0.27876201272010803,3.0107998847961426,1.0780800580978394,0.00020304700592532754,0.0003555389994289726,0.0005072790081612766,7.5269999504089355,17.047000885009766,0.2405489981174469,0.0002486119919922203,0.2486010044813156,2.926140069961548,1.0576399564743042,0.00039698698674328625,0.0006887110066600144,0.0010068400297313929,7.315340042114258,13.557999610900879,0.20177799463272095,-0.0009437850094400346,0.21092799305915833,2.8103299140930176,1.005020022392273,0.0005265250219963491,0.0009241540101356804,0.00140046002343297,7.025829792022705,15.40410041809082,0.2298019975423813,-0.001140470034442842,0.23943300545215607,2.7577600479125977,1.0399600267410278,0.0006806959863752127,0.0011977000394836068,0.001716869999654591,6.894410133361816,20.62459945678711,0.22706900537014008,0.0015988999512046576,0.2363629937171936,2.930150032043457,1.042549967765808,0.0007487129769288003,0.0013063800288364291,0.0020368900150060654,7.32535982131958,11.842900276184082,0.28149986267089844,0.38590049743652344,0.41230010986328125,0.45129966735839844,0.390899658203125,0.48220062255859375,24.178959925452315,1.4438587248879027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
