ztf_object_id,obs_num,mjd_cutoff,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_r,feature_cusum_magn_r,feature_eta_e_magn_r,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_r,feature_linear_fit_reduced_chi2_magn_r,feature_linear_trend_magn_r,feature_linear_trend_sigma_magn_r,feature_linear_trend_noise_magn_r,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_r,feature_maximum_slope_magn_r,feature_mean_magn_r,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_r,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_r,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_r,feature_period_0_magn_r,feature_period_s_to_n_0_magn_r,feature_period_1_magn_r,feature_period_s_to_n_1_magn_r,feature_period_2_magn_r,feature_period_s_to_n_2_magn_r,feature_period_3_magn_r,feature_period_s_to_n_3_magn_r,feature_period_4_magn_r,feature_period_s_to_n_4_magn_r,feature_periodogram_amplitude_magn_r,feature_periodogram_beyond_2_std_magn_r,feature_periodogram_beyond_3_std_magn_r,feature_periodogram_standard_deviation_magn_r,feature_chi2_magn_r,feature_skew_magn_r,feature_standard_deviation_magn_r,feature_stetson_k_magn_r,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_r,feature_cusum_flux_r,feature_eta_e_flux_r,feature_excess_variance_flux_r,feature_kurtosis_flux_r,feature_mean_variance_flux_r,feature_chi2_flux_r,feature_skew_flux_r,feature_stetson_k_flux_r,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_eta_e_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_reduced_chi2_magn_g,feature_linear_trend_magn_g,feature_linear_trend_sigma_magn_g,feature_linear_trend_noise_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_maximum_slope_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_period_0_magn_g,feature_period_s_to_n_0_magn_g,feature_period_1_magn_g,feature_period_s_to_n_1_magn_g,feature_period_2_magn_g,feature_period_s_to_n_2_magn_g,feature_period_3_magn_g,feature_period_s_to_n_3_magn_g,feature_period_4_magn_g,feature_period_s_to_n_4_magn_g,feature_periodogram_amplitude_magn_g,feature_periodogram_beyond_2_std_magn_g,feature_periodogram_beyond_3_std_magn_g,feature_periodogram_standard_deviation_magn_g,feature_chi2_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_eta_e_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_chi2_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,ILRT,SLSN-I,SLSN-II,SN,SN II,SN II-pec,SN IIP,SN IIb,SN IIn,SN Ia,SN Ia-91T-like,SN Ia-91bg-like,SN Ia-CSM,SN Ia-Ca-rich,SN Ia-pec,SN Iax[02cx-like],SN Ib,SN Ib-Ca-rich,SN Ib/c,SN Ibn,SN Ic,SN Ic-BL,SN Icn,TDE
ZTF20aafcgca,3,58860.314444399904,0.1601505279540998,0.07177585755330917,0.5,0.0,0.37885087156567293,189.4078056389692,0.3203010559081996,0.3203010559081996,0.2072000503540039,-0.5703871248295922,-0.08825038529693878,0.3180481573192646,0.3323527704355584,-0.06569377769650289,0.19063039461755055,0.16269772779779532,0.23502652014955408,0.7881349462686345,7.344484691352111,19.69794988632202,0.09409999847411932,0.17915058135986328,0.016252790560005868,0.016252790560005868,0.0,0.0,1.9433199995685193,1.2933211362690435,0.6477733331895064,1.2697664250035858,0.3886639999137038,1.2013503264299636,0.2776171427955027,1.0774222898043802,0.25666490560338934,1.0488069597292218,0.4946351869431732,0.015625,0.015625,0.19920302075705806,0.24723262286655054,-0.3483825681978117,0.13672929502426012,0.8659629650290755,19.68573150517367,0.07746138259993594,0.37596726275633074,202.44237847101678,-0.05460468262612495,-0.3264068951059471,0.12711449967195165,0.23505038720858848,0.5392681431007726,0.8671367268376596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,4,58861.11226850003,0.1601505279540998,0.07177585755330917,0.5,0.0,0.37885087156567293,189.4078056389692,0.3203010559081996,0.3203010559081996,0.2072000503540039,-0.5703871248295922,-0.08825038529693878,0.3180481573192646,0.3323527704355584,-0.06569377769650289,0.19063039461755055,0.16269772779779532,0.23502652014955408,0.7881349462686345,7.344484691352111,19.69794988632202,0.09409999847411932,0.17915058135986328,0.016252790560005868,0.016252790560005868,0.0,0.0,1.9433199995685193,1.2933211362690435,0.6477733331895064,1.2697664250035858,0.3886639999137038,1.2013503264299636,0.2776171427955027,1.0774222898043802,0.25666490560338934,1.0488069597292218,0.4946351869431732,0.015625,0.015625,0.19920302075705806,0.24723262286655054,-0.3483825681978117,0.13672929502426012,0.8659629650290755,19.68573150517367,0.07746138259993594,0.37596726275633074,202.44237847101678,-0.05460468262612495,-0.3264068951059471,0.12711449967195165,0.23505038720858848,0.5392681431007726,0.8671367268376596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,5,58861.13520829985,0.29425048828124645,0.17903176240135538,0.4,0.0,0.30614720694636705,93.411746571218,0.5885009765624929,0.5885009765624929,0.3167753219604492,0.5513060570901285,-0.24400534371762592,0.2150356180527736,0.3688258540184734,-0.25516343472063663,0.1390179466836156,0.18134744054373664,0.19218328666252046,0.6921832866625265,7.344484691352111,19.610379791259767,0.13210105895996094,0.40030097961425426,0.02993331594829156,0.02993331594829156,0.2,0.2,1.2784770136931911,1.783226765218284,1.0958374403084497,1.7079896121129547,2.8765732808096804,1.3990709226252838,0.5002736140538575,0.5765659520605736,0.6973510983781043,-0.14476555221719636,0.6316838961133492,0.0,0.0,0.4039062532204913,0.5985170960048395,-0.9351759887759923,0.22883134146011386,0.8600043960152168,19.608690353580243,0.2385941959887159,0.31940565531482806,75.76906055444452,-0.026140924062513535,1.3634610409235695,0.22262983838480382,0.5061869853516179,1.233367532629363,0.8277856952066249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,6,58861.30534720002,0.29425048828124645,0.20012684089791227,0.3333333333333333,0.0,0.3803243058041384,55.353033678329886,0.5885009765624929,0.5711507419343818,0.41499900817871094,-1.6900994679710646,-0.24448906730378053,0.14260009103846605,0.2766216486084139,-0.25593565835006704,0.0969378480694119,0.15705378683852894,0.27254134780609623,0.7936258926606019,7.344484691352111,19.56523323059082,0.20720005035400213,0.3342504501342738,0.03003421806453869,0.02914874675515291,0.0,0.0,1.3407638665909567,1.9534702496302463,3.4476785140910318,1.8821597322107568,0.7313257454132491,0.16669088083596043,0.5612499906659819,0.0039378903777679925,0.42339911576556527,-0.8011315918401785,0.9423359976295407,0.0,0.0,0.5858207567074342,0.8092051948464848,-0.2279682766451847,0.23263769666362488,0.9006174247747138,19.508949858921277,0.23463298164554688,0.39062643012841247,45.26881761192319,-0.016921639948803125,-1.6069576471646352,0.21627069373332622,0.8113202594664702,0.4348804956470695,0.8840603247634566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,7,58861.35008100001,0.29425048828124645,0.20012684089791227,0.3333333333333333,0.0,0.3803243058041384,55.353033678329886,0.5885009765624929,0.5711507419343818,0.41499900817871094,-1.6900994679710646,-0.24448906730378053,0.14260009103846605,0.2766216486084139,-0.25593565835006704,0.0969378480694119,0.15705378683852894,0.27254134780609623,0.7936258926606019,7.344484691352111,19.56523323059082,0.20720005035400213,0.3342504501342738,0.03003421806453869,0.02914874675515291,0.0,0.0,1.3407638665909567,1.9534702496302463,3.4476785140910318,1.8821597322107568,0.7313257454132491,0.16669088083596043,0.5612499906659819,0.0039378903777679925,0.42339911576556527,-0.8011315918401785,0.9423359976295407,0.0,0.0,0.5858207567074342,0.8092051948464848,-0.2279682766451847,0.23263769666362488,0.9006174247747138,19.508949858921277,0.23463298164554688,0.39062643012841247,45.26881761192319,-0.016921639948803125,-1.6069576471646352,0.21627069373332622,0.8113202594664702,0.4348804956470695,0.8840603247634566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,8,58862.21478010016,0.33040046691894354,0.2503602443013946,0.2857142857142857,0.0,0.4168676675495883,55.875556322392804,0.6608009338378871,0.6275207258925057,0.4510250091552699,-1.8332566254496774,-0.21482972978819975,0.08131381262187394,0.23411792566931747,-0.23313808000684896,0.06148782644372132,0.14236342751187794,0.3399359923080736,0.773364688118636,7.344484691352111,19.511314119611466,0.22620010375976562,0.3404998779296875,0.033838119880024664,0.03213391577191691,0.14285714285714285,0.14285714285714285,1.2619784506310725,2.4270419933056204,4.8676311667198515,2.1491970499452546,0.5495712607586928,1.6505869457015117,0.7924050736520688,0.8569609583764102,0.34768794047998935,0.4883149662230907,1.3105958468826517,0.0625,0.0,0.7595357148805479,1.3584441751996523,0.01791073322444732,0.2558342079532958,0.8767332119818855,19.37818855527204,0.26789238419028444,0.4231852392220492,42.69259710958653,0.0022188301652985355,-1.8424396306649191,0.233149690031647,1.5158602256452696,0.18260727426571421,0.8773025637709311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,9,58862.30472220015,0.33040046691894354,0.38764121309423744,0.5,0.0,0.43182555149213603,36.26089506484682,0.6608009338378871,0.6262105759761845,0.472900390625,-1.8011790420730796,-0.20198201473535485,0.07056670731185796,0.2119524253722013,-0.21912636180152292,0.047759623128345946,0.1321881288407193,0.3817330386060938,0.8035399164849373,7.344484691352111,19.473524808883667,0.22570037841796875,0.41470050811767223,0.034002487299857345,0.03222258938558078,0.0,0.0,1.2742945185256382,2.5249149593039544,4.300744000024029,2.4412561427133035,0.5549347096805198,1.4555913930341333,0.8191893333379103,1.0540394139052407,0.446830545457042,0.03936481817879561,1.618614203891742,0.078125,0.0,0.9298626538518421,1.352055560194872,0.30040575962835553,0.25985618111627723,0.8661164546717791,19.331093152028593,0.3828874376059328,0.4371148071847051,27.22186008853061,0.008111999254927555,-1.975384676717424,0.2306344545361978,1.642758091218026,-0.1330450925650967,0.8912712090012112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,10,58862.31437500008,0.3516006469726545,0.4815519287602675,0.3333333333333333,0.0,0.4350003500547623,34.12173654124947,0.703201293945309,0.6486007136816134,0.4802255630493164,-1.5856015521359055,-0.20741125619059056,0.06590056806629242,0.18828643936780412,-0.22115738136765936,0.039792102470985954,0.12247875150439165,0.3432586619422474,0.7566969006180193,7.344484691352111,19.437066396077473,0.1887989044189453,0.5090999603271449,0.03636088205022178,0.033537614692872024,0.1111111111111111,0.1111111111111111,1.3068058845940937,2.6092473897232185,4.247119124930805,2.529250007084755,0.556999229499122,1.62801606441292,0.8089750714153915,1.2786605557418629,0.4530260399926192,0.1325119802033206,1.9712061122627729,0.078125,0.0,1.1127584472265453,1.4029664318425803,0.46632217097482503,0.2665474128282144,0.8688351376564875,19.289624546501614,0.44165352220804743,0.4379986464904525,35.471719698975164,0.014313350408039183,-1.7976990736231095,0.23242373754598492,1.7868373906930275,-0.295256496485187,0.874515215120858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,11,58862.32052080007,0.3890504837036115,0.49172048726089096,0.3,0.0,0.4300492588449255,46.68395164627508,0.778100967407223,0.6936006546020508,0.47260093688964844,-1.3341743284804832,-0.22125067919857647,0.06298869501414983,0.22854125056465188,-0.23001979077681847,0.0355453086878063,0.11756081818515483,0.25620114278990874,0.6950905627909403,12.187131630153491,19.400409698486328,0.1914501190185547,0.5488004684448207,0.04031653025770653,0.03593823031888581,0.0,0.2,4.203221388807934,2.5724788566506636,1.3450308444185388,2.539373220666079,0.5699283239061605,1.744655342388859,0.8006135978681779,1.4911623335981286,0.35395548537329974,0.49247272625656663,2.254641035446544,0.0546875,0.0,1.2013557936696198,1.5740342604816884,0.537229556722907,0.27674986687325936,0.8423420009097031,19.243973936941217,0.4034875912700811,0.4287990483066713,66.91079222090832,0.02197774530749877,-1.5123207105842447,0.23905210965482446,2.0458656494737233,-0.32167611965164,0.8619789765606914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF20aafcgca,12,58862.43201390002,0.3890504837036115,0.49172048726089096,0.3,0.0,0.4300492588449255,46.68395164627508,0.778100967407223,0.6936006546020508,0.47260093688964844,-1.3341743284804832,-0.22125067919857647,0.06298869501414983,0.22854125056465188,-0.23001979077681847,0.0355453086878063,0.11756081818515483,0.25620114278990874,0.6950905627909403,12.187131630153491,19.400409698486328,0.1914501190185547,0.5488004684448207,0.04031653025770653,0.03593823031888581,0.0,0.2,4.203221388807934,2.5724788566506636,1.3450308444185388,2.539373220666079,0.5699283239061605,1.744655342388859,0.8006135978681779,1.4911623335981286,0.35395548537329974,0.49247272625656663,2.254641035446544,0.0546875,0.0,1.2013557936696198,1.5740342604816884,0.537229556722907,0.27674986687325936,0.8423420009097031,19.243973936941217,0.4034875912700811,0.4287990483066713,66.91079222090832,0.02197774530749877,-1.5123207105842447,0.23905210965482446,2.0458656494737233,-0.32167611965164,0.8619789765606914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270933985710144,0.0015212500002235,0.3513250052928925,1.8345500230789185,1.0882200002670288,3.3091000659624115e-05,6.875520193716511e-05,8.098169928416607e-05,4.58636999130249,21.652000427246094,0.2200620025396347,0.0074269198812544,0.270363986492157,1.812919974327088,1.044800043106079,4.06871986342594e-05,8.762689685681835e-05,0.0001123449983424,4.5323100090026855,24.96629905700684,0.2739390134811401,0.0026733300182968,0.3373999893665313,1.5823400020599363,1.1083500385284424,5.62208006158471e-05,0.0001205290027428,0.0001208190005854,3.9558401107788086,18.98780059814453,0.2219139933586121,0.0072093699127435,0.2633160054683685,1.5866600275039673,1.024440050125122,5.220940147410147e-05,0.0001205980006488,0.0001375370047753,3.966660022735596,23.56970024108887,0.2356379926204681,0.0059918798506259,0.2795459926128387,1.3331199884414673,1.0046000480651855,7.204340363387018e-05,0.0001511279988335,0.0001532059977762,3.3327999114990234,17.15530014038086,0.0006999969482421,0.1777000427246058,0.2698001861572265,0.0025997161865234,0.1427001953125,0.0147991180419886,38.83739571086051,0.4914247238658391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
