ztf_object_id,obs_num,mjd_cutoff,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_r,feature_cusum_magn_r,feature_eta_e_magn_r,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_r,feature_linear_fit_reduced_chi2_magn_r,feature_linear_trend_magn_r,feature_linear_trend_sigma_magn_r,feature_linear_trend_noise_magn_r,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_r,feature_maximum_slope_magn_r,feature_mean_magn_r,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_r,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_r,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_r,feature_period_0_magn_r,feature_period_s_to_n_0_magn_r,feature_period_1_magn_r,feature_period_s_to_n_1_magn_r,feature_period_2_magn_r,feature_period_s_to_n_2_magn_r,feature_period_3_magn_r,feature_period_s_to_n_3_magn_r,feature_period_4_magn_r,feature_period_s_to_n_4_magn_r,feature_periodogram_amplitude_magn_r,feature_periodogram_beyond_2_std_magn_r,feature_periodogram_beyond_3_std_magn_r,feature_periodogram_standard_deviation_magn_r,feature_chi2_magn_r,feature_skew_magn_r,feature_standard_deviation_magn_r,feature_stetson_k_magn_r,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_r,feature_cusum_flux_r,feature_eta_e_flux_r,feature_excess_variance_flux_r,feature_kurtosis_flux_r,feature_mean_variance_flux_r,feature_chi2_flux_r,feature_skew_flux_r,feature_stetson_k_flux_r,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,ILRT,SLSN-I,SLSN-II,SN,SN II,SN II-pec,SN IIP,SN IIb,SN IIn,SN Ia,SN Ia-91T-like,SN Ia-91bg-like,SN Ia-CSM,SN Ia-Ca-rich,SN Ia-pec,SN Iax[02cx-like],SN Ib,SN Ib-Ca-rich,SN Ib/c,SN Ibn,SN Ic,SN Ic-BL,SN Icn,TDE
ZTF19aapvhhp,4,58591.382581000216,0.7685003280639648,0.09873878438763595,0.25,0.0,0.368148039885826,0.5892715098469528,1.5370006561279297,1.5370006561279297,0.9835004806518555,0.34137887423390545,-0.2130010524150479,0.032190259842733916,0.3803108327950383,-0.22033239565498153,0.021978221789563546,0.11425838139533034,0.22381270530050756,0.7839297797126805,0.269615262651887,19.450700283050537,0.3647499084472674,1.022500991821289,0.07953966683459703,0.07953966683459703,0.0,0.0,15.711574000823829,2.386311424376633,2.9459201251544678,0.7405284978087944,4.489021143092522,0.4108508306235501,2.094876533443177,0.33303610090479757,1.625335241464534,-0.17820995233622194,0.703924094099823,0.078125,0.0,0.37055911741812025,14.848176928378683,0.9282840933373007,0.6678702411106611,0.8378027619919736,19.335278439518856,0.06961652761929263,0.3862101106632492,0.6503023895096384,0.23615514498236428,-1.116314189075128,0.5180787235837587,14.051646256674049,-0.0998649839131933,0.92035725009202,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,5,58593.29004629981,0.7685003280639648,0.3018202480083931,0.2,0.0,0.38401894248525326,0.434074484363811,1.5370006561279297,1.5370006561279297,0.9175004959106481,0.9786556412135354,-0.16301210035097138,0.023062792581713874,1.9051990335862408,-0.17502522299215476,0.031978498050294256,0.2236645440865012,0.23129477520720845,0.7312947752072084,0.269615262651887,19.326100158691407,0.29949951171875,1.2375011444091797,0.08043460163845509,0.08043460163845509,0.2,0.2,18.703486666587803,2.3756731448281303,14.027614999940852,2.3685077785503257,2.6719266666554002,0.7876654463995993,1.968788070167137,0.5120624335002609,3.74069733331756,-0.19416074591165852,0.8844801606153967,0.078125,0.0,0.47887861482909966,13.918711488336417,1.2580571797125473,0.6419999604146904,0.8197601932611971,19.164525956254014,0.21995594513706554,0.39863648129209056,0.44865409752508495,0.18805967910895563,-1.2237282391887492,0.4626678569290823,17.11693994009753,-0.6322712351009065,0.9024247031384585,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,6,58593.31243060017,0.7909002304077166,0.5336555012997943,0.16666666666666666,0.0,0.38274180059222923,13.794800656902057,1.5818004608154332,1.4965700873181085,0.7294998168945348,1.673520897314516,-0.1570416732212003,0.020868904665144787,1.5213602338802392,-0.16540540937904252,0.025806859432053887,0.20592290353587034,0.2059995385672507,0.6228283442560577,2.8278381746390635,19.23248354593913,0.181399345397951,1.3780012130737305,0.08339222927521081,0.07889889966507987,0.0,0.3333333333333333,21.60013896077871,2.5368508916054604,13.500086850486696,2.481873047477373,2.700017370097339,0.9049595832713301,3.7241618897894333,0.47901534076016467,2.0769364385364146,0.053993469157881044,1.0640045879432936,0.078125,0.0,0.5473739100187257,12.54266978137,1.47658948978937,0.6183167314873766,0.7974125409089081,19.073628935297293,0.3897424773512091,0.39359301341845404,43.83990723079326,0.15736426134407355,-0.608246745771396,0.42499778025764806,17.926712768656138,-0.9098459682430974,0.8913120357813987,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,7,58594.332916699816,0.8349008560180664,0.7122535506028025,0.14285714285714285,0.0,0.3744694364934166,10.438751514056856,1.6698017120361328,1.490701063966526,0.655599594116218,2.2184010372493326,-0.14798224223220968,0.01836355371090856,1.3840886771334493,-0.1562042412038019,0.02188575842803164,0.19725575328716244,0.12555367380979873,0.5173367289598203,2.8278381746390635,19.153042929513113,0.15130043029785156,1.5185012817382812,0.08868856748721043,0.07917595302596671,0.42857142857142855,0.5714285714285714,23.381269333263237,3.003099210829659,14.613293333289525,2.7905586381595615,2.7834844444361,1.8306161494043702,3.771172473106974,1.2016471962189095,1.0725352905166623,1.1436126814033598,1.2404767274553756,0.046875,0.0078125,0.5708578721762491,11.976577664516464,1.616575007690751,0.6023055684600986,0.7748783316379916,18.98168060648833,0.46836970705438663,0.40208766784003586,30.668051207544142,0.14123589553370564,-0.13238550732751264,0.40220747522148137,19.53667125181771,-1.0233592507484355,0.8761363967272127,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,8,58597.35126159992,0.8468008041381818,0.9130222940439152,0.125,0.125,0.36796329243931797,11.797682267753665,1.6936016082763636,1.4442112333319947,0.6033000946044922,2.7546601134371107,-0.10463276363153547,0.013188612009939883,3.071554156795525,-0.12785450953012176,0.022917726053190684,0.2540375232576965,0.06863444619259151,0.47856635947451376,2.8278381746390635,19.090487480163574,0.15395069122314275,1.5277509689331055,0.08999687065676913,0.0767444308815413,0.375,0.625,24.835978857285923,3.210277317860093,2.8116202479946324,1.9447265772085187,3.820919824197834,1.5552458960427842,1.5685881383549003,1.1531929331189477,1.354689755851959,0.6309739747225981,1.367482841984586,0.046875,0.015625,0.6225715513023856,11.624406042634318,1.7504353602686922,0.5850238462068179,0.7262729289022113,18.892975710474904,0.582913775444514,0.4019929183947879,32.77169156081048,0.12766854474492392,0.26252870330356437,0.3814246181057418,22.20962186789259,-1.1445599360097751,0.8691637098219749,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,9,58602.31071759993,0.9040508270263672,0.9912837046096871,0.1111111111111111,0.1111111111111111,0.3668385252492967,15.461351358759535,1.8081016540527344,1.4393008338983009,0.545750617980957,3.0911425452821124,-0.06917878837140641,0.008933588769688331,4.540423319357859,-0.0916416348039831,0.02131531389043364,0.323500830256319,0.031507773026654154,0.41477802327040175,2.8278381746390635,19.029111014472115,0.15660095214843395,1.5370006561279297,0.09612857678565742,0.07652110732764049,0.3333333333333333,0.5555555555555556,25.31017251574667,2.835154190121463,2.773717535972238,1.5936605248181333,3.8938726947302573,1.2372346343174134,13.498758675064892,0.6583060165253556,2.410492620547302,0.04076500105548393,1.8047228321871158,0.0546875,0.0078125,0.674910101604808,11.468428960128824,1.807341428951365,0.5773862857037448,0.6830335925193296,18.827425589794146,0.5316292606363856,0.39288482382483797,39.105114538179286,0.12344465245405072,0.442980359498943,0.37355372286072364,23.558772442271017,-1.0883342169265302,0.8629068594766509,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,10,58606.21314809984,0.9040508270263672,1.2405054953539254,0.1,0.1,0.3624029946958801,17.24774104984124,1.8081016540527344,1.349050521850586,0.45610046386718395,3.6716250365013776,-0.037009930788894765,0.005629855046733051,6.661383571615669,-0.06469195291312033,0.018812652481223463,0.37562845790296945,0.0542282107164181,0.3722411985239977,2.8278381746390635,18.991069984436034,0.1361503601074201,1.5594005584716797,0.09624319293573994,0.07180842369316245,0.3,0.6,34.763135555551834,3.1499726388737064,3.989212276866604,1.6812338791128127,2.8628464575160337,1.309688017267521,13.518997160492379,1.0263266103392052,2.3398264316236808,0.5949890215854828,1.4832068627836597,0.0546875,0.015625,0.6632128885312748,10.722980562177888,1.9472864290826069,0.557498398633341,0.6722351694887361,18.778754241519746,0.7114036125462815,0.3868541227475265,42.90497182220073,0.11065913009018549,0.8376567238581449,0.35355222748806603,25.79371821293394,-1.2474324590036576,0.8296498100826777,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,11,58606.24773149984,0.9040508270263672,1.5113068357605113,0.18181818181818182,0.09090909090909091,0.3566206619530304,13.503249091144506,1.8081016540527344,1.2589199774786302,0.38877439498901367,4.252264577405355,-0.032630741278594146,0.005006000396093471,6.242365940798043,-0.05522230289812641,0.016191332650687233,0.37526746985443804,0.07775529628229505,0.3346916396287704,2.8278381746390635,18.959690960970793,0.1156997680664027,1.5818004608154332,0.09391914154637473,0.06709087128439524,0.36363636363636365,0.6363636363636364,40.21482446665566,3.4161713265558475,4.021482446665566,1.817132524637917,2.872487461903975,1.271250321139538,13.404941488885218,1.2320757261786928,2.3200860269224415,0.5290130450519946,1.6442772958091552,0.046875,0.015625,0.703881962822062,9.86698640219511,2.077458405578148,0.539031624564664,0.6641125819912256,18.757100387566034,0.9254711716303358,0.37971166153615665,33.16577624514187,0.09984417826805918,1.246686865307855,0.3362902978064349,25.69636748782053,-1.3885117721114981,0.8129957825156788,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,12,58606.26983800018,0.9040508270263672,1.7927554268078225,0.16666666666666666,0.08333333333333333,0.3498116371097002,16.000450703492607,1.8081016540527344,1.1673894392101865,0.3175497055053711,4.876663415419667,-0.02856513411887508,0.0045376302997489106,5.9879132817643015,-0.04969743355667909,0.014430146884662777,0.3687602587890975,0.0673499017838774,0.2931887137717899,2.8278381746390635,18.93712504704793,0.0816497802734375,1.6195507049560547,0.09166461134077433,0.062338401389000896,0.5833333333333334,0.6666666666666666,39.92266418242997,3.607554127921032,3.9268194277799973,1.7600849503066467,13.307554727476658,1.385380124102654,2.851618870173569,1.2984682187880612,2.3483920107311747,0.6155660078239109,1.7558064546710774,0.046875,0.0234375,0.7315555091351855,9.046203873902705,2.208054602046046,0.5198573252697811,0.649616931059267,18.7434159288659,1.1405122316169425,0.37188340192975894,42.70288278550799,0.09018247828544025,1.7123213282262189,0.31999305653259885,25.748793058505758,-1.5230548746558765,0.790026752108877,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTF19aapvhhp,13,58608.259756899904,0.9040508270263672,2.081227349271221,0.15384615384615385,0.07692307692307693,0.3427745522838735,15.709959612158919,1.8081016540527344,1.0758596710345536,0.24632501602172496,5.501116620692285,-0.025744634758437676,0.004241648586708779,5.7218718802511495,-0.04439097733870457,0.012959370033755838,0.36485059166761813,0.05547662148990136,0.2582642200924977,2.8278381746390635,18.91862311730018,0.06780052185058238,1.6496009826660156,0.08936415445564433,0.057543065226696354,0.5384615384615384,0.7692307692307693,37.061427928662546,4.286116017461593,2.882555505562643,2.579317558396261,3.930757507585422,1.9566386508756948,13.654210289507255,1.6966139680844885,1.063237686478024,1.4578331313509119,1.8908610315207393,0.04296875,0.015625,0.6723608791737644,8.31493950082829,2.331308946290194,0.5021761115458834,0.6321613193525704,18.73826439570787,1.3659818733106874,0.36393131618158764,41.87781427043757,0.08182629334446864,2.1772686128741303,0.30569642149518217,24.65539042728175,-1.6457073138560894,0.7785368571620194,0.4162819981575012,-0.0274957008659839,0.3728890120983124,4.783480167388916,1.24481999874115,6.730390305165201e-05,0.0001801150065148,0.0005878279916942,11.958700180053713,30.81170082092285,0.3436209857463837,-0.0296311005949974,0.3076399862766266,4.845290184020996,1.18464994430542,0.0001333840045845,0.0003373979998286,0.001034940010868,12.113200187683104,14.837499618530272,0.2812510132789612,-0.0221900008618831,0.2540839910507202,4.645249843597412,1.1115700006484983,0.0002002190012717,0.0004321669985074,0.0013023699866607,11.613100051879885,9.535799980163574,0.226842001080513,-0.0174908004701137,0.2121610045433044,4.418739795684815,1.0568100214004517,0.000226678996114,0.0005249609821476,0.0015007799956947,11.046799659729004,24.08690071105957,0.291824996471405,-0.024465899914503,0.2604239881038666,3.643719911575317,1.1123600006103516,0.000324016000377,0.0006800499977543,0.0015406899619847,9.10929012298584,17.668100357055664,0.2111988067626953,1.284200668334961,1.216899871826172,1.1977005004882812,1.1405010223388672,0.8878993988037092,38.59773720783986,0.6583498723510851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
