"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"129582","SN 2018met","15:08:32.047","+07:35:08.27","SN Ia","0.075","","","ZTF","ZTF","ePESSTO+","ZTF","ZTF18aatiudp","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","17.37","r-ZTF","2018-05-11 06:33:07.200","ZTF_Bot1","","2023TNSTR1134....1F","2023TNSCR1178....1M",""
"127260","SN 2018men","09:49:06.431","+10:58:11.92","SN I","0.106026","","","ZTF","ZTF","ZTF","ZTF","ZTF18aahpouv","P48 - ZTF-Cam","P60 - SEDM","1","1","","19","r-ZTF","2018-04-09 04:48:00.000","ZTF_Bot1","","2023TNSTR.775....1F","2023TNSCR1007....1J",""
"123919","SN 2018mef","14:54:16.422","+42:33:28.64","SN Ia","0.0179","","","ZTF","ZTF","ZTF","ZTF","ZTF18aamzgzi","P48 - ZTF-Cam","LT - SPRAT","1","1","","17.52","r-ZTF","2018-06-07 06:47:31.200","ZTF_Bot1","","2023TNSTR.194....1F","2023TNSCR.220....1P",""
"117268","SN 2018mcs","11:14:09.093","+29:37:30.36","SN Ia","0.0556","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaisuxz","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.61","r-ZTF","2018-05-31 04:20:38.400","ZTF_Bot1","","2022TNSTR2839....1F","2022TNSCR3146....1F",""
"116029","SN 2018mcn","02:51:50.967","+43:36:53.07","SN Ia","0.054","","","ZTF","ZTF","ZTF","ZTF","ZTF18acskxpn","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.54","r-ZTF","2018-12-03 07:09:07.200","ZTF_Bot1","","2022TNSTR2690....1F","2022TNSCR2768....1F",""
"111905","SN 2018mbr","13:21:07.651","+48:41:52.32","SN Ia","0.0449","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aahwhbk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.0738","r-ZTF","2018-05-10 06:19:35.040","ZTF_CLU_PUBLIC","","2022TNSTR1931....1D","2022TNSCR1990....1S",""
"98551","SN 2018lzx","22:29:27.240","+13:10:39.80","SLSN-I","0.4373","","","ZTF","ZTF","ZTF","ZTF","ZTF18abszecm","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.22","g-Sloan","2018-09-04 07:04:56.640","Yan","","2022TNSTR..42....1Y","2022TNSCR..46....1Y",""
"98550","SN 2018lzw","07:39:32.760","+27:44:02.70","SLSN-I","0.32","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrzcbp","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.02","r-Sloan","2018-08-30 12:20:52.800","Yan","","2022TNSTR..42....1Y","2022TNSCR..47....1Y",""
"98549","SN 2018lzv","12:44:02.320","+56:01:44.50","SLSN-I","0.434","","","ZTF","ZTF","ZTF","ZTF","ZTF18aazgrfl","P48 - ZTF-Cam","WHT-4.2m - FOS-1","1","1","","20.53","g-Sloan","2018-06-10 04:42:40.320","Yan","","2022TNSTR..42....1Y","2022TNSCR..49....1P",""
"94746","SN 2018lzf","02:22:18.571","-09:41:18.60","SN Ia","0.074","","","ZTF","ZTF","ZTF","ZTF","ZTF18abquxjv","P48 - ZTF-Cam","P60 - SEDM","1","1","","16.97","g-ZTF","2018-08-28 09:25:55.200","ZTF_Bot1","","2021TNSTR3659....1F","2021TNSCR3676....1S",""
"89259","SN 2018lyg","16:02:45.010","+25:15:07.42","SN Ia","0.048","","","ZTF, YSE","ZTF, Pan-STARRS","ZTF","Pan-STARRS; YSE; ZTF","ZTF18aazijke","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.3628","r-ZTF","2018-08-10 04:26:07.584","ZTF_CLU_PUBLIC","","2021TNSTR2618....1D","2021TNSCR2647....1S",""
"65768","SN 2018lua","17:05:54.580","+33:31:15.10","SN IIn","0.101","","","ZTF","ZTF","ZTF","ZTF","","P48 - ZTF-Cam","","1","1","","20.34","r-Sloan","2018-04-14 11:38:24.000","Yan","","2020TNSTR2660....1G","2020TNSCR2665....1Y",""
"60322","SN 2018lti","18:34:49.161","+38:17:55.41","SN II","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF18abddjpt","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.01","r-ZTF","2018-06-26 06:59:02.400","ZTF_Bot1","","2020TNSTR1446....1B","2020TNSCR1575....1B",""
"60321","SN 2018lth","13:08:33.497","+45:59:10.15","SN II","0.061","","","ZTF","ZTF","ZTF","ZTF","ZTF18aayxxew","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","20.19","g-ZTF","2018-06-09 04:53:45.600","ZTF_Bot1","","2020TNSTR1446....1B","2020TNSCR1575....1B",""
"60320","SN 2018ltg","18:25:42.370","+34:39:30.56","SN II","0.048","","","ZTF","ZTF","ZTF","ZTF","ZTF18aarqxbw","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.61","g-ZTF","2018-05-08 08:09:36.000","ZTF_Bot1","","2020TNSTR1446....1B","2020TNSCR1575....1B",""
"57973","SN 2018lsg","20:46:44.595","-01:22:07.80","SN II","0.025","","","ZTF","ZTF","ZTF","ZTF","ZTF18abtjmns","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.2913","g-ZTF","2018-09-05 06:29:17.376","ZTF_CLU_PUBLIC","","2020TNSTR1040....1D","2022TNSCR2319....1S",""
