"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"34816","SN 2019bhe","12:03:46.067","-08:03:57.12","SN Ia","0.088","","","ZTF","ZTF","ZTF","ZTF","ZTF19aajwdqt","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.34","g-ZTF","2019-02-10 10:04:48.000","ZTF_Bot1","","2019TNSTR.299....1F","2019TNSCR.329....1F",""
"34796","SN 2019bgl","17:22:03.047","+59:06:53.37","SN Ib/c","0.032","","","ZTF, ATLAS","ZTF, ATLAS","Padova-Asiago, ZTF","ATLAS; ZTF","ZTF19aakpcuw","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Ekar - AFOSC, NOT - ALFOSC","1","1","","19.85","r-ZTF","2019-02-12 12:20:09.000","ZTF_Bot1","","2019TNSTR.299....1F","2019TNSCR.317....1S, 2022TNSCR1989....1S",""
"34795","SN 2019bgk","11:50:56.070","+36:30:15.39","SN Ia","0.0896","","","ZTF","ZTF","ZTF","ZTF","ZTF19aakjbej","P48 - ZTF-Cam","","1","1","","19.54","r-ZTF","2019-02-12 11:47:02.000","ZTF_Bot1","","2019TNSTR.299....1F","2019TNSCR.551....1F",""
"34791","SN 2019bgg","17:49:22.530","+44:31:05.81","SN Ia","0.04","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF19aakjfaz","Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","17.58","r-ZTF","2019-02-12 12:48:57.000","ZTF_Bot1","","2019TNSTR.299....1F","2019TNSCR.747....1F",""
"34790","SN 2019bgf","12:03:13.922","+54:01:02.35","SN Ia","0.1","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aajwhbc","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.53","g-ZTF","2019-02-12 10:46:33.000","ZTF_Bot1","","2019TNSTR.299....1F","2019TNSCR.424....1F",""
"34789","SN 2019bge","02:29:50.262","+32:03:12.19","SN Ia","0.063","","","ZTF","ZTF","ZTF","ZTF","ZTF19aahsclk","P48 - ZTF-Cam","","1","1","","19.54","r-ZTF","2019-02-09 03:57:36.000","ZTF_Bot1","","2019TNSTR.299....1F","2019TNSCR.551....1F",""
"34768","SN 2019bfj","14:40:58.355","+23:09:09.99","SN Ia","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF19aalemmz","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.41","g-ZTF","2019-02-27 10:04:11.000","ZTF_AMPEL_NEW","","2019TNSTR.292....1N","2019TNSCR.424....1F",""
"34766","SN 2019bfh","15:25:09.496","+31:44:30.13","SN Ia","0.113","","","ZTF","ZTF","ZTF","ZTF","ZTF18abixrei","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.55","g-ZTF","2019-02-27 10:33:02.000","ZTF_AMPEL_NEW","","2019TNSTR.292....1N","2019TNSCR.424....1F",""
"34765","SN 2019bfg","14:50:18.301","+27:55:08.03","SN II","0.05","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aakpccq","P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.6","r-ZTF","2019-02-24 12:01:12.000","ZTF_AMPEL_NEW","","2019TNSTR.292....1N","2019TNSCR.652....1F",""
"34764","SN 2019bff","14:14:31.762","+17:13:58.94","SN Ia","0.043","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO","ATLAS; Pan-STARRS; ZTF","ZTF19aakozyp","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.03","r-ZTF","2019-02-24 11:31:51.000","ZTF_AMPEL_NEW","","2019TNSTR.292....1N","2019TNSCR.355....1C",""
"34754","SN 2019bev","10:43:59.050","+51:06:46.12","SN Ia","0.101","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19aaldqvh","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.24","g-ZTF","2019-02-24 06:47:21.000","ZTF_AMPEL_NEW","","2019TNSTR.292....1N","2019TNSCR.747....1F",""
"34747","SN 2019beo","07:36:25.352","+72:13:03.99","SN Ia","0.067","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aakocxy","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.47","g-ZTF","2019-02-24 07:50:40.000","ZTF_AMPEL_NEW","","2019TNSTR.292....1N","2019TNSCR.353....1F",""
"34743","SN 2019bek","06:17:30.456","+62:29:27.93","SN Ia","0.015","","","ZTF, ATLAS","ZTF, ATLAS","Padova-Asiago, ZTF","ATLAS; ZTF","ZTF19aajxwnz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Ekar - AFOSC, P60 - SEDM","1","1","","19.69","r-ZTF","2019-02-12 04:43:40.000","ZTF_Bot1","","2019TNSTR.284....1F","2019TNSCR.306....1T, 2019TNSCR2773....1F",""
"34716","SN 2019bdk","10:44:00.997","+16:34:43.17","SN Ia","0.0839","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aakyxsq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.39","g-ZTF","2019-02-24 06:40:39.000","ZTF_AMPEL_NEW","","2019TNSTR.285....1N","2019TNSCR.551....1F",""
"34713","SN 2019bdh","06:21:14.502","+48:38:12.39","SN Ia","0.061","","","ZTF","ZTF","ZTF","ZTF","ZTF19aakoese","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.15","g-ZTF","2019-02-24 07:57:32.000","ZTF_AMPEL_NEW","","2019TNSTR.285....1N","2019TNSCR.411....1F",""
"34712","SN 2019bdg","08:00:04.243","+39:53:52.32","SN Ia","0.09575","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aaknign","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.16","r-ZTF","2019-02-24 06:13:57.000","ZTF_AMPEL_NEW","","2019TNSTR.285....1N","2019TNSCR.418....1F",""
"34701","SN 2019bcv","01:27:55.092","+15:30:41.07","SN II","0.0678","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aaeuhgo","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.3","g-ZTF","2019-01-24 03:38:52.000","ZTF_Bot1","","2019TNSTR.284....1F","2020TNSCR.601....1D",""
"34657","SN 2019bbe","12:49:40.833","-12:20:53.35","SN Ia","0.048","","","ZTF","ZTF","ZTF","ZTF","ZTF19aaktdid","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.77","r-ZTF","2019-02-25 07:11:10.000","ZTF_AMPEL_NEW","","2019TNSTR.278....1N","2019TNSCR.329....1F",""
"34656","SN 2019bbd","12:38:06.406","+08:02:46.33","SN Ia","0.0859","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aaksrgj","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4","g-ZTF","2019-02-25 08:32:15.000","ZTF_AMPEL_NEW","","2019TNSTR.278....1N","2019TNSCR.353....1F",""
"34655","SN 2019bbc","12:44:34.073","+01:39:50.37","SN Ia","0.086","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aaksqsz","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.23","r-ZTF","2019-02-25 08:32:15.000","ZTF_AMPEL_NEW","","2019TNSTR.278....1N","2019TNSCR.551....1F",""
"34649","SN 2019baw","01:45:15.369","+32:03:41.82","SN Ia","0.035938","","","ZTF","ZTF","Padova-Asiago","ZTF","ZTF19aakkuqb","P48 - ZTF-Cam","Ekar - AFOSC","1","1","","17.12","g-ZTF","2019-02-20 03:42:45.000","ZTF_AMPEL_NEW","","2019TNSTR.278....1N","2019TNSCR.317....1S",""
"34647","SN 2019bau","16:51:12.367","+62:31:03.78","SN Ia","0.0799","","","ZTF","ZTF","ZTF","ZTF","ZTF19aakpfax","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.26","g-ZTF","2019-02-24 12:47:58.000","ZTF_AMPEL_NEW","","2019TNSTR.278....1N","2019TNSCR.747....1F",""
