"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"63829","SN 2020ppc","20:45:17.061","+07:06:47.83","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF20abmarcv","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.26","g-ZTF","2020-07-13 08:04:20.640","ZTF_AMPEL_COMPLETE","","2020TNSTR2179....1N","2020TNSCR2352....1D, 2021TNSCR3576....1S",""
"63822","SN 2020pow","18:44:24.626","+22:13:05.91","SN Ia","0.076","","","ZTF","ZTF","ZTF","ZTF","ZTF20abkgypx","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.26","r-ZTF","2020-07-10 07:59:31.200","ZTF_Bot1","","2020TNSTR2178....1F","2020TNSCR2314....1D",""
"63791","SN 2020pnr","15:46:42.029","+00:50:16.27","SN II","0.04","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20ablnqzc","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.14","r-ZTF","2020-07-14 05:05:16.800","ZTF_Bot1","","2020TNSTR2166....1F","2020TNSCR2373....1D",""
"63789","SN 2020pnp","17:49:56.341","+44:39:28.19","SN Ia","0.074","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20abkzhpk","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.44","r-ZTF","2020-07-11 06:21:23.040","ZTF_AMPEL_COMPLETE","","2020TNSTR2167....1N","2020TNSCR2287....1D, 2020TNSCR2314....1D",""
"63787","SN 2020pnn","18:04:04.747","+22:02:13.55","SN II","","","","ZTF","ZTF","None","ZTF","ZTF18aavwurv","P48 - ZTF-Cam","NOT - ALFOSC","1","1","","17.98","g-ZTF","2020-07-15 06:30:12.672","ZTF_AMPEL_NEW","","2020TNSTR2167....1N","2020TNSCR2494....1Q",""
"63782","SN 2020pni","15:03:49.960","+42:06:50.51","SN II","0.01687","UGC 09684","0.016872","ALeRCE, ZTF, YSE, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20ablygyy","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.8044","r-ZTF","2020-07-16 04:44:29.996","ALeRCE","","2020TNSTR2150....1F","2020TNSCR2170....1B",""
"63774","SN 2020pna","23:58:09.542","-19:30:51.38","SN Ia","0.03","WISEA J235809.73-193051.3","0.030141","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","TCD","ATLAS; Pan-STARRS; ZTF","ZTF20abmcxct","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.0862","r-ZTF","2020-07-16 10:31:38.004","ALeRCE","","2020TNSTR2150....1F","2020TNSCR2220....1P",""
"63772","SN 2020pmy","00:31:25.710","-12:27:24.48","SN Ia","0.07","WISEA J003125.47-122723.0","","ALeRCE, ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abmcwtd","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.8808","r-ZTF","2020-07-16 10:32:19.000","ALeRCE","","2020TNSTR2150....1F","2020TNSCR2209....1D",""
"63770","SN 2020pmw","01:03:55.884","-02:15:55.98","SN II","0.0527","MCG -01-03-083","0.052566","ALeRCE","ZTF","SIRAH","ZTF","ZTF20abmczoh","P48 - ZTF-Cam","SALT - RSS","1","1","","20.0183","r-ZTF","2020-07-16 10:33:38.998","ALeRCE","","2020TNSTR2150....1F","2020TNSCR2181....1J",""
"63756","SN 2020pmi","21:23:30.186","-07:40:43.94","SN Ia","0.06","WISEA J212329.69-074039.2","0.061619","ALeRCE, Pan-STARRS, ZTF, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abmapla","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.925","g-ZTF","2020-07-16 08:32:04.004","ALeRCE","","2020TNSTR2150....1F","2020TNSCR2272....1D",""
"63725","SN 2020pld","22:19:09.689","+05:33:31.76","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF20ablkswc","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.69","r-ZTF","2020-07-13 09:09:07.776","ZTF_AMPEL_NEW","","2020TNSTR2157....1N","2020TNSCR2223....1D",""
"63703","SN 2020pkj","21:54:23.065","+15:09:24.89","SN Ia","0.024534","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","UCSC, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aanyuyh","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Lick-3m - KAST, LT - SPRAT","1","1","","19.22","r-ZTF","2020-07-15 08:34:03.936","ZTF_AMPEL_NEW","","2020TNSTR2146....1N","2020TNSCR2313....1H, 2020TNSCR2315....1P",""
