"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"58487","SN 2020hyj","16:23:47.232","+29:58:58.50","SN Ic-BL","0.055","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aavcvrm","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.33","g-ZTF","2020-04-16 09:58:06.240","ZTF_AMPEL_COMPLETE","","2020TNSTR1112....1N","2020TNSCR1186....1D",""
"58486","SN 2020hyi","14:38:57.907","+51:04:57.74","SN Ia","0.04332","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aavrloz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.01","r-ZTF","2020-04-22 09:55:09.984","ZTF_AMPEL_NEW","","2020TNSTR1112....1N","2020TNSCR1130....1D",""
"58485","SN 2020hyh","16:31:54.950","+42:42:37.30","SN Ia","0.032206","","","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20aavnnat","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.51","r-ZTF","2020-04-22 10:29:28.896","ZTF_AMPEL_NEW","","2020TNSTR1112....1N","2020TNSCR1122....1D",""
"58484","SN 2020hyg","13:25:12.599","+20:09:58.54","SN Ia","0.084","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aavrukn","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.29","g-ZTF","2020-04-16 07:36:01.152","ZTF_AMPEL_COMPLETE","","2020TNSTR1112....1N","2020TNSCR1394....1D",""
"58479","SN 2020hyb","10:16:58.607","+46:30:38.53","SN II","0.03","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aavptjf","P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.22","g-ZTF","2020-04-23 05:26:38.976","ZTF_AMPEL_NEW","","2020TNSTR1112....1N","2020TNSCR1574....1P",""
"58478","SN 2020hya","11:27:27.140","+07:04:09.01","SN Ia","0.064","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20aavpnqt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.34","g-ZTF","2020-04-23 05:01:19.200","ZTF_AMPEL_NEW","","2020TNSTR1112....1N","2020TNSCR1295....1D",""
"58465","SN 2020hxn","17:12:24.987","+42:15:55.89","SN Ia","0.03683","WISEA J171224.97+421555.1","","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aavnnqo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.7667","r-ZTF","2020-04-22 10:36:31.003","ALeRCE","","2020TNSTR1092....1P","2020TNSCR1218....1P",""
"58444","SN 2020hwt","18:50:19.090","+61:31:49.66","SN Ia","0.1","","","SGLF, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aavdgib","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.447","g-ZTF","2020-04-15 10:15:34.000","Perez-Fournon","","2020TNSTR1101....1P","2020TNSCR1217....1D",""
"58421","SN 2020hvw","17:58:29.929","+23:56:21.27","SN II","0.093","","","ZTF","ZTF","FLEET","ZTF","ZTF20aavkomc","P48 - ZTF-Cam","MMT - BINOSPEC","1","1","","19.64","g-ZTF","2020-04-17 11:07:59.232","ZTF_AMPEL_NEW","","2020TNSTR1104....1N","2020TNSCR3149....1G",""
"58365","SN 2020htt","10:31:38.384","-17:51:08.08","SN Ib","0.023","2MASX J10313870-1751047","0.023043","SIRAH, ATLAS, ZTF","SIRAH, ATLAS, ZTF","SIRAH","ATLAS; ZTF","ZTF20aavgmli","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, LCO1m - Sinistro, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.66","r-Sloan","2020-04-17 06:18:00.000","Dai","","2020TNSTR1073....1D","2020TNSCR1081....1P",""
"58281","SN 2020hqn","14:18:09.629","+05:25:31.90","SN Ic","0.02524","WISEA J141809.63+052532.1","0.025284","ALeRCE, Pan-STARRS, ZTF","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aavhyel","P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","19.9811","r-ZTF","2020-04-17 07:39:28.002","ALeRCE","","2020TNSTR1053....1F","2020TNSCR1218....1P",""
"58249","SN 2020hph","15:17:20.739","+50:54:17.25","SN Ia","0.125","SDSS J151720.90+505416.1","0.127056","SGLF, ATLAS, ZTF","ZTF, ATLAS","SGLF","ATLAS; ZTF","ZTF20aauwuui","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.36","g-ZTF","2020-04-15 09:26:23.000","Perez-Fournon","","2020TNSTR1059....1P","2020TNSCR1152....1P",""
