"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"44628","SN 2019ppi","08:55:35.401","+49:09:37.10","SN II","0.052","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19abxvtmn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.14","g-ZTF","2019-09-07 11:49:45.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR2050....1D",""
"44627","SN 2019pph","08:41:02.310","+49:17:35.02","SN Ia","0.0542","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF19abxvtiy","Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.39","g-ZTF","2019-09-07 11:49:45.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR2163....1D",""
"44624","SN 2019ppe","04:53:20.820","-16:23:41.42","SN Ia","0.064","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19abxvles","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.96","g-ZTF","2019-09-07 11:32:48.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR1855....1F",""
"44623","SN 2019ppd","07:39:48.815","+21:58:44.46","SN Ia","0.05","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abxvjzn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.55","g-ZTF","2019-09-07 11:43:53.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR1808....1F",""
"44622","SN 2019ppc","07:53:12.019","+16:36:25.15","SN Ia","0.05418","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abxvjkn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Lick-3m - KAST","1","1","","18.13","g-ZTF","2019-09-07 11:43:53.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR1952....1D",""
"44599","SN 2019pof","01:12:37.873","+33:02:05.77","SN IIb","0.0155","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19abxtcio","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.24","r-ZTF","2019-09-07 09:49:20.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR2097....1D",""
"44598","SN 2019poe","00:53:10.474","-21:31:01.07","SN Ia","0.056179","","","ZTF","ZTF","ZTF","ZTF","ZTF19abwscog","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.07","r-ZTF","2019-09-07 09:32:10.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR1808....1F",""
"44596","SN 2019poc","23:40:57.925","+17:29:44.81","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","None, ZTF","ATLAS; ZTF","ZTF19abwouqp","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM","1","1","","20.03","g-ZTF","2019-09-04 07:53:30.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR1853....1P, 2019TNSCR2860....1F",""
"44593","SN 2019pnz","22:37:56.828","+07:27:37.92","SN Ia","0.05","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abwnpus","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.74","g-ZTF","2019-09-04 07:15:23.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2020TNSCR.601....1D",""
"44592","SN 2019pny","17:11:52.906","+72:25:15.96","SN Ia","0.056","","","ZTF","ZTF","ZTF","ZTF","ZTF19abvjcii","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.11","g-ZTF","2019-09-07 07:02:20.000","ZTF_AMPEL_NEW","","2019TNSTR1763....1N","2019TNSCR1923....1F",""
