"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"66016","SN 2020sox","04:53:51.820","+74:44:39.24","SN Ia","0.0645","WISEA J045351.75+744439.3","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acwqvvn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","18.9946","g-ZTF","2020-09-05 10:16:19.001","ALeRCE","","2020TNSTR2725....1F","2020TNSCR2954....1D",""
"65953","SN 2020smn","18:07:53.607","+30:34:17.91","SN Ia","0.07","MCG +05-43-002","","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abyiycy","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.2363","r-ZTF","2020-09-04 06:40:28.998","ALeRCE","","2020TNSTR2714....1F","2020TNSCR2855....1D",""
"65952","SN 2020smm","04:03:59.431","+28:37:11.42","SN II","0.03","WISEA J040358.88+283713.3","","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abykfsr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.2556","r-ZTF","2020-09-04 09:08:14.001","ALeRCE","","2020TNSTR2714....1F","2020TNSCR2885....1D",""
"65944","SN 2020sme","02:44:20.820","+14:55:16.68","SN Ia","0.0468","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abylbuf","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.3903","r-ZTF","2020-09-04 09:12:57.600","ZTF_CLU_PUBLIC","","2020TNSTR2721....1D","2020TNSCR2828....1D",""
"65905","SN 2020skr","02:42:45.175","+38:05:01.38","SN Ia","0.099","WISEA J024245.23+380501.4","","ALeRCE, ZTF, YSE","ZTF, Pan-STARRS","UCSC","Pan-STARRS; ZTF","ZTF20abyfmjr","P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","19.8704","r-ZTF","2020-09-03 09:17:10.000","ALeRCE","","2020TNSTR2708....1F","2020TNSCR2840....1D",""
"65903","SN 2020skp","01:22:46.694","+10:01:52.86","SN Ia","0.0595","SDSS J012246.70+100154.9","0.082","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abygigy","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","APO-3.5m - DIS","1","1","","20.0574","g-ZTF","2020-08-30 08:43:30.996","ALeRCE","","2020TNSTR2708....1F","2020TNSCR2830....1G",""
"65902","SN 2020sko","01:35:05.868","+12:47:59.72","SN Ia","0.0467","SDSS J013505.58+124757.7","0.052","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abxzrqw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","APO-3.5m - DIS, P60 - SEDM","1","1","","19.7076","r-ZTF","2020-09-01 09:29:56.999","ALeRCE","","2020TNSTR2708....1F","2020TNSCR2828....1D, 2020TNSCR2830....1G",""
"65901","SN 2020skn","17:55:30.320","+30:13:20.03","SN Ia","0.07","WISEA J175530.00+301326.0","","ALeRCE, ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF20abxgxjd","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.8092","r-ZTF","2020-08-29 04:26:17.002","ALeRCE","","2020TNSTR2708....1F","2020TNSCR2855....1D",""
"65900","SN 2020skm","05:12:53.428","+09:19:49.60","SN Ia","0.066","","","ALeRCE, ZTF","ZTF","ZTF","ZTF","ZTF20abxyadt","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8749","g-ZTF","2020-08-31 10:43:50.002","ALeRCE","","2020TNSTR2708....1F","2020TNSCR2731....1D",""
"65891","SN 2020skd","21:03:35.129","-00:10:22.31","SN Ia","0.06","","","ZTF, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abyfgri","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.35","g-ZTF","2020-08-25 06:34:44.832","ZTF_AMPEL_COMPLETE","","2020TNSTR2712....1N","2020TNSCR2724....1D",""
