"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"39663","SN 2019ihw","21:30:57.372","-21:12:48.89","SN II","0.0325","","","ZTF","ZTF","ZTF","ZTF","ZTF19aazlpel","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.19","g-ZTF","2019-06-27 10:06:40.000","ZTF_AMPEL_COMPLETE","","2019TNSTR1095....1N","2019TNSCR1273....1F",""
"39653","SN 2019ihm","22:07:10.380","+25:14:32.46","SN II","0.025","","","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19abatvzs","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","APO-3.5m - DIS","1","1","","18.48","g-ZTF","2019-06-24 11:09:10.000","ZTF_AMPEL_NEW","","2019TNSTR1095....1N","2019TNSCR1277....1F",""
"39652","SN 2019ihl","22:22:11.357","-04:00:24.34","SN Ia","0.1","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abatvit","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.66","r-ZTF","2019-06-27 10:10:37.000","ZTF_AMPEL_NEW","","2019TNSTR1095....1N","2019TNSCR1273....1F",""
"39607","SN 2019igh","14:13:39.492","+07:39:25.36","SN IIb","0.025","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19abbthwy","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.05","r-ZTF","2019-06-27 04:37:36.000","ZTF_AMPEL_NEW","","2019TNSTR1089....1N","2019TNSCR1774....1F",""
"39606","SN 2019igg","15:19:14.601","+07:51:59.26","SN Ia","0.047","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abaosan","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.69","g-ZTF","2019-06-24 05:37:38.000","ZTF_AMPEL_NEW","","2019TNSTR1089....1N","2019TNSCR1128....1F",""
"39604","SN 2019ige","13:08:27.099","+23:06:51.94","SN Ia","0.083","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abangub","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.2","g-ZTF","2019-06-24 04:55:37.000","ZTF_AMPEL_NEW","","2019TNSTR1089....1N","2019TNSCR1273....1F",""
"39603","SN 2019igd","14:10:44.126","-06:13:02.67","SN II","0.0363","","","ZTF","ZTF","ZTF","ZTF","ZTF19abanayw","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.7","g-ZTF","2019-06-24 04:08:43.000","ZTF_AMPEL_NEW","","2019TNSTR1089....1N","2019TNSCR1774....1F",""
"39589","SN 2019ifp","23:27:11.742","-10:04:13.20","SN Ia","0.09","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aazdirb","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.77","g-ZTF","2019-06-12 10:35:02.000","ZTF_Bot1","","2019TNSTR1088....1F","2019TNSCR1098....1F",""
"39563","SN 2019iep","00:06:18.630","+25:27:45.51","SN Ibn","0.057","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abamqxo","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.28","r-ZTF","2019-06-23 10:28:18.000","ZTF_AMPEL_NEW","","2019TNSTR1080....1N","2019TNSCR1273....1F",""
"39555","SN 2019ieh","16:42:10.840","+06:59:02.47","SN Ic","0.044","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","LOSS, ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19abauylg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST, P60 - SEDM","1","1","","18.88","g-ZTF","2019-06-26 04:57:31.000","ZTF_AMPEL_NEW","","2019TNSTR1080....1N","2019TNSCR1331....1Z, 2019TNSCR2837....1D",""
