"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"61035","SN 2020lqr","14:01:25.302","+19:31:49.70","SN Ia","0.0597","","","ZTF","ZTF","ZTF","ZTF","ZTF20abdxffu","P48 - ZTF-Cam","","1","1","","18.68","g-ZTF","2020-06-04 04:32:02.688","ZTF_AMPEL_NEW","","2020TNSTR1687....1N","2020TNSCR1985....1D",""
"61034","SN 2020lqq","11:57:43.010","+44:40:31.98","SN Ia","0.0691","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF18aayyqia","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.22","g-ZTF","2020-05-31 05:35:07.872","ZTF_AMPEL_NEW","","2020TNSTR1687....1N","2020TNSCR2158....1D",""
"61032","SN 2020lqo","12:10:52.810","+42:56:03.39","SN Ia","0.0533","","","ZTF","ZTF","ZTF","ZTF","ZTF20abcqpdj","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.13","g-ZTF","2020-06-01 04:07:58.944","ZTF_AMPEL_COMPLETE","","2020TNSTR1687....1N","2020TNSCR1800....1D",""
"61029","SN 2020lql","16:37:11.189","+78:07:58.50","SN Ia","0.054501","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abdsunu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.12","g-ZTF","2020-06-01 09:15:59.040","ZTF_AMPEL_NEW","","2020TNSTR1687....1N","2020TNSCR1748....1D",""
"60976","SN 2020lol","17:31:23.779","+15:26:31.81","SN Ia","0.089","","","SGLF, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20abdtiti","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.973","g-ZTF","2020-05-28 09:09:36.000","Perez-Fournon","","2020TNSTR1664....1M","2020TNSCR1825....1D",""
"60918","SN 2020lmg","18:12:19.662","+42:34:41.14","SN Ia","0.101","","","SGLF, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SGLF","ATLAS; Pan-STARRS; ZTF","ZTF20abctyza","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","20.89","g-ZTF","2020-05-26 07:46:22.000","Perez-Fournon","","2020TNSTR1645....1P","2020TNSCR1654....1P",""
"60915","SN 2020lmd","19:04:54.130","-11:06:15.30","SN Ia","0.011","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20abchbds","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.79","g-ZTF","2020-05-27 10:27:50.400","ZTF_Bot1","","2020TNSTR1633....1D","2020TNSCR1637....1D",""
"60903","SN 2020lls","17:10:21.514","+24:26:14.03","SN Ic","0.04106","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abdnpdo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","NOT - ALFOSC","1","1","","19.94","r-ZTF","2020-05-31 06:01:27.264","ZTF_AMPEL_NEW","","2020TNSTR1636....1R","2020TNSCR1815....1R",""
"60874","SN 2020lkq","13:20:23.790","+45:15:40.18","SN Ia","0.085","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abcbxpj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","20.14","g-ZTF","2020-05-28 05:12:51.264","ZTF_AMPEL_NEW","","2020TNSTR1634....1N","2020TNSCR2260....1D",""
"60822","SN 2020lit","16:57:40.990","+39:02:56.46","SN Ia","0.0625","WISEA J165741.04+390255.6","0.062549","ALeRCE, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19abkrbjt","P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.5174","g-ZTF","2020-05-28 09:30:03.004","ALeRCE","","2020TNSTR1604....1F","2020TNSCR1790....1D",""
"60818","SN 2020lip","22:37:53.615","+09:57:28.05","SN Ia","0.089","SDSS J223753.55+095728.1","0.11","ALeRCE, ATLAS, ZTF","ZTF, ATLAS","DEHVILS","ATLAS; ZTF","ZTF20abcxnjl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","SALT - RSS","1","1","","19.4251","g-ZTF","2020-05-29 10:47:58.998","ALeRCE","","2020TNSTR1604....1F","2020TNSCR2027....1J",""
"60815","SN 2020lim","19:50:34.680","+02:01:00.91","SN Ia","0.06","WISEA J195034.72+020100.0","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF20abcwuwg","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.827","g-ZTF","2020-05-29 10:06:37.002","ALeRCE","","2020TNSTR1604....1F","2020TNSCR1876....1D",""
"60814","SN 2020lil","14:37:59.660","+09:23:18.74","SN Ia","0.0307","2MASX J14375965+0923153","0.030703","ALeRCE, ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","SIRAH","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abcsjtx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","SALT - RSS","1","1","","19.6668","r-ZTF","2020-05-29 06:35:34.996","ALeRCE","","2020TNSTR1604....1F","2020TNSCR1655....1J",""
"60784","SN 2020lhh","14:42:09.988","+11:09:21.33","SN Ia","0.09","","","SGLF, ZTF","ZTF","ZTF","ZTF","ZTF20abcsbux","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.278","g-ZTF","2020-05-26 07:13:11.000","Perez-Fournon","","2020TNSTR1608....1P","2020TNSCR1790....1D",""
"60781","SN 2020lhe","10:16:33.652","+65:46:28.19","SN Ia","0.04106","","","ZTF","ZTF","ZTF","ZTF","ZTF20abciflj","P48 - ZTF-Cam","LT - SPRAT","1","1","","19.6","g-ZTF","2020-05-29 04:53:11.040","ZTF_AMPEL_NEW","","2020TNSTR1611....1N","2020TNSCR1734....1P",""
"60764","SN 2020lgo","12:59:26.695","+38:04:47.27","SN Ia","0.106","","","SGLF, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abblqtl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","20.559","r-ZTF","2020-05-25 04:51:57.000","Perez-Fournon","","2020TNSTR1600....1P","2020TNSCR2209....1D",""
"60760","SN 2020lgk","17:15:56.872","+61:25:11.50","SN Ia","0.11","","","SGLF, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SGLF","ATLAS; Pan-STARRS; ZTF","ZTF20abccojn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","21.165","r-ZTF","2020-05-25 07:37:33.000","Perez-Fournon","","2020TNSTR1599....1A","2020TNSCR1858....1A",""
"60757","SN 2020lgh","17:48:37.341","+60:42:23.95","SN Ia","0.09","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20abbozif","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20","g-ZTF","2020-05-26 07:51:09.216","ZTF_AMPEL_NEW","","2020TNSTR1602....1N","2020TNSCR1985....1D",""
"60737","SN 2020lfn","16:26:56.890","+20:14:45.20","SN II","0.044","SDSS J162656.94+201447.8","0.037","ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","None","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abccixp","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","NOT - ALFOSC","1","1","","20.3854","r-ZTF","2020-05-27 06:32:44.002","ALeRCE","","2020TNSTR1576....1F","2020TNSCR1621....1I",""
"60732","SN 2020lfi","21:01:28.980","-00:17:07.51","SN II","0.055","WISEA J210129.10-001703.6","0.054569","ALeRCE, ATLAS, ZTF, YSE, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","UCSC","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abcgkom","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Keck1 - LRIS","1","1","","20.0035","g-ZTF","2020-05-27 10:06:02.002","ALeRCE","","2020TNSTR1576....1F","2020TNSCR1847....1S",""
"60728","SN 2020lfe","23:48:18.228","+33:08:56.28","SN Ia","0.03","SDSS J234818.47+330853.4","0.025","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abchhuw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.6812","g-ZTF","2020-05-27 10:54:22.000","ALeRCE","","2020TNSTR1576....1F","2020TNSCR1720....1D",""
"60707","SN 2020lek","20:04:08.136","+71:02:10.91","SN Ia","0.06","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abbpory","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.66","g-ZTF","2020-05-23 11:23:40.992","ZTF_AMPEL_COMPLETE","","2020TNSTR1586....1N","2020TNSCR1985....1D",""
"60686","SN 2020ldp","11:20:26.224","-05:27:25.72","SN Ia","0.03919","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abbzmue","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.47","g-ZTF","2020-05-27 04:05:57.120","ZTF_AMPEL_NEW","","2020TNSTR1586....1N","2020TNSCR1833....1D",""
"60679","SN 2020ldi","11:11:13.747","+64:53:09.79","SN Ia","0.03","","","SGLF, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abbrptu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.845","g-ZTF","2020-05-23 04:54:44.000","Perez-Fournon","","2020TNSTR1584....1A","2020TNSCR1624....1D",""
"60669","SN 2020lcy","10:34:38.587","+70:25:48.08","SN Ia","0.04","WISEA J103438.66+702548.2","","ALeRCE, ZTF","ZTF","ZTF","ZTF","ZTF20abbihor","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.2923","g-ZTF","2020-05-26 05:00:21.001","ALeRCE","","2020TNSTR1564....1F","2020TNSCR1624....1D",""
"60631","SN 2020lbo","16:23:50.439","+50:09:09.56","SN Ia","0.103","","","SGLF, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SGLF","ATLAS; Pan-STARRS; ZTF","ZTF20abatmsa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","21.405","g-ZTF","2020-05-18 09:54:44.000","Perez-Fournon","","2020TNSTR1570....1S","2020TNSCR1587....1A",""
"60616","SN 2020lba","11:19:12.030","+31:01:44.40","SN Ia","0.0466","KUG 1116+313","0.046672","ALeRCE, ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abbjwgc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.1713","r-ZTF","2020-05-25 04:38:58.004","ALeRCE","","2020TNSTR1550....1F","2020TNSCR1656....1D",""
"60604","SN 2020lao","17:06:54.600","+30:16:17.40","SN Ic-BL","0.031162","CGCG 169-041","0.031162","ALeRCE, ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","Global SN Project","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20abbplei","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","FTN - FLOYDS-N","1","1","","19.6895","g-ZTF","2020-05-25 09:54:55.002","ALeRCE","","2020TNSTR1550....1F","2020TNSCR1666....1B",""
