"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"76394","SN 2020aewj","17:41:43.138","+67:57:42.59","SN Ia","0.055","","","ZTF","ZTF","ZTF","ZTF","","P48 - ZTF-Cam","LT - SPRAT","1","1","","19.49","g-ZTF","2020-01-27 11:41:51.360","Goobar","","2021TNSTR.335....1G","2021TNSCR.341....1P",""
"72139","SN 2020abjx","02:15:02.300","-08:37:43.70","SLSN-I","0.39","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.76","r-Sloan","2020-09-19 09:35:34.080","Yan","","2020TNSTR3637....1Y","2020TNSCR3639....1Y",""
"70503","SN 2020zct","06:32:50.530","-12:23:00.56","SN Iax[02cx-like]","0.14"," ","","REFITT","ZTF","REFITT","REFITT; ZTF","ZTF20acezhcf","P48 - ZTF-Cam","SOAR - Goodman","1","1","","19.8499","g-PTF","2020-09-26 11:35:27.744","REFITT_BOT","","2020TNSTR3408....1W","2020TNSCR3413....1W",""
"67755","SN 2020vdc","02:58:54.456","-10:33:53.12","SN II","0.0344","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20achuhlt","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.58","g-ZTF","2020-09-29 09:09:49.248","ZTF_AMPEL_COMPLETE","","2020TNSTR3060....1N","2020TNSCR3640....1Y",""
"67640","SN 2020uyr","22:33:34.050","-20:46:01.13","SN Ia","0.067767","","","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20achatyv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.1","r-ZTF","2020-09-20 08:02:24.000","ZTF_Bot1","","2020TNSTR3038....1F","2020TNSCR3122....1D",""
"67627","SN 2020uye","01:37:19.308","+04:48:07.01","SN Ia","0.06","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20acfvsze","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.49","g-ZTF","2020-09-28 10:58:04.800","ZTF_Bot1","","2020TNSTR3030....1F","2020TNSCR3051....1D",""
"67554","SN 2020uvj","06:37:26.333","+22:39:17.82","SN Ia","0.05","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acgremo","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.56","g-ZTF","2020-10-01 10:16:19.200","ZTF_Bot1","","2020TNSTR3019....1F","2020TNSCR3138....1D",""
"67552","SN 2020uvh","04:40:44.679","+67:43:55.50","SN Ic","0.016111","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acfqngt","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.46","g-ZTF","2020-09-28 11:18:14.400","ZTF_Bot1","","2020TNSTR3019....1F","2020TNSCR3122....1D",""
"67486","SN 2020ust","01:38:58.146","+48:52:49.94","SN Ia","0.08","SDSS J013858.10+485247.5","0.081","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acgmvsn","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8017","r-ZTF","2020-10-01 07:40:02.001","ALeRCE","","2020TNSTR3004....1F","2020TNSCR3138....1D",""
"67467","SN 2020usa","22:26:13.590","-02:16:06.71","SLSN-II","0.263","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF, ePESSTO+","ATLAS; GaiaAlerts; ZTF","ZTF20acbcfaa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P200 - DBSP","1","1","","20.11","g-ZTF","2020-09-22 05:32:38.400","ZTF_AMPEL_COMPLETE","","2020TNSTR3011....1N","2020TNSCR3641....1Y, 2020TNSCR3712....1P",""
"67454","SN 2020urn","07:53:03.958","+29:17:08.06","SN Ia","0.096","2MASX J07530452+2917102","0.089466","ALeRCE, ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20acgcgnf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.9639","r-ZTF","2020-09-30 12:33:08.004","ALeRCE","","2020TNSTR2992....1F","2020TNSCR3021....1D",""
"67438","SN 2020uqx","21:47:18.480","+32:05:44.92","SN II","0.017","UGC 11812","0.017329","ALeRCE, ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20acgided","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.51","r-ZTF","2020-10-01 07:13:27.998","ALeRCE","","2020TNSTR2992....1F","2020TNSCR3276....1D",""
"67397","SN 2020upi","06:12:01.233","+84:11:32.72","SN Ia","0.05","SDSS J061201.19+841133.5","0.066","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20acgdycd","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.3774","r-ZTF","2020-10-01 08:14:07.002","ALeRCE","","2020TNSTR2984....1F","2020TNSCR3366....1P",""
"67369","SN 2020uog","21:17:02.726","-09:02:33.45","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20accodxy","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","20.13","g-ZTF","2020-09-22 05:02:05.856","ZTF_AMPEL_COMPLETE","","2020TNSTR2989....1N","2020TNSCR3140....1G",""
"67349","SN 2020unm","09:24:16.301","+49:14:54.68","SN Ia","0.00898","NGC 2856","0.008799","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20acfvqjl","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P200 - DBSP","1","1","","16.7204","r-ZTF","2020-09-30 12:41:37.997","ALeRCE","","2020TNSTR2974....1F","2020TNSCR3365....1D",""
"67348","SN 2020unl","06:35:48.100","+55:42:39.89","SN Ia","0.04","WISEA J063547.85+554238.1","","ALeRCE, ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","None","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20acgbkji","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Other - Other","1","1","","19.1961","g-ZTF","2020-09-30 08:51:24.002","ALeRCE","","2020TNSTR2974....1F","2020TNSCR3181....1B",""
"67333","SN 2020umw","04:22:50.544","+29:52:21.32","SN Ia","0.056","","","SGLF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acfkkyf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.798","r-ZTF","2020-09-24 10:21:04.000","Perez-Fournon","","2020TNSTR2981....1P","2020TNSCR3122....1D",""
"67319","SN 2020umi","07:43:04.750","+50:17:19.61","SN II","0.018713","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20acfkzcg","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","18.36","g-ZTF","2020-09-28 11:28:19.200","ZTF_Bot1","","2020TNSTR2982....1F","2020TNSCR3003....1P",""
"67311","SN 2020uma","22:28:50.948","+44:38:05.12","SN Ia","0.076","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20acdalpf","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.84","g-ZTF","2020-09-23 06:14:24.000","ZTF_Bot1","","2020TNSTR2971....1D","2020TNSCR2973....1D",""
"67310","SN 2020ulz","04:24:51.051","-10:56:03.28","SN Ia","0.103","WISEA J042450.74-105606.0","","ALeRCE, YSE, ATLAS, ZTF, Pan-STARRS","ZTF, Pan-STARRS, ATLAS","UCSC","ATLAS; Pan-STARRS; ZTF","ZTF20acflmyv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Keck1 - LRIS","1","1","","20.3531","g-ZTF","2020-09-27 11:39:36.999","ALeRCE","","2020TNSTR2964....1F","2020TNSCR3121....1S",""
"67309","SN 2020uly","05:39:17.390","+63:38:30.30","SN Ia","0.0365","SDSS J053917.06+633832.0","0.038","ALeRCE, ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20acfviac","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.8397","g-ZTF","2020-09-28 08:54:42.998","ALeRCE","","2020TNSTR2964....1F","2020TNSCR3022....1P",""
"67305","SN 2020ulu","07:53:55.980","+64:33:04.46","SN Ia","0.04","WISEA J075355.50+643259.5","","ALeRCE, GaiaAlerts, ZTF, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20acfvltv","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.9879","g-ZTF","2020-09-29 09:59:18.004","ALeRCE","","2020TNSTR2964....1F","2020TNSCR2991....1P",""
"67304","SN 2020ult","07:07:32.460","+48:54:00.68","SN II","0.020721","CGCG 234-056","0.020721","ALeRCE, ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20acfkyll","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P200 - DBSP","1","1","","17.953","g-ZTF","2020-09-29 09:46:57.003","ALeRCE","","2020TNSTR2964....1F","2020TNSCR3365....1D",""
"67289","SN 2020ule","01:01:01.907","+21:11:57.54","SN Ia","0.11","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aceqoer","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.92","g-ZTF","2020-09-27 08:07:24.672","ZTF_AMPEL_COMPLETE","","2020TNSTR2972....1N","2020TNSCR3192....1D",""
"67267","SN 2020uki","07:55:37.096","+50:54:09.93","SN Ia","0.07363","2MFGC 06295","0.073618","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20acfaonm","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.2302","g-ZTF","2020-09-28 11:27:53.997","ALeRCE","","2020TNSTR2956....1F","2020TNSCR3837....1D",""
