"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"59376","SN 2020jgd","17:14:39.068","+58:52:47.91","SN Ia","0.07","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SGLF, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aaybvye","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.25","g-ZTF","2020-05-06 06:23:22.272","ZTF_AMPEL_NEW","","2020TNSTR1255....1N","2020TNSCR1393....1A, 2020TNSCR1534....1P",""
"59374","SN 2020jgb","17:53:12.651","-00:51:21.81","SN Ia","0.03","","","ZTF","ZTF","ZTF","ZTF","ZTF20aayhacx","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.86","g-ZTF","2020-05-03 11:06:43.200","ZTF_Bot1","","2020TNSTR1247....1F","2020TNSCR1624....1D",""
"59361","SN 2020jfo","12:21:50.480","+04:28:54.05","SN II","0.00502","","","ZTF, ATLAS, YSE, Pan-STARRS, MASTER, GaiaAlerts, Gattini","ZTF, ATLAS, Pan-STARRS, MASTER, GaiaAlerts, Gattini","ZTF, None, PSH","ATLAS; GaiaAlerts; Gattini; MASTER; Pan-STARRS; ZTF","ZTF20aaynrrh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, Gattini - Gattini-camera, Other - Other, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","GTC - OSIRIS, LT - SPRAT, NOT - ALFOSC, Other - Other, P60 - SEDM","1","1","","16.01","r-ZTF","2020-05-06 04:51:41.184","ZTF_AMPEL_NEW","","2020TNSTR1248....1N","2020TNSCR1259....1P, 2020TNSCR1526....1D, 2020TNSCR1528....1D, 2020TNSCR1530....1D, 2020TNSCR1532....1G, 2020TNSCR1533....1L, 2020TNSCR1536....1L, 2020TNSCR1535....1G, 2022TNSCR3405....1P",""
"59360","SN 2020jfn","09:15:04.678","+10:15:31.40","SN Ia","0.0567","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aayngca","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.71","r-ZTF","2020-05-06 03:57:03.168","ZTF_AMPEL_NEW","","2020TNSTR1248....1N","2020TNSCR1756....1D",""
"59358","SN 2020jfl","10:51:33.196","-10:08:51.47","SN Ia","0.05","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aagkfvq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.73","r-ZTF","2020-05-06 03:36:12.960","ZTF_AMPEL_NEW","","2020TNSTR1248....1N","2020TNSCR1439....1P",""
"59349","SN 2020jfc","19:10:07.080","+40:00:33.66","SN Ia","0.027556","CGCG 229-026","0.027556","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aaymbjk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5993","r-ZTF","2020-05-05 08:51:16.001","ALeRCE","","2020TNSTR1231....1F","2020TNSCR1378....1D",""
"59344","SN 2020jex","15:36:36.194","+25:55:22.51","SN Ia","0.094","","","SGLF, ZTF, ATLAS","ZTF, ATLAS","SGLF","ATLAS; ZTF","ZTF20aaybqae","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","20.68","g-ZTF","2020-05-01 07:06:53.000","Perez-Fournon","","2020TNSTR1236....1M","2020TNSCR1436....1M",""
"59323","SN 2020jee","11:42:14.700","+20:05:51.07","SN Ia","0.01993","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aayknlo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.6","g-ZTF","2020-05-05 04:33:16.128","ZTF_AMPEL_NEW","","2020TNSTR1239....1N","2020TNSCR1249....1D",""
"59309","SN 2020jdq","13:58:42.409","+43:07:35.11","SN Ia","0.07207","","","SGLF, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aaxicpu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.388","g-ZTF","2020-04-29 07:22:08.000","Perez-Fournon","","2020TNSTR1224....1P","2020TNSCR1249....1D",""
"59307","SN 2020jdo","18:15:43.645","+58:12:54.94","SN Ia","0.071","","","SGLF, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SIRAH, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aayjyhp","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT, P60 - SEDM","1","1","","21.163","g-ZTF","2020-05-01 11:13:10.000","Perez-Fournon","","2020TNSTR1226....1P","2020TNSCR1257....1P, 2020TNSCR1592....1D",""
"59256","SN 2020jbq","15:35:15.306","-03:26:40.88","SN Ia","0.061539","WISEA J153515.82-032639.2","0.061539","ALeRCE, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aayeims","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.9","g-ZTF","2020-05-03 07:00:04.997","ALeRCE","","2020TNSTR1206....1F","2020TNSCR1295....1D",""
"59251","SN 2020jbl","17:01:21.366","+32:47:09.20","SN Ia","0.0699","ZwCl 1700.5+3322 04","0.069948","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aangpkx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.5027","g-ZTF","2020-05-03 10:48:54.000","ALeRCE","","2020TNSTR1206....1F","2020TNSCR1347....1P",""
"59246","SN 2020jbh","15:35:12.156","+33:11:57.93","SN Ia","0.0703","SDSS J153512.01+331154.5","0.0703465","SGLF, ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aaxuwuh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.757","g-ZTF","2020-04-30 09:15:16.000","Perez-Fournon","","2020TNSTR1212....1A","2020TNSCR1346....1D",""
"59210","SN 2020izx","19:27:57.939","+63:32:15.36","SN Ia","0.088","","","ZTF","ZTF","ZTF","ZTF","ZTF20aaxndzx","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.82","g-ZTF","2020-04-29 11:10:05.376","ZTF_AMPEL_COMPLETE","","2020TNSTR1214....1N","2020TNSCR1295....1D",""
"59190","SN 2020izd","16:34:21.405","+13:05:50.08","SN Ia","0.08","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aaxxepr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.44","r-ZTF","2020-04-29 09:55:54.048","ZTF_AMPEL_NEW","","2020TNSTR1214....1N","2020TNSCR1240....1D",""
"59186","SN 2020iyz","12:57:51.162","-17:15:36.01","SN Ia","0.05","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aaydgsu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.14","g-ZTF","2020-04-27 05:31:25.824","ZTF_AMPEL_COMPLETE","","2020TNSTR1214....1N","2020TNSCR1295....1D",""
