"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"38595","SN 2019gtp","12:41:08.951","-05:11:38.15","SN Ia","0.074","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aawudku","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.32","g-ZTF","2019-06-03 04:26:24.000","ZTF_AMPEL_NEW","","2019TNSTR.922....1N","2019TNSCR1273....1F",""
"38591","SN 2019gtl","11:13:15.839","+02:24:15.09","SN Ia","0.079","","","ZTF","ZTF","ZTF","ZTF","ZTF19aavwbpc","P48 - ZTF-Cam","","1","1","","19.08","r-ZTF","2019-06-03 04:19:11.000","ZTF_AMPEL_NEW","","2019TNSTR.922....1N","2019TNSCR1273....1F",""
"38587","SN 2019gth","15:52:31.256","-15:19:47.14","SN Ia","0.1","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ePESSTO+","Pan-STARRS; ZTF","ZTF19aavyafo","P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.44","g-ZTF","2019-06-03 06:29:34.000","ZTF_AMPEL_NEW","","2019TNSTR.922....1N","2019TNSCR.963....1S",""
"38584","AT 2019gte","13:06:39.424","-01:32:54.42","TDE","0.086","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF19aavxfib","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.19","r-ZTF","2019-05-31 06:04:01.000","ZTF_AMPEL_NEW","","2019TNSTR.922....1N","2019TNSCR.975....1S",""
"38582","SN 2019gtc","10:12:24.760","+59:39:34.70","SN Ia","0.03","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19aawtnqd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","20.39","r-ZTF","2019-05-31 06:38:47.000","ZTF_AMPEL_NEW","","2019TNSTR.922....1N","2019TNSCR.982....1F",""
"38576","SN 2019gsw","10:14:45.753","+75:48:29.82","SN Ia","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF19aavnzti","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.33","r-ZTF","2019-05-31 05:21:34.000","ZTF_AMPEL_NEW","","2019TNSTR.922....1N","2019TNSCR1273....1F",""
"38572","SN 2019gss","15:24:44.464","+68:43:44.34","SN IIP","0.022305","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aavtcjs","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.28","r-ZTF","2019-05-30 07:42:41.000","ZTF_AMPEL_NEW","","2019TNSTR.911....1N","2020TNSCR1972....1D",""
"38524","SN 2019gqx","20:43:14.126","+07:32:47.45","SN Ia","0.06","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aavaikm","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.54","g-ZTF","2019-05-14 11:05:16.000","ZTF_Bot1","","2019TNSTR.910....1F","2019TNSCR.991....1F",""
"38519","SN 2019gqs","11:36:15.772","+49:09:12.56","SN IIP","0.03787","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aavkptg","P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.67","g-ZTF","2019-05-16 05:41:16.000","ZTF_Bot1","","2019TNSTR.899....1F","2019TNSCR.940....1F",""
"38404","SN 2019gmh","16:31:03.170","+41:09:14.33","SN II","0.030666","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aawgxdn","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.78","r-ZTF","2019-06-01 05:17:02.000","ZTF_AMPEL_NEW","","2019TNSTR.900....1N","2019TNSCR.903....1G, 2019TNSCR2823....1F",""
