"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"34390","SN 2019arb","12:19:31.220","+49:48:50.87","SN Ia","0.013696","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","TNTS, ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19aahjhoy","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","BAO-2.16m - Cassegrain, P200 - DBSP","1","1","","16.56","r-ZTF","2019-02-08 11:07:40.000","ZTF_AMPEL_NEW","","2019TNSTR.224....1N","2019TNSCR.266....1S, 2019TNSCR2773....1F",""
"34388","SN 2019aqz","12:38:11.447","+10:19:58.22","SN Ia","0.081","","","ZTF","ZTF","ZTF","ZTF","ZTF19aailmfm","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.12","r-ZTF","2019-02-08 10:43:46.000","ZTF_AMPEL_NEW","","2019TNSTR.224....1N","2020TNSCR1908....1D",""
"34166","SN 2019ail","10:28:27.280","+12:42:21.81","SN IIb","0.0325","","","ZTF","ZTF","ZTF","ZTF","ZTF19aadnsqj","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.07","g-ZTF","2019-01-08 10:55:12.000","ZTF_Bot1","","2019TNSTR.183....1F","2019TNSCR.188....1F",""
"34146","SN 2019ahs","12:01:42.927","+20:24:13.69","SN Ia","0.022919","","","ZTF, ATLAS","ZTF, ATLAS","None, ZTF","ATLAS; ZTF","ZTF19aafmvdb","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Other - Other, P200 - DBSP","1","1","","19.92","r-ZTF","2019-01-26 11:33:30.000","ZTF_AMPEL_NEW","","2019TNSTR1235....1N","2019TNSCR.251....1B, 2019TNSCR2773....1F",""
"34145","SN 2019ahr","10:51:48.632","+08:50:27.56","SN Ia-91T-like","0.052","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ASAS-SN","ATLAS; Pan-STARRS; ZTF","ZTF19aafmfxg","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","MDM-2.4 - OSMOS","1","1","","19.8","g-ZTF","2019-01-28 10:06:40.000","ZTF_AMPEL_NEW","","2019TNSTR1235....1N","2019TNSCR1191....1B",""
"34118","SN 2019agr","14:37:34.080","+22:43:44.69","SN Ia","0.08","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19aafnfyc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.69","r-ZTF","2019-01-25 12:06:16.000","ZTF_AMPEL_NEW","","2019TNSTR.157....1N","2019TNSCR.551....1F",""
"34115","SN 2019ago","17:01:04.350","+25:52:11.64","SN Ia","0.038622","","","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aafnecv","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","17.52","g-ZTF","2019-01-28 12:07:00.000","ZTF_AMPEL_NEW","","2019TNSTR.157....1N","2019TNSCR.329....1F",""
"34113","SN 2019agm","16:36:45.600","+18:41:14.96","SN Ia","0.037","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aafncsv","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.44","g-ZTF","2019-01-28 12:05:42.000","ZTF_AMPEL_NEW","","2019TNSTR.157....1N","2019TNSCR.381....1F",""
"34112","SN 2019agl","12:53:24.189","+00:27:38.53","SN Ia","0.081","","","ZTF, ATLAS","ZTF, ATLAS","SCAT","ATLAS; ZTF","ZTF19aafmwfc","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","19.38","r-ZTF","2019-01-28 11:32:07.000","ZTF_AMPEL_NEW","","2019TNSTR.157....1N","2019TNSCR.344....1T",""
"34109","SN 2019agi","16:22:43.990","+24:01:09.66","SN Ia-CSM","0.06","","","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","SCAT","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aaeoqst","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.69","g-ZTF","2019-01-25 12:20:57.000","ZTF_AMPEL_NEW","","2019TNSTR.157....1N","2019TNSCR.343....1P",""
