"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"65520","SN 2020rwf","03:28:16.391","+36:47:58.31","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abushtf","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.03","r-ZTF","2020-08-23 11:55:26.976","ZTF_AMPEL_COMPLETE","","2020TNSTR2586....1N","2020TNSCR2597....1D",""
"65500","SN 2020rvl","00:04:50.667","-18:45:25.25","SN Ia","0.045","APMUKS(BJ) B000217.30-190207.1","","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abvqilf","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.5493","g-ZTF","2020-08-21 10:27:39.004","ALeRCE","","2020TNSTR2571....1F","2020TNSCR2774....1P",""
"65477","SN 2020ruo","00:21:31.882","-20:26:22.58","SN Ia-91T-like","0.0665","","","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abvqibv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P200 - DBSP","1","1","","19.0569","g-ZTF","2020-08-21 10:27:39.004","ALeRCE","","2020TNSTR2563....1F","2020TNSCR2939....1D",""
"65474","SN 2020rul","00:58:32.300","-02:50:01.97","SN Ia","0.05","SDSS J005832.33-025002.1","0.161","ALeRCE, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20abvowvw","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.8101","g-ZTF","2020-08-21 09:30:34.998","ALeRCE","","2020TNSTR2563....1F","2020TNSCR2707....1D",""
"65462","SN 2020rtz","01:06:29.078","+18:19:53.51","SN Ia","0.03","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20abucvpo","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.18","r-ZTF","2020-08-18 09:35:38.400","ZTF_AMPEL_COMPLETE","","2020TNSTR2569....1N","2020TNSCR2576....1D",""
"65422","SN 2020rsl","18:11:01.390","+53:27:57.89","SN Ia","0.046","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20abszyjg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5","g-ZTF","2020-08-16 05:11:02.400","ZTF_Bot1","","2020TNSTR2560....1F","2020TNSCR2570....1D",""
"65420","SN 2020rsj","21:11:12.428","+04:50:20.80","SN Ia","0.07","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20absfrbq","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.54","g-ZTF","2020-08-17 08:59:52.224","ZTF_AMPEL_COMPLETE","","2020TNSTR2561....1N","2020TNSCR2648....1D",""
"65413","SN 2020rsc","01:19:56.503","+38:11:09.66","SN IIb","0.0313","SDSS J011956.69+381106.8","0.03","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aburywx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.5777","g-ZTF","2020-08-19 09:52:06.004","ALeRCE","","2020TNSTR2542....1F","2022TNSCR2266....1H",""
"65345","SN 2020rpn","01:34:19.500","+02:27:55.27","SN Ia","0.035","","","SGLF, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20absvtnc","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","APO-3.5m - DIS","1","1","","20.658","g-ZTF","2020-08-14 10:48:21.000","Perez-Fournon","","2020TNSTR2548....1P","2020TNSCR2620....1G",""
"65341","SN 2020rpk","22:15:13.791","+24:55:13.32","SN Ia","0.076","SDSS J221513.76+245510.2","0.061","ALeRCE, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20abtsecq","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.5782","g-ZTF","2020-08-16 08:46:30.000","ALeRCE","","2020TNSTR2527....1F","2020TNSCR2694....1D",""
