"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"31796","SN 2018jjl","00:22:25.428","-12:56:29.43","SN Ia","0.12","","","ZTF","ZTF","ZTF","ZTF","ZTF18acrfklz","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8283","r-ZTF","2018-11-26 06:29:51.000","ZTF_AMPEL_NEW","","2018TNSTR1867....1N","2020TNSCR1422....1D",""
"31763","SN 2018jie","03:19:53.721","+20:30:34.75","SN Ia","0.061","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18acrtykk","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4742","g-ZTF","2018-11-28 08:11:47.000","ZTF_AMPEL_NEW","","2018TNSTR1867....1N","2019TNSCR..15....1F",""
"31725","SN 2018jgu","20:41:59.105","-19:08:35.89","SN Ia","0.0398","","","ZTF","ZTF","ZTF","ZTF","ZTF18acceprh","P48 - ZTF-Cam","","1","1","","18.42","r-ZTF","2018-11-05 02:32:38.000","ZTF_Bot1","","2018TNSTR1855....1F","2018TNSCR1856....1F",""
"31694","SN 2018jfp","03:17:56.270","-00:10:10.81","SN II","0.02345","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","SCAT, ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18acrtvmm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.15","r-ZTF","2018-11-28 08:11:02.000","ZTF_Bot1","","2018TNSTR2046....1F","2018TNSCR1869....1T, 2018TNSCR2178....1F",""
"31693","SN 2018jfo","11:23:38.618","+25:59:51.95","SLSN-I","0.163","","","ZTF","ZTF","ZTF","ZTF","ZTF18achdidy","P48 - ZTF-Cam","","1","1","","18.65","g-ZTF","2018-11-10 11:47:02.000","ZTF_Bot1","","2018TNSTR2046....1F","2019TNSCR..32....1F",""
"31692","SN 2018jfn","10:26:03.400","+64:50:12.01","SN Ia","0.03781","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18acrxppd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.93","g-ZTF","2018-11-28 11:12:28.000","ZTF_Bot1","","2018TNSTR2046....1F","2018TNSCR1870....1F",""
"31686","SN 2018jfh","01:23:18.964","+22:11:50.84","SN Ia","0.045","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18acrcizr","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.61","r-ZTF","2018-11-25 08:08:09.000","ZTF_Bot1","","2018TNSTR2046....1F","2019TNSCR2027....1F",""
"31680","SN 2018jfb","11:27:27.270","+33:37:02.39","SN Ia","0.05","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18acrdmmw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.4229","r-ZTF","2018-11-25 11:36:21.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2018TNSCR2066....1F",""
"31676","SN 2018jex","11:54:13.861","+20:44:02.45","SN Ic-BL","0.094","","","ZTF","ZTF","ZTF","ZTF","ZTF18acpeekw","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.2183","g-ZTF","2018-11-17 12:32:53.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2022TNSCR2694....1D",""
"31672","SN 2018jet","08:10:23.972","+52:13:11.71","SN Ia-pec","0.06","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18acqxwgl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.1259","r-ZTF","2018-11-21 10:42:22.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2018TNSCR2066....1F",""
"31671","SN 2018jes","08:59:46.191","-02:56:32.46","SN Ia","0.11","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18acpefgk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.4571","g-ZTF","2018-11-17 11:51:35.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2018TNSCR2048....1F",""
"31658","SN 2018jef","04:45:31.041","+73:54:59.54","SN Ia","0.07","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF18acrknyn","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.3581","r-ZTF","2018-11-25 09:16:55.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2018TNSCR1987....1F",""
"31657","SN 2018jee","07:23:14.648","+56:31:30.36","SN IIb","0.04","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18acrcyqw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.1295","r-ZTF","2018-11-25 09:58:11.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2018TNSCR2066....1F",""
"31654","SN 2018jeb","04:13:55.028","-06:16:35.77","SN Ia","0.099","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18acpuxuh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.0003","r-ZTF","2018-11-19 10:37:14.000","ZTF_AMPEL_NEW","","2018TNSTR2043....1N","2019TNSCR..15....1F",""
"31604","SN 2018jcd","11:38:07.032","+01:54:25.10","SN Ia","0.076","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF18acppxgo","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","18.91","r-ZTF","2018-11-18 13:04:48.000","ZTF_Bot1","","2018TNSTR2038....1F","2019TNSCR..32....1F",""
"31593","SN 2018jbs","13:55:39.700","+58:02:35.45","SN Ibn","0.059","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","None, ZTF","GaiaAlerts; ZTF","ZTF18acrheel","Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.05","r-ZTF","2018-11-26 12:10:04.000","ZTF_Bot1","","2018TNSTR2038....1F","2018TNSCR1980....1P, 2019TNSCR2764....1F",""
