"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"51971","SN 2020pz","03:39:39.520","+07:18:05.80","SN Ia","0.04717","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aaepsqa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.6541","g-ZTF","2020-01-08 02:57:07.000","ZTF_CLU_PUBLIC","","2020TNSTR..80....1D","2020TNSCR.347....1D",""
"51970","SN 2020py","14:00:54.267","+45:28:21.57","SN Ia","0.0533","WISEA J140054.22+452739.2","0.053455","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aaerxsd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.2968","g-ZTF","2020-01-08 13:21:39.000","Reusch","","2020TNSTR..81....1R","2020TNSCR.161....1D",""
"51958","SN 2020pm","07:28:14.753","+19:14:27.60","SN Ic","0.054","WISEA J072815.17+191424.4","","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS; ZTF","ZTF20aaeqmjl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.5324","r-ZTF","2020-01-08 07:36:18.000","ALeRCE","","2020TNSTR..74....1F","2020TNSCR.168....1Z",""
"51957","SN 2020pl","01:04:56.906","+19:27:48.66","SN II","0.05","WISEA J010456.98+192744.4","","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aaeoqqd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.673","g-ZTF","2020-01-08 02:33:33.000","ALeRCE","","2020TNSTR..74....1F","2020TNSCR.534....1D",""
"51955","AT 2020pj","15:31:34.960","+33:05:41.47","TDE","0.068","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aabqihu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LDT - Deveny-LMI","1","1","","19.71","r-ZTF","2020-01-02 12:13:43.000","ZTF_AMPEL_COMPLETE","","2020TNSTR..79....1N","2020TNSCR2829....1H",""
"51951","SN 2020pf","12:26:04.698","+12:27:35.73","SN Ia","0.095","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aadxvfj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.82","g-ZTF","2020-01-05 12:06:44.000","ZTF_AMPEL_NEW","","2020TNSTR..79....1N","2020TNSCR.534....1D",""
"51947","SN 2020pc","04:13:26.020","-05:36:12.46","SN Ia-91T-like","0.097","","","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","None","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20aabcnkx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","SOAR - Goodman","1","1","","19.8","g-ZTF","2020-01-02 04:23:00.000","ZTF_AMPEL_COMPLETE","","2020TNSTR..79....1N","2020TNSCR.151....1C",""
"51946","SN 2020pb","01:09:22.630","+21:43:26.72","SN Ia","0.06","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aaeopvv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.1","g-ZTF","2020-01-08 02:33:33.000","ZTF_AMPEL_NEW","","2020TNSTR..79....1N","2020TNSCR.205....1G",""
"51944","SN 2020oz","00:49:56.266","+15:43:29.77","SN Ia","0.077","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aabbvcx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.78","g-ZTF","2020-01-08 02:33:33.000","ZTF_AMPEL_NEW","","2020TNSTR..79....1N","2020TNSCR.348....1G",""
"51926","SN 2020oi","12:22:54.930","+15:49:24.96","SN Ic","0.0052","MESSIER 100","0.00524","ALeRCE, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","UCSC, ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF20aaelulu","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, SOAR - Goodman","1","1","","17.2799","r-ZTF","2020-01-07 13:00:54.000","ALeRCE","","2020TNSTR..67....1F","2020TNSCR..90....1S, 2020TNSCR1482....1D",""
"51920","SN 2020oc","09:48:02.916","+03:32:17.78","SN Ic","0.02","SDSS J094802.83+033215.6","0.062","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aaekkuv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.4118","r-ZTF","2020-01-07 08:39:32.000","ALeRCE","","2020TNSTR..67....1F","2020TNSCR.168....1Z, 2020TNSCR1491....1D",""
"51913","SN 2020nv","12:17:04.287","+58:35:53.52","SN Ia","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF20aaawmxq","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.88","g-ZTF","2020-01-01 12:15:14.000","ZTF_AMPEL_COMPLETE","","2020TNSTR..71....1N","2020TNSCR.152....1D",""
"51912","SN 2020nu","10:51:54.384","+65:43:07.56","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF20aadyukn","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.69","g-ZTF","2020-01-07 11:55:32.000","ZTF_AMPEL_NEW","","2020TNSTR..71....1N","2020TNSCR.161....1D",""
"51911","SN 2020nt","15:16:12.867","+02:19:33.08","SLSN-II","0.1867","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aadcbvz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.61","g-ZTF","2020-01-04 12:34:30.000","ZTF_AMPEL_NEW","","2020TNSTR..71....1N","2020TNSCR1735....1Y",""
"51909","SN 2020nr","10:22:52.976","+54:03:37.50","SN Ia","0.0629","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aacbtgq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.16","r-ZTF","2020-01-04 10:51:00.000","ZTF_AMPEL_NEW","","2020TNSTR..71....1N","2020TNSCR.262....1D",""
"51889","SN 2020mx","08:45:18.531","+02:55:23.85","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aacwxut","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.72","g-ZTF","2020-01-01 11:08:39.000","ZTF_AMPEL_NEW","","2020TNSTR..71....1N","2020TNSCR.152....1D",""
"51885","SN 2020mt","23:07:55.411","+19:09:12.66","SN II","0.03641","","","ZTF","ZTF","ZTF","ZTF","ZTF20aaeabyu","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0714","g-ZTF","2020-01-03 02:58:42.000","ZTF_CLU_PUBLIC","","2020TNSTR..63....1D","2020TNSCR.358....1D",""
"51880","SN 2020mo","22:33:24.024","+11:30:44.26","SN Ia","0.02","SDSS J223323.55+113045.0","0.022","ALeRCE, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aadzwnu","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","17.3154","r-ZTF","2020-01-06 02:38:03.000","ALeRCE","","2020TNSTR..57....1F","2020TNSCR.126....1D",""
"51824","SN 2020kt","14:37:08.175","+79:56:56.00","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF20aadcdzj","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.93","g-ZTF","2020-01-02 12:53:20.000","ZTF_AMPEL_NEW","","2020TNSTR..62....1N","2020TNSCR.224....1D",""
"51821","SN 2020kq","17:06:03.669","+70:46:31.22","SN Ia","0.0513","","","ZTF","ZTF","ZTF","ZTF","ZTF20aabqisb","P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.15","r-ZTF","2020-01-02 12:17:00.000","ZTF_AMPEL_NEW","","2020TNSTR..62....1N","2020TNSCR.348....1G",""
"51817","SN 2020km","04:37:08.938","+72:27:36.90","SN IIn","0.1029","","","ZTF","ZTF","ZTF","ZTF","ZTF20aaaddgy","P48 - ZTF-Cam","","1","1","","19.67","g-ZTF","2020-01-01 02:39:44.000","ZTF_AMPEL_COMPLETE","","2020TNSTR..62....1N","2020TNSCR2662....1Y",""
"51767","SN 2020iq","02:55:19.720","-11:24:48.64","SN IIn","0.096","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF20aabcemq","Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","19.67","g-ZTF","2020-01-02 04:01:56.000","ZTF_AMPEL_NEW","","2020TNSTR..62....1N","2020TNSCR1667....1D",""
"51763","SN 2020in","09:53:01.850","+20:14:03.53","SN IIn","0.11","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aaaweke","P48 - ZTF-Cam, PS2 - GPC2","APO-3.5m - DIS","1","1","","19.56","r-ZTF","2020-01-01 10:19:49.000","ZTF_AMPEL_COMPLETE","","2020TNSTR..62....1N","2020TNSCR.205....1G",""
"51745","SN 2020hz","05:31:10.507","+01:43:09.02","SN Ia","0.049","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aadfyjl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.73","g-ZTF","2020-01-05 02:38:55.000","ZTF_AMPEL_NEW","","2020TNSTR..62....1N","2020TNSCR.454....1G, 2020TNSCR1667....1D",""
