"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"36785","SN 2019ecs","10:43:32.490","+48:26:44.30","SN Ia","0.04131","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aaripqw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.5","r-ZTF","2019-04-23 04:58:50.000","ZTF_AMPEL_NEW","","2019TNSTR.641....1N","2019TNSCR.670....1F",""
"36711","SN 2019dzw","17:31:09.957","-08:27:02.60","SN IIn","0.028","","","ZTF","ZTF","ePESSTO+","ZTF","ZTF19aarzaod","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.47","g-ZTF","2019-04-25 10:27:50.000","ZTF_Bot1","","2019TNSTR.634....1F","2019TNSCR.642....1N",""
"36703","SN 2019dzo","12:55:37.989","-16:45:00.84","SN Ia","0.05","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aartuli","P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.05","r-ZTF","2019-04-25 06:03:23.000","ZTF_AMPEL_NEW","","2019TNSTR.635....1N","2019TNSCR.733....1F",""
"36702","SN 2019dzn","13:04:25.771","-20:27:28.19","SN Ia","0.053447","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aartuev","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.47","r-ZTF","2019-04-25 06:03:23.000","ZTF_AMPEL_NEW","","2019TNSTR.635....1N","2019TNSCR.747....1F",""
"36699","SN 2019dzk","17:13:21.949","-09:57:52.08","SN II","0.024","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aarykkb","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LDT - Deveny-LMI","1","1","","19.11","g-ZTF","2019-04-25 10:26:24.000","ZTF_Bot1","","2019TNSTR.634....1F","2020TNSCR1935....1D",""
"36666","SN 2019dye","06:00:25.279","+53:21:38.04","SN Ia","0.047","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aarilal","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.44","g-ZTF","2019-04-21 05:03:50.000","ZTF_AMPEL_NEW","","2019TNSTR.635....1N","2019TNSCR.733....1F",""
"36653","SN 2019dxr","15:11:27.154","+05:12:01.99","SN Ib","0.04","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aarnqys","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","20.47","r-ZTF","2019-04-15 09:06:36.000","ZTF_AMPEL_COMPLETE","","2019TNSTR.635....1N","2019TNSCR.772....1S, 2019TNSCR2809....1F",""
"36651","SN 2019dxp","14:30:12.965","-05:41:59.21","SN Ia","0.081","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aapvogv","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.31","r-ZTF","2019-04-11 08:40:22.000","ZTF_AMPEL_COMPLETE","","2019TNSTR.635....1N","2019TNSCR.670....1F",""
"36629","SN 2019dwu","16:34:10.265","+19:38:05.22","SN Ia-91T-like","0.0542","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","TCD, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aarprog","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, P60 - SEDM","1","1","","19.37","r-ZTF","2019-04-23 11:33:06.000","ZTF_AMPEL_NEW","","2019TNSTR.629....1N","2019TNSCR.789....1P, 2019TNSCR2809....1F",""
"36626","SN 2019dwr","15:07:27.260","+03:12:15.10","SN Ia","0.04181","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aarnrbw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.43","g-ZTF","2019-04-24 07:07:12.000","ZTF_AMPEL_NEW","","2019TNSTR.629....1N","2019TNSCR.807....1F",""
