"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"46591","SN 2019smi","07:59:28.410","+26:53:23.21","SN Ic","0.0265","CGCG 148-079","0.026431","ALeRCE, ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; GaiaAlerts; ZTF","ZTF19aceqjqw","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8453","r-ZTF","2019-10-13 11:24:48.000","ALeRCE","","2019TNSTR2069....1F","2020TNSCR3800....1D",""
"46589","SN 2019smg","22:45:33.486","-08:45:10.36","SN Ia","0.050055","2MFGC 17122","0.050055","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acennqf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.8241","r-ZTF","2019-10-13 04:26:05.000","ALeRCE","","2019TNSTR2069....1F","2019TNSCR2115....1D",""
"46588","SN 2019smf","17:33:24.355","+67:52:10.46","SN Ia","0.126","SDSS J173324.22+675210.2","0.509","ALeRCE, ZTF","ZTF","None","ALeRCE; ZTF","ZTF19acenjem","P48 - ZTF-Cam","LT - SPRAT","1","1","","19.7209","r-ZTF","2019-10-13 03:23:13.000","ALeRCE","","2019TNSTR2069....1F","2019TNSCR2142....1P",""
"46584","SN 2019smb","09:04:41.060","+42:03:14.18","SN Ic","0.028","","","ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF19aceqvhl","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.41","g-ZTF","2019-10-13 12:26:49.000","ZTF_AMPEL_NEW","","2019TNSTR2072....1N","2019TNSCR2184....1D",""
"46575","SN 2019sls","20:40:19.799","-11:09:05.57","SN Ia","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF19acctpgd","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.81","r-ZTF","2019-10-13 02:57:12.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2072....1N","2020TNSCR1378....1D",""
"46573","SN 2019slq","22:15:03.610","-12:32:34.12","SN Ia","0.044","WISEA J221503.72-123226.4","","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS","None, ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acelcan","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM, SOAR - Goodman","1","1","","18.6945","r-ZTF","2019-10-12 04:34:21.000","ALeRCE","","2019TNSTR2064....1F","2019TNSCR2087....1C, 2019TNSCR2868....1D",""
"46557","SN 2019sla","08:08:28.776","+01:28:26.18","SN Ia","0.062","SDSS J080828.77+012824.4","0.078","ALeRCE, ATLAS, ZTF","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; ZTF","ZTF19acekbyz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4371","g-ZTF","2019-10-11 11:39:04.000","ALeRCE","","2019TNSTR2060....1F","2019TNSCR2163....1D",""
"46549","SN 2019sks","09:45:00.090","+25:00:52.56","SN Ia","0.092","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acdubmt","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.81","r-ZTF","2019-10-08 11:42:40.000","ZTF_AMPEL_NEW","","2019TNSTR2062....1N","2019TNSCR2222....1D",""
"46548","SN 2019skr","10:22:44.993","+52:27:21.33","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acdtpow","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.61","r-ZTF","2019-10-08 11:48:01.000","ZTF_AMPEL_NEW","","2019TNSTR2062....1N","2019TNSCR2222....1D",""
"46526","SN 2019sjx","08:30:14.975","+39:53:32.44","SN Ib","0.0305","UGC  4441","0.02998","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF19acdabep","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.7827","g-ZTF","2019-10-10 11:12:46.000","ALeRCE","","2019TNSTR2051....1F","2019TNSCR2340....1D",""
"46487","SN 2019sik","22:20:12.234","+17:36:40.37","SN Ia","0.1","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19accobqx","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.91","r-ZTF","2019-10-10 04:29:47.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2058....1N","2019TNSCR2115....1D",""
"46474","SN 2019shx","02:32:02.850","+46:05:50.50","SN II","0.035","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF19acchaza","Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.91","r-ZTF","2019-10-03 08:51:21.000","ZTF_Bot1","","2019TNSTR2057....1F","2019TNSCR2184....1D",""
"46462","SN 2019shl","00:07:59.711","-25:09:00.28","SN II","0.034","2MASX J00075909-2509055","0.034184","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acdxkek","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P200 - DBSP","1","1","","19.0256","r-ZTF","2019-10-09 08:33:00.000","ALeRCE","","2019TNSTR2042....1F","2019TNSCR2377....1D",""
"46443","SN 2019sgs","16:43:55.424","+07:33:34.28","SN II","0.03","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19acduloz","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.75","g-ZTF","2019-10-09 02:24:14.000","ZTF_AMPEL_NEW","","2019TNSTR2048....1N","2019TNSCR2222....1D",""
"46442","SN 2019sgr","17:27:06.122","-00:21:42.80","SN Ia","0.032","","","ZTF","ZTF","ZTF","ZTF","ZTF19acdulhn","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.71","g-ZTF","2019-10-09 02:22:56.000","ZTF_AMPEL_NEW","","2019TNSTR2048....1N","2019TNSCR2078....1D",""
"46440","SN 2019sgp","16:28:48.446","+23:30:11.23","SN II","0.03877","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acctlps","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.43","r-ZTF","2019-10-05 02:52:09.000","ZTF_AMPEL_NEW","","2019TNSTR2048....1N","2020TNSCR2149....1D",""
"46439","SN 2019sgo","22:17:10.418","+11:55:39.12","SN Ia","0.096","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbkyma","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.17","g-ZTF","2019-09-28 06:34:33.000","ZTF_Bot1","","2019TNSTR2034....1D","2019TNSCR2039....1D",""
"46432","SN 2019sgh","01:12:39.420","+36:28:24.80","SLSN-I","0.344","","","ZTF","ZTF","FLEET","ZTF","ZTF19abzqmau","P48 - ZTF-Cam","MMT - BINOSPEC","1","1","","19.76","g-Sloan","2019-09-17 08:35:13.000","Yan","","2019TNSTR2036....1G","2021TNSCR.565....1G",""
"46431","SN 2019sgg","01:01:11.770","+14:01:35.40","SLSN-I","0.5726","","","ZTF","ZTF","ZTF","ZTF","ZTF19abuyuwa","P48 - ZTF-Cam","","1","1","","20.8","g-Sloan","2019-08-27 10:23:31.000","Yan","","2019TNSTR2037....1Y","2019TNSCR2041....1Y",""
"46419","SN 2019sfv","18:52:12.120","+32:16:50.05","SN Ia","0.07","2MASX J18521198+3216522","0.067193","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE; Pan-STARRS","ZTF19acclzaw","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.725","g-ZTF","2019-10-08 04:56:39.000","ALeRCE","","2019TNSTR2028....1F","2019TNSCR2222....1D",""
"46394","SN 2019sew","08:14:06.441","+04:56:07.93","SN Ia","0.083","","","ZTF, ATLAS","ZTF, ATLAS","BTDG","ATLAS; ZTF","ZTF19accstol","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Magellan-Baade - IMACS","1","1","","19.65","r-ZTF","2019-10-04 12:13:38.000","ZTF_AMPEL_NEW","","2019TNSTR2035....1N","2019TNSCR2161....1G",""
"46390","SN 2019ses","00:19:54.370","+15:57:40.59","SN Ia","0.0828","","","ZTF","ZTF","ZTF","ZTF","ZTF18accjdgs","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.3","g-ZTF","2019-10-08 03:49:34.000","ZTF_AMPEL_NEW","","2019TNSTR2035....1N","2019TNSCR2340....1D",""
"46388","SN 2019seq","01:13:38.464","+40:51:10.05","SN Ia","0.103","","","ZTF, AMPEL","ZTF","ZTF","AMPEL; ZTF","ZTF19acbzdvp","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.54","r-ZTF","2019-10-07 08:45:36.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2035....1N","2021TNSCR3874....1S",""
"46386","SN 2019seo","22:37:10.320","-00:25:08.44","SN Ia","0.08","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19accuyyg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.79","g-ZTF","2019-10-05 06:03:29.000","ZTF_AMPEL_NEW","","2019TNSTR2035....1N","2019TNSCR2078....1D",""
"46385","SN 2019sen","18:10:16.577","+50:10:48.43","SN Ia","0.046","","","ZTF","ZTF","ZTF","ZTF","ZTF19accmboe","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.26","g-ZTF","2019-10-04 03:14:36.000","ZTF_AMPEL_NEW","","2019TNSTR2035....1N","2019TNSCR2039....1D",""
"46352","SN 2019sdh","04:46:40.032","-08:29:26.78","SN Ia","0.092","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","LOSS","ATLAS; Pan-STARRS; ZTF","ZTF19accjnpz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","20.12","g-ZTF","2019-10-03 10:31:54.000","ZTF_AMPEL_NEW","","2019TNSTR2019....1N","2019TNSCR2376....1Z",""
"46341","SN 2019scw","08:59:45.204","+38:51:34.33","SN Ia","0.1","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acdjiml","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.93","g-ZTF","2019-10-03 11:15:06.000","ZTF_AMPEL_NEW","","2019TNSTR2019....1N","2019TNSCR2063....1D",""
"46340","SN 2019scv","07:40:07.334","+26:32:45.97","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acckggd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.53","g-ZTF","2019-10-02 11:51:53.000","ZTF_AMPEL_NEW","","2019TNSTR2019....1N","2019TNSCR2063....1D",""
"46323","SN 2019sce","02:13:29.726","-05:39:11.62","SN Ia","0.08598","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acchink","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.01","r-ZTF","2019-10-03 08:59:07.000","ZTF_AMPEL_NEW","","2019TNSTR2019....1N","2019TNSCR2115....1D",""
"46279","SN 2019san","21:43:56.190","+33:34:25.90","SN Ia","0.065","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acbqzvu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.15","g-ZTF","2019-10-02 04:58:09.000","ZTF_AMPEL_NEW","","2019TNSTR2010....1N","2019TNSCR2115....1D",""
"46167","SN 2019rwf","18:24:14.138","+46:58:31.73","SN Ia","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbpwwg","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.38","g-ZTF","2019-09-28 06:24:28.000","ZTF_Bot1","","2019TNSTR1999....1F","2019TNSCR2143....1D",""
"46165","SN 2019rwd","00:10:45.898","+21:08:20.73","SN II","0.017","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","Global SN Project, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19acctwpz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","FTN - FLOYDS-N, LT - SPRAT","1","1","","18.68","r-ZTF","2019-10-05 03:32:22.000","ZTF_AMPEL_NEW","","2019TNSTR2000....1N","2019TNSCR2059....1A, 2019TNSCR2870....1P, 2019TNSCR2871....1D",""
"46147","SN 2019rvl","10:09:40.774","+30:06:43.01","SN Ia","0.09372","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbvnaw","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.12","r-ZTF","2019-10-01 12:13:29.000","ZTF_AMPEL_NEW","","2019TNSTR1990....1N","2019TNSCR2050....1D",""
"46142","SN 2019rvg","09:08:58.328","+12:25:38.30","SN Ia","0.118","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","BTDG","Pan-STARRS; ZTF","ZTF19acbvllm","P48 - ZTF-Cam, PS1 - GPC1","Magellan-Clay - LDSS-3","1","1","","19.43","r-ZTF","2019-10-01 12:11:32.000","ZTF_AMPEL_COMPLETE","","2019TNSTR1990....1N","2019TNSCR2528....1G",""
"46140","SN 2019rve","23:04:53.266","-13:00:13.15","SN Ia","0.126","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbrola","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.16","r-ZTF","2019-10-01 06:32:45.000","ZTF_AMPEL_COMPLETE","","2019TNSTR1990....1N","2019TNSCR2026....1D",""
"46137","SN 2019rvb","16:38:10.164","+68:27:49.13","SN Ia-CSM","0.1835","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbjddp","P48 - ZTF-Cam","","1","1","","19.54","g-ZTF","2019-10-02 04:29:36.000","ZTF_AMPEL_COMPLETE","","2019TNSTR1990....1N","2020TNSCR2653....1Y",""
"46117","SN 2019ruh","22:25:40.754","+18:35:12.81","SN Ia","0.06","SDSS J222540.73+183509.9","0.058","ALeRCE, ZTF","ZTF","ZTF","ALeRCE; ZTF","ZTF19accmxtw","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4447","g-ZTF","2019-10-04 04:40:56.000","ALeRCE","","2019TNSTR1986....1F","2019TNSCR2143....1D",""
