"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"45263","SN 2019qnp","06:46:31.921","+41:48:24.49","SN Ia","0.065","2MASX J06463206+4148210","","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19abzzhgx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.475","r-ZTF","2019-09-21 11:07:45.000","ALeRCE","","2019TNSTR1873....1F","2019TNSCR1961....1D",""
"45225","SN 2019qmd","03:02:15.240","+20:31:51.24","SN Ia","0.057","","","ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF19abzyvfi","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.3","r-ZTF","2019-09-12 12:07:37.000","ZTF_AMPEL_COMPLETE","","2019TNSTR1879....1N","2019TNSCR1961....1D",""
"45219","SN 2019qlx","23:59:00.452","+45:29:20.65","SN Ia","0.103","","","ZTF","ZTF","ZTF","ZTF","ZTF19abzplvm","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.32","g-ZTF","2019-09-21 07:48:55.000","ZTF_AMPEL_NEW","","2019TNSTR1879....1N","2019TNSCR1979....1D",""
"45216","SN 2019qlu","23:05:30.862","-11:32:42.85","SN Ia","0.09","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abzvyew","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.14","r-ZTF","2019-09-21 06:30:25.000","ZTF_AMPEL_NEW","","2019TNSTR1879....1N","2019TNSCR1952....1D",""
"45196","SN 2019qla","00:11:41.221","-09:40:17.50","SN Ia","0.0674","2MASX J00114114-0940165","0.067414","ALeRCE, ZTF","ZTF","ZTF","ALeRCE; ZTF","ZTF19abnhegb","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8715","g-ZTF","2019-09-20 09:27:01.000","ALeRCE","","2019TNSTR1865....1F","2019TNSCR2063....1D",""
"45195","SN 2019qkz","01:00:30.560","+25:35:37.78","SN Ia","0.069","SDSS J010030.55+253538.3","0.077","ALeRCE, ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE; Pan-STARRS; ZTF","ZTF19abzprpk","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.27","g-ZTF","2019-09-20 09:08:38.000","ALeRCE","","2019TNSTR1865....1F","2019TNSCR1923....1F",""
"45194","SN 2019qky","00:19:53.090","-23:23:51.68","SN Ia","0.046","2MASX J00195288-2323393","0.063454","ALeRCE, ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19abzsitm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.759","g-ZTF","2019-09-20 09:02:40.000","ALeRCE","","2019TNSTR1865....1F","2019TNSCR1923....1F",""
"45153","SN 2019qjj","00:36:01.664","-05:23:01.98","SN Ia","0.068","","","ZTF","ZTF","ZTF","ZTF","ZTF19abzhfjj","P48 - ZTF-Cam","P200 - DBSP","1","1","","18.75","g-ZTF","2019-09-17 09:05:17.000","ZTF_AMPEL_NEW","","2019TNSTR1872....1N","2020TNSCR.601....1D",""
"45143","AT 2019qiz","04:46:37.880","-10:13:34.90","TDE","0.0151","2MASX J04463790-1013349","0.01513","ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","None","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19abzrhgq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","Keck1 - LRIS","1","1","","17.8184","r-ZTF","2019-09-19 11:59:43.000","ALeRCE","","2019TNSTR1857....1F","2019TNSCR1921....1S",""
"45127","SN 2019qij","08:21:37.457","+40:51:48.54","SN II","0.1066","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19abzrdup","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.4","r-ZTF","2019-09-19 11:41:13.000","ZTF_AMPEL_NEW","","2019TNSTR1863....1N","2020TNSCR1935....1D",""
