"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"33182","SN 2018lhw","11:50:58.094","+10:23:35.35","SN Ia","0.107","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO","ATLAS; ZTF","ZTF18adbyxua","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.77","g-ZTF","2018-12-30 12:33:22.000","ZTF_AMPEL_NEW","","2019TNSTR..19....1N","2019TNSCR..49....1R",""
"33042","SN 2018lfd","23:14:59.320","+48:45:27.79","SLSN-I","0.27","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18acxgqxq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","19.72","r-ZTF","2018-12-04 03:41:45.000","ZTF_Bot1","","2019TNSTR...6....1F","2019TNSCR..32....1F",""
"33040","SN 2018lfb","05:29:52.332","+19:50:02.66","SN Ia","0.04","","","ZTF","ZTF","ZTF","ZTF","ZTF18adasopt","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.02","g-ZTF","2018-12-28 06:57:36.000","ZTF_Bot1","","2019TNSTR...6....1F","2019TNSCR.188....1F",""
"33031","SN 2018les","03:34:18.138","+01:04:55.47","SN Ia","0.04774","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18adbntwo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.57","r-ZTF","2018-12-30 05:17:04.000","ZTF_AMPEL_NEW","","2019TNSTR...7....1N","2019TNSCR..52....1F",""
"33024","SN 2018lem","03:34:22.190","-01:35:24.11","SN Ia","0.05","","","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18adbckox","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.14","r-ZTF","2018-12-29 06:23:23.000","ZTF_AMPEL_NEW","","2019TNSTR...7....1N","2019TNSCR..29....1F",""
"33016","SN 2018lef","10:02:07.836","+19:08:23.88","SN Ia","0.09","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO","ATLAS; Pan-STARRS; ZTF","ZTF18adazeua","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.26","g-ZTF","2018-12-28 10:52:14.000","ZTF_AMPEL_NEW","","2018TNSTR2013....1N","2019TNSCR...8....1P",""
"33010","SN 2018ldz","02:46:55.522","+39:36:03.48","SN Ia","0.031182","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18adathpb","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.51","r-ZTF","2018-12-28 07:20:32.000","ZTF_AMPEL_NEW","","2018TNSTR2013....1N","2019TNSCR..52....1F",""
"33007","SN 2018ldw","11:05:47.237","+02:25:55.51","SN Ia","0.078","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO","ATLAS; Pan-STARRS; ZTF","ZTF18adbhrjs","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.28","r-ZTF","2018-12-29 11:32:02.000","ZTF_AMPEL_NEW","","2018TNSTR2013....1N","2019TNSCR...8....1P",""
"33005","SN 2018ldu","09:09:32.492","+20:24:25.13","SN II","0.02672","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO, ZTF","ATLAS; ZTF","ZTF18adazblo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.22","r-ZTF","2018-12-28 12:02:18.000","ZTF_AMPEL_NEW","","2018TNSTR2013....1N","2019TNSCR...8....1P, 2019TNSCR2767....1F",""
"33001","SN 2018ldq","09:45:30.522","+15:21:05.95","SN Ia","0.0767","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18adazgdh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.08","g-ZTF","2018-12-28 11:38:21.000","ZTF_AMPEL_NEW","","2018TNSTR2013....1N","2019TNSCR..32....1F",""
