"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"26666","SN 2018bvx","11:11:52.573","+39:36:18.11","SN Ia","0.0761","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaqkqxi","P48 - ZTF-Cam","P200 - DBSP","1","1","","18.73","r-ZTF","2018-05-05 04:27:50.000","ZTF_Bot1","","2018TNSTR.691....1F","2019TNSCR.747....1F",""
"26665","SN 2018bvw","11:52:43.621","+25:40:30.12","SN Ic-BL","0.054","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaqjovh","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.65","r-ZTF","2018-05-05 04:04:48.000","ZTF_Bot1","","2018TNSTR.691....1F","2019TNSCR.892....1F",""
"26664","SN 2018bvv","08:39:42.619","+41:00:55.34","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaqjhqz","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.58","r-ZTF","2018-05-05 03:48:57.000","ZTF_Bot1","","2018TNSTR.691....1F","2018TNSCR1071....1F",""
"26584","SN 2018bsu","16:45:32.218","+59:55:07.05","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF18aatzygk","P48 - ZTF-Cam","LDT - Deveny-LMI","1","1","","19.53","r-ZTF","2018-05-14 09:20:09.000","ZTF_Bot1","","2018TNSTR.658....1F","2019TNSCR.933....1F",""
"26571","AT 2018bsi","08:15:26.621","+45:35:31.95","TDE","0.051","","","ZTF","ZTF","ZTF","ZTF","ZTF18aahqkbt","P48 - ZTF-Cam","LDT - Deveny-LMI","1","1","","18.19","r-ZTF","2018-04-09 05:05:16.000","ZTF_Bot1","","2018TNSTR.652....1F","2020TNSCR2260....1D",""
"26274","SN 2018bjo","12:51:19.853","+21:13:48.54","SN IIP","0.0232","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aakctzv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.66","r-ZTF","2018-04-16 05:38:24.000","ZTF_Bot1","","2018TNSTR.618....1F","2018TNSCR1404....1F",""
"26244","SN 2018bil","11:09:50.238","+28:58:16.97","SN Ia","0.032","","","ZTF","ZTF","ePESSTO","ZTF","ZTF18aarcypa","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.89","r-ZTF","2018-05-07 04:30:43.000","ZTF_Bot1","","2018TNSTR.610....1F","2018TNSCR.685....1C",""
"26242","SN 2018bij","10:20:21.072","+29:24:45.49","SN Ia","0.0811","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aarbify","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.69","r-ZTF","2018-05-07 03:41:45.000","ZTF_Bot1","","2018TNSTR.610....1F","2018TNSCR1071....1F",""
"26229","SN 2018bhw","08:09:53.637","+35:04:38.59","SN Ia","0.06236","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaqpjja","P48 - ZTF-Cam","P200 - DBSP","1","1","","18.68","r-ZTF","2018-05-06 03:48:57.000","ZTF_Bot1","","2018TNSTR.606....1F","2019TNSCR2027....1F",""
"26197","SN 2018bgq","15:12:44.551","+40:06:35.73","SN Ia","0.0622","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaqehoc","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.91","r-ZTF","2018-05-04 06:37:26.000","ZTF_Bot1","","2018TNSTR.602....1F","2019TNSCR.892....1F",""
"26182","SN 2018bgb","12:29:17.592","+06:20:28.11","SN Ia","0.086","","","ZTF","ZTF","ePESSTO","ZTF","ZTF18aaphzut","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.76","r-ZTF","2018-05-05 04:03:21.000","ZTF_Bot1","","2018TNSTR.594....1F","2018TNSCR.620....1M",""
"26181","SN 2018bga","14:56:20.238","+21:03:44.65","SN IIn","0.0453","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18aakrnvd","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","20.07","r-ZTF","2018-04-18 07:04:48.000","ZTF_Bot1","","2018TNSTR.594....1F","2019TNSCR.702....1F",""
"26178","SN 2018bfx","13:18:06.628","+27:52:24.22","SN Ia","0.0746","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aajpjdi","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","LT - SPRAT","1","1","","20.04","r-ZTF","2018-04-14 07:24:57.000","ZTF_Bot1","","2018TNSTR.594....1F","2018TNSCR.596....1F, 2020TNSCR2288....1P",""
"26057","SN 2018bbk","07:52:26.950","+16:29:38.50","SN II","0.038","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaewugy","P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.7","r-ZTF","2018-03-05 03:36:00.000","ZTF_Bot1","","2018TNSTR.543....1F","2018TNSCR.549....1G",""
"26045","SN 2018bba","10:38:03.990","+45:15:23.90","SN Ia","0.121","","","ZTF","ZTF","ZTF","ZTF","ZTF18aahqavd","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.3","r-ZTF","2018-04-10 06:14:24.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
"26044","SN 2018baz","16:24:13.390","+25:16:19.40","SN Ia-91bg-like","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaiajvb","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.6","r-ZTF","2018-03-21 09:50:24.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
"26043","SN 2018bay","17:44:08.860","+39:21:19.20","SN Ia","0.04","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aaimxdx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.6","r-ZTF","2018-04-10 09:07:12.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
"26042","SN 2018bax","16:04:35.880","+71:28:31.80","SN Ia","0.116","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaitowa","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.2","r-ZTF","2018-04-11 06:43:12.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
"26041","SN 2018baw","17:26:33.990","+34:22:24.80","SN Ia","0.062","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaibibr","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.1","r-ZTF","2018-03-21 10:48:00.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
"26040","SN 2018bav","16:47:25.530","+25:41:06.30","SN Ia","0.114","","","ZTF","ZTF","ZTF","ZTF","ZTF18aagrgao","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.7","r-ZTF","2018-03-21 09:21:36.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
"26039","SN 2018bau","11:46:11.960","+09:21:18.10","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aahfxnn","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19","r-ZTF","2018-04-06 05:31:12.000","ZTF_Bot1","","2018TNSTR.539....1L","2018TNSCR.540....1L",""
