"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"29562","SN 2018gcj","00:24:01.417","-01:13:24.16","SN Ic","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18absliyc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.77","r-ZTF","2018-09-03 08:32:38.000","ZTF_Bot1","","2018TNSTR1347....1F","2018TNSCR1359....1F, 2020TNSCR1756....1D",""
"29488","SN 2018fzn","19:49:56.909","+59:35:34.18","SN IIb","0.0375","","","ZTF","ZTF","ZTF","ZTF","ZTF18abojpnr","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.08","r-ZTF","2018-08-29 07:13:26.000","ZTF_Bot1","","2018TNSTR1338....1F","2018TNSCR1404....1F",""
"29393","SN 2018fvw","21:02:20.233","+19:57:46.25","SN Ia","0.04","","","ZTF","ZTF","None","ZTF","ZTF18absnqyo","P48 - ZTF-Cam","Lick-3m - KAST","1","1","","19.94","g-ZTF","2018-09-03 06:02:52.000","ZTF_Bot1","","2018TNSTR1321....1F","2018TNSCR1395....1D",""
"29391","SN 2018fvu","20:03:35.792","+66:13:46.48","SN II","0.03","","","ZTF","ZTF","ZTF","ZTF","ZTF18absbgqd","P48 - ZTF-Cam","P60 - SEDM","1","1","","17.96","r-ZTF","2018-08-31 06:28:48.000","ZTF_Bot1","","2018TNSTR1321....1F","2018TNSCR1324....1F",""
"29365","SN 2018fuu","23:24:56.604","+09:25:52.68","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF18absgnio","P48 - ZTF-Cam","P60 - SEDM","1","1","","17.81","g-ZTF","2018-09-01 06:20:09.000","ZTF_Bot1","","2018TNSTR1314....1F","2018TNSCR1316....1F",""
"29363","SN 2018fus","21:02:31.290","-05:37:30.04","SN II","0.025","","","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, ePESSTO","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18abskoyh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","17.36","r-ZTF","2018-09-02 06:54:43.000","ZTF_Bot1","","2018TNSTR1314....1F","2018TNSCR1316....1F, 2018TNSCR2142....1G",""
"29343","SN 2018fty","02:26:47.304","-09:04:02.32","SN Ia","0.0543","","","ZTF","ZTF","ZTF","ZTF","ZTF18abshmro","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.73","r-ZTF","2018-09-01 10:32:09.000","ZTF_Bot1","","2018TNSTR1305....1F","2018TNSCR1519....1F",""
"29339","SN 2018ftu","01:34:41.547","-05:38:05.25","SN Ia","0.062556","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abshtdj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.98","g-ZTF","2018-09-01 11:25:26.000","ZTF_Bot1","","2018TNSTR1305....1F","2018TNSCR1308....1F",""
"29338","SN 2018ftt","17:36:27.050","+22:29:25.96","SN Ia","0.056","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrzeym","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.07","g-ZTF","2018-08-31 03:36:00.000","ZTF_Bot1","","2018TNSTR1305....1F","2018TNSCR1376....1F",""
"29312","SN 2018fst","01:19:32.288","-18:10:24.46","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF18aboebsg","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.85","g-ZTF","2018-08-21 10:14:52.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1519....1F",""
"29311","SN 2018fss","03:06:26.805","+41:12:49.79","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrytwr","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8","g-ZTF","2018-08-30 10:40:48.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1519....1F",""
"29310","SN 2018fsr","07:49:07.338","+32:58:50.22","SN Ia","0.02766","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrzbyt","P48 - ZTF-Cam","","1","1","","18.37","r-ZTF","2018-08-30 12:20:09.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1810....1F",""
"29309","SN 2018fsq","07:17:49.861","+18:27:51.76","SN Ia","0.043","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF18abrzcgl","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","17.45","r-ZTF","2018-08-30 12:21:36.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1519....1F",""
"29308","SN 2018fsp","07:52:21.538","+49:02:06.00","SN II","0.0183","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrzbum","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.28","r-ZTF","2018-08-30 12:18:43.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1443....1F",""
"29307","SN 2018fso","16:52:44.166","+70:05:17.65","SN IIP","0.05","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abrlljc","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.75","r-ZTF","2018-08-30 06:47:31.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1349....1F",""
"29306","SN 2018fsn","08:08:31.594","+41:31:07.86","SN II","0.03","","","ZTF","ZTF","ZTF","ZTF","ZTF18abscyji","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.28","r-ZTF","2018-08-31 12:21:36.000","ZTF_Bot1","","2018TNSTR1295....1F","2018TNSCR1308....1F",""
