"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"66922","SN 2020txg","01:02:28.857","-12:47:59.99","SN Ia","0.06","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acbeanu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.96","r-ZTF","2020-09-21 08:24:11.232","ZTF_AMPEL_COMPLETE","","2020TNSTR2900....1N","2020TNSCR2954....1D",""
"66903","SN 2020twp","22:18:35.423","+05:20:01.28","SN Ic","0.074","SDSS J221835.28+052003.7","0.193","ALeRCE, ZTF, YSE, ATLAS, Pan-STARRS","ZTF, Pan-STARRS, ATLAS","UCSC","ATLAS; Pan-STARRS; ZTF","ZTF20accbsxa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Keck1 - LRIS","1","1","","20.5632","g-ZTF","2020-09-18 07:46:16.000","ALeRCE","","2020TNSTR2874....1F","2020TNSCR3121....1S",""
"66898","SN 2020twk","23:29:13.482","-02:05:42.05","SN II","0.025","SDSS J232913.42-020543.5","0.028","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20accdijx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.3627","r-ZTF","2020-09-21 07:06:45.996","ALeRCE","","2020TNSTR2874....1F","2020TNSCR3022....1P",""
"66863","SN 2020tvd","19:04:10.998","+29:26:47.30","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF20abzgfhl","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.96","g-ZTF","2020-09-15 04:09:07.200","ZTF_Bot1","","2020TNSTR2881....1F","2020TNSCR2915....1Y",""
"66845","SN 2020tul","00:36:43.641","+33:06:21.01","SN Ia","0.08","SDSS J003643.60+330622.5","0.087","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS; ZTF","ZTF20acbnoqi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","UH88 - SNIFS","1","1","","20.159","g-ZTF","2020-09-20 07:08:45.004","ALeRCE","","2020TNSTR2866....1F","2021TNSCR.433....1T",""
"66840","SN 2020tug","23:59:27.881","+17:51:54.77","SN Ia","0.05","SDSS J235927.40+175153.7","","SGLF, ZTF, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","adH0cc","ATLAS; Pan-STARRS; ZTF","ZTF20acbovrt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","VLT-UT1 - FORS2","1","1","","20.665","g-ZTF","2020-09-19 08:47:06.000","Perez-Fournon","","2020TNSTR2870....1P","2020TNSCR2901....1F",""
"66839","SN 2020tuf","01:20:13.725","-00:02:40.62","SN Ia-91T-like","0.099","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20acbttnt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.73","g-ZTF","2020-09-18 08:06:52.704","ZTF_AMPEL_COMPLETE","","2020TNSTR2873....1N","2020TNSCR2954....1D",""
"66835","SN 2020tub","01:06:38.991","+43:16:29.23","SN Ia","0.09","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abzpxxu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.44","g-ZTF","2020-09-15 08:44:38.112","ZTF_AMPEL_COMPLETE","","2020TNSTR2873....1N","2020TNSCR3192....1D",""
"66828","SN 2020ttu","02:47:12.111","+41:24:35.67","SN II","0.05","","","SGLF, ZTF","ZTF","ZTF","ZTF","ZTF20acaiztt","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.94","g-ZTF","2020-09-17 08:29:07.000","Perez-Fournon","","2020TNSTR2869....1M","2020TNSCR3123....1M, 2020TNSCR3122....1D",""
"66822","SN 2020tto","07:11:26.462","+62:23:46.16","SN Ia","0.09","WISEA J071126.06+622345.7","","ALeRCE, ZTF","ZTF","ZTF","ZTF","ZTF20acberfr","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.5251","r-ZTF","2020-09-16 11:56:55.000","ALeRCE","","2020TNSTR2856....1F","2020TNSCR3051....1D",""
