"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"35701","SN 2019cnx","13:00:29.295","+00:35:52.89","SN Ia","0.079119","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aanwwlo","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.94","g-ZTF","2019-03-31 07:00:33.000","ZTF_AMPEL_NEW","","2019TNSTR.469....1N","2019TNSCR.526....1F",""
"35684","SN 2019cng","17:12:08.818","+55:18:24.55","SN Ia","0.125","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aanmdsr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.33","r-ZTF","2019-03-25 12:21:56.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.590....1F",""
"35679","SN 2019cnb","16:23:55.461","+53:24:12.43","SN Ia","0.06","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aanircs","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.69","r-ZTF","2019-03-25 12:44:34.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.498....1F",""
"35677","SN 2019cmz","14:46:51.206","+37:47:24.29","SN Ia","0.078","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","SCAT, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aansyyn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, UH88 - SNIFS","1","1","","18.99","g-ZTF","2019-03-30 09:17:32.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.514....1T, 2019TNSCR2789....1F",""
"35676","SN 2019cmy","15:08:50.841","+40:42:49.40","SN II","0.0314","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aanpcep","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.14","g-ZTF","2019-03-30 08:11:42.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.490....1F",""
"35675","SN 2019cmx","16:55:00.577","+58:55:22.76","SN Ia","0.092","","","ZTF","ZTF","ZTF","ZTF","ZTF19aanirdx","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.41","g-ZTF","2019-03-25 12:22:37.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.551....1F",""
"35673","SN 2019cmv","18:57:52.992","+45:35:24.03","SLSN-II","0.097","","","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aalbrgu","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","17.94","r-ZTF","2019-03-25 12:16:19.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.590....1F",""
"35671","SN 2019cmt","15:11:21.244","+11:23:38.87","SN Ia","0.045","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19aanmclt","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.53","g-ZTF","2019-03-26 09:34:10.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.498....1F",""
"35661","SN 2019cmj","10:24:49.700","+44:02:06.50","SN Ia","0.04529","","","ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF19aanramr","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.47","r-ZTF","2019-03-30 04:55:05.000","ZTF_AMPEL_NEW","","2019TNSTR.464....1N","2019TNSCR.490....1F",""
"35620","SN 2019ckw","15:30:10.873","-00:53:42.68","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","SCAT","ATLAS; ZTF","ZTF19aamuxso","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","20.39","g-ZTF","2019-03-15 11:01:44.000","ZTF_AMPEL_COMPLETE","","2019TNSTR.454....1N","2022TNSCR3431....1T",""
"35588","SN 2019cjq","16:17:27.520","+00:59:12.19","SN Ia","0.06","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","SCAT","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aanmeyw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.66","r-ZTF","2019-03-26 10:00:52.000","ZTF_AMPEL_NEW","","2019TNSTR.444....1N","2019TNSCR.488....1T",""
"35561","SN 2019cir","16:13:42.264","+47:03:13.51","SN Ia","0.08773","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aamvmer","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.96","g-ZTF","2019-03-18 12:23:56.000","ZTF_AMPEL_COMPLETE","","2019TNSTR.444....1N","2019TNSCR.551....1F",""
"35537","SN 2019cht","15:01:05.546","+50:39:22.25","SN IIn","0.125","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aalbfga","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.33","r-ZTF","2019-03-18 09:19:11.000","ZTF_AMPEL_COMPLETE","","2019TNSTR.444....1N","2020TNSCR2637....1Y",""
"35496","SN 2019cgj","10:50:40.698","+16:15:37.19","SN Ia","0.0846","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18acerdie","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.02","r-ZTF","2019-03-17 07:59:37.000","ZTF_AMPEL_COMPLETE","","2019TNSTR.444....1N","2019TNSCR.747....1F",""
"35441","SN 2019cex","10:04:15.554","-08:02:11.72","SN Ia","0.05","","","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aanjlwx","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","17.95","g-ZTF","2019-03-26 05:06:25.000","ZTF_AMPEL_NEW","","2019TNSTR.444....1N","2019TNSCR.498....1F",""
"35440","SN 2019cew","10:15:05.992","-18:43:09.69","SN Ia","0.07","","","ZTF, ATLAS","ZTF, ATLAS","SCAT, ZTF","ATLAS; ZTF","ZTF19aanjjhk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM, UH88 - SNIFS","1","1","","18.7","g-ZTF","2019-03-26 05:02:23.000","ZTF_AMPEL_NEW","","2019TNSTR.444....1N","2019TNSCR.470....1D, 2019TNSCR2788....1F",""
"35439","SN 2019cev","10:13:59.823","-19:35:23.99","SN Ia","0.095","","","ZTF","ZTF","ZTF","ZTF","ZTF19aanjjgr","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5","g-ZTF","2019-03-26 05:02:23.000","ZTF_AMPEL_NEW","","2019TNSTR.444....1N","2019TNSCR.590....1F",""
"35437","SN 2019cet","14:00:07.111","+16:42:09.40","SN Ia","0.083","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aanhlzn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.95","g-ZTF","2019-03-20 07:35:02.000","ZTF_Bot1","","2019TNSTR.443....1F","2019TNSCR.551....1F",""
"35436","SN 2019ces","08:30:30.112","+15:48:42.84","SN Ia","0.0428","","","ZTF","ZTF","ZTF","ZTF","ZTF19aanejfr","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.29","g-ZTF","2019-03-19 05:32:38.000","ZTF_Bot1","","2019TNSTR.443....1F","2019TNSCR.446....1F",""
"35434","SN 2019ceq","13:11:53.061","+38:52:08.36","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aamooex","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.69","r-ZTF","2019-03-17 06:51:50.000","ZTF_Bot1","","2019TNSTR.443....1F","2019TNSCR.551....1F",""
"35431","SN 2019cen","11:36:30.256","+58:53:57.38","SN Ia","0.1","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aamsnhu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.55","g-ZTF","2019-03-17 07:49:26.000","ZTF_Bot1","","2019TNSTR.443....1F","2019TNSCR.498....1F",""
"35430","SN 2019cem","13:16:36.304","+35:30:57.78","SN II","0.04468","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aamtwiz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.75","g-ZTF","2019-03-25 06:38:52.000","ZTF_Bot1","","2019TNSTR.443....1F","2019TNSCR.446....1F",""
