"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"52501","SN 2020aei","12:05:46.320","+54:23:21.96","SN Ia","0.05065","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aaflaug","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.12","g-ZTF","2020-01-18 09:54:38.000","ZTF_AMPEL_NEW","","2020TNSTR.177....1N","2020TNSCR.242....1D",""
"52490","SN 2020ady","09:43:56.701","+49:52:13.97","SN Ia","0.064","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aafrihv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.89","r-ZTF","2020-01-15 08:16:15.000","ZTF_AMPEL_COMPLETE","","2020TNSTR.177....1N","2020TNSCR.286....1D",""
"52488","SN 2020adw","10:53:24.720","+75:56:20.51","SN Ia","0.065","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF19abeizmo","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.67","g-ZTF","2020-01-16 09:50:07.000","ZTF_AMPEL_NEW","","2020TNSTR.177....1N","2020TNSCR.412....1D",""
"52487","SN 2020adv","08:29:47.597","+33:54:22.59","SN Ia","0.062","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF17aadlxmv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.8","r-ZTF","2020-01-15 08:26:07.000","ZTF_AMPEL_NEW","","2020TNSTR.177....1N","2020TNSCR.332....1D",""
"52431","SN 2020abu","10:30:49.217","+19:43:31.72","SN Ia","0.088227","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aafrjqw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.37","g-ZTF","2020-01-07 11:35:31.000","ZTF_Bot1","","2020TNSTR.165....1F","2020TNSCR.332....1D",""
"52412","SN 2020abf","09:18:05.955","-15:48:44.95","SN Ic","0.017","WISEA J091805.83-154841.8","0.016064","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS; ZTF","ZTF20aagewqr","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.1417","r-ZTF","2020-01-16 07:36:19.000","ALeRCE","","2020TNSTR.153....1F","2020TNSCR.223....1I",""
"52398","SN 2020aar","02:09:37.278","+15:17:45.08","SN Ia","0.05","SDSS J020936.89+151745.8","0.055","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aafvzhu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1666","g-ZTF","2020-01-16 03:22:39.000","ALeRCE","","2020TNSTR.153....1F","2020TNSCR.262....1D",""
"52393","SN 2020aan","17:12:49.000","+79:03:41.62","SN Ia","0.086","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aaghpdc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.34","g-ZTF","2020-01-16 11:13:58.000","ZTF_AMPEL_NEW","","2020TNSTR.158....1N","2020TNSCR.347....1D",""
"52388","SN 2020aai","10:11:57.903","-01:57:06.10","SN Ia","0.045","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+, ZTF","ATLAS; Pan-STARRS; ZTF","ZTF20aagfjlj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.54","r-ZTF","2020-01-16 08:02:43.000","ZTF_AMPEL_NEW","","2020TNSTR.158....1N","2020TNSCR.240....1B, 2020TNSCR1484....1D",""
"52379","SN 2020zz","08:34:39.822","+38:21:45.93","SN Ia","0.04","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF20aafjjqj","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.9476","r-ZTF","2020-01-14 07:55:55.000","ZTF_CLU_PUBLIC","","2020TNSTR.159....1D","2020TNSCR.332....1D",""
"52377","SN 2020zx","14:43:49.789","+41:13:43.99","SN II","0.033","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","UCSC","ATLAS; Pan-STARRS; ZTF","ZTF20aaflcny","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Keck1 - LRIS","1","1","","19.4076","g-ZTF","2020-01-15 10:52:53.000","ZTF_CLU_PUBLIC","","2020TNSTR.159....1D","2020TNSCR.305....1S",""
"52374","SN 2020zu","05:32:24.832","-27:24:38.15","SN Ia","0.07","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aafxftu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.02","g-ZTF","2020-01-16 04:32:02.000","ZTF_AMPEL_NEW","","2020TNSTR.158....1N","2020TNSCR.561....1P",""
"52372","SN 2020zs","08:27:51.336","+08:05:44.21","SN II","0.0458","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","adH0cc","ATLAS; Pan-STARRS; ZTF","ZTF20aaekbdr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","VLT-UT1 - FORS2","1","1","","19.4","g-ZTF","2020-01-16 04:58:04.000","ZTF_AMPEL_COMPLETE","","2020TNSTR.158....1N","2020TNSCR.180....1F",""
"52371","SN 2020zr","07:22:58.801","+53:59:49.58","SN Ia","0.039811","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aaffgwg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","20.14","r-ZTF","2020-01-14 05:08:38.000","ZTF_AMPEL_NEW","","2020TNSTR.158....1N","2020TNSCR.286....1D",""
