ztf_object_id,obs_num,mjd_cutoff,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_eta_e_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_reduced_chi2_magn_g,feature_linear_trend_magn_g,feature_linear_trend_sigma_magn_g,feature_linear_trend_noise_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_maximum_slope_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_period_0_magn_g,feature_period_s_to_n_0_magn_g,feature_period_1_magn_g,feature_period_s_to_n_1_magn_g,feature_period_2_magn_g,feature_period_s_to_n_2_magn_g,feature_period_3_magn_g,feature_period_s_to_n_3_magn_g,feature_period_4_magn_g,feature_period_s_to_n_4_magn_g,feature_periodogram_amplitude_magn_g,feature_periodogram_beyond_2_std_magn_g,feature_periodogram_beyond_3_std_magn_g,feature_periodogram_standard_deviation_magn_g,feature_chi2_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_eta_e_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_chi2_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,ILRT,SLSN-I,SLSN-II,SN,SNII,SNII-pec,SNIIP,SNIIb,SNIIn,SNIa-norm,SN Ia-91T-like,SNIa-91bg-like,SNIa-CSM,SNIa-Ca-rich,SNIa-pec,SN Iax[02cx-like],SNIb,SNIb-Ca-rich,SNIb/c,SNIbc,SNIbn,SNIc,SNIc-BL,SNIcn,TDE,NA,PHOT
2019ytn,4,58850.55,0.03149999999999942,0.14794330141066098,0.25,0.0,0.3526343765012144,1.32199826354068,0.06299999999999883,0.06299999999999883,0.03349999999999653,2.3686217178499476,-0.003859552798808952,0.029845805605552854,0.015203732444613443,-0.004770372077736865,0.003546332991946485,0.023749915429705785,0.05079365533497289,0.7190476239673673,0.015333333333333124,21.11975,0.010500000000002174,0.04399999999999693,0.0029821073558647564,0.0029821073558647564,0.5,0.5,13.318518518526279,2.551560003877959,3.9955555555578837,1.2368232770594985,2.497222222223677,0.18938950558025303,1.9650273224055168,-0.9411938017468178,0.0,0.0,0.6841597822754818,0.0625,0.0,0.35569913014761123,0.01571006737746122,-1.2888722677755102,0.026762847382144735,0.7389183854288767,21.123928498673678,0.15502827638170663,0.35453429716203255,1.309114453977313,-0.032057929256285735,2.4774742969567978,0.024954920248501253,0.015484864508505223,1.3462669911108938,0.7329514397992076,0.3994069993495941,0.0141759999096393,0.3884389996528625,1.5949300527572632,1.0965700149536133,1.7988899344345555e-05,3.4272401535417885e-05,3.456839840509929e-05,3.9873299598693848,16.597299575805664,0.3685770034790039,0.0052668801508843,0.3616890013217926,1.975409984588623,1.1446900367736816,4.126480052946136e-05,8.12618964118883e-05,9.456989937461913e-05,4.9385199546813965,27.59670066833496,0.2991580069065094,0.0020979798864573,0.2846699953079223,2.124380111694336,1.1029399633407593,6.0585000028368086e-05,0.0001227229950018,0.0001592979970155,5.310949802398682,16.264799118041992,0.2594279944896698,0.0095117799937725,0.247745007276535,1.9852999448776243,1.0397900342941284,7.254160300362855e-05,0.0001397779997205,0.0001866509992396,4.963250160217285,26.12820053100586,0.2501829862594604,0.0036419800017029,0.2494129985570907,1.4446200132369995,0.9573749899864196,9.28527006180957e-05,0.0001678630069363,0.0001866940001491,3.611540079116821,10.78689956665039,0.14130020141601207,0.009298324584957385,0.16469955444335938,0.2831993103027344,0.3139991760253942,0.11540031433104758,6.360869498136057,0.5601136094450321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019ytn,5,58853.423,0.03149999999999942,0.14794330141066098,0.25,0.0,0.3526343765012144,1.32199826354068,0.06299999999999883,0.06299999999999883,0.03349999999999653,2.3686217178499476,-0.003859552798808952,0.029845805605552854,0.015203732444613443,-0.004770372077736865,0.003546332991946485,0.023749915429705785,0.05079365533497289,0.7190476239673673,0.015333333333333124,21.11975,0.010500000000002174,0.04399999999999693,0.0029821073558647564,0.0029821073558647564,0.5,0.5,13.318518518526279,2.551560003877959,3.9955555555578837,1.2368232770594985,2.497222222223677,0.18938950558025303,1.9650273224055168,-0.9411938017468178,0.0,0.0,0.6841597822754818,0.0625,0.0,0.35569913014761123,0.01571006737746122,-1.2888722677755102,0.026762847382144735,0.7389183854288767,21.123928498673678,0.15502827638170663,0.35453429716203255,1.309114453977313,-0.032057929256285735,2.4774742969567978,0.024954920248501253,0.015484864508505223,1.3462669911108938,0.7329514397992076,0.3994069993495941,0.0141759999096393,0.3884389996528625,1.5949300527572632,1.0965700149536133,1.7988899344345555e-05,3.4272401535417885e-05,3.456839840509929e-05,3.9873299598693848,16.597299575805664,0.3685770034790039,0.0052668801508843,0.3616890013217926,1.975409984588623,1.1446900367736816,4.126480052946136e-05,8.12618964118883e-05,9.456989937461913e-05,4.9385199546813965,27.59670066833496,0.2991580069065094,0.0020979798864573,0.2846699953079223,2.124380111694336,1.1029399633407593,6.0585000028368086e-05,0.0001227229950018,0.0001592979970155,5.310949802398682,16.264799118041992,0.2594279944896698,0.0095117799937725,0.247745007276535,1.9852999448776243,1.0397900342941284,7.254160300362855e-05,0.0001397779997205,0.0001866509992396,4.963250160217285,26.12820053100586,0.2501829862594604,0.0036419800017029,0.2494129985570907,1.4446200132369995,0.9573749899864196,9.28527006180957e-05,0.0001678630069363,0.0001866940001491,3.611540079116821,10.78689956665039,0.14130020141601207,0.009298324584957385,0.16469955444335938,0.2831993103027344,0.3139991760253942,0.11540031433104758,6.360869498136057,0.5601136094450321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
