ztf_object_id,obs_num,mjd_cutoff,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_r,feature_cusum_magn_r,feature_eta_e_magn_r,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_r,feature_linear_fit_reduced_chi2_magn_r,feature_linear_trend_magn_r,feature_linear_trend_sigma_magn_r,feature_linear_trend_noise_magn_r,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_r,feature_maximum_slope_magn_r,feature_mean_magn_r,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_r,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_r,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_r,feature_period_0_magn_r,feature_period_s_to_n_0_magn_r,feature_period_1_magn_r,feature_period_s_to_n_1_magn_r,feature_period_2_magn_r,feature_period_s_to_n_2_magn_r,feature_period_3_magn_r,feature_period_s_to_n_3_magn_r,feature_period_4_magn_r,feature_period_s_to_n_4_magn_r,feature_periodogram_amplitude_magn_r,feature_periodogram_beyond_2_std_magn_r,feature_periodogram_beyond_3_std_magn_r,feature_periodogram_standard_deviation_magn_r,feature_chi2_magn_r,feature_skew_magn_r,feature_standard_deviation_magn_r,feature_stetson_k_magn_r,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_r,feature_cusum_flux_r,feature_eta_e_flux_r,feature_excess_variance_flux_r,feature_kurtosis_flux_r,feature_mean_variance_flux_r,feature_chi2_flux_r,feature_skew_flux_r,feature_stetson_k_flux_r,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_eta_e_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_reduced_chi2_magn_g,feature_linear_trend_magn_g,feature_linear_trend_sigma_magn_g,feature_linear_trend_noise_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_maximum_slope_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_period_0_magn_g,feature_period_s_to_n_0_magn_g,feature_period_1_magn_g,feature_period_s_to_n_1_magn_g,feature_period_2_magn_g,feature_period_s_to_n_2_magn_g,feature_period_3_magn_g,feature_period_s_to_n_3_magn_g,feature_period_4_magn_g,feature_period_s_to_n_4_magn_g,feature_periodogram_amplitude_magn_g,feature_periodogram_beyond_2_std_magn_g,feature_periodogram_beyond_3_std_magn_g,feature_periodogram_standard_deviation_magn_g,feature_chi2_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_eta_e_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_chi2_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,ILRT,SLSN-I,SLSN-II,SN,SNII,SNII-pec,SNIIP,SNIIb,SNIIn,SNIa-norm,SN Ia-91T-like,SNIa-91bg-like,SNIa-CSM,SNIa-Ca-rich,SNIa-pec,SN Iax[02cx-like],SNIb,SNIb-Ca-rich,SNIb/c,SNIbc,SNIbn,SNIc,SNIc-BL,SNIcn,TDE,NA,PHOT
2020odq,4,59036.376,0.541500000000001,0.139778899932542,0.25,0.0,0.3964686717302841,1.5808323193347658,1.083000000000002,1.083000000000002,0.8134999999999977,-1.7417963893117943,-0.17065224408517923,0.05304212883392551,2.7167115361254863,-0.16756968135452646,0.07463151619878725,0.334827813994175,0.4018467579962244,0.8506925425811274,0.47146866230304,20.432249999999996,0.2895000000000003,0.7760000000000034,0.05331036180162452,0.05331036180162452,0.0,0.0,11.266666666654471,2.116074829311347,4.150877192977963,1.744625181408507,1.3597701149410568,-0.07325439069485129,1.7924242424223022,-0.10491731030989676,2.3196078431347438,-0.22145571610513004,0.7012826915476019,0.03125,0.0,0.37159638985028687,5.261472821330696,0.7617686560786124,0.5129661294861493,0.9542456436476412,20.35796619885891,0.14171504593177955,0.4139102412058684,1.271634241003341,0.13447548397737827,-3.5833427963881075,0.41853052635450266,5.516017399340092,-0.4114932014926493,0.8532793442548714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,5,59036.57,0.541500000000001,0.21717499342107285,0.2,0.0,0.37545203818124456,9.730129718419818,1.083000000000002,1.083000000000002,0.6787500000000009,0.02371344283995569,-0.0648756151550584,0.03349978903589819,4.01637722805909,-0.11501355466213396,0.06471608586003438,0.3585588228080828,0.2511542012927069,0.7511542012927019,1.7268041236833667,20.4214,0.33500000000000085,0.713000000000001,0.053145549121601826,0.053145549121601826,0.2,0.2,9.545312499994907,2.23908781812952,4.242361111108847,1.754484471508731,1.2942796610162586,0.9619470569418839,1.7758720930223084,0.19259364059265313,2.314015151513917,0.10429715504781341,0.8336187551259717,0.03125,0.0,0.40287794445387853,3.949885605296126,0.8509563180944381,0.4449036974447399,0.8645507575386899,20.36504478358594,0.19243424242450421,0.3880460169536934,15.355780628622627,0.0972385356218885,-1.4667081183483797,0.3646057673366181,4.492252756950065,-0.32172220855953115,0.8803218407853388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,6,59039.459,0.541500000000001,0.29047632454848477,0.16666666666666666,0.0,0.362210183915391,13.361254179615347,1.083000000000002,1.0290998069047959,0.5440000000000005,0.9938376242866109,-0.046467568860091575,0.027452361315225604,3.2421070832224874,-0.0686559448678789,0.047240004514193454,0.3619319307528711,0.10009233949366919,0.6516159690318009,1.7268041236833667,20.404166666666665,0.27200000000000024,0.7430000000000021,0.05322390406919609,0.050574985595871626,0.3333333333333333,0.3333333333333333,13.496999999999389,1.6224144666613962,3.85628571428554,1.4693352056363576,7.1983999999996735,0.714254505394787,2.3473043478259807,-0.16251224487117144,0.0,0.0,0.9839743953709522,0.015625,0.0,0.4207327150763851,3.166706596974099,1.030768172060411,0.40016667360821934,0.8096339866319843,20.36066379058642,0.21163512263670545,0.3560265973494181,21.28434166505261,0.06710245112060957,-0.4953081848063796,0.32456680302511237,3.697976209647814,-0.4007967322190842,0.8576688287138816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,7,59042.389,0.541500000000001,0.3803168036235086,0.2857142857142857,0.0,0.35347853148280284,15.840715534130393,1.083000000000002,0.9751998562216784,0.4430000000000014,1.7545142510339966,-0.02872495211967011,0.0178198765301764,2.7380616794402806,-0.04654865942697059,0.03257360311097587,0.3421366538156041,0.09048940072099465,0.552077518715861,1.7268041236833667,20.38042857142857,0.26899999999999835,0.7729999999999997,0.053302490402598775,0.04799684300726835,0.14285714285714285,0.42857142857142855,8.697499999999915,2.0001005785500667,4.489032258064472,1.427303500012461,1.1132799999999892,1.1998686036782265,17.39499999999983,1.1578702513804986,3.478999999999966,1.1287068166087415,1.060793398757144,0.015625,0.0078125,0.40135624184196433,2.7147879618850648,1.2572013204652641,0.3706601575310635,0.8026502387890131,20.340257948129363,0.22096946781799953,0.34580833985332204,25.506300351769802,0.05096234359452778,0.1347916405488263,0.2945308360214344,3.3724412187315944,-0.6024768504608424,0.8519403950079715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,8,59045.356,0.541500000000001,0.3193199020840968,0.5,0.0,0.3988160221061151,14.318457501687483,1.083000000000002,1.015199963152412,0.602999999999998,-0.6907097299933875,0.007978545996362317,0.013607427364512608,3.9777025198226728,-0.003985552779479785,0.030354815143969843,0.41982246577194593,0.13545709699804914,0.7444136890127789,1.7268041236833667,20.445375,0.27200000000000024,0.7430000000000021,0.05322390406919609,0.04989187945510183,0.25,0.25,18.91428571428165,2.3135756843880317,7.401242236023254,2.213935140982383,3.6218844984794645,2.073627450202613,4.86367346938671,1.878004655234876,1.6212244897955699,0.6259176023801634,0.9665790476301657,0.0546875,0.0,0.5274321190288163,3.458572410524679,0.6647723575306286,0.389238060648163,0.849377982545953,20.405130607920572,0.2211217429177684,0.39221267203023913,23.028191095425885,0.06942200920703663,-1.1058959500182182,0.3250222964800529,3.769493043433389,-0.2004311221099175,0.8987682238694843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,9,59046.426,0.541500000000001,0.4301477910203728,0.3333333333333333,0.0,0.31345453087443975,13.425679427105166,1.083000000000002,0.9925998894572245,0.5547500000000021,-0.35157705972080766,-0.01228406153759323,0.009135226711050838,3.9861330741383534,-0.01252025647260817,0.02411990427675017,0.3972683697641362,0.11634348502119497,0.6796861339914273,1.7268041236833667,20.410666666666668,0.26899999999999835,0.7729999999999997,0.053302490402598775,0.048853228145350154,0.1111111111111111,0.3333333333333333,3.5216911764698176,2.3876189876906757,4.72648026315686,2.2887505081357578,6.652083333331878,1.8545855457486091,13.815865384612362,1.1169322107655795,2.1381696428566754,1.0064511873134143,1.0008301022925459,0.046875,0.0,0.5451986730282555,3.7138908374186044,0.8734933616395102,0.37869512803837363,0.8296222689905223,20.32320292070524,0.25611051778572946,0.30634353600034253,20.46301868913661,0.06284363682112572,-0.9802909463344456,0.30752598412908777,4.626646912303679,-0.44856384131139954,0.8733666562688371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,10,59047.458,0.541500000000001,0.4301477910203728,0.3333333333333333,0.0,0.31345453087443975,13.425679427105166,1.083000000000002,0.9925998894572245,0.5547500000000021,-0.35157705972080766,-0.01228406153759323,0.009135226711050838,3.9861330741383534,-0.01252025647260817,0.02411990427675017,0.3972683697641362,0.11634348502119497,0.6796861339914273,1.7268041236833667,20.410666666666668,0.26899999999999835,0.7729999999999997,0.053302490402598775,0.048853228145350154,0.1111111111111111,0.3333333333333333,3.5216911764698176,2.3876189876906757,4.72648026315686,2.2887505081357578,6.652083333331878,1.8545855457486091,13.815865384612362,1.1169322107655795,2.1381696428566754,1.0064511873134143,1.0008301022925459,0.046875,0.0,0.5451986730282555,3.7138908374186044,0.8734933616395102,0.37869512803837363,0.8296222689905223,20.32320292070524,0.25611051778572946,0.30634353600034253,20.46301868913661,0.06284363682112572,-0.9802909463344456,0.30752598412908777,4.626646912303679,-0.44856384131139954,0.8733666562688371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,11,59048.402,0.541500000000001,0.3352187589612901,0.4,0.0,0.3139625766956843,13.39015215961029,1.083000000000002,0.9699999999999989,0.4540000000000006,-0.24807350212040724,-0.002706935085011226,0.00783502451551766,4.0074809734465635,-0.00622951789914572,0.019703347543812123,0.3783779613666328,0.16158818097876307,0.6052631578947324,1.7268041236833667,20.4224,0.2270000000000003,0.7430000000000021,0.05322390406919609,0.04767053273048943,0.2,0.2,3.6244444444442205,2.5599896523640004,4.6359173126612125,2.394537209112832,15.334188034187088,1.1849666577383666,6.644814814814405,1.1316561240687895,7.119444444444005,1.1154791312665921,1.0246664633027975,0.0625,0.0,0.5305770429568786,3.5754680252409994,0.7685725523398734,0.3589599791991676,0.8512078136265795,20.357340539035917,0.19050114994294773,0.3136524900587554,20.097745641817994,0.058455357144746964,-0.9187267195854592,0.297936190316822,4.136833822763603,-0.2760015864435381,0.8528706867334195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,12,59049.49,0.541500000000001,0.4044952467292965,0.36363636363636365,0.0,0.288399203153904,12.22152035198979,1.083000000000002,0.9473999263048185,0.41300000000000026,0.14314772119480956,-0.0028781834228070557,0.007015413590960621,3.5624730188949414,-0.006823705356776031,0.016491700752718243,0.35683366799971983,0.07744709568424239,0.5364375059950599,1.7268041236833667,20.413818181818183,0.1999999999999993,0.7630000000000017,0.05272038386227921,0.04660566343490843,0.2727272727272727,0.36363636363636365,3.547779661016016,2.7330037948641386,4.651533333332109,1.65579119300709,14.951357142853208,1.4186445073058784,7.217896551722239,1.3323386969374806,6.752225806449836,1.167121934180739,1.2715608457605723,0.046875,0.0078125,0.5583380269775918,3.223057509847922,0.8734407697242668,0.3417267382520188,0.8222190999378504,20.35320830806693,0.2085721180926398,0.2941436624675737,18.394256528258627,0.050906921219683286,-0.6085909370137754,0.28185570367005397,3.8456842874222823,-0.33258308184343105,0.8510594794046914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020odq,13,59051.407,0.541500000000001,0.28134302830001817,0.3333333333333333,0.0,0.2968250870370856,11.748046642699846,1.083000000000002,0.9247998526096346,0.4410000000000025,-0.19578988424806587,0.002541814106489605,0.006491885713912768,3.6216480513543523,-0.000942909891396193,0.014439902596520612,0.35007786286224785,0.1527725879541641,0.5331951338879286,1.7268041236833667,20.434833333333334,0.2270000000000003,0.7379999999999995,0.05210042383456107,0.04543801172356088,0.25,0.25,3.515412587411962,3.0103460950334857,7.140681818180549,1.9141457123804653,4.9674308300386425,1.144691140434001,22.850181818177756,0.9559494875595882,4.480427807485834,0.7412405527322424,1.1087921422456788,0.0390625,0.0078125,0.5076926372433159,3.3063438012398363,0.6561203895357719,0.3338573003091248,0.8457101555464365,20.380045736460893,0.1660285700029659,0.30381411124011215,17.37040111967739,0.051988620151902226,-0.7936332234514634,0.2830813530812882,3.683502154650014,-0.12207676358172648,0.8621686492452295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3085500001907348,0.0575787983834743,0.3102380037307739,1.845420002937317,1.0789200067520142,4.836919833905995e-05,8.830839942675084e-05,0.0001009319967124,4.613540172576904,13.61750030517578,0.2505109906196594,0.038603201508522,0.2537089884281158,1.8315999507904053,1.0419299602508545,7.662610005354509e-05,0.0001345570053672,0.0001616189983906,4.5789899826049805,10.018099784851074,0.2306579947471618,0.0359143987298011,0.2342929989099502,2.028150081634521,1.0336699485778809,0.0001085420008166,0.000206562996027,0.0002575870021246,5.070370197296143,17.760499954223633,0.2159570008516311,0.0349255986511707,0.2127110064029693,1.775089979171753,0.9874500036239624,0.0001178419988718,0.0002333680022275,0.0002854590129572,4.437719821929932,21.60280036926269,0.1727959960699081,0.021960200741887,0.1652880012989044,1.4692100286483765,0.9350469708442688,0.000139505995321,0.0002548189950175,0.0003074409905821,3.673029899597168,16.94890022277832,0.13249969482421875,0.14509963989257812,0.19890022277832387,0.2397003173828125,0.21879959106445312,0.20380020141601562,40.07457821028423,0.37120059722618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
