ztf_object_id,obs_num,mjd_cutoff,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_eta_e_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_reduced_chi2_magn_g,feature_linear_trend_magn_g,feature_linear_trend_sigma_magn_g,feature_linear_trend_noise_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_maximum_slope_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_period_0_magn_g,feature_period_s_to_n_0_magn_g,feature_period_1_magn_g,feature_period_s_to_n_1_magn_g,feature_period_2_magn_g,feature_period_s_to_n_2_magn_g,feature_period_3_magn_g,feature_period_s_to_n_3_magn_g,feature_period_4_magn_g,feature_period_s_to_n_4_magn_g,feature_periodogram_amplitude_magn_g,feature_periodogram_beyond_2_std_magn_g,feature_periodogram_beyond_3_std_magn_g,feature_periodogram_standard_deviation_magn_g,feature_chi2_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_eta_e_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_chi2_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_r,feature_cusum_magn_r,feature_eta_e_magn_r,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_r,feature_linear_fit_reduced_chi2_magn_r,feature_linear_trend_magn_r,feature_linear_trend_sigma_magn_r,feature_linear_trend_noise_magn_r,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_r,feature_maximum_slope_magn_r,feature_mean_magn_r,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_r,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_r,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_r,feature_period_0_magn_r,feature_period_s_to_n_0_magn_r,feature_period_1_magn_r,feature_period_s_to_n_1_magn_r,feature_period_2_magn_r,feature_period_s_to_n_2_magn_r,feature_period_3_magn_r,feature_period_s_to_n_3_magn_r,feature_period_4_magn_r,feature_period_s_to_n_4_magn_r,feature_periodogram_amplitude_magn_r,feature_periodogram_beyond_2_std_magn_r,feature_periodogram_beyond_3_std_magn_r,feature_periodogram_standard_deviation_magn_r,feature_chi2_magn_r,feature_skew_magn_r,feature_standard_deviation_magn_r,feature_stetson_k_magn_r,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_r,feature_cusum_flux_r,feature_eta_e_flux_r,feature_excess_variance_flux_r,feature_kurtosis_flux_r,feature_mean_variance_flux_r,feature_chi2_flux_r,feature_skew_flux_r,feature_stetson_k_flux_r,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,ILRT,SLSN-I,SLSN-II,SN,SNII,SNII-pec,SNIIP,SNIIb,SNIIn,SNIa-norm,SN Ia-91T-like,SNIa-91bg-like,SNIa-CSM,SNIa-Ca-rich,SNIa-pec,SN Iax[02cx-like],SNIb,SNIb-Ca-rich,SNIb/c,SNIbc,SNIbn,SNIc,SNIc-BL,SNIcn,TDE,NA,PHOT
2020qfj,3,59051.34,0.2505000000000006,0.27840111448211985,0.25,0.0,0.37240193613171363,0.45951024185586653,0.5010000000000012,0.5010000000000012,0.25150000000000006,3.749866662883072,-0.12022530885363555,0.07940715992715072,0.6771906070023209,-0.14571870933878175,0.05384685726572376,0.13204414073943066,0.0031936130599797127,0.701197645502414,0.25864739287583793,20.90025,0.029500000000002302,0.44299999999999784,0.02408190732551438,0.02408190732551438,0.5,0.5,4.5688888888819035,1.917335534693743,8.223999999987427,1.3163820822914458,1.2849999999980355,1.285784260599168,1.1422222222204759,1.2142261316312202,0.8223999999987426,0.8996101667293906,0.6585208643145144,0.0,0.0,0.3486818032047641,1.2155622020472225,1.9152947767609974,0.23277940200971406,0.7591225071344171,20.842922577486707,0.26559462207949663,0.37146144437366074,0.4759161368832605,0.009199996163346047,3.666323652397974,0.19242937665920198,1.601916259507077,-1.884482057193801,0.8518286085482877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,4,59051.34,0.2505000000000006,0.27840111448211985,0.25,0.0,0.37240193613171363,0.45951024185586653,0.5010000000000012,0.5010000000000012,0.25150000000000006,3.749866662883072,-0.12022530885363555,0.07940715992715072,0.6771906070023209,-0.14571870933878175,0.05384685726572376,0.13204414073943066,0.0031936130599797127,0.701197645502414,0.25864739287583793,20.90025,0.029500000000002302,0.44299999999999784,0.02408190732551438,0.02408190732551438,0.5,0.5,4.5688888888819035,1.917335534693743,8.223999999987427,1.3163820822914458,1.2849999999980355,1.285784260599168,1.1422222222204759,1.2142261316312202,0.8223999999987426,0.8996101667293906,0.6585208643145144,0.0,0.0,0.3486818032047641,1.2155622020472225,1.9152947767609974,0.23277940200971406,0.7591225071344171,20.842922577486707,0.26559462207949663,0.37146144437366074,0.4759161368832605,0.009199996163346047,3.666323652397974,0.19242937665920198,1.601916259507077,-1.884482057193801,0.8518286085482877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,5,59053.193,0.36050000000000004,0.337818023540738,0.4,0.0,0.32181260588039146,0.5160775660058148,0.7210000000000001,0.7210000000000001,0.2245000000000026,2.5209631976159184,-0.12271727131268852,0.0429343642648749,0.4519242987278811,-0.1355170245772895,0.030408450769249595,0.10960006001381578,0.04091539528433051,0.5409153952843281,0.25864739287583793,20.8254,0.05700000000000216,0.44399999999999906,0.03465846272172283,0.03465846272172283,0.4,0.6,10.285416666662666,2.172540534390756,3.428472222220888,1.2161531509610448,1.3713888888883554,0.9296407182955393,1.08267543859607,0.8354682838237626,1.9285156249992499,-0.11094488045950149,0.7265143350792531,0.03125,0.0,0.3890453971573337,2.381345639688611,1.1021087459768053,0.2620158392158765,0.7834797669112329,20.72278965713285,0.2862118600013613,0.30240144916167977,0.5165757645010565,0.027587686385944537,1.9857279149550138,0.22304000103302754,2.8478972659348996,-0.5432202741852156,0.6911867791811971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,6,59054.244,0.3879999999999999,0.3699187008761593,0.3333333333333333,0.0,0.32415376816084934,0.36215344090144613,0.7759999999999998,0.7262998300790784,0.2789999999999999,1.575774794508228,-0.1104719525547046,0.03192463672142456,0.3844273236582526,-0.12195850682329028,0.021408843509236917,0.10200424816105637,0.1020618290016352,0.5516753629925297,0.25864739287583793,20.766333333333332,0.13949999999999996,0.47250000000000014,0.03735348624515631,0.03496112205247194,0.5,0.5,11.975999999995109,2.3646710949581546,3.781894736840561,1.2820742131221294,1.3818461538455897,0.5307911675656829,1.7963999999992666,-0.2443360072905646,2.3179354838700212,-0.3167916598981351,1.0690402955928493,0.0625,0.0,0.5368033256756504,2.7024128735322117,1.0268735943122134,0.27541798537253637,0.8922676308604994,20.659116410781035,0.3037218722850144,0.35423625392662317,0.33784463239833423,0.034944661689678434,0.3958302530248359,0.23275272575445005,3.3129142183335967,-0.4998891063171591,0.7949657282513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,7,59054.34,0.3879999999999999,0.5031314884113431,0.14285714285714285,0.0,0.3613040114683631,0.679904309044442,0.7759999999999998,0.6791998740434657,0.28825000000000145,1.7166142524671626,-0.10306840997107568,0.02880777924162258,0.3654542709830585,-0.11314412500482057,0.0180002321496519,0.09877753920110778,0.24987116855444597,0.43865974078473197,0.4375000000103621,20.730142857142855,0.21999999999999886,0.5010000000000012,0.037404800925479605,0.032738835151039515,0.14285714285714285,0.42857142857142855,14.195999999988999,2.642761512407476,1.0919999999991536,1.713703072235277,3.7357894736813155,1.6804588848056088,1.3649999999989422,1.4577312798938913,0.9339473684203289,1.0113340881213089,1.2262807937232654,0.03125,0.0,0.593609906499441,2.4379847727616264,1.2310095481247012,0.26903681815656644,0.9010812408278575,20.636172011391654,0.4122797527032108,0.3897424903325709,1.0216328621328497,0.031238929482449967,0.2898887435411721,0.2223769191217844,3.1052984553822323,-0.775343762692815,0.8419758596136677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,8,59062.19,0.42900000000000027,0.49793342424287695,0.25,0.125,0.3843786072103834,2.1243228361926505,0.8580000000000005,0.700799914717674,0.31200000000000117,1.536516218635203,-0.06290660219131929,0.019968684222161078,0.9280749249426474,-0.05234943687956096,0.01620413817797975,0.18060061615882317,0.28088579283449633,0.38414918320440133,0.4375000000103621,20.6875,0.16600000000000037,0.6110000000000007,0.04157782515991474,0.033960065648268756,0.0,0.0,8.846984126984829,2.553642006392989,26.540952380954487,2.4021521148250313,3.9811428571431726,1.6499453819793,2.527709750567094,0.6821830830264375,1.8516943521596154,0.523136068012649,1.251056804681623,0.0625,0.0,0.6367109127596068,2.213229283196522,1.1883863261963254,0.2767453703316461,0.8987362140814382,20.627311690069583,0.37341611086553206,0.4074115571940214,2.9588071808487095,0.02545300747903145,0.10447663753509318,0.22805810980200988,2.8110394537436867,-0.6966936474003692,0.8506779665623322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,9,59063.32,0.42900000000000027,0.49793342424287695,0.25,0.125,0.3843786072103834,2.1243228361926505,0.8580000000000005,0.700799914717674,0.31200000000000117,1.536516218635203,-0.06290660219131929,0.019968684222161078,0.9280749249426474,-0.05234943687956096,0.01620413817797975,0.18060061615882317,0.28088579283449633,0.38414918320440133,0.4375000000103621,20.6875,0.16600000000000037,0.6110000000000007,0.04157782515991474,0.033960065648268756,0.0,0.0,8.846984126984829,2.553642006392989,26.540952380954487,2.4021521148250313,3.9811428571431726,1.6499453819793,2.527709750567094,0.6821830830264375,1.8516943521596154,0.523136068012649,1.251056804681623,0.0625,0.0,0.6367109127596068,2.213229283196522,1.1883863261963254,0.2767453703316461,0.8987362140814382,20.627311690069583,0.37341611086553206,0.4074115571940214,2.9588071808487095,0.02545300747903145,0.10447663753509318,0.22805810980200988,2.8110394537436867,-0.6966936474003692,0.8506779665623322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,10,59066.183,0.42900000000000027,0.5980681583009493,0.1111111111111111,0.1111111111111111,0.39397467040778816,2.367739483308896,0.8580000000000005,0.6767997466921827,0.35024999999999906,1.6367292090916585,-0.03226989017955615,0.011475232678573859,1.2975641144073184,-0.03566020004084785,0.011569730917846873,0.19221047506158903,0.24440561669133834,0.4465034912516193,0.4375000000103621,20.655555555555555,0.13700000000000045,0.7210000000000001,0.04180064308681675,0.032972802625556984,0.2222222222222222,0.3333333333333333,33.61312499999258,3.066364051887191,10.614671052629237,2.2436437659725685,4.115892857141949,1.6908887748875745,1.902629716980712,0.4135318212522161,2.429864457830789,0.3783994893094603,1.4124887714830807,0.046875,0.0078125,0.6349709990758021,2.1238806945487108,1.2774309105207426,0.2760408081747658,0.8957751595678981,20.611214541659894,0.4511618173105266,0.4142921986323828,3.1838147697003416,0.023704423196837306,0.08732129035366754,0.22477668430243813,2.705843269320035,-0.81007607607917,0.8663155840328693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,11,59067.211,0.42900000000000027,0.7630939181680977,0.1,0.1,0.39236790773096636,2.1088666135627054,0.8580000000000005,0.6314999999999991,0.33200000000000074,2.1636775558867765,-0.02368455664848815,0.009266698800357489,1.3364959332598865,-0.0273859179542663,0.009664908879628039,0.198040454411792,0.14510489510489222,0.42948717948718446,0.4375000000103621,20.641,0.12500000000000178,0.7274999999999991,0.04181388435390728,0.03077560369404708,0.3,0.4,35.10185185185509,3.2891206215528714,11.084795321638449,2.163230406666163,4.12962962963001,1.8931226662960436,7.52182539682609,0.6643484427664935,3.2907986111114145,0.3683573730294439,1.5658817572656971,0.0546875,0.015625,0.6800693720917783,1.9138314008035562,1.441365856221568,0.26429276695866394,0.8749686319625747,20.60598142864193,0.5749240063183224,0.41103792727272176,2.87838189581842,0.017282243474453615,0.5099177012390923,0.2125226800164642,2.4664409613125664,-0.9783429099045414,0.8598540648137507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020qfj,12,59069.179,0.42900000000000027,0.8359568937269597,0.09090909090909091,0.09090909090909091,0.3847641299212191,2.066846911441288,0.8580000000000005,0.5861998311281198,0.30799999999999983,2.718217274110148,-0.01270494611526818,0.006333773152269749,1.4807434645238153,-0.021431460094810655,0.008374568885108393,0.20200168167050114,0.07996657333794246,0.4236547947179211,0.4375000000103621,20.633727272727274,0.12600000000000122,0.7210000000000001,0.04069716045815352,0.028558892678949614,0.36363636363636365,0.45454545454545453,32.878999999992494,3.6278208815065405,11.507649999997374,2.002366281027657,4.0377719298236405,1.4399283873284774,2.448436170212207,0.8389852952509848,7.424290322578951,0.7518083177828092,1.6748991448653896,0.0546875,0.015625,0.6772243254969161,1.7350345339896858,1.56716680562841,0.25188770946955347,0.8476159546637217,20.599960805437643,0.5968489462341026,0.40110812522915035,2.830991458200621,0.014226861877930376,0.9480655111340974,0.20127017991378052,2.2891005884619755,-1.082014308821213,0.8520562103383175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857829928398132,0.0149678997695446,0.3010480105876922,2.0763700008392334,1.0973199605941772,2.767760088318028e-05,7.697090040892363e-05,0.0001141690008807,5.190919876098633,37.93610000610352,0.3041189908981323,0.0166085008531808,0.3226700127124786,2.0455899238586426,1.1363400220870972,4.338509825174697e-05,0.0001173720011138,0.0001554729969939,5.113979816436768,39.90900039672852,0.2357400059700012,0.0192127991467714,0.2291599959135055,1.86395001411438,1.0571000576019287,5.937130117672496e-05,0.0001539700024295,0.000199240996153,4.659870147705078,16.624099731445312,0.3418929874897003,0.0114243002608418,0.3410240113735199,1.9369399547576904,1.104550004005432,7.543979882029817e-05,0.0001823519996833,0.0002333169977646,4.842360019683838,24.616500854492188,0.2506920099258423,0.0146684003993868,0.2499849945306778,1.6654200553894043,0.9901000261306764,6.9736699515488e-05,0.0001749679940985,0.0002262060006614,4.163559913635254,20.5841007232666,0.1837005615234375,0.42810058593750355,0.305200576782223,0.2798004150390625,0.26759910583496094,0.278900146484375,15.198952775153062,0.5150326509259244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
