name ra dec hostra_ghost hostdec_ghost hostra_sherlock hostdec_sherlock transient_sep_ghost sep_L2arcsec_ghost transient_sep_sherlock sep_L2arcsec_sherlock sep_host_ghost_v_sherlock sep_L2arcsec_host_ghost_v_sherlock
2021nxq 216.33618590210148 37.762420297648084 -99.0000000 -99.0000000 216.3360103 37.7623183 -99.0000000 False 0.6202322 True -99.0000000 False
2021nxw 318.1453083333333 -0.9908027777777777 318.1453217 -0.9907759 -99.0000000 -99.0000000 0.1079168 True -99.0000000 False -99.0000000 False
2021nyt 245.80756509283688 26.47592809263942 245.8074940 26.4792964 245.8074583 26.4792800 12.1280343 False 12.0717725 False 0.1292870 True
2021nzt 239.73558333333332 33.133830555555555 239.7356589 33.1336997 -99.0000000 -99.0000000 0.5232825 True -99.0000000 False -99.0000000 False
2021oak 193.00584999999998 -2.4754666666666667 193.0057694 -2.4754316 -99.0000000 -99.0000000 0.3163878 True -99.0000000 False -99.0000000 False
2021oal 237.16653333333332 20.059355555555555 237.1665254 20.0593499 -99.0000000 -99.0000000 0.0336298 True -99.0000000 False -99.0000000 False
2021oaq 174.61123962613692 11.324337402640081 174.6138097 11.3208882 174.6191692 11.3249838 15.3780865 False 28.0873718 False 23.9856204 False
2021oar 210.5939001155782 34.15197275832034 210.5938058 34.1519306 210.5937917 34.1519200 0.3193513 True 0.3747794 True 0.0567961 True
2021oas 194.20316557875176 3.395239583242913 194.2034712 3.3970332 194.2034895 3.3970887 6.5498451 False 6.7577425 False 0.2101674 True
2021oat 195.03443178516778 28.170290964231967 195.0380191 28.1703718 195.0379030 28.1703550 11.3882333 False 11.0185660 False 0.3733178 True
2021oau 194.38584999999995 4.046697222222222 194.3855456 4.0487353 194.3848330 4.0483900 7.4178668 False 7.1045365 False 2.8449287 False
2021oav 194.28546257795745 5.174735305831193 194.2870823 5.1735095 194.2870725 5.1734934 7.2936853 False 7.3010286 False 0.0677281 True
2021oaw 188.53416945088856 3.8247317814918547 188.5339569 3.8239073 188.5338130 3.8240420 3.0646243 False 2.7938656 False 0.7084907 True
2021oax 244.4416719504914 23.9389417096073 244.4419976 23.9394890 244.4417511 23.9393921 2.2429145 False 1.6423037 True 0.8828995 True
2021obg 225.34911605560822 -11.409278739657593 225.3491121 -11.4092469 225.3491055 -11.4092515 0.1155982 True 0.1050151 True 0.0284684 True
2021oek 175.28797120455812 13.781347849083142 175.2858091 13.7811585 175.2857917 13.7811700 7.5903120 False 7.6471912 False 0.0734513 True
2021oet 254.3672583333333 2.1423722222222223 254.3668787 2.1420710 -99.0000000 -99.0000000 1.7438042 True -99.0000000 False -99.0000000 False
2021oez 227.45363484333487 0.5335202500812395 227.4549415 0.5298344 227.4549414 0.5298499 14.0780815 False 14.0255532 False 0.0556779 True
2021ofa 228.1895217696725 -1.0687557471488753 228.1894421 -1.0686223 228.1894170 -1.0686400 0.5595236 True 0.5619953 True 0.1104958 True
2021ofo 187.5766201263049 11.185599583612198 187.5766032 11.1853900 187.5765785 11.1854387 0.7567273 True 0.5974627 True 0.1957875 True
2021ofq 209.87133503890755 35.42279217402274 209.8708946 35.4227729 209.8708524 35.4227542 1.2939449 True 1.4225701 True 0.1410344 True
2021ofr 194.70051249999997 28.843597222222222 194.7001294 28.8434650 -99.0000000 -99.0000000 1.2984376 True -99.0000000 False -99.0000000 False
2021ofz 245.6315065480499 31.85138231442059 245.6315260 31.8514660 245.6315307 31.8514320 0.3071134 True 0.1937016 True 0.1231366 True
2021ogq 3.940341502238608 22.3871892421114 3.9400489 22.3877097 3.9400973 22.3876507 2.1117872 False 1.8494051 True 0.2667688 True
2021ojn 220.20867780893803 42.25323955175911 220.2160960 42.2554048 220.2160717 42.2553913 21.2480290 False 21.1699388 False 0.0809545 True
2021ojs 229.87602499999997 13.55278888888889 229.8759756 13.5523720 -99.0000000 -99.0000000 1.5105662 True -99.0000000 False -99.0000000 False
2021oov 238.70566282061273 23.649058024725736 238.7063602 23.6491589 238.7063608 23.6491202 2.3281037 False 2.3125188 False 0.1394971 True
2021oqc 226.39152107563046 -10.166305621506096 226.3919624 -10.1665573 -99.0000000 -99.0000000 1.8073282 True -99.0000000 False -99.0000000 False
2021oqy 194.14574999999996 -5.6696888888888894 194.1453666 -5.6697269 -99.0000000 -99.0000000 1.3801557 True -99.0000000 False -99.0000000 False
2021orm 239.18360574920007 25.67409782307375 239.1832540 25.6739706 239.1832683 25.6739798 1.2298846 True 1.1743961 True 0.0571248 True
2021ort 215.45276677537387 38.50939360551747 215.4507437 38.5096584 215.4508510 38.5095600 5.7782157 False 5.4299176 False 0.4655808 True
2021ovd 190.1989483130852 32.03355437577483 190.1990202 32.0336034 190.1989469 32.0335591 0.2816818 True 0.0175695 True 0.2747605 True
2021ovu 316.86030416666665 -3.7597444444444443 316.8603017 -3.7597126 -99.0000000 -99.0000000 0.1149792 True -99.0000000 False -99.0000000 False
2021owa 227.44224298108506 0.018574198420639818 227.4424721 0.0186312 227.4424228 0.0186123 0.8498923 True 0.6616120 True 0.1900970 True
2021owe 186.97252499999996 31.192463888888888 -99.0000000 -99.0000000 -99.0000000 -99.0000000 -99.0000000 False -99.0000000 False -99.0000000 False
2021pau 227.48106666666664 10.374941666666667 227.4810226 10.3749369 -99.0000000 -99.0000000 0.1569205 True -99.0000000 False -99.0000000 False
2021pbf 222.86507650456943 -11.900584025268286 222.8658154 -11.9021473 222.8658455 -11.9021423 6.2006142 False 6.2297256 False 0.1076386 True
2021pby 322.4025375 12.91636388888889 322.4030399 12.9165151 322.4029411 12.9165053 1.8450431 True 1.5049088 True 0.3485580 True
2021pca 322.21342189488155 10.404063485142956 322.2140524 10.4033831 322.2140531 10.4033847 3.3141188 False 3.3116443 False 0.0061410 True
2021pci 238.52410389715433 24.594756191463176 238.5237915 24.5956808 238.5239260 24.5956840 3.4822364 False 3.3904927 False 0.4403161 True
2021pcn 183.17637700699936 16.50634617014243 183.1761786 16.5064228 183.1761761 16.5063971 0.7384038 True 0.7173734 True 0.0929736 True
2021pd 157.3184021031627 -5.056958260653426 157.3183635 -5.0569458 157.3183928 -5.0569137 0.1456648 True 0.1637362 True 0.1560319 True
2021pdd 186.0045125 8.359383333333334 186.0044906 8.3593988 -99.0000000 -99.0000000 0.0956450 True -99.0000000 False -99.0000000 False
2021pde 244.24409415281642 27.617721275451622 244.2440230 27.6184450 244.2440053 27.6184416 2.6153774 False 2.6086700 False 0.0578590 True
2021pdf 192.33721666666665 31.977380555555555 192.3371719 31.9773982 -99.0000000 -99.0000000 0.1506007 True -99.0000000 False -99.0000000 False
2021pe 125.53360464334 43.3101461925031 125.5345613 43.3119491 125.5351240 43.3115407 6.9573827 False 6.4065661 False 2.0819116 False
2021pew 173.91333333333333 9.810372222222222 173.9105432 9.8111623 -99.0000000 -99.0000000 10.2983205 False -99.0000000 False -99.0000000 False
2021pfs 210.8482495205299 -6.0316435575669605 210.8610252 -6.0370067 210.8585112 -6.0307155 49.6458116 False 36.8892038 False 24.3711300 False
2021pgh 226.31760416666663 -11.96158611111111 226.3174969 -11.9615448 -99.0000000 -99.0000000 0.4060276 True -99.0000000 False -99.0000000 False
2021pgm 41.28297638007921 38.02609862157219 41.2858977 38.0268275 41.2858090 38.0268290 8.6900873 False 8.4521704 False 0.2517046 True
2021pgu 209.31165799349253 36.03925300821488 209.3111721 36.0390530 209.3111765 36.0390443 1.5870705 True 1.5903731 True 0.0336435 True
2021phy 227.37168863756798 -7.127605915271063 227.3720472 -7.1278371 -99.0000000 -99.0000000 1.5276929 True -99.0000000 False -99.0000000 False
2021pi 221.5907111611065 41.45900957643018 221.5905871 41.4593440 221.5905633 41.4593393 1.2494690 True 1.2524355 True 0.0663112 True
2021pj 138.863344170672 31.8076108414574 138.8672464 31.8069134 138.8671720 31.8070180 12.1996564 False 11.9036400 False 0.4401484 True
2021pkz 193.82173294205137 2.897300087540454 193.8147557 2.8966869 193.8147967 2.8966862 25.1830158 False 25.0364374 False 0.1473892 True
2021pl 182.90820990070475 12.16304695862947 182.9043054 12.1664046 182.9042917 12.1663900 18.3006102 False 18.3022091 False 0.0713496 True
2021pn 191.56602472044997 -0.22204456652171703 191.5657845 -0.2221066 191.5657881 -0.2221340 0.8933141 True 0.9107223 True 0.0992794 True
2021pnp 244.11093252595936 36.74062054144115 244.1107424 36.7400858 244.1107188 36.7400929 2.0016715 False 1.9972707 True 0.0726958 True
2021pqw 186.67796739941232 7.820380800077489 186.6794059 7.8195922 186.6779321 7.8201929 5.8636235 False 0.6881260 True 5.6840042 False
2021psj 187.52130161630174 1.6679642535920673 187.5213075 1.6679689 187.5212766 1.6679489 0.0271567 True 0.1056759 True 0.1326770 True
2021psl 208.83541249999996 30.962497222222222 208.8329170 30.9602598 -99.0000000 -99.0000000 11.1456611 False -99.0000000 False -99.0000000 False
2021ptb 203.38208749999998 31.672058333333336 203.3821841 31.6728508 -99.0000000 -99.0000000 2.8681521 False -99.0000000 False -99.0000000 False
2021ptd 227.5527894075474 -1.6500016916047424 227.5524086 -1.6504665 -99.0000000 -99.0000000 2.1628211 False -99.0000000 False -99.0000000 False
2021pte 206.64144166666665 29.971969444444444 206.6415549 29.9724123 -99.0000000 -99.0000000 1.6329817 True -99.0000000 False -99.0000000 False
2021pti 236.0330181683366 19.987593814310383 236.0334909 19.9879749 236.0334586 19.9879458 2.1071411 False 1.9561488 True 0.1512528 True
2021ptk 203.5038708333333 30.80690277777778 203.5034453 30.8069974 -99.0000000 -99.0000000 1.3592679 True -99.0000000 False -99.0000000 False
2021ptl 227.5022583333333 -4.047836111111111 227.5025119 -4.0475685 -99.0000000 -99.0000000 1.3255969 True -99.0000000 False -99.0000000 False
2021puf 195.6835583333333 26.593794444444445 195.6826833 26.5943748 -99.0000000 -99.0000000 3.5070932 False -99.0000000 False -99.0000000 False
2021puj 193.23415 4.795636111111111 193.2338195 4.7967235 -99.0000000 -99.0000000 4.0900550 False -99.0000000 False -99.0000000 False
2021put 208.80030416666662 31.64066111111111 208.7996360 31.6407986 -99.0000000 -99.0000000 2.1067885 False -99.0000000 False -99.0000000 False
2021pvb 241.41074631284178 35.06809781595614 241.4100101 35.0674202 -99.0000000 -99.0000000 3.2645173 False -99.0000000 False -99.0000000 False
2021pvh 233.05419166666664 9.968180555555556 233.0548605 9.9682655 -99.0000000 -99.0000000 2.3910639 False -99.0000000 False -99.0000000 False
2021pvw 186.90476249999995 10.42136111111111 186.9041367 10.4208343 -99.0000000 -99.0000000 2.9167363 False -99.0000000 False -99.0000000 False
2021pwp 241.00411666666662 28.52185833333333 241.0055684 28.5213969 -99.0000000 -99.0000000 4.8831975 False -99.0000000 False -99.0000000 False
2021pwt 242.51034166666665 32.188044444444444 242.5104786 32.1882902 -99.0000000 -99.0000000 0.9780926 True -99.0000000 False -99.0000000 False
2021pyg 207.2775958333333 29.871491666666667 207.2776401 29.8708432 -99.0000000 -99.0000000 2.3385397 False -99.0000000 False -99.0000000 False
2021pyk 216.61439227841305 34.047718044413905 216.6143974 34.0473542 216.6143978 34.0473486 1.3100003 True 1.3301108 True 0.0201436 True
2021pyl 333.4544749999999 0.9263944444444444 333.4548162 0.9264991 333.4548333 0.9264722 1.2846837 True 1.3198719 True 0.1147229 True
2021pyn 235.15383749999998 6.966086111111111 235.1535862 6.9659942 -99.0000000 -99.0000000 0.9571003 True -99.0000000 False -99.0000000 False
2021pzh 230.5124701261391 9.725381916387207 230.5124939 9.7256579 230.5124859 9.7256423 0.9971067 True 0.9388842 True 0.0629671 True
2021pzl 209.0438088362501 -6.08016603956 209.0436877 -6.0805862 209.0436828 -6.0805789 1.5733463 True 1.5533406 True 0.0313928 True
2021pzs 233.4814708333333 13.783994444444444 233.4812964 13.7841144 -99.0000000 -99.0000000 0.7472116 True -99.0000000 False -99.0000000 False
2021qas 4.2816976751013796 21.984921423016775 4.2817706 21.9845506 4.2817448 21.9845479 1.3570306 True 1.3539465 True 0.0865759 True
2021qbd 243.91834166666663 14.398963888888888 243.9189956 14.3972508 -99.0000000 -99.0000000 6.5750496 False -99.0000000 False -99.0000000 False
2021qbv 234.96010057848804 10.946187137334727 234.9601505 10.9464257 234.9598977 10.9472832 0.8768274 True 4.0104770 False 3.2136707 False
2021qbx 228.8578855440449 -5.200026750209244 228.8588509 -5.1996162 228.8500820 -5.2032980 3.7634305 False 30.3546069 False 34.1179927 False
2021qed 315.19974239426585 -4.186780988427457 315.1993810 -4.1860962 315.1993929 -4.1861075 2.7859582 False 2.7299032 False 0.0592120 True
2021qes 318.63660562411627 -1.1962686818066812 318.6374104 -1.1943047 318.6374167 -1.1943300 7.6405811 False 7.5651338 False 0.0937703 True
2021qfj 183.0445958333333 16.820625 183.0443269 16.8205418 -99.0000000 -99.0000000 0.9738401 True -99.0000000 False -99.0000000 False
2021qfl 185.85146666666662 9.312172222222223 185.8517250 9.3121469 -99.0000000 -99.0000000 0.9221435 True -99.0000000 False -99.0000000 False
2021qgi 0.5967708333333333 16.287483333333334 0.5968263 16.2875643 -99.0000000 -99.0000000 0.3488803 True -99.0000000 False -99.0000000 False
2021qgl 238.1758904853764 23.16305908560241 238.1748635 23.1633683 238.1748330 23.1633600 3.5766285 False 3.6638717 False 0.1052905 True
2021qgw 244.36522499999998 13.961613888888888 244.3649838 13.9614725 -99.0000000 -99.0000000 0.9845655 True -99.0000000 False -99.0000000 False
2021qgy 197.52461249999996 -3.9719333333333333 197.5244341 -3.9716014 -99.0000000 -99.0000000 1.3557723 True -99.0000000 False -99.0000000 False
2021qhg 237.55458749999997 25.537125000000003 237.5545128 25.5372131 -99.0000000 -99.0000000 0.3995373 True -99.0000000 False -99.0000000 False
2021qht 21.763199999999998 -13.708108333333332 21.7622422 -13.7072873 21.7622500 -13.7073900 4.4673937 False 4.2103432 False 0.3708225 True
2021qjh 246.30194583333335 26.698833333333333 246.3014087 26.6997746 -99.0000000 -99.0000000 3.8035730 False -99.0000000 False -99.0000000 False
2021qjs 223.86819999999997 -6.950077777777778 223.8653558 -6.9498262 -99.0000000 -99.0000000 10.2040274 False -99.0000000 False -99.0000000 False
2021qkr 237.23310416666664 20.672897222222222 237.2329290 20.6731047 -99.0000000 -99.0000000 0.9517820 True -99.0000000 False -99.0000000 False
2021qls 231.48863749999995 12.569805555555556 231.4883102 12.5697741 -99.0000000 -99.0000000 1.1557366 True -99.0000000 False -99.0000000 False
2021qmd 240.62640833333336 19.75412222222222 240.6263770 19.7550818 -99.0000000 -99.0000000 3.4561808 False -99.0000000 False -99.0000000 False
2021qoc 224.29934151456192 -8.701715995974803 224.2989620 -8.7020911 -99.0000000 -99.0000000 1.9096730 True -99.0000000 False -99.0000000 False
2021qol 223.98359166666663 -11.415366666666667 223.9828667 -11.4158151 -99.0000000 -99.0000000 3.0249520 False -99.0000000 False -99.0000000 False
2021qou 192.8325833333333 -2.2771805555555553 192.8325950 -2.2771535 -99.0000000 -99.0000000 0.1059665 True -99.0000000 False -99.0000000 False
2021qqo 186.09086004880044 9.292009456260358 186.0903963 9.2927928 186.0903930 9.2927470 3.2659415 False 3.1310023 False 0.1651117 True
2021qrm 213.20858749999996 -5.848886111111111 213.2098270 -5.8485196 -99.0000000 -99.0000000 4.6310508 False -99.0000000 False -99.0000000 False
2021qsi 226.04639475639928 -8.738482175689276 226.0461492 -8.7382291 -99.0000000 -99.0000000 1.2625068 True -99.0000000 False -99.0000000 False
2021qsm 311.5772333333333 -0.9951222222222221 311.5774102 -0.9949141 -99.0000000 -99.0000000 0.9830866 True -99.0000000 False -99.0000000 False
2021qsr 222.9455619138978 -9.404853824426876 222.9455760 -9.4042397 222.9455819 -9.4042336 2.2114523 False 2.2340304 False 0.0303414 True
2021qtt 224.00155997921502 -3.254724923913339 224.0026341 -3.2543157 -99.0000000 -99.0000000 4.1320491 False -99.0000000 False -99.0000000 False
2021qua 321.74779534023185 10.128639075407296 321.7466121 10.1268381 321.7466220 10.1268395 7.7212556 False 7.6981018 False 0.0352586 True
2021quj 233.33774821007992 13.515468909174022 233.3371840 13.5162955 233.3371700 13.5162726 3.5713411 False 3.5310033 False 0.0956415 True
2021qve 203.2763774053578 32.59183357090351 203.2751156 32.5912337 203.2751250 32.5912500 4.3943379 False 4.3409255 False 0.0650971 True
2021qvo 332.05032821407025 7.116884355467659 332.0504531 7.1169007 332.0504327 7.1169007 0.4500551 True 0.3776951 True 0.0731149 True
2021qvr 352.1110416666666 22.419969444444444 352.1158130 22.4213260 352.1161062 22.4212641 16.6123163 False 17.4865433 False 1.0008681 True
2021qxd 324.8031453214769 3.348741548573576 324.8029002 3.3489882 -99.0000000 -99.0000000 1.2508957 True -99.0000000 False -99.0000000 False
2021qxh 183.79102109189319 14.936126003184524 183.7911372 14.9361725 183.7856100 14.9718800 0.4372133 True 130.0830277 False 129.9765220 False
2021qxi 334.71382916666664 1.2930888888888887 334.7140321 1.2937066 334.7140189 1.2936795 2.3406195 False 2.2332743 False 0.1084031 True
2021qxj 193.6876776416543 5.525058191636493 193.6876764 5.5250391 193.6876998 5.5250853 0.0687347 True 0.1257194 True 0.1860836 True
2021qxk 234.1329301559405 5.738942009428629 234.1320337 5.7391072 234.1320331 5.7390995 3.2655369 False 3.2629782 False 0.0278028 True
2021qxl 233.31341637590188 10.95782418482939 233.3137735 10.9560870 233.3137701 10.9560757 6.3798632 False 6.4176733 False 0.0426792 True
2021qxm 326.2232452712559 3.2413175448216953 326.2235685 3.2397518 326.2235650 3.2397586 5.7551458 False 5.7287927 False 0.0273192 True
2021qxn 239.24235364074116 24.55340196012793 239.2415976 24.5532490 239.2492980 24.5599290 2.5361900 False 32.6980735 False 34.8433996 False
2021qxo 315.99865742061127 -3.418469539575504 315.9995382 -3.4183028 315.9995420 -3.4183740 3.2215784 False 3.1973725 False 0.2568652 True
2021qxp 2.808790855019704 20.336106383245372 2.8081106 20.3368214 2.8081324 20.3368176 3.4493255 False 3.3905730 False 0.0746707 True
2021qxq 239.58264444988592 27.37610051926385 239.5825251 27.3762668 239.5824583 27.3761400 0.7098859 True 0.6117229 True 0.5038426 True
2021qxr 187.05484857654747 10.295659926857043 187.0513140 10.2976409 187.0515440 10.2976930 14.4083035 False 13.8048210 False 0.8360948 True
2021qxu 7.872385754856854 17.383362784555562 7.8721396 17.3825145 7.8721083 17.3825368 3.1686469 False 3.1225412 False 0.1339100 True
2021qxv 229.74706940557252 -3.19583551814499 229.7471752 -3.1959615 229.7471626 -3.1959756 0.5920387 True 0.6053859 True 0.0679854 True
2021qyb 231.988757526202 10.275470071333245 231.9910216 10.2754960 231.9909936 10.2754785 8.0203770 False 7.9208838 False 0.1172286 True
2021qzg 213.52391666666662 -4.920688888888889 213.5239253 -4.9206539 -99.0000000 -99.0000000 0.1296233 True -99.0000000 False -99.0000000 False
2021qzi 311.30778749999996 -5.619438888888889 311.3126838 -5.6227321 311.3126846 -5.6227330 21.1723062 False 21.1768320 False 0.0046646 True
2021qzp 11.89844022962461 -20.427817026053315 11.8964656 -20.4286929 11.8965230 -20.4286790 7.3702839 False 7.1738242 False 0.2001063 True
2021rbc 241.09812499999998 -2.1165000000000003 241.0982998 -2.1164870 -99.0000000 -99.0000000 0.6305485 True -99.0000000 False -99.0000000 False
2021rbq 238.4859949876889 27.68818387916088 238.4860712 27.6880135 238.4860830 27.6880000 0.6598157 True 0.7189666 True 0.0613906 True
2021rdf 2.481975547469265 19.976048396470137 2.4795943 19.9745062 2.4796107 19.9745165 9.7843695 False 9.7177214 False 0.0666540 True
2021reh 207.36013934876752 28.471352911757386 207.3597368 28.4714933 207.3597158 28.4714756 1.3704187 True 1.4113115 True 0.0922800 True
2021rem 229.94886289628926 13.687623158486879 229.9496781 13.6861318 229.9496770 13.6862340 6.0790655 False 5.7548449 False 0.3679747 True
2021rfd 192.8657951024299 6.934990149035565 192.8665214 6.9348466 -99.0000000 -99.0000000 2.6466209 False -99.0000000 False -99.0000000 False
2021rfm 234.72542499999997 6.279877777777778 234.7250191 6.2802242 -99.0000000 -99.0000000 1.9144498 True -99.0000000 False -99.0000000 False
2021rfz 7.261010412009211 16.843188638389343 7.2608872 16.8431427 7.2609126 16.8431408 0.4555392 True 0.3784556 True 0.0876276 True
2021rga 242.27069137692462 20.21315715648367 242.2702346 20.2121595 242.2702238 20.2121498 3.9092234 False 3.9556160 False 0.0503894 True
2021rgb 236.03322369192605 21.336754524762696 236.0344787 21.3379683 236.0344570 21.3379709 6.0664583 False 6.0230574 False 0.0734261 True
2021rgc 229.51645583201372 -4.138096500836053 229.5165106 -4.1375096 229.5149539 -4.1382200 2.1219974 False 5.4110068 False 6.1465291 False
2021rgd 193.62914690217076 3.7804356337128584 193.6291462 3.7804268 193.6290995 3.7804162 0.0318875 True 0.1840399 True 0.1721801 True
2021rge 189.33155618812194 3.286301852831252 189.3318245 3.2865531 189.3318177 3.2865163 1.3222110 True 1.2162953 True 0.1348950 True
2021rgf 194.9798983709345 26.9677999390903 194.9799209 26.9678396 194.9799205 26.9678329 0.1598596 True 0.1384084 True 0.0238022 True
2021rgg 231.67344219821325 10.048209344793998 231.6731038 10.0482228 231.6730830 10.0481900 1.2005915 True 1.2751820 True 0.1390801 True
