ztf_object_id,has_tns,tns_cls,spec_z,report_group
ZTF20accxspx,No_TNS,None,-99.0,None
ZTF20acwsttl,No_TNS,None,-99.0,None
ZTF20aaszmqq,No_TNS,None,-99.0,None
ZTF20acxfcqd,No_TNS,None,-99.0,None
ZTF19aaohxwd,Yes_TNS,None,-99.0,ZTF
ZTF18acbuxso,No_TNS,None,-99.0,None
ZTF19aaluacc,Yes_TNS,None,-99.0,ZTF
ZTF18acdvwnw,No_TNS,None,-99.0,None
ZTF18acevdkl,Yes_TNS,None,-99.0,ZTF
ZTF18aakqtob,No_TNS,None,-99.0,None
ZTF19acwgspq,No_TNS,None,-99.0,None
ZTF21aahnlgc,Yes_TNS,None,-99.0,ALeRCE
ZTF20aaqrkye,No_TNS,None,-99.0,None
ZTF21aabyifm,Yes_TNS,SN Ib/c,0.024,ALeRCE
ZTF18abqsuuy,No_TNS,None,-99.0,None
ZTF21aayryrh,No_TNS,None,-99.0,None
ZTF20acovgnf,No_TNS,None,-99.0,None
ZTF21aadawyi,No_TNS,None,-99.0,None
ZTF21aawkepb,No_TNS,None,-99.0,None
ZTF21aafjwjs,No_TNS,None,-99.0,None
ZTF21aatbcbd,Yes_TNS,None,-99.0,ALeRCE
ZTF18aceybwv,No_TNS,None,-99.0,None
ZTF19aalprgu,No_TNS,None,-99.0,None
ZTF19aanjwwg,No_TNS,None,-99.0,None
ZTF21aaqoboz,No_TNS,None,-99.0,None
ZTF20acpfluo,No_TNS,None,-99.0,None
ZTF20acnzooc,No_TNS,None,-99.0,None
ZTF19aachyup,No_TNS,None,-99.0,None
ZTF21aarycyl,Yes_TNS,SN Ia-91T-like,0.104,ATLAS
ZTF18acwfzgm,No_TNS,None,-99.0,None
ZTF19aaipejc,No_TNS,None,-99.0,None
ZTF18acszqwf,No_TNS,None,-99.0,None
ZTF21aavaueb,Yes_TNS,None,-99.0,SGLF
ZTF19acyjtwb,No_TNS,None,-99.0,None
ZTF19acoyqac,No_TNS,None,-99.0,None
ZTF18abvrvdk,Yes_TNS,None,-99.0,ZTF
ZTF18aainadc,No_TNS,None,-99.0,None
ZTF18aakmfzw,No_TNS,None,-99.0,None
ZTF19aamgctd,No_TNS,None,-99.0,None
ZTF18absloog,No_TNS,None,-99.0,None
ZTF21aaqzdut,Yes_TNS,None,-99.0,ALeRCE
ZTF18acttajh,No_TNS,None,-99.0,None
ZTF18acchhxu,Yes_TNS,None,-99.0,ATLAS
ZTF18acckqky,No_TNS,None,-99.0,None
ZTF18abqyiku,No_TNS,None,-99.0,None
ZTF21aastxqq,Yes_TNS,None,-99.0,ALeRCE
ZTF19acmbzxj,No_TNS,None,-99.0,None
ZTF19aaczngw,No_TNS,None,-99.0,None
ZTF18acknoka,No_TNS,None,-99.0,None
ZTF21aapkysb,Yes_TNS,None,-99.0,ALeRCE
ZTF19aarjspm,Yes_TNS,None,-99.0,ZTF
ZTF20aaxxdfj,No_TNS,None,-99.0,None
ZTF19aanymmr,No_TNS,None,-99.0,None
ZTF19aanxfty,No_TNS,None,-99.0,None
ZTF18acjvcyr,No_TNS,None,-99.0,None
ZTF18acrhbms,Yes_TNS,None,-99.0,Pan-STARRS
ZTF17aacxqcb,No_TNS,None,-99.0,None
ZTF18abwfhqb,No_TNS,None,-99.0,None
ZTF20abdkttz,No_TNS,None,-99.0,None
ZTF18acvgmpx,No_TNS,None,-99.0,None
ZTF20abdkrvv,No_TNS,None,-99.0,None
ZTF18abzzxpt,No_TNS,None,-99.0,None
ZTF20abcyvjw,No_TNS,None,-99.0,None
ZTF18abufdtb,No_TNS,None,-99.0,None
ZTF19aaxoaha,No_TNS,None,-99.0,None
ZTF18aazzsqp,No_TNS,None,-99.0,None
ZTF19aagbcbd,No_TNS,None,-99.0,None
ZTF18acvdstg,Yes_TNS,None,-99.0,ZTF
ZTF20acntvav,Yes_TNS,None,-99.0,ZTF
ZTF18actamec,No_TNS,None,-99.0,None
ZTF18acvgjqv,Yes_TNS,SN IIn,0.091,ZTF
ZTF18abunpfb,No_TNS,None,-99.0,None
ZTF18aaioypf,No_TNS,None,-99.0,None
ZTF19aazehko,No_TNS,None,-99.0,None
ZTF18acybjkv,No_TNS,None,-99.0,None
ZTF19aaszvqf,No_TNS,None,-99.0,None
ZTF20aamomxo,No_TNS,None,-99.0,None
ZTF20aasbzmn,No_TNS,None,-99.0,None
ZTF18abwbaka,No_TNS,None,-99.0,None
ZTF18abcxhwh,No_TNS,None,-99.0,None
ZTF18abudxdz,No_TNS,None,-99.0,None
ZTF18abcfhwe,No_TNS,None,-99.0,None
ZTF18abhvtlu,No_TNS,None,-99.0,None
ZTF21aaswtok,Yes_TNS,SN Ia,0.041,ALeRCE
ZTF18acbzqoc,Yes_TNS,None,-99.0,ZTF
ZTF18acvwmtw,No_TNS,None,-99.0,None
ZTF18aajojfq,No_TNS,None,-99.0,None
ZTF18acmzhmp,Yes_TNS,None,-99.0,ZTF
ZTF19aaciqsz,Yes_TNS,None,-99.0,ZTF
ZTF20acwomvk,No_TNS,None,-99.0,None
ZTF20abjmqpb,No_TNS,None,-99.0,None
ZTF19abrinzh,No_TNS,None,-99.0,None
ZTF18acqsrzq,Yes_TNS,None,-99.0,Pan-STARRS
ZTF19aaaaxeu,Yes_TNS,None,-99.0,ZTF
ZTF18aabepoc,No_TNS,None,-99.0,None
ZTF19aaaemok,No_TNS,None,-99.0,None
ZTF19aagppyf,No_TNS,None,-99.0,None
ZTF18aauplfk,No_TNS,None,-99.0,None
ZTF19aaaoguz,Yes_TNS,None,-99.0,GaiaAlerts
ZTF18acfhapu,No_TNS,None,-99.0,None
ZTF18acrdtwo,Yes_TNS,None,-99.0,ZTF
ZTF18adbclta,Yes_TNS,None,-99.0,ATLAS
ZTF18aaillhd,No_TNS,None,-99.0,None
ZTF19aaaxjpy,No_TNS,None,-99.0,None
ZTF19aabkvji,No_TNS,None,-99.0,None
ZTF20acwynzv,No_TNS,None,-99.0,None
ZTF21aactxpm,No_TNS,None,-99.0,None
ZTF19aafmmnm,No_TNS,None,-99.0,None
ZTF19aaafekv,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18actuoli,No_TNS,None,-99.0,None
ZTF21aaitaat,No_TNS,None,-99.0,None
ZTF18adbmtxm,No_TNS,None,-99.0,None
ZTF18abscjim,No_TNS,None,-99.0,None
ZTF18acefnew,No_TNS,None,-99.0,None
ZTF20actkthd,No_TNS,None,-99.0,None
ZTF19aaadspo,Yes_TNS,None,-99.0,ZTF
ZTF19aadgmvx,No_TNS,None,-99.0,None
ZTF18acbzoex,No_TNS,None,-99.0,None
ZTF18adbcjlv,Yes_TNS,None,-99.0,GaiaAlerts
ZTF20acfvltv,Yes_TNS,SN Ia,0.04,ALeRCE
ZTF19aadgnyk,No_TNS,None,-99.0,None
ZTF18aasxshs,No_TNS,None,-99.0,None
ZTF18aczzwjf,No_TNS,None,-99.0,None
ZTF18aczdtac,Yes_TNS,None,-99.0,ATLAS
ZTF20aakbeen,No_TNS,None,-99.0,None
ZTF18acckrsc,No_TNS,None,-99.0,None
ZTF18abosocu,No_TNS,None,-99.0,None
ZTF18adashtn,No_TNS,None,-99.0,None
ZTF19aadgcyf,No_TNS,None,-99.0,None
ZTF18aczeraw,Yes_TNS,None,-99.0,ZTF
ZTF19aadghnt,No_TNS,None,-99.0,None
ZTF18acuimze,Yes_TNS,SN Ia,0.056,ZTF
ZTF18ackupwl,No_TNS,None,-99.0,None
ZTF18adaksjk,No_TNS,None,-99.0,None
ZTF19aadgope,No_TNS,None,-99.0,None
ZTF18aaxdnec,No_TNS,None,-99.0,None
ZTF18abumgyz,Yes_TNS,None,-99.0,ZTF
ZTF18aczergf,Yes_TNS,None,-99.0,ZTF
ZTF18aasxguy,Yes_TNS,None,-99.0,ZTF
ZTF17aacdedh,No_TNS,None,-99.0,None
ZTF19acvuann,Yes_TNS,None,-99.0,ZTF
ZTF21aajhpzs,No_TNS,None,-99.0,None
ZTF17aacgbnb,No_TNS,None,-99.0,None
ZTF19aasbuxr,No_TNS,None,-99.0,None
ZTF21aaekldb,No_TNS,None,-99.0,None
ZTF17aabrisn,No_TNS,None,-99.0,None
ZTF19aabhazh,No_TNS,None,-99.0,None
ZTF19aaynpch,No_TNS,None,-99.0,None
ZTF18acqfnet,Yes_TNS,None,-99.0,ZTF
ZTF19aaskjnj,No_TNS,None,-99.0,None
ZTF18aassmll,No_TNS,None,-99.0,None
ZTF18aczerpr,Yes_TNS,None,-99.0,ZTF
ZTF21aawlwoy,Yes_TNS,SN Ia,0.05032,SGLF
ZTF19aabyqsw,Yes_TNS,None,-99.0,ZTF
ZTF18adbiflm,No_TNS,None,-99.0,None
ZTF19aacsojb,No_TNS,None,-99.0,None
ZTF18abtvtlr,No_TNS,None,-99.0,None
ZTF19aaadxmz,Yes_TNS,None,-99.0,ZTF
ZTF18abafeps,Yes_TNS,None,-99.0,ATLAS
ZTF20acgyfxp,Yes_TNS,None,-99.0,ALeRCE
ZTF19aabxyzm,No_TNS,None,-99.0,None
ZTF18acwwkyu,Yes_TNS,None,-99.0,Pan-STARRS
ZTF20aceowmd,Yes_TNS,None,-99.0,ZTF
ZTF18aczzvtw,No_TNS,None,-99.0,None
ZTF18aczeplb,Yes_TNS,None,-99.0,ZTF
ZTF19aailfce,No_TNS,None,-99.0,None
ZTF18acmzsvn,Yes_TNS,None,-99.0,iPTF
ZTF18abtjqtc,No_TNS,None,-99.0,None
ZTF18adbhjgi,Yes_TNS,None,-99.0,TNTS
ZTF18abvmlow,Yes_TNS,SN II,0.007,CSNS
ZTF18abkekpz,No_TNS,None,-99.0,None
ZTF18abgucbq,No_TNS,None,-99.0,None
ZTF18abcramq,No_TNS,None,-99.0,None
ZTF18aczergr,Yes_TNS,None,-99.0,ZTF
ZTF18abtssiy,No_TNS,None,-99.0,None
ZTF19aadgjvv,No_TNS,None,-99.0,None
ZTF18aczeral,Yes_TNS,None,-99.0,ZTF
ZTF18abwxrhi,Yes_TNS,None,-99.0,SNHunt
ZTF18adaimlf,Yes_TNS,None,-99.0,ZTF
ZTF18aczdpan,Yes_TNS,None,-99.0,ZTF
ZTF17aaaiujz,No_TNS,None,-99.0,None
ZTF18acvgzrx,No_TNS,None,-99.0,None
ZTF18abcoyvm,No_TNS,None,-99.0,None
ZTF18abkhqww,No_TNS,None,-99.0,None
ZTF18aaahuoe,No_TNS,None,-99.0,None
ZTF18aczerlh,No_TNS,None,-99.0,None
ZTF18abfgrnw,Yes_TNS,None,-99.0,ZTF
ZTF19aaadwlg,Yes_TNS,None,-99.0,ATLAS
ZTF18acvpmlh,No_TNS,None,-99.0,None
ZTF18aciahwa,No_TNS,None,-99.0,None
ZTF18abmjokz,No_TNS,None,-99.0,None
ZTF19aabyvgk,Yes_TNS,None,-99.0,ZTF
ZTF17aadpfkd,No_TNS,None,-99.0,None
ZTF18acsvnxi,No_TNS,None,-99.0,None
ZTF18absldzs,No_TNS,None,-99.0,None
ZTF18acuypmo,Yes_TNS,None,-99.0,ZTF
ZTF18abnygdc,No_TNS,None,-99.0,None
ZTF18abtkctg,No_TNS,None,-99.0,None
ZTF18abmwqqd,No_TNS,None,-99.0,None
ZTF18abncstl,No_TNS,None,-99.0,None
ZTF18abrwqti,No_TNS,None,-99.0,None
ZTF18adacosi,Yes_TNS,None,-99.0,ZTF
ZTF18abtrhsu,Yes_TNS,None,-99.0,GaiaAlerts
ZTF18adayszd,Yes_TNS,None,-99.0,ZTF
ZTF18absogsh,No_TNS,None,-99.0,None
ZTF18abcvlze,No_TNS,None,-99.0,None
ZTF17aadkczq,No_TNS,None,-99.0,None
ZTF18adazduv,No_TNS,None,-99.0,None
ZTF18acwyaws,Yes_TNS,None,-99.0,ZTF
ZTF18acuauqm,Yes_TNS,None,-99.0,ZTF
ZTF20acjjkhr,Yes_TNS,SN Ia,0.03901,ALeRCE
ZTF18adatiat,No_TNS,None,-99.0,None
ZTF17aaaceht,No_TNS,None,-99.0,None
ZTF18acgipnc,Yes_TNS,None,-99.0,ZTF
ZTF19aafmxxd,No_TNS,None,-99.0,None
ZTF17aabbobj,No_TNS,None,-99.0,None
ZTF20acimsnl,Yes_TNS,None,-99.0,ZTF
ZTF18acqqrgu,No_TNS,None,-99.0,None
ZTF18acvgqmw,No_TNS,None,-99.0,None
ZTF18aamveez,No_TNS,None,-99.0,None
ZTF18abuahio,No_TNS,None,-99.0,None
ZTF19aaeuhgo,Yes_TNS,SN II,0.0678,ZTF
ZTF19aadfnhk,No_TNS,None,-99.0,None
ZTF19aaedudt,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18abwpdpk,No_TNS,None,-99.0,None
ZTF19aafncke,Yes_TNS,None,-99.0,ZTF
ZTF18acruabr,No_TNS,None,-99.0,None
ZTF18abdeyqm,No_TNS,None,-99.0,None
ZTF18abscarg,No_TNS,None,-99.0,None
ZTF18abnysyy,No_TNS,None,-99.0,None
ZTF18abuadlh,No_TNS,None,-99.0,None
ZTF19aaaaevl,No_TNS,None,-99.0,None
ZTF18adbgskr,Yes_TNS,None,-99.0,ZTF
ZTF20acimlvt,Yes_TNS,None,-99.0,YSE
ZTF18abqsqer,No_TNS,None,-99.0,None
ZTF18abvebli,No_TNS,None,-99.0,None
ZTF17aabyjvg,No_TNS,None,-99.0,None
ZTF18acwyzop,No_TNS,None,-99.0,None
ZTF18abtsmcc,No_TNS,None,-99.0,None
ZTF20aciucub,Yes_TNS,None,-99.0,ALeRCE
ZTF18aavbjpl,No_TNS,None,-99.0,None
ZTF18acwyoqi,No_TNS,None,-99.0,None
ZTF18abvztrd,No_TNS,None,-99.0,None
ZTF18aajsfmi,No_TNS,None,-99.0,None
ZTF19aaaaorz,No_TNS,None,-99.0,None
ZTF19aadfdni,No_TNS,None,-99.0,None
ZTF18abnzkoo,No_TNS,None,-99.0,None
ZTF18abxvwos,No_TNS,None,-99.0,None
ZTF18adcagrn,Yes_TNS,None,-99.0,ZTF
ZTF18acurdnh,Yes_TNS,None,-99.0,ZTF
ZTF18acvwkvc,No_TNS,None,-99.0,None
ZTF19aacxwfb,Yes_TNS,None,-99.0,ATLAS
ZTF19aaadwfd,Yes_TNS,None,-99.0,ZTF
ZTF19aacwlgx,No_TNS,None,-99.0,None
ZTF18aawohdr,Yes_TNS,None,-99.0,ZTF
ZTF19aaapjrf,Yes_TNS,None,-99.0,ZTF
ZTF19aaafica,Yes_TNS,SN Ia-91bg-like,0.02,ATLAS
ZTF18acxzvhj,No_TNS,None,-99.0,None
ZTF18adazgwk,No_TNS,None,-99.0,None
ZTF18absohll,No_TNS,None,-99.0,None
ZTF18aacjkkt,No_TNS,None,-99.0,None
ZTF19aaaeuxz,No_TNS,None,-99.0,None
ZTF19aaaesxr,No_TNS,None,-99.0,None
ZTF18acxexyu,Yes_TNS,None,-99.0,ZTF
ZTF18acwzbit,No_TNS,None,-99.0,None
ZTF19aaaibty,Yes_TNS,None,-99.0,ZTF
ZTF18aaisuxd,No_TNS,None,-99.0,None
ZTF18abrlurr,No_TNS,None,-99.0,None
ZTF18adbiiha,Yes_TNS,None,-99.0,ZTF
ZTF18acwyauj,No_TNS,None,-99.0,None
ZTF18acploez,Yes_TNS,SN II,0.04,ZTF
ZTF18aauppcc,No_TNS,None,-99.0,None
ZTF19aaaicak,Yes_TNS,None,-99.0,ZTF
ZTF18adcapig,No_TNS,None,-99.0,None
ZTF18aajmlnp,No_TNS,None,-99.0,None
ZTF19aadftkd,Yes_TNS,None,-99.0,ZTF
ZTF19aaafnts,No_TNS,None,-99.0,None
ZTF18abtvgxt,No_TNS,None,-99.0,None
ZTF18aaznohv,No_TNS,None,-99.0,None
ZTF19aaajbmv,Yes_TNS,None,-99.0,Pan-STARRS
ZTF19aaapksi,No_TNS,None,-99.0,None
ZTF19aabblsx,No_TNS,None,-99.0,None
ZTF19aaaefkt,No_TNS,None,-99.0,None
ZTF19aaczxno,No_TNS,None,-99.0,None
ZTF18aaabyej,No_TNS,None,-99.0,None
ZTF18achgcsv,No_TNS,None,-99.0,None
ZTF19aacwjfb,Yes_TNS,None,-99.0,ZTF
ZTF18acvggdb,Yes_TNS,None,-99.0,ATLAS
ZTF18acbwgfw,Yes_TNS,None,-99.0,GaiaAlerts
ZTF18adainmx,Yes_TNS,None,-99.0,ZTF
ZTF18acpeekw,Yes_TNS,SN Ic-BL,0.094,ZTF
ZTF18abpvvnc,No_TNS,None,-99.0,None
ZTF18abnxtci,No_TNS,None,-99.0,None
ZTF18abuioue,No_TNS,None,-99.0,None
ZTF18abumgsq,No_TNS,None,-99.0,None
ZTF18adbclyz,No_TNS,None,-99.0,None
ZTF18acvgqvy,No_TNS,None,-99.0,None
ZTF18abrwqze,Yes_TNS,None,-99.0,ATLAS
ZTF18adbhsjc,Yes_TNS,None,-99.0,ZTF
ZTF18abfcbwz,No_TNS,None,-99.0,None
ZTF17aabtjot,No_TNS,None,-99.0,None
ZTF19aacislx,No_TNS,None,-99.0,None
ZTF19aaaerbn,Yes_TNS,None,-99.0,ZTF
ZTF18adbabsv,Yes_TNS,None,-99.0,ZTF
ZTF18acvwajm,No_TNS,None,-99.0,None
ZTF19aaafhbf,Yes_TNS,None,-99.0,ZTF
ZTF19aadfyjk,No_TNS,None,-99.0,None
ZTF18aaunwvg,No_TNS,None,-99.0,None
ZTF19aacyrdk,No_TNS,None,-99.0,None
ZTF18acwyqpd,No_TNS,None,-99.0,None
ZTF18achffzl,No_TNS,None,-99.0,None
ZTF18acrvail,No_TNS,None,-99.0,None
ZTF18abcoyyp,No_TNS,None,-99.0,None
ZTF18abbajng,No_TNS,None,-99.0,None
ZTF19aabhdko,Yes_TNS,None,-99.0,Pan-STARRS
ZTF19aadfoyk,No_TNS,None,-99.0,None
ZTF17aabwnil,No_TNS,None,-99.0,None
ZTF19abeggyn,No_TNS,None,-99.0,None
ZTF18adbadic,Yes_TNS,SN II,0.026,GaiaAlerts
ZTF18adcafro,No_TNS,None,-99.0,None
ZTF19aaczwrg,No_TNS,None,-99.0,None
ZTF18aaszzet,No_TNS,None,-99.0,None
ZTF18aaxgrev,No_TNS,None,-99.0,None
ZTF19aaaamwp,No_TNS,None,-99.0,None
ZTF18aafmzfx,No_TNS,None,-99.0,None
ZTF18actador,No_TNS,None,-99.0,None
ZTF19aaapfie,No_TNS,None,-99.0,None
ZTF18abxxrjc,No_TNS,None,-99.0,None
ZTF18acvgygb,No_TNS,None,-99.0,None
ZTF18aahrtcx,No_TNS,None,-99.0,None
ZTF19abjwyey,No_TNS,None,-99.0,None
ZTF19aaczzga,No_TNS,None,-99.0,None
ZTF19aaafhyc,Yes_TNS,None,-99.0,ATLAS
ZTF18aaotqtt,No_TNS,None,-99.0,None
ZTF19aabyorx,Yes_TNS,None,-99.0,ZTF
ZTF19aabynxp,Yes_TNS,None,-99.0,ZTF
ZTF18adakwzc,Yes_TNS,None,-99.0,ZTF
ZTF18acbvtjm,No_TNS,None,-99.0,None
ZTF18acvgqqr,No_TNS,None,-99.0,None
ZTF18acnmicp,No_TNS,None,-99.0,None
ZTF18aakjslv,No_TNS,None,-99.0,None
ZTF18adaliyg,Yes_TNS,None,-99.0,ZTF
ZTF18abbatfv,No_TNS,None,-99.0,None
ZTF18acbuibx,Yes_TNS,SN Ia,0.06,ATLAS
ZTF18abpumun,No_TNS,None,-99.0,None
ZTF18acbursi,No_TNS,None,-99.0,None
ZTF18acchzkn,Yes_TNS,None,-99.0,ATLAS
ZTF17aabvdvz,No_TNS,None,-99.0,None
ZTF18abtgmyy,No_TNS,None,-99.0,None
ZTF18acishtd,No_TNS,None,-99.0,None
ZTF18absujau,No_TNS,None,-99.0,None
ZTF18abhxzyh,No_TNS,None,-99.0,None
ZTF18acfvzri,No_TNS,None,-99.0,None
ZTF18achsiej,No_TNS,None,-99.0,None
ZTF18abuoupy,No_TNS,None,-99.0,None
ZTF20aclfqtn,Yes_TNS,None,-99.0,ALeRCE
ZTF18aaaluao,No_TNS,None,-99.0,None
ZTF18abebfor,No_TNS,None,-99.0,None
ZTF18abolcsy,No_TNS,None,-99.0,None
ZTF18abtjrbt,No_TNS,None,-99.0,None
ZTF20ackmwth,Yes_TNS,None,-99.0,ALeRCE
ZTF18acdnewt,No_TNS,None,-99.0,None
ZTF18aazyesm,No_TNS,None,-99.0,None
ZTF20aciaxil,Yes_TNS,SN Ia,0.07,ALeRCE
ZTF18acwavgx,No_TNS,None,-99.0,None
ZTF18aaiscoz,No_TNS,None,-99.0,None
ZTF18abfcyrs,Yes_TNS,None,-99.0,ZTF
ZTF18abhtsyb,No_TNS,None,-99.0,None
ZTF18abvftne,No_TNS,None,-99.0,None
ZTF18aangniu,No_TNS,None,-99.0,None
ZTF18absqohp,No_TNS,None,-99.0,None
ZTF18abwtbad,No_TNS,None,-99.0,None
ZTF18abjstia,No_TNS,None,-99.0,None
ZTF18abtqidt,No_TNS,None,-99.0,None
ZTF18acdzzeg,No_TNS,None,-99.0,None
ZTF18acallkd,No_TNS,None,-99.0,None
ZTF18abslcdf,No_TNS,None,-99.0,None
ZTF18achoqtz,No_TNS,None,-99.0,None
ZTF18acbuhhe,No_TNS,None,-99.0,None
ZTF18abuxzbi,No_TNS,None,-99.0,None
ZTF18achmvjz,No_TNS,None,-99.0,None
ZTF18aczeqva,Yes_TNS,None,-99.0,ZTF
ZTF19aaafgdr,Yes_TNS,None,-99.0,ZTF
ZTF18aaakuyb,No_TNS,None,-99.0,None
ZTF18abosrdl,No_TNS,None,-99.0,None
ZTF18aangnse,No_TNS,None,-99.0,None
ZTF18aanttsq,No_TNS,None,-99.0,None
ZTF18abjnndi,No_TNS,None,-99.0,None
ZTF18abuphwk,No_TNS,None,-99.0,None
ZTF18abweufn,No_TNS,None,-99.0,None
ZTF18abcrjaj,No_TNS,None,-99.0,None
ZTF18abtubdj,No_TNS,None,-99.0,None
ZTF20abxtimo,Yes_TNS,None,-99.0,ALeRCE
ZTF18acbvgtu,Yes_TNS,SN Ia,0.032,ASAS-SN
ZTF18abyjmfi,No_TNS,None,-99.0,None
ZTF18acfungz,No_TNS,None,-99.0,None
ZTF18aakotmq,No_TNS,None,-99.0,None
ZTF18aajojlg,No_TNS,None,-99.0,None
ZTF18acauzmm,No_TNS,None,-99.0,None
ZTF17aacphyr,No_TNS,None,-99.0,None
ZTF18abqdnri,No_TNS,None,-99.0,None
ZTF18abwztzd,No_TNS,None,-99.0,None
ZTF18aakyols,No_TNS,None,-99.0,None
ZTF19aaapbvw,Yes_TNS,None,-99.0,GaiaAlerts
ZTF19aafllhf,Yes_TNS,None,-99.0,ZTF
ZTF18abyadtx,Yes_TNS,None,-99.0,ATLAS
ZTF18aagtgio,No_TNS,None,-99.0,None
ZTF18aapugch,No_TNS,None,-99.0,None
ZTF19aaedvmv,Yes_TNS,None,-99.0,ZTF
ZTF19aafmrum,No_TNS,None,-99.0,None
ZTF18abhpwey,No_TNS,None,-99.0,None
ZTF18ablwatx,No_TNS,None,-99.0,None
ZTF18absopva,No_TNS,None,-99.0,None
ZTF18abxpswh,No_TNS,None,-99.0,None
ZTF18abxrhmi,No_TNS,None,-99.0,None
ZTF20acihfol,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18acvwehc,No_TNS,None,-99.0,None
ZTF18abvlwwh,No_TNS,None,-99.0,None
ZTF18acvvskp,No_TNS,None,-99.0,None
ZTF18acpoyef,No_TNS,None,-99.0,None
ZTF18acvwcxe,No_TNS,None,-99.0,None
ZTF18abvlkmi,No_TNS,None,-99.0,None
ZTF18abvffbs,No_TNS,None,-99.0,None
ZTF18abmjgxz,No_TNS,None,-99.0,None
ZTF18aahxwwm,No_TNS,None,-99.0,None
ZTF18acyxxen,No_TNS,None,-99.0,None
ZTF19aaocdig,No_TNS,None,-99.0,None
ZTF18abaxirl,No_TNS,None,-99.0,None
ZTF18acdxzkw,Yes_TNS,None,-99.0,ATLAS
ZTF18abrxwft,No_TNS,None,-99.0,None
ZTF18aarcsqe,No_TNS,None,-99.0,None
ZTF20abzvxyk,Yes_TNS,SN Ia,0.093,ALeRCE
ZTF18accbexr,Yes_TNS,None,-99.0,ATLAS
ZTF18acfeslu,No_TNS,None,-99.0,None
ZTF18acekrww,No_TNS,None,-99.0,None
ZTF18actalxn,No_TNS,None,-99.0,None
ZTF18acnmqvh,Yes_TNS,None,-99.0,ZTF
ZTF18acenyrb,No_TNS,None,-99.0,None
ZTF18accupqk,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18acpjqbh,No_TNS,None,-99.0,None
ZTF18abtstfa,No_TNS,None,-99.0,None
ZTF18achdfqm,No_TNS,None,-99.0,None
ZTF18acbuwcq,Yes_TNS,None,-99.0,ATLAS
ZTF18abxyyxe,No_TNS,None,-99.0,None
ZTF18acpeenk,Yes_TNS,None,-99.0,ZTF
ZTF18acdvnym,Yes_TNS,None,-99.0,ZTF
ZTF18aceihyl,No_TNS,None,-99.0,None
ZTF18achdign,No_TNS,None,-99.0,None
ZTF18acvgehz,No_TNS,None,-99.0,None
ZTF18acsyaye,Yes_TNS,SN II,0.05,ASAS-SN
ZTF18acvgkio,Yes_TNS,None,-99.0,ZTF
ZTF18acejgff,No_TNS,None,-99.0,None
ZTF18acpegrg,No_TNS,None,-99.0,None
ZTF18aaqctvg,Yes_TNS,None,-99.0,SNAD
ZTF18acpphpi,Yes_TNS,None,-99.0,ZTF
ZTF18acusrjt,No_TNS,None,-99.0,None
ZTF18acsouto,Yes_TNS,None,-99.0,ZTF
ZTF18acurkik,No_TNS,None,-99.0,None
ZTF18abcragc,No_TNS,None,-99.0,None
ZTF18abuoilc,Yes_TNS,AGN,0.33,ZTF
ZTF18acepxke,Yes_TNS,None,-99.0,ZTF
ZTF18acbwapi,Yes_TNS,None,-99.0,ZTF
ZTF18acepfmz,Yes_TNS,None,-99.0,AMPEL
ZTF18aceivui,Yes_TNS,None,-99.0,Pan-STARRS
ZTF19aaeotin,Yes_TNS,None,-99.0,ZTF
ZTF18absutea,No_TNS,None,-99.0,None
ZTF19aabyyhr,Yes_TNS,None,-99.0,ZTF
ZTF18abuykfm,No_TNS,None,-99.0,None
ZTF18abufimm,No_TNS,None,-99.0,None
ZTF18acpaxss,No_TNS,None,-99.0,None
ZTF18acbznnc,Yes_TNS,None,-99.0,ZTF
ZTF18acejgrz,Yes_TNS,None,-99.0,ZTF
ZTF18aaqtvhx,No_TNS,None,-99.0,None
ZTF19abjwmjd,No_TNS,None,-99.0,None
ZTF19abkwcxg,No_TNS,None,-99.0,None
ZTF18accjycd,No_TNS,None,-99.0,None
ZTF18achtagt,No_TNS,None,-99.0,None
ZTF18accjwuu,No_TNS,None,-99.0,None
ZTF18acddejc,No_TNS,None,-99.0,None
ZTF18acbuftp,Yes_TNS,None,-99.0,ATLAS
ZTF18aamyhtx,No_TNS,None,-99.0,None
ZTF18aaxuniq,No_TNS,None,-99.0,None
ZTF19aaopqig,Yes_TNS,None,-99.0,ZTF
ZTF18abhjeum,No_TNS,None,-99.0,None
ZTF19aamjspt,No_TNS,None,-99.0,None
ZTF19aabyhwy,Yes_TNS,None,-99.0,ATLAS
ZTF19acicnuo,No_TNS,None,-99.0,None
ZTF18acwydpp,No_TNS,None,-99.0,None
ZTF18abolwbb,No_TNS,None,-99.0,None
ZTF18abshxig,Yes_TNS,None,-99.0,AMPEL
ZTF18adalgta,Yes_TNS,None,-99.0,ZTF
ZTF18adabebi,Yes_TNS,None,-99.0,ZTF
ZTF18acjqstj,No_TNS,None,-99.0,None
ZTF18adccapd,No_TNS,None,-99.0,None
ZTF18adccpxb,No_TNS,None,-99.0,None
ZTF18adcbkiq,No_TNS,None,-99.0,None
ZTF18absoonn,No_TNS,None,-99.0,None
ZTF18adaysnz,Yes_TNS,None,-99.0,ZTF
