ztf_object_id,objID,raMean,decMean,nDetections,pgal_host
ZTF18abetdjv,134432456312063276,245.6311657507569,22.02726855754426,59,0.031166667118668556
ZTF18abeyhmg,170132470166041091,247.01688490788376,51.775396630050885,71,0.28685712814331055
ZTF18abeylro,162542646327850449,264.63271768893424,45.44971497063439,4,-99.0
ZTF18abeylro,162542646325540077,264.6326174200045,45.44956234416861,22,0.001500000013038516
ZTF18abeysxb,187222721826787698,272.18278493328944,66.0225092152614,58,0.0084583330899477
ZTF18abeysxb,187222721832617926,272.1830362650915,66.02258024311554,8,-99.0
ZTF18abezltq,191422840749413840,284.0751830880009,69.51927001492868,14,0.011291666887700558
ZTF18abezngt,182782844461177269,284.4460743026553,62.32211104171259,77,0.9795833230018616
ZTF18abezwez,194362914042954800,291.4042049344078,71.96997335423934,71,0.00937500037252903
ZTF18abfacaz,193662719735411340,271.9733236648851,71.38379913134108,19,0.35236310958862305
ZTF18abfacbz,194052739720049156,273.9721050973728,71.71532771268629,85,0.0
ZTF18abfacdu,194212738596899453,273.85972998988655,71.84890373732792,39,0.5713154673576355
ZTF18abfbaul,181402804208314841,280.42089473557127,61.1700962019073,77,0.965833306312561
ZTF18abfbaux,181422805520946311,280.5520359259381,61.18779764974726,41,0.02083333395421505
ZTF18abfbavs,194502662318093327,266.2311656339667,72.08559223835576,26,0.0006249999860301614
ZTF18abfbffe,203062566775761339,256.67757373221946,79.21710912581008,41,0.911339282989502
ZTF18abfbffe,203062566779271668,256.6774778476161,79.21720109748608,3,-99.0
ZTF18abfbffi,203142569437206161,256.9439004190795,79.28777546026703,17,0.20915475487709045
ZTF18abfbfhp,200882611053969798,261.1051310502178,77.40756005288738,23,0.013749999925494194
ZTF18abfbldv,200632767764912612,276.7768728989817,77.19317722445224,60,0.0
ZTF18abfbmms,191552833330228543,283.3330881972919,69.63153018232437,91,0.9102559685707092
ZTF18abfbmmt,191642836713719084,283.67131699,69.70697304,3,-99.0
ZTF18abfbmmt,191642836714649422,283.67147718075347,69.70721821598976,94,0.996666669845581
ZTF18abfbmqc,191402852553255282,285.25502876430727,69.50379047085549,75,0.743488073348999
ZTF18abfbpzx,203772664461205696,266.44606752125117,79.81236804644266,101,0.9894166588783264
ZTF18abfbqef,203762672751996015,267.27508226089594,79.80429060133588,96,0.011874999850988388
ZTF18abfbqje,203822663043462304,266.3034396957091,79.8513156212693,41,0.008750000037252903
ZTF18abfbqje,203822663033052569,266.3032974482785,79.85132587556431,15,-99.0
ZTF18abfbqjm,203822679129365495,267.91297523780673,79.85385248060155,48,0.010833333246409893
ZTF18abfbqjm,203822679142065127,267.91405192,79.85364789,3,-99.0
ZTF18abfbqlh,203792679747529564,267.9740236369006,79.83219819445448,4,-99.0
ZTF18abfbqlh,203792679723469360,267.97319870022346,79.83217251298916,67,0.004791666753590107
ZTF18abfbtgz,198562887491996540,288.74917658356947,75.47136229460304,78,-99.0
ZTF18abfbthu,198942881468567208,288.14675241915404,75.78872582565187,34,0.0
ZTF18abfbtkt,198442905009056842,290.50092258678586,75.37170694648792,63,0.9067083597183228
ZTF18abfbtml,198312892818464958,289.2817037786716,75.26187428147195,38,0.0043750000186264515
ZTF18abfbubc,182832729361390042,272.9361167134437,62.357755054216696,96,-99.0
ZTF18abfbwtj,183172439881544860,243.98814521774952,62.64512518436851,51,0.050083331763744354
ZTF18abfcbwz,191382705529872093,270.5527650951506,69.48446896403354,40,0.0024999999441206455
ZTF18abfcdud,191302531959411341,253.19596051888527,69.41719744275036,16,0.008333333767950535
ZTF18abfcdvn,191612515260628593,251.52612186186533,69.68148180735461,59,0.010833333246409893
ZTF18abfcior,194332737476347711,273.7477520489542,71.94742389912426,79,-99.0
ZTF18abfcipg,194332732337203804,273.2336423016548,71.94427792578958,64,0.0037499999161809683
ZTF18abfcisa,194202725715794118,272.57154627704045,71.83613326645865,81,0.0054166666232049465
ZTF18abfcttk,192182910588427972,291.05893434309473,70.15598630922614,18,0.0016666667070239782
ZTF18abfcykv,194292691562233616,269.15676582522934,71.9106258537514,51,0.09918750077486038
ZTF18abfcyrs,193802692404403636,269.24050221038704,71.50238025367618,99,0.08254166692495346
ZTF18abfdceh,200132678288442297,267.8288888133582,76.77622675137619,64,0.9902499914169312
ZTF18abfddhk,202472339511821018,233.9508648034101,78.72525252768834,33,0.0
ZTF18abfdfnf,201802486140511967,248.61389301491343,78.16758485565973,70,0.16584524512290955
ZTF18abfdgiw,203042427727925593,242.77275526393282,79.20402481502342,28,0.016249999403953552
ZTF18abfdgiz,203042427727925593,242.77275526393282,79.20402481502342,28,0.016249999403953552
ZTF18abfdgnb,191962719375229636,271.93770442839303,69.97394654969935,40,0.09985416382551193
ZTF18abfdgnb,191962719384239569,271.93811900275745,69.9738834025215,16,-99.0
ZTF18abfdgoq,191722724473757546,272.4473229227518,69.77228685344474,10,0.16260118782520294
ZTF18abfdhvk,192282918795316445,291.8795983260713,70.23809046025848,16,0.0016666667070239782
ZTF18abfdhvm,192332931622365534,293.16258377,70.27894426,2,-99.0
ZTF18abfdhvm,192332931625255210,293.16255377872784,70.27870805524064,64,0.0
ZTF18abfdhvo,192342927851408342,292.78510794377286,70.28963404250882,82,0.8543124794960022
ZTF18abfdhyu,192322925867187654,292.586689953586,70.27237966840029,100,0.0024999999441206455
ZTF18abfdjkg,200512615874621982,261.5875560346758,77.09271998045502,66,-99.0
ZTF18abfdjlf,200382612069410682,261.2066825895681,76.983218076029,33,0.015833333134651184
ZTF18abfdklo,203532331892628912,233.18939133199714,79.61514828784195,30,0.0
ZTF18abfdkly,203122328117228784,232.811690137457,79.2732822587153,29,0.7733154892921448
ZTF18abfdkmi,202962331434611726,233.14357052790115,79.13408989602144,14,0.10658333450555801
ZTF18abfdkpg,203632341181172003,234.11804681731695,79.69265118814803,69,0.0012499999720603228
ZTF18abfdkse,203712328777394553,232.8779814397936,79.7615071249556,24,0.9605208039283752
ZTF18abfdkur,203172323611098638,232.36102857479122,79.31486384282042,35,0.8470337390899658
ZTF18abfdlac,202902328294737194,232.82825342,79.08851373,3,-99.0
ZTF18abfdlac,202902328281867010,232.8282087899737,79.08848771767833,59,0.0016666667070239782
ZTF18abfdlao,203702337823129903,233.78257079442608,79.75755344793046,11,0.05895833298563957
ZTF18abfdldy,203772338668706696,233.86677434084757,79.81328516081848,19,0.6729881167411804
ZTF18abfdlho,203172343444639345,234.3442063418341,79.31548258999018,16,0.0
ZTF18abfdmej,200062874924987258,287.4924894576084,76.7220301405759,104,-99.0
ZTF18abfdmep,200212874711619116,287.4711984840004,76.84858671469861,101,-99.0
ZTF18abfdmes,199982870523947116,287.05262716501886,76.65532097118059,14,0.02061309479176998
ZTF18abfdmff,200392855509222629,285.5511040476723,76.99323029780358,15,0.3882797658443451
ZTF18abfdmhi,199982875971748106,287.5971618021826,76.65606262260249,92,0.0
ZTF18abfdmhq,199752877686674019,287.7683766600851,76.46103020419856,54,0.03591666743159294
ZTF18abfdmih,200092876977925738,287.6978036582982,76.74578162867594,50,0.9750000238418579
ZTF18abfdmjq,200412849881835070,284.9883877866597,77.01192525040815,13,0.46958333253860474
ZTF18abfdmmf,199722867070159355,286.7074935024956,76.44041167816665,39,0.0
ZTF18abfdpps,201032456062590554,245.60615730936829,77.52471974452837,17,0.019958334043622017
ZTF18abfdppu,201722442697157274,244.26974026561146,78.1053333622606,49,0.0
ZTF18abfdppx,200992455968628868,245.59692185663914,77.49833922805905,33,0.0022499999031424522
ZTF18abfdqzy,201062603074837111,260.3073224576196,77.55528883158571,82,0.0052083334885537624
ZTF18abfdsbd,202242419556794836,241.9556701722622,78.53669803750262,54,0.0024999999441206455
ZTF18abfdsed,202202418868779948,241.88673778456982,78.50760938474822,27,0.0014583333395421505
ZTF18abfdshe,202272409756898241,240.97579493136826,78.56450623032187,20,0.794785737991333
ZTF18abfdwpc,202662568070356908,256.8070973030651,78.88840477039008,90,0.0664791688323021
ZTF18abfdwpq,203162567128870541,256.7130280059792,79.2997503983299,47,0.004166666883975267
ZTF18abfdwqc,203002569557774785,256.95590224934074,79.17002768138812,31,0.17374999821186066
ZTF18abfdwtq,203202564400650331,256.43998986647233,79.33305576596318,12,-99.0
ZTF18abfdwtq,203202564379430474,256.4389270591476,79.33302852828216,26,0.005625000223517418
ZTF18abfdzfo,203672828949900028,282.8950586539777,79.72433800602705,14,0.0008333333535119891
ZTF18abfdzhd,203672835191914736,283.51934703290806,79.72822255695623,74,0.0012499999720603228
ZTF18abfebbn,201052397507820734,239.75073789702228,77.54161445097336,72,0.9866666793823242
ZTF18abfevbx,124203276268340705,327.6268305866311,13.500189474778429,13,0.08611904829740524
ZTF18abfeyvv,194662758930944801,275.8934979525279,72.21998162987074,4,-99.0
ZTF18abfeyvv,194662758941904769,275.8936272180292,72.21997311776573,61,0.9245119094848633
ZTF18abfeyvw,194582751527197312,275.15254199095267,72.1554563234945,100,0.026249999180436134
ZTF18abfeyyc,194872754230602899,275.42365129839243,72.39331576133881,51,0.9408809542655945
ZTF18abfffnr,193052906929260991,290.69285703246555,70.87517646858198,49,0.7944404482841492
ZTF18abfffow,193122908952676278,290.8952860797097,70.93794249241998,64,0.996821403503418
ZTF18abfffph,192372886742533856,288.6741954090144,70.31088651751026,84,0.0072916666977107525
ZTF18abffire,194082772964670832,277.29665445614313,71.73338565341176,83,-99.0
ZTF18abffirs,193652796813386239,279.68139886931203,71.37948699803921,86,0.0
ZTF18abffirs,193652796815105887,279.68141959,71.37931845,2,-99.0
ZTF18abffiru,193732773837635909,277.38400348,71.44596957,7,-99.0
ZTF18abffiru,193732773847035821,277.38466998511205,71.44586635205941,75,0.9267500042915344
ZTF18abffkml,141263470493600618,347.0493672315699,27.716691466012787,70,0.02983333356678486
ZTF18abffljs,191272905803834522,290.5803457343903,69.39478451288798,85,0.9598095417022705
ZTF18abfflri,191782886378294070,288.63762202755095,69.81942888599396,55,0.0008333333535119891
ZTF18abffsae,97022283229618734,228.32293794410313,-9.143151063923732,37,0.0012499999720603228
ZTF18abffuui,195401694467544842,169.44690578826746,72.83669425159316,54,0.009583333507180214
ZTF18abfgrnw,174852271680707503,227.16797851,55.71400285,82,0.009494047611951828
ZTF18abfgurv,129801982152780699,198.21527455039342,18.16682060561001,62,-99.0
ZTF18abfgusb,129821982319078410,198.23189405110875,18.189906745238673,64,0.42289286851882935
ZTF18abfguuj,129801982498783278,198.24985913783127,18.16895879426772,64,-99.0
ZTF18abfguuo,129801981987052523,198.19869266017133,18.168328248685544,80,-99.0
ZTF18abfguus,129801982498783278,198.24985913783127,18.16895879426772,64,-99.0
ZTF18abfguuu,129801982152780699,198.21527455039342,18.16682060561001,62,-99.0
ZTF18abfguve,129831982536230490,198.25359746204094,18.19163864964711,74,0.8182083368301392
ZTF18abfguvl,129791982732763027,198.27324822145115,18.160419311028292,49,0.96875
ZTF18abfguvs,129821982319078410,198.23189405110875,18.189906745238673,64,0.42289286851882935
ZTF18abfguwa,129771982077419168,198.20768106814148,18.14885396835504,48,0.22091667354106903
ZTF18abfguwb,129771982247634489,198.2244943466828,18.144981508251174,64,0.6269077658653259
ZTF18abfguwg,129741982028223127,198.20283473267475,18.11884112851953,30,0.8580416440963745
ZTF18abfguwi,129771982247634489,198.2244943466828,18.144981508251174,64,0.6269077658653259
ZTF18abfhxwa,147883459935498708,345.99355667983446,33.24006752257444,73,0.0
ZTF18abfmntp,173772550133281078,255.01353870888576,54.80865276063752,58,0.07336606830358505
ZTF18abfmxsw,175122530788459393,253.07907988,55.94061397,17,0.0
ZTF18abfnbhm,190052712946783985,271.29469472224815,68.37770116821548,73,0.001500000013038516
ZTF18abfnbob,194732667020615763,266.70200933443107,72.27920115376936,102,0.9908333420753479
ZTF18abfngpd,193722652538008962,265.2537613047524,71.44015389428755,66,-99.0
ZTF18abfrtwl,192232743949656674,274.39498363923803,70.19654390170581,32,0.0
ZTF18abfspqo,192342892989517951,289.2998043367878,70.28925679151196,77,0.0
ZTF18abfsrid,194482936101168507,293.6101133114744,72.07312029552146,61,0.0018333332845941186
ZTF18abfstgn,192242751494460015,275.14922927222085,70.19935338406256,81,0.0037499999161809683
ZTF18abfstgw,192352766096872997,276.6096721242985,70.29349384756894,89,0.9870833158493042
ZTF18abfsufs,193612747415143230,274.74166275754976,71.34372332127894,69,0.009999999776482582
ZTF18abfsuwv,190132804942846115,280.49424866538413,68.44606116810829,12,0.009083333425223827
ZTF18abfsuwv,190132804939365760,280.49422817568586,68.44580424801944,3,-99.0
ZTF18abftdyj,190762905159864321,290.5163790767116,68.96958368682569,10,0.020791666582226753
ZTF18abftflg,187872850160669064,285.01591586597647,66.56529884918353,63,0.0
ZTF18abftfvq,128663289483031203,328.9483581871762,17.21729143117015,65,-99.0
ZTF18abftgvu,126433358782901774,335.8783545936269,15.359383482084516,73,1.0
ZTF18abftgvx,126323359851585989,335.9852099455007,15.271208404859102,61,-99.0
ZTF18abftgwl,126473356876030042,335.6878494505963,15.39123235283371,27,-99.0
ZTF18abftgwl,126463356880289905,335.68797548247636,15.39118625084383,45,0.0585624985396862
ZTF18abftigx,186942825071912815,282.50721236278434,65.78504276672457,84,-99.0
ZTF18abftjag,129603286780993769,328.6781253283584,18.002697235949604,47,0.9558333158493042
ZTF18abftjbc,129633288695303823,328.86950423934854,18.027726978961404,65,0.0
ZTF18abftjfd,135173302773862510,330.2774298631669,22.64324075150256,18,0.0012499999720603228
ZTF18abftluf,137423305938145645,330.5938885300216,24.520893469320875,28,0.01066666655242443
ZTF18abftluf,137423305941185683,330.59403194429893,24.520867301158127,4,-99.0
ZTF18abftmvn,134983306886701525,330.6886259150965,22.484117155085908,65,0.1697976142168045
ZTF18abftmvn,134983306887572091,330.6886705499097,22.484315820406753,4,-99.0
ZTF18abftnwr,139643330550139713,333.05497833364694,26.374276478086983,76,-99.0
ZTF18abftpeo,135113307007185027,330.7007887343285,22.595440119982072,45,0.0012499999720603228
ZTF18abftpsu,139163348634226772,334.8634222811491,25.971797241688552,59,-99.0
ZTF18abftrns,136023295374429207,329.5373828912892,23.35717952481212,56,0.005625000223517418
ZTF18abfundr,187712850945574446,285.09450666683074,66.42800802995934,51,0.0037499999161809683
ZTF18abfunfx,186972830321371229,283.0321397610943,65.8086306986794,83,0.013624999672174454
ZTF18abfunki,186832836530646889,283.6531354992862,65.69678971907676,64,0.0012499999720603228
ZTF18abfunob,186932833575054674,283.35774849028724,65.77826414566519,64,1.0
ZTF18abfuxyn,182842808374873217,280.83745638429656,62.3687070212126,31,0.05945238098502159
ZTF18abfwvvz,167042752133330843,275.21334876623945,49.20013695167301,56,0.944136917591095
ZTF18abfyvlc,140613489681563002,348.96812883542185,27.17701747565196,72,0.9750000238418579
ZTF18abfyvzm,144063389164872914,338.9165656278481,30.051888190154195,50,0.048875000327825546
ZTF18abfywjg,151643485957920808,348.5955967736952,36.366912248259304,25,0.0
ZTF18abfyxel,144783598364588679,359.836442622164,30.65671539482044,56,0.06845833361148834
ZTF18abfyxlz,152310043461123581,4.346160917313377,36.9274467185424,58,-99.0
ZTF18abfzaaf,141452170493836329,217.0493590496472,27.879807638879743,52,0.06882143020629883
ZTF18abfztqu,151642243819034110,224.38194152592004,36.36964373675842,73,0.0
ZTF18abfzvxj,177442520439513682,252.04394706393177,57.86913948559517,22,0.01715773716568947
ZTF18abgbywk,161542358103168515,235.810269843521,44.62320462439081,51,0.028958333656191826
ZTF18abgcxjf,151922553859042256,255.3858790939126,36.60137151675798,118,0.0022499999031424522
ZTF18abgjecp,149193482640192109,348.2639628256904,34.326193256725816,16,0.08268452435731888
ZTF18abgjfxs,156300131885970285,13.188584895123675,40.24970189881853,54,0.8877142667770386
ZTF18abgjfzd,158550148729890150,14.872959857622797,42.12461875223209,60,0.0018749999580904841
ZTF18abgjfze,158540153539441561,15.354175980076581,42.117462141990295,32,0.013958333060145378
ZTF18abgjfze,158540153540761878,15.354137734507066,42.117733343404744,3,-99.0
ZTF18abgjlrb,192042732972952750,273.29735291791445,70.03503660907036,23,0.006874999962747097
ZTF18abgjlrb,192042732963372948,273.297096314263,70.03506555417908,18,-99.0
ZTF18abgjned,192372766600326593,276.6599924581733,70.31313895860144,88,-99.0
ZTF18abgjpus,195282724500360495,272.45009472478256,72.73304503864942,108,0.9912499785423279
ZTF18abgjpvf,195232734152886524,273.4151643839302,72.69642968087363,101,0.9897500276565552
ZTF18abgjpvy,195182712804213499,271.28021808128454,72.65225072705482,63,0.0
ZTF18abgjpvy,195182712796953727,271.27985254,72.65236186,2,-99.0
ZTF18abgkeut,195302690683556673,269.0682685167045,72.75493129005156,65,0.9882916808128357
ZTF18abgklob,182371655083367767,165.50822070903584,61.98089384544186,79,0.002291666576638818
ZTF18abgklyo,175512106707680924,210.67076281,56.25852808,81,0.0
ZTF18abgkmik,178662116911626357,211.69120222221957,58.88806491770503,78,0.015958333387970924
ZTF18abglspd,173972527444552768,252.7444632786666,54.976716638855095,59,0.0012499999720603228
ZTF18abgmhmr,173012516562094525,251.6561917734185,54.17817486111377,70,0.005833333358168602
ZTF18abgmmso,180492717027405008,271.70294147748547,60.41212769907902,81,0.022041667252779007
ZTF18abgnzei,177882772449409379,277.24504742050954,58.2404400329993,46,-99.0
ZTF18abgnzei,177882772452749014,277.2450490107215,58.240429576942454,31,0.00787500012665987
ZTF18abgoabv,188352873916059135,287.39157825779176,66.96508347961073,11,0.0033333334140479565
ZTF18abgojcd,195582684452549368,268.44526225416143,72.99051825757387,76,0.027000000700354576
ZTF18abgoozd,157410165296848037,16.529624172610916,41.18118048551088,18,0.009916666895151138
ZTF18abgoqfo,157820112404779901,11.240503203460552,41.524388642733136,60,-99.0
ZTF18abgosba,202352868814695712,286.8805030435446,78.62917139664057,16,-99.0
ZTF18abgosba,202352868797495862,286.8804973369065,78.62915429872403,89,-99.0
ZTF18abgoslk,204052930720953580,293.0720728239152,80.0439426689941,38,0.7734642624855042
ZTF18abgpruh,186132857180892784,285.7180784219173,65.11002341044372,40,0.01666666753590107
ZTF18abgpstp,131043297199660910,329.71998415696146,19.200378593196447,64,0.8148333430290222
ZTF18abgpyxp,156040090337949129,9.033752436468275,40.04040957450448,45,0.9308750033378601
ZTF18abgpztl,157930110875478334,11.087579204329733,41.61478028864364,58,0.004791666753590107
ZTF18abgqvwv,146352543166876887,254.3166656599768,31.96356835737452,44,0.027249999344348907
ZTF18abgrcvk,194932884561315675,288.4560105352255,72.44573299699488,88,0.017750000581145287
ZTF18abgsskg,157950146943622993,14.69438782429304,41.626884995026764,74,0.04066666588187218
ZTF18abgsvwy,118303223294654912,322.32943381643344,8.586933514601212,48,0.11476488411426544
ZTF18abgsvwy,118303223292024635,322.32927655494535,8.586919797919194,23,-99.0
ZTF18abgtcsd,127703411260646916,341.1261027305436,16.421984730822953,75,0.0008333333535119891
ZTF18abgtcxv,141143470523971871,347.0524014107428,27.61773282546219,75,0.9929166436195374
ZTF18abgtfeh,146153488891743132,348.88920593586977,31.793802345554344,37,0.9839583039283752
ZTF18abgubve,157220161774847581,16.177358081346334,41.022388430756905,18,0.0036458333488553762
ZTF18abgucbq,152450097489888903,9.748965009688034,37.04866191679083,74,-99.0
ZTF18abgucbz,149420018654739913,1.8654969279404736,34.524442128029804,63,0.003916666842997074
ZTF18abgucjb,145270014720324001,1.4720315245169528,31.06118445218505,68,0.011250000447034836
ZTF18abgucur,-99,12.46594707,39.52371288,-99,-99.0
ZTF18abgudds,146370012199278104,1.2199618620044335,31.981219742103548,76,0.0
ZTF18abguffg,143983450864731644,345.0864729779559,29.984205366258674,67,0.4787738025188446
ZTF18abgufip,155950086469353419,8.646944238696577,39.96069215745245,79,-99.0
ZTF18abgutvi,163782374336709167,237.43369356419197,46.49034505695221,41,0.0012499999720603228
ZTF18abgyfxo,180462723087400588,272.3087492763802,60.383236523225044,98,0.15204167366027832
ZTF18abgyict,153660079024650341,7.902506678082617,38.04976260447169,53,0.004666666500270367
ZTF18abgyiro,151123492562179907,349.2561690595833,35.94107892611564,73,0.9310833215713501
ZTF18abgyito,151353480571849170,348.0571872817947,36.13210995527223,38,0.9920833110809326
ZTF18abgyits,153640145282980261,14.528252716613,38.03303018043637,68,0.0017500000540167093
ZTF18abgyujv,197572640345348533,264.03465987517865,74.64807950989368,61,0.0008333333535119891
ZTF18abgztgi,143973490106292720,349.010639595573,29.97676946738787,27,0.7954166531562805
ZTF18abhaehj,145383383479280849,338.3479403598763,31.15021502942921,36,0.019722221419215202
ZTF18abhaogi,197051936072470697,193.60708556174583,74.20824220440485,58,0.03658333420753479
ZTF18abhapgk,189762079701819672,207.97023454047084,68.1406995941808,52,0.0
ZTF18abhaqao,191832179192365757,217.91913552809845,69.86248245007737,21,0.1770416647195816
ZTF18abhaqdv,187282147631424533,214.7627729632299,66.0698287717903,55,0.005750000011175871
ZTF18abhaqeu,187052196502222004,219.6501444155903,65.87601539902748,30,0.16091667115688324
ZTF18abhaqpa,191722235574330807,223.55712261548177,69.76670072259856,18,0.0
ZTF18abharvg,189401928635235105,192.86343781130503,67.8369890814364,49,0.0008333333535119891
ZTF18abhasbq,192592057595082151,205.7593204982727,70.49271958856288,20,0.02020833268761635
ZTF18abhaxzu,199292448012723389,244.80125824385388,76.07716611050543,44,0.007499999832361937
ZTF18abhayex,197542649089218228,264.9088307193177,74.62294327313963,71,0.043666668236255646
ZTF18abhayey,197692637243403790,263.7240668074013,74.74422976544935,22,0.06716666370630264
ZTF18abhayyb,195592610230839134,261.02295660093324,72.99867638114073,74,0.15324999392032623
ZTF18abhazhc,194142002325287020,200.23242861834262,71.78846635463789,52,0.0012499999720603228
ZTF18abhbckp,195921941601625315,194.16016416553597,73.27043538638739,53,0.16550594568252563
ZTF18abhbcly,197911951175526286,195.1178443940635,74.9296941361448,21,0.0033333334140479565
ZTF18abhbcly,197911951185206570,195.11786298391578,74.92970792995025,9,-99.0
ZTF18abhbcue,189992325281584757,232.5281019659809,68.32840975823916,17,0.007249999791383743
ZTF18abhbdqi,187102352622797996,235.26222100726943,65.92259488742737,22,0.013916666619479656
ZTF18abhbeom,190162270231260348,227.02302825719508,68.46631337236266,69,0.7134225964546204
ZTF18abhbevr,194512148338572296,214.83365767441416,72.09291437776787,74,0.7255416512489319
ZTF18abhbfay,195322153328623555,215.33294408982982,72.76903305366102,47,0.005833333358168602
ZTF18abhbfng,195302059073562533,205.90750773880004,72.75145050258708,86,0.0
ZTF18abhbfng,195302059087352646,205.90815729,72.75159781,2,-99.0
ZTF18abhbfrf,190772002888391947,200.28896620903768,68.97601851048155,55,0.0
ZTF18abhbfyg,189512367657414538,236.76532091062273,67.92814960898355,53,0.9516249895095825
ZTF18abhbgme,189802236964128742,223.69628324367784,68.17328521711214,74,0.6141964197158813
ZTF18abhbgsb,186902350533126159,235.05351540968874,65.7545560813982,55,0.0
ZTF18abhbgsb,186902350539836317,235.05387287,65.75479146,3,-99.0
ZTF18abhbobr,191832011674360316,201.1674184466136,69.85787096216112,23,0.0
ZTF18abhbobr,191832011665490505,201.16680519,69.85793834,2,-99.0
ZTF18abhbpvw,189252386633485561,238.66397807372945,67.71237712266564,13,0.0
ZTF18abhbpvw,189252386640405670,238.6640244496487,67.7123496948954,37,-99.0
ZTF18abhbtpo,110492296494872539,229.6494849628328,2.076715222135348,62,0.5656607151031494
ZTF18abhbtpo,110492296495992869,229.64953601,2.07692413,7,-99.0
ZTF18abhbtpq,110492296386775673,229.63879375405682,2.0795204960457925,54,-99.0
ZTF18abhbtpq,110492296388915966,229.63910395,2.07962092,51,0.6657916903495789
ZTF18abhbtqk,110472296202780019,229.62029492141022,2.0579541729618405,94,0.9153333306312561
ZTF18abhbtqr,110492295983169586,229.598344025948,2.0825946741295196,61,-99.0
ZTF18abhevtb,197012560091138865,256.009161939181,74.18175297039315,76,0.0018749999580904841
ZTF18abhftbz,144053476032389074,347.6032642655772,30.048726582108536,71,0.311794638633728
ZTF18abhftfv,145483381577487976,338.1577703023615,31.239467775762233,52,0.9139166474342346
ZTF18abhfucl,145023451317970433,345.13191082,30.84994697,2,-99.0
ZTF18abhfucl,145023451320600671,345.1320716107332,30.8499964565628,38,0.05816666781902313
ZTF18abhgikf,199012061460593471,206.14571519469877,75.84389581392733,62,0.9764166474342346
ZTF18abhgitw,201952200412272456,220.04134606415812,78.2930417670385,85,0.0043750000186264515
ZTF18abhgokp,201462159113206084,215.9112478381633,77.88776113034676,16,0.0024999999441206455
ZTF18abhgqog,195162116157157537,211.6158204229251,72.63894224144697,88,0.0
ZTF18abhgscx,191791935730896331,193.57301267076025,69.82960449055236,39,0.015416666865348816
ZTF18abhgvly,191752086984627155,208.69849853643896,69.79697387841993,72,0.03212499991059303
ZTF18abhgwdu,191311906865852041,190.68628158442584,69.42617558740706,54,0.0024999999441206455
ZTF18abhgzvb,201352566225290798,256.622648399939,77.79172230496766,49,0.0043750000186264515
ZTF18abhgzvb,201352566234541253,256.62295610099767,77.79180483394825,9,-99.0
ZTF18abhgzvb,201352566241020487,256.6233561439116,77.79148304521988,5,-99.0
ZTF18abhgzyg,201222541847754650,254.18476422265374,77.68647263356674,25,0.8391071557998657
ZTF18abhgzzl,203802356985876204,235.69788101450519,79.83783016607394,79,0.0
ZTF18abhhabw,203612347700325117,234.76900754028517,79.67830240264834,15,-99.0
ZTF18abhhabw,203612347685114782,234.76903120645102,79.67828930990001,49,0.17041070759296417
ZTF18abhhbki,187252091307182888,209.13099467,66.04335508,2,-99.0
ZTF18abhhbki,187252091311742590,209.1311389193,66.04322897940482,54,0.0012499999720603228
ZTF18abhhbpd,191092070846074657,207.08438548794499,69.24487417840803,40,0.0
ZTF18abhhkwr,191732322344056366,232.23408666940037,69.77967443390534,26,0.0020833334419876337
ZTF18abhhlus,195322220700655108,222.07005584794277,72.77028725816318,90,0.5814999938011169
ZTF18abhhxgr,188442564768143745,256.47682782469144,67.03586501986021,58,0.0063333334401249886
ZTF18abhjeum,186762799418912381,279.94195259021575,65.63469193261253,53,0.3726131021976471
ZTF18abhjjdt,173062722902104897,272.29025752141695,54.220163141419405,70,0.0010000000474974513
ZTF18abhlmtm,181322749292082799,274.9292112834057,61.101639081218664,45,0.002916666679084301
ZTF18abhpdpk,176222407737651408,240.77374754323688,56.85058270064164,46,0.016351191326975822
ZTF18abhpqxt,187762758093672688,275.8094355636299,66.46823611439495,73,0.006874999962747097
ZTF18abhprrt,195322897040847459,289.7038688636116,72.77225530370167,59,0.07130952179431915
ZTF18abhprru,195412917260539850,291.7259590929365,72.84923310578348,57,0.026624999940395355
ZTF18abhprrz,195382914240744754,291.423964610534,72.82000834479231,76,0.0027083333116024733
ZTF18abhpsie,192542744993763357,274.499321400418,70.45219031141343,112,-99.0
ZTF18abhpsii,192252737397915997,273.7397703431385,70.21266504424183,66,0.007833333685994148
ZTF18abhpsje,192582743642131328,274.3641480289055,70.48381883043608,95,0.9883750081062317
ZTF18abhpslb,194482802247327385,280.22494290848806,72.07219294497423,23,0.6654999852180481
ZTF18abhpuat,195482833567734120,283.3567531862275,72.9028499837378,101,0.0
ZTF18abhpvqo,156220162515260681,16.251545873473912,40.18337359384379,85,-99.0
ZTF18abhpwey,157950113101006103,11.310133946448206,41.629561704786376,59,0.9593750238418579
ZTF18abhpwgz,157580107179016905,10.71789358362191,41.32189691856199,22,0.07275000214576721
ZTF18abhpwjs,118983236614510357,323.66145720688087,9.149900662101265,26,0.4880833327770233
ZTF18abhpwpf,156930103143274581,10.314315643722189,40.77828292578501,67,0.1288333386182785
ZTF18abhpxhl,194662886929699630,288.69298518341435,72.22406874599253,92,-99.0
ZTF18abhpxmi,195402876087703395,287.6091324206659,72.83538361629245,50,0.0006249999860301614
ZTF18abhqbco,155510129907597850,12.990769396155331,39.59769059114912,73,0.011791666969656944
