ztf_object_id,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_r,feature_cusum_magn_r,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_r,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_r,feature_mean_magn_r,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_r,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_r,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_r,feature_skew_magn_r,feature_standard_deviation_magn_r,feature_stetson_k_magn_r,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_r,feature_cusum_flux_r,feature_excess_variance_flux_r,feature_kurtosis_flux_r,feature_mean_variance_flux_r,feature_skew_flux_r,feature_stetson_k_flux_r,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,has_tns,tns_cls,spec_z,report_group
ZTF20accovje,0.8038349151611328,-0.4613239232391526,0.25,0.2886751345948128,0.3946757712347586,1.6076698303222656,1.1085430890220778,0.6728944778442383,0.6412575334694652,-0.0004403584206439,-2.4264452523110247,0.1937488237457227,0.4800034448451178,19.62965027491252,0.3177986145019531,1.1170988082885742,0.0,0.25,-1.1043854886208369,-1.246127550053462,0.7633712782055859,0.4624889877625667,0.8478135827576007,19.4297531063658,-0.6346345034260423,0.4152988711101972,0.4948562697228129,-0.7763606648099903,-0.4275943737643785,0.0086928504078025,0.8204001061270829,1.015599250793457,-0.0668963450143717,0.1875,0.25,0.3704813003271836,2.031198501586914,1.208535671281879,0.6289157867431641,1.631144532041676,-0.0077782490271638,-2.4266995273063987,0.1254584758741123,0.4601989808928989,19.489733934402462,0.2527704238891601,0.1875,0.25,1.6383352279663086,-1.0325686179790596,-1.203940130517201,1.201184737804265,0.5435488366781481,0.815670967640651,19.37287758781573,-0.4978560649261978,0.408715067459659,0.4987774141320794,-0.5793685421811493,-0.422393843484343,-0.4857033932201288,0.8424018746376142,0.2730329930782318,-0.0383490994572639,0.1898269951343536,1.0735000371932983,0.7267040014266968,4.1647599573479965e-06,6.158540145406732e-06,5.374639840738382e-06,2.6837499141693115,3.367949962615967,0.2372470051050186,-0.0151476999744772,0.1375229954719543,1.0039299726486206,0.7705940008163452,5.848370165040251e-06,9.228439921571407e-06,7.767839633743279e-06,2.5098299980163574,6.0023698806762695,0.293377012014389,-0.0129952998831868,0.1893389970064163,0.9318090081214904,0.826399028301239,8.537949724995997e-06,1.1236999853281304e-05,9.153080100077204e-06,2.3295199871063232,2.436229944229126,0.1668799966573715,0.0119914002716541,0.120168998837471,0.7029399871826172,0.7658460140228271,8.62436991155846e-06,1.1675900168484075e-05,8.58630028233165e-06,1.757349967956543,1.3901300430297852,,,,,,6.832200142525835e-06,8.743800208321773e-06,,,,0.0415992736816406,-0.1478004455566441,-0.1870002746582031,-0.2227001190185547,-0.3337001800537074,,10.380999614417592,0.6797685592184916,Yes_TNS,SN Ia,0.094,SGLF
ZTF20accrkpa,0.7041053771972656,-0.3441933825730472,0.3888888888888889,0.0,0.4136466778497416,1.4082107543945312,0.9463300427414651,0.7886886596679688,-0.8355488486095717,-0.003174706797171,-2.594663909977925,0.2231586922559635,0.6520696671476547,20.086629125807026,0.3259315490722656,0.7268753051757812,0.1111111111111111,0.2222222222222222,-1.2117855050363109,-1.3262758598757516,0.218847008950589,0.4007156299968197,0.8711666691180372,19.95326535341252,-0.4358415726574995,0.4100540105525871,0.4627839167768117,-0.199243183914027,-0.4499480644665016,0.4068762261203185,0.862971578851765,0.5464372634887695,-0.1070395104209727,0.2941176470588235,0.0,0.4407401754967702,1.092874526977539,0.90795124971919,0.5426592826843262,-0.9626303095113418,-0.0051587942786558,-2.517235352999522,0.329464532052893,0.6006303733182756,20.25015370986041,0.253274917602539,0.2352941176470588,0.4117647058823529,0.839599609375,-1.2838602039657605,-1.343867694295824,0.4666767031960784,0.3478138787645158,0.8429134731483817,20.11575947485971,-0.1548414351344973,0.4491552457272886,0.3643033201185519,-1.1430754845552822,-0.5289380622199544,-0.1631565509570077,0.8509287927954959,0.3771930038928985,-0.0035495699848979,0.3955039978027344,3.669480085372925,1.2449599504470823,4.380870086606592e-05,0.0001723750028759,0.0003953539999201,9.173700332641602,45.77360153198242,0.4159300029277801,-0.0025491099804639,0.4371030032634735,3.5930800437927246,1.270799994468689,0.0001003229990601,0.0002956049866043,0.0006308759911917,8.98270034790039,34.67350006103516,0.1712950021028518,-0.0065051899291574,0.1831499934196472,3.516309976577759,1.0328500270843506,8.9039902377408e-05,0.0002544650051277,0.000877626996953,8.790780067443848,37.18920135498047,0.206494003534317,-0.0077411797828972,0.2218530029058456,3.347569942474365,1.0772000551223757,0.00011899999663,0.0003549369866959,0.0009838639525696,8.368940353393555,47.71820068359375,0.2239120006561279,-0.0035908699501305,0.2276429980993271,2.975169897079468,1.081719994544983,0.000147675993503,0.0004256640095263,0.0011184799950569,7.437940120697021,41.76539993286133,0.3613014221191406,0.9013004302978516,0.8230991363525391,1.3442001342773438,1.1068992614746094,1.048898696899414,121.25814064245122,0.7486213770585607,Yes_TNS,SN II,0.081,ALeRCE
ZTF20accrldu,0.3659658432006836,-0.2361760960489872,0.4242424242424242,0.1740776559556978,0.4119654939733656,0.7081304361192906,0.4987182453464811,0.2623271942138672,-0.6435066715798629,0.0034395483039923,-3.1614426886223,0.2627346141896001,0.6584142684185045,19.030766169230144,0.1313133239746093,0.4672183990478515,0.0909090909090909,0.1818181818181818,-1.5205599166633113,-1.5808872265225926,0.4347889431918283,0.1914324595866503,0.8426541404378275,19.006946449122506,-0.3452376036941084,0.4199919076656091,0.2579644406500759,-0.8570960763713747,-0.7700409965922597,-0.1725154498445396,0.8414388195492818,0.9930849075317384,-0.1701501346811537,0.4666666666666667,0.1825741858350553,0.4227667873207786,1.945873266864396,1.290928840637207,1.0034942626953125,-0.644906732270961,0.0200719601477091,-2.866015112608947,0.2896999224144993,0.7155955289548125,19.433948262532557,0.5017471313476562,0.1,0.2666666666666666,1.233565330505371,-1.0897778157639169,-1.1784108950007044,0.4195008366802706,0.5398267503534887,0.8841281292271198,19.155759817651965,-0.0885353604492669,0.4408793936479703,0.5624083015557652,-1.094969130523891,-0.3499870912521218,0.1970979561848235,0.8554762420815719,0.3425019979476928,-0.004076549783349,0.3992910087108612,6.221710205078125,1.226580023765564,7.122699753381312e-05,0.0002198720030719,0.0011310500558465,15.55430030822754,35.778099060058594,0.4076099991798401,-0.0023883699905127,0.4784969985485077,7.354179859161377,1.2843899726867676,0.0002043410058831,0.0006987159722484,0.0026455100160092,18.385400772094727,44.40629959106445,0.2292719930410385,-0.0002351480070501,0.2602800130844116,6.5762200355529785,1.112220048904419,0.0002450380125083,0.0007213039789348,0.0038529098965227,16.440500259399414,24.18230056762696,0.2160120010375976,0.0006684110267087,0.2433249950408935,6.236760139465332,1.089079976081848,0.0003495299897622,0.0009933379478752,0.0048516797833144,15.591899871826172,50.57830047607422,0.1966869980096817,-0.0007721349829807,0.2218630015850067,5.829040050506592,1.0631699562072754,0.0005211469833739,0.0013691700296476,0.0062639601528644,14.57260036468506,42.132301330566406,0.3473987579345703,1.7782993316650355,1.4454994201660138,1.819199562072754,1.722001075744629,1.6510009765624982,270.3583458338909,1.6619137606342764,Yes_TNS,SN II,0.038,SGLF
ZTF20accsfkt,1.0882940292358398,-0.3027292964228124,0.4285714285714285,0.0,0.4228806203260807,2.17658805847168,1.8009410094764462,1.048513412475586,-0.8454422793282907,-0.0049823327442283,-2.741930533434477,0.2007616108329657,0.7010576310740749,19.35485058739072,0.5430278778076172,1.4977684020996094,0.1428571428571428,0.238095238095238,-0.9729727875221924,-1.0274290563037938,0.4439465341118028,0.6766553289868018,0.8828242413016179,19.002536187182685,-0.3222976791278059,0.4179271964258644,0.6533345745632237,-1.0360536874070387,-0.2711589296508841,0.2565960107038106,0.8848134658465935,1.1660184860229492,-0.1444823199275693,0.3157894736842105,0.2294157338705617,0.3940870843764867,2.3320369720458984,1.4638900956726957,0.8665733337402344,0.7875566488438552,-0.0047897131038677,-2.608635901257485,0.0950985471379109,0.5406129249455505,19.049029701634456,0.3014411926269531,0.2631578947368421,0.3684210526315789,1.769634246826172,-0.984748575414238,-1.1100477676157332,0.934783197349536,0.6133550460038927,0.8168401119686772,18.83243626708961,-0.627407623126544,0.4016493302983591,0.5744452023530312,-0.7608902603544933,-0.3497979127870007,-0.061761958818733,0.8559386274732039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN Ia,0.08,ALeRCE
ZTF20acdafau,1.6894731521606443,-0.31691281418464,0.4074074074074074,0.1924500897298752,0.4154305262747532,3.3632801727089827,2.4678462755332475,1.5148987770080566,-0.542889751482407,0.0242784301036494,-3.263324638032143,0.2209297794460852,0.5818087231199823,17.67584080166287,0.7681713104248047,2.275581359863281,0.037037037037037,0.2962962962962963,-0.7601124932018468,-0.8515289869734401,0.4955370246203208,0.9607526766078442,0.8864629507323135,17.16182208463088,0.0141017003653909,0.4193767850016393,0.7983862716542638,-0.911678533774199,-0.1451400391136428,0.539540611530596,0.8236825520243062,1.8660945892333984,0.0974801290058833,0.5333333333333333,0.0,0.4463188930428379,3.6798080621423424,2.796206474304199,2.385486602783203,-1.176857145976813,0.0297139887449356,-3.125079311007178,0.3549342789710542,0.8046043362205801,17.80738557179769,1.0736150741577148,0.0666666666666666,0.1666666666666666,2.4617691040039062,-0.7388836880607454,-0.7985989261766537,0.2260070268809337,1.1855424327340656,0.888626453359176,16.953755396666512,0.2467233301970547,0.4464607047204034,0.8840424817027732,-1.1477125425737595,-0.0781072591593147,0.4468911286376965,0.8196645252877741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN Ia,0.016,SGLF
ZTF20acdqjeq,1.7616844177246094,-0.1550721491057618,0.3962264150943396,0.0,0.4295803160625701,3.4983408607649835,2.689788956402481,1.7813715934753418,-0.9564686142064468,0.0205867364792063,-3.6399270452488857,0.2028888784640278,0.6028092114294473,17.766759656510263,0.8796405792236328,1.7732181549072266,0.0754716981132075,0.2452830188679245,-0.7174333173595688,-0.8231069561733079,0.0494435066241909,1.0488200781063317,0.8931698797989287,17.12588460694268,0.5014210078189706,0.4217756154576454,0.9123750116400412,-0.3562266542037343,-0.0585048125950878,0.8515312328404571,0.8220147330750431,1.8077354431152344,0.2540629650583779,0.3636363636363636,0.0,0.4270123226938692,3.59784700266664,2.9275150299072266,1.8578944206237795,-0.8990159972770149,0.0260181462358858,-3.541157452089352,0.1428711399805169,0.6505854260669566,18.443399845470083,0.7204418182373047,0.1818181818181818,0.3090909090909091,2.312772750854492,-0.7558329609527068,-0.807155756658527,-0.4829272520242076,1.0753487588967112,0.9146184882710556,17.435340325017183,0.7820404171785343,0.405507287958764,1.0405653531928396,0.5406680248532769,0.0272107021219052,1.11905889801846,0.7371283562211721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN Iax[02cx-like],0.017222,AMPEL
ZTF20acebgre,0.5272541046142578,-0.5405622367887782,0.375,0.0,0.4109466644550993,1.0545082092285156,0.9481307724380486,0.5739555358886719,-0.7832874680054991,0.0440378025214826,-2.3510864540968552,0.2011373455900409,0.6398476353092549,18.72462654113769,0.2711324691772461,0.7184677124023438,0.0,0.25,-1.2518481688455707,-1.2980298916447508,-0.565806664807587,0.3676439108703411,0.8791711990123798,18.52744943890502,-0.3517029070046045,0.407110075574275,0.4935008303193895,0.0353693510360649,-0.4436379283100561,0.8831079412511624,0.8708466974133948,0.8299169540405273,-0.4226870001134706,0.2222222222222222,0.3333333333333333,0.3942455447867921,1.659833908081055,1.3786186197543202,0.8201055526733398,0.5880655157320759,0.0564341660959233,-2.3409497441356573,0.1946007510430061,0.5435003137833048,18.437495973375107,0.3949661254882812,0.1111111111111111,0.2222222222222222,1.2299346923828125,-1.0425280053591184,-1.1231484979084376,0.847786844591578,0.5469796620012046,0.9014171197947356,18.21634040518274,-0.5290822157297908,0.4108422917226153,0.5557242954717624,-1.0484510540222791,-0.375092547515139,-0.1488123846746439,0.9076140183472629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN Ia,0.07,ATLAS
ZTF20acectxy,0.4230842590332031,-0.0649977876117964,0.5333333333333333,0.0,0.4491553033403261,0.8461685180664062,0.8038063049316406,0.638270378112793,-1.3658828772549612,0.0200235325892791,-2.708537029745353,0.4697951417937448,0.8418201096366332,19.014023717244463,0.3399543762207031,0.4487018585205078,0.0666666666666666,0.0666666666666666,-1.3564002931824617,-1.3732358633550574,-0.0372870808975455,0.3273214037600268,0.889626688337882,18.8447286858121,-0.0716642335353415,0.4434150086932401,0.4243733456902802,-1.309094221804275,-0.5269680205272507,0.2127785228254206,0.8955111485412143,0.9209861755371094,-0.0578194265660467,0.2777777777777778,0.2357022603955158,0.4114926379717668,1.8419723510742188,1.2731647173079637,0.9747562408447266,-0.05532129871151,0.0258084392907641,-2.5568576691120706,0.166209444000606,0.6632068207216429,19.08440441555447,0.3570337295532226,0.1666666666666666,0.2222222222222222,1.4295787811279297,-1.0621430228742073,-1.1724156112858388,0.8207422706892624,0.5496361340719305,0.8915335244859893,18.86795575196815,-0.208494255386428,0.4269902718236416,0.5355170206200223,-1.1085723599228086,-0.3858168268299588,-0.3109086553858048,0.8701979818838672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN II,0.053,ALeRCE
ZTF20acedqis,0.6897354125976562,-0.222762088241506,0.4347826086956521,0.0,0.436294849032777,1.3794708251953125,1.1040180163722653,0.796574592590332,-1.0900864258871523,0.0212103434396118,-2.9170015597773613,0.3122767836614256,0.6945188413295501,18.86883694192637,0.3596820831298828,0.7316989898681641,0.0869565217391304,0.217391304347826,-1.1947016639569874,-1.2337304333066936,0.1519213539181957,0.4243981324356989,0.9044440094668208,18.685967508771046,-0.1196024406932141,0.4423291751944659,0.5078106979879516,-1.1706816307039465,-0.4282232895458874,0.2169247464723156,0.8809869369467865,1.0707368850708008,0.1643903064906836,0.238095238095238,0.0,0.4161951493427215,2.1414737701416016,1.9563895729265823,1.270148754119873,-0.6390568669088211,0.0360470114349496,-2.6605177024106244,0.204593248258838,0.6748099859726489,18.952524911789663,0.3615837097167969,0.0476190476190476,0.2857142857142857,1.6998214721679688,-0.9516849511186212,-0.9794906986686914,0.7930005818825269,0.7324057845085379,0.880720005050756,18.606067227810243,-0.0592387017246907,0.43498367488774,0.6211294423327791,-1.15727607475316,-0.3014785844089949,-0.3416045023671519,0.9092371187850734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN II,0.05,ALeRCE
ZTF20aceeeuz,0.8920087814331055,-0.1237305529113941,0.3333333333333333,0.0,0.1888588678665274,1.7757906683364126,1.3718638137311243,0.8422150611877441,-0.8014576683999095,-0.0034311548667266,-3.1526588730663643,0.2167770632209829,0.6203474400095895,19.195275412665477,0.3147335052490234,1.1827392578125,0.1481481481481481,0.2592592592592592,-1.0726850801095884,-1.141982393124379,0.4857303936088765,0.5131013192077585,0.7812138786041315,19.084835988333065,-0.3726784576349098,0.2033145127257695,0.537252541075311,-0.8065650638545037,-0.3776723798515783,0.1314289697599678,0.830151523903146,1.088033676147461,-0.0467170115290212,0.3928571428571428,0.0,0.2438971899866941,2.1621761590710094,1.8381645038957688,1.299062728881836,-1.1751917801067284,-0.0052018478416284,-3.164280099339265,0.3307900852813483,0.74550111275903,19.78249931335449,0.6228961944580078,0.0,0.0714285714285714,1.096327781677246,-1.0042693975844494,-1.0338434622725376,-0.0274148511956447,0.7071587980136241,0.8881393586406083,19.433043940314324,0.1847802448082516,0.2102382549439385,0.7148468657813034,-1.0809603427479295,-0.211924696705606,0.5047030141919044,0.843920320441565,0.0926268026232719,-0.0671352967619896,0.1438120007514953,,41.73479843139648,2.3948500711412635e-06,1.4596899973184918e-06,,,,0.1565449982881546,-0.0633784979581832,0.311242014169693,0.9010710120201112,0.537356972694397,5.4268998610496055e-06,4.342639840615448e-06,5.338350092642941e-06,2.2526800632476807,1.6935299634933472,0.1611929982900619,-0.0674502030014991,0.2614539861679077,0.8079959750175476,0.7703369855880737,9.664739991421811e-06,1.2173900358902756e-05,1.0013200153480284e-05,2.0199899673461914,3.717710018157959,0.0959014967083931,-0.0479088015854358,0.1920109987258911,0.7885649800300598,0.7537940144538879,1.3955000213172752e-05,1.7809799828683026e-05,1.3538900020648724e-05,1.971410036087036,3.03590989112854,,,,,,,,,,,0.4130001068115234,,0.224100112915039,-0.2122001647949218,-0.2975997924804652,,,0.8085362405075085,Yes_TNS,Nova,0.00019,ZTF
ZTF20aceokvr,0.7720088958740234,0.6006147095974608,0.225,0.1581138830084189,0.4174981481866879,1.4975125349506015,1.2754087448120115,0.6083345413208008,-0.2320971750566135,0.0127523675384112,-3.05824102270736,0.0797249612965313,0.6435612770052581,19.315122747421263,0.118814468383789,1.329965591430664,0.35,0.6,-1.1442404128557149,-1.1745342033678785,0.9707035722467352,0.4765595684340286,0.8318150029161829,19.26083056181234,0.4439485833192435,0.4270540631329055,0.4339458098874617,-0.7658275530363883,-0.4665263384196833,-0.7496111350428697,0.9154881749383276,0.4288005828857422,-0.6303804834571151,0.4,0.0,0.4144639103963004,0.8576011657714844,0.8576011657714844,0.5549750328063965,-1.352359672934435,0.0273395208851601,-1.9576584416488187,0.2647499054778373,0.7647499054778374,20.592964553833006,0.2356224060058593,0.4,0.4,0.621978759765625,-1.3771556201852977,-1.3771556201852977,0.4621116819611203,0.3538410805658071,0.9090157433186616,20.56134025442935,-0.68428200428659,0.4075129311266693,0.342155634229899,-1.318991150092395,-0.5137271721123641,-0.1635138745767984,0.9480853110143236,0.2920230031013489,-0.0212226994335651,0.3596679866313934,1.8978999853134155,1.1159499883651731,2.4734099497436542e-05,5.591769877355546e-05,6.906520138727501e-05,4.744760036468506,27.17300033569336,0.2890610098838806,-0.0211254004389047,0.344870001077652,1.9315099716186523,1.1259900331497192,4.639929829863832e-05,0.0001008960025501,0.0001224500010721,4.828780174255371,24.7322998046875,0.2501470148563385,-0.0136842997744679,0.3027609884738922,1.94258999824524,1.089319944381714,6.17635014350526e-05,0.0001320860028499,0.0001699139975244,4.856460094451904,23.50539970397949,0.2029259949922561,-0.0075048198923468,0.2417770028114318,1.8438400030136108,1.0230900049209597,6.551179831149057e-05,0.0001511419977759,0.0002068239991785,4.609610080718994,25.33270072937012,0.2100660055875778,-0.0102861002087593,0.2511360049247741,1.6819599866867063,1.0003399848937988,7.619320240337402e-05,0.000179330992978,0.000234477003687,4.204909801483154,24.906700134277344,0.1464004516601562,0.2292995452880895,0.2102012634277379,0.2735004425048792,0.3404998779296839,0.2910995483398437,7.967119091025099,0.4535396506063274,Yes_TNS,SN IIn,0.115,YSE
ZTF20aceqspy,0.6670999526977539,-0.162518757146633,0.3333333333333333,0.2357022603955158,0.4244191688043953,1.3341999053955078,1.0929304002829667,0.531890869140625,-0.5298936940725001,-0.0074626572555982,-2.600599534576398,0.2459280454626814,0.4605812961870354,20.18767727745904,0.2810258865356445,1.0107030868530271,0.2222222222222222,0.3888888888888889,-1.1979072295057986,-1.262454780947546,0.6169990405118466,0.3992247136752809,0.8434313179810923,20.024034633898857,-0.2928774346952807,0.4323741676326668,0.4246799916766425,-0.9302724877542004,-0.4827313464868248,-0.1490099932967162,0.8858849209754424,0.720250129699707,0.0315024084885019,0.2142857142857142,0.2672612419124244,0.3342040055352727,1.440500259399414,0.956749685584782,0.2384243011474609,1.7594189130973723,-0.0017245666418638,-2.3651239270473954,0.0824694527110239,0.2687892742303885,19.882175309317454,0.0811891555786132,0.2857142857142857,0.5714285714285714,1.0622358322143557,-1.1713250152066772,-1.315356921970262,1.2283921471110106,0.3686743209742855,0.7126930866753156,19.809405392190133,-0.2585874503118296,0.3304559512873671,0.3216752689656429,0.8768066336168041,-0.5550311600537933,-0.5866209282677606,0.7750699652719304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SLSN-I,0.454,Pan-STARRS
ZTF20aceyolc,0.8236045837402344,-0.0701575468716528,0.3,0.3162277660168379,0.3822660670252968,1.6472091674804688,1.3309822082519531,0.6180438995361328,0.167328646035432,0.027939589759138,-2.6470013780807697,0.1916354783840044,0.4427578322294682,19.469115352630617,0.4041385650634765,1.0082740783691406,0.25,0.35,-1.093629418190092,-1.1662511722592108,0.749481797654093,0.482127630250326,0.8974842286206288,19.33351361593085,-0.1397133672246078,0.4288261293950448,0.5062697817323719,-0.9557282711112978,-0.4176621111361803,-0.0553636611128112,0.7678027698982622,0.6766080856323242,-0.0348818663652756,0.5555555555555556,0.0,0.4473595772905043,1.3532161712646484,1.2101644335664332,1.0930423736572266,-1.3172725044706477,0.0381274318610206,-2.5426611917631665,0.3916940419454291,0.8842767110409229,19.46392885843913,0.4925184249877929,0.1111111111111111,0.1666666666666666,0.7241859436035156,-1.177850206339588,-1.2084438555473995,-0.0012007724858976,0.5049635869648784,0.9210245236810068,19.28426154299971,0.0531044943719402,0.4546719150696439,0.5703146902361211,-1.32996428926904,-0.3512850395547861,0.2616563595062088,0.8682309166985887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN II,0.0555,ALeRCE
ZTF20acezpem,1.031354904174805,-0.4462723755609664,0.3333333333333333,0.1924500897298752,0.4075915882719056,2.055994422928052,1.6017976315370106,0.8636569976806641,-0.450636748279885,0.0069357190855469,-2.876330191760215,0.1593853379340112,0.5039451636833479,19.43668775205259,0.4066848754882812,1.3207969665527344,0.1481481481481481,0.2592592592592592,-1.0028619273398232,-1.081556877662268,0.5057274445437254,0.5747337187619092,0.8355483691374512,19.092111043761392,-0.5354555810332662,0.4114423480728362,0.5948979759339972,-0.7480059265266207,-0.3289212834439932,0.3260331481545557,0.8159820679221473,1.280866622924805,-0.0512830212405598,0.1764705882352941,0.2425356250363329,0.3803239897013936,2.5617332458496094,1.7874837445542653,0.9064455032348632,1.3025317642234917,-0.0052660236696353,-2.564589919174764,0.1969187560782498,0.4349562526529731,19.317784477682675,0.4134387969970703,0.0588235294117647,0.2941176470588235,2.038516998291016,-0.9103892809984984,-1.029211318892501,1.120389431112101,0.7121624608288822,0.8624830524562974,19.084496294272785,-0.4590138253017343,0.4268751457995755,0.5920654364574881,-0.9409604943686152,-0.3262209319143853,-0.2316254554185193,0.8371661934893374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN Ia,0.07,ALeRCE
ZTF20acfaonm,0.7780132293701172,-0.2945114025961255,0.3684210526315789,0.2294157338705617,0.4070101815075507,1.5560264587402344,1.175167635753496,0.7059259414672852,-0.1013808053821519,0.0275039214972882,-2.65007516887075,0.2435039010482891,0.5513426371290726,19.29640227869937,0.3121261596679687,1.015275955200195,0.0526315789473684,0.2105263157894736,-1.1188677439242725,-1.215049669220799,0.6325550516777312,0.454395287012903,0.89653869401878,19.14484783732955,-0.3177671791424127,0.4298634363413301,0.5005162832555717,-1.006372848954041,-0.4300056814126853,0.0072395467290245,0.8379684340866741,0.9400014877319336,-0.2164701643002476,0.3571428571428571,0.0,0.4370528581978588,1.8800029754638672,1.517931237335688,0.939472198486328,-1.1093212425623338,0.0489909650964401,-2.4053152601206755,0.4131847103839868,0.6664577764688996,19.700040681021555,0.5053739547729492,0.1428571428571428,0.1428571428571428,1.1975154876708984,-1.0358287291745816,-1.1097387783040191,0.3496800498529835,0.6196694527414084,0.8714532458681657,19.39645007302968,-0.2646373781567772,0.4325513594078027,0.6165631286649058,-1.080334996970932,-0.2979206403676083,0.1833901544049434,0.8925234198742104,0.496506005525589,0.0754235982894897,0.4552060067653656,4.324130058288574,1.2803499698638916,3.8714999391231686e-05,0.0001154440033133,0.0003145190130453,10.81029987335205,42.65639877319336,0.3032900094985962,0.0374868996441364,0.2911739945411682,4.317299842834473,1.1486999988555908,6.798429967602715e-05,0.0001899119961308,0.0006167259998619,10.793299674987791,27.91270065307617,0.2857140004634857,0.0319154001772403,0.272951990365982,4.843410015106201,1.135010004043579,0.0001141329994425,0.0003215610049664,0.0010419100290164,12.10849952697754,21.735200881958008,0.3067249953746795,0.0376016981899738,0.2925159931182861,4.491819858551025,1.151610016822815,0.0001557469950057,0.0004220450064167,0.0013280400307849,11.229499816894531,40.424598693847656,0.3202379941940307,0.0310945007950067,0.3025810122489929,3.5466198921203613,1.1466000080108645,0.0002154740068363,0.0005976550164632,0.0014870800077915,8.86653995513916,34.51380157470703,0.2952003479003906,1.0882015228271484,1.278799057006836,1.2763996124267578,1.2446002960205078,0.9897003173828124,146.08916810781193,0.8253601071275688,Yes_TNS,SN Ia,0.07363,ALeRCE
