,ztf_object_id,transient_ra,transient_dec,host_ra,host_dec,tns_cls,spec_z
134,ZTF18abxyudf,330.35670068214705,10.64864870357964,,,SN Ia,0.11
135,ZTF18abygcwk,316.1289952874995,13.051932062501166,,,CV,
136,ZTF18abykswp,98.54520086906606,52.12981779288069,,,SN Ia,0.035795
137,ZTF18abywcnl,295.0281284133204,66.88479874000662,,,SN Ia,0.025
138,ZTF18abyzksx,334.2042421999968,8.545275145457396,,,SN Ia,0.1
139,ZTF18abzbkby,32.90942942571552,14.202259965716877,,,SN Ia,0.0259
140,ZTF18abznpwk,323.2142162616985,-25.339980549240465,,,SN II,0.031
141,ZTF18abzrgim,346.8855932653853,23.005796888464232,,,SN II,0.020811
142,ZTF18abzscns,16.260245818237106,-21.936784063724104,,,SN II,0.057
143,ZTF18abzukky,266.9994718359546,3.4832296953155435,,,CV,
144,ZTF18acahuph,358.71216295999983,5.716186460000529,,,SN Ia-91T-like,0.0498
145,ZTF18acahvwm,357.4924466125,7.073504412500242,,,SN IIb,0.06
146,ZTF18acaipdc,330.2643684249998,7.796007175000611,,,SN Ia-pec,0.053
147,ZTF18acakwsu,68.47671705121952,0.0410605000000146,,,SN II,0.04
148,ZTF18acbudzh,9.833630780000169,-10.478984220000145,,,SN Ia,0.037
149,ZTF18acbudzo,15.659986266662433,-6.392624672226717,,,SN Ia,0.044
150,ZTF18acbuemc,18.68626064000042,4.107049400000477,,,SN II,0.043
151,ZTF18acbufud,28.791613716666696,2.484637266666951,,,SN Ia,0.084
152,ZTF18acbvahw,51.23157602608672,-2.822230578261596,,,SN Ib,0.02
153,ZTF18acbvcmw,35.580663647617094,-12.153027314287286,,,SN Ia,0.073
154,ZTF18acbvgqw,46.51209426333298,-15.611601740007444,,,SN Ia,0.008673
155,ZTF18acbvgry,47.161840760007294,-19.77845956000587,,,SN Ia-pec,0.08
156,ZTF18acbvhfl,57.52610571562763,-11.00342333750332,,,SLSN-II,0.13
157,ZTF18acbvhit,54.86714455806117,-13.11736027742144,,,SN II,0.013856
158,ZTF18acbvnen,105.93516957499122,59.54483647500767,,,SN Ia,0.04
159,ZTF18acbvpzj,40.05326421112005,-19.979164855574467,,,SN Ic-BL,0.119
160,ZTF18acbwaax,149.6750181625096,44.511910331255145,,,SN Ia,0.073
161,ZTF18acbwarv,161.8968653774159,41.714896296778605,,,SN Ia,0.06
162,ZTF18acbwasc,165.49421586953054,45.22757250449693,,,SN IIP,0.02
163,ZTF18acbwasl,156.87489634166502,37.87442546666915,,,SN Ia,0.1
164,ZTF18acbwawc,170.97293570000738,58.14285710000951,,,SN Ia,0.04
165,ZTF18acbwaxk,186.5503273623728,58.31412342493098,,,SN II,0.0024
166,ZTF18acbwazl,182.16169588575897,68.77900825720106,,,SN Ic-Ca-rich,0.0076
167,ZTF18acbwglb,210.72624937074772,73.08273169589454,,,SN II,0.03013
168,ZTF18acbwopo,295.315288148475,63.19816835457858,,,SN II,0.081
169,ZTF18acbwtmf,322.8908967100025,23.01464853000131,,,SN Ia,0.06
170,ZTF18acbwtng,319.7107981750035,2.2617086666718222,,,SN II,0.019
171,ZTF18acbwvsp,341.9067724487781,39.88058776829818,,,SN IIn,0.017062
172,ZTF18acbwxcc,344.8457015809561,8.751280280959904,,,SN Ic-BL,0.0362
173,ZTF18acbxhua,351.5529889444439,-25.740124288889305,,,SN Ia,0.051
174,ZTF18acbxkop,357.7761044753628,1.056756065218039,,,SN II,0.027
175,ZTF18acbxmvy,354.2540085294132,21.43148086470912,,,SN Ia,0.05
176,ZTF18acbxsge,9.800910927272472,-5.200707245455078,,,SN Ia,0.034
177,ZTF18acbxsgy,9.098967991664829,-9.341670208336026,,,SN Ia,0.1
178,ZTF18acbxskh,10.922369050001114,-8.182240005558086,,,SN II-pec,0.201
179,ZTF18acbznkf,166.63417835999618,58.07900488001064,,,SN Ia,0.11
180,ZTF18acbzvpg,170.00051978749818,36.10101826250708,,,SN IIb,0.026
181,ZTF18accbppp,354.300240860002,16.034318500006137,,,SN Ia,0.0649
182,ZTF18accbwow,5.522227594445081,7.064042833333573,,,SN II,0.029
183,ZTF18acchzkf,14.09007882142939,-2.503788564286708,,,SN Ia,0.06
184,ZTF18accjqzu,44.20586389286044,13.463785692859489,,,SN Ia,0.072
185,ZTF18acckoil,37.98089743999903,3.126007546667978,,,SN Ia,0.029
186,ZTF18acclexy,35.15683433125223,25.60446970000676,,,SN Ia,0.08
187,ZTF18accmkud,106.95130092820514,36.47385833334036,,,SN II,0.04
188,ZTF18accndxn,196.12079782843284,79.05058287506141,,,SN Ia,0.032
189,ZTF18accpjkb,318.58362997499864,21.543579562502188,,,SN Ia,0.045
190,ZTF18accsawg,12.43904311001091,-10.157060790005843,,,SN Ia,0.1
191,ZTF18accwjiu,156.62894139302318,15.340855306978384,,,SN Ia,0.03282
192,ZTF18acdvvej,171.6675807900007,22.2842592400022,,,SN Ia,0.03
193,ZTF18acdwazf,186.8193066930972,35.80061162414771,,,SN Ia,0.03332
194,ZTF18acdwohd,319.04736913999733,11.946205290001243,,,SN Ia,0.036
195,ZTF18acdxlyu,3.1360965400012883,23.72710024501164,,,SN II,0.04
196,ZTF18acdzzyf,31.79526872857539,-9.024645807146712,,,SN Ia,0.0405
197,ZTF18aceathd,33.92406181052496,-1.1197045947376267,,,SN Ia,0.0599
198,ZTF18aceexmi,115.86726677948168,15.55296584529654,,,SN Ia,0.1
199,ZTF18acefuhk,136.7936383245487,43.9207648684374,,,SN II,0.057
200,ZTF18acerdie,162.6695550809524,16.26030448095238,,,SN Ia,0.0846
201,ZTF18aceyjco,185.04417031667376,52.63168718333564,,,SN Ia,0.08329
202,ZTF18aceynvm,153.87564455790104,37.98334182105671,,,SN Ia,0.054
203,ZTF18acfwmqj,35.44359655554767,31.71408362965261,,,SN Ia,0.053
204,ZTF18acgvgiq,204.01581456900809,66.30122199049617,,,SN II,0.01026
205,ZTF18achaqmd,353.3374220928572,4.809596871428653,,,SN Ia,0.03
206,ZTF18achcpwu,106.81978892084014,64.06164141667588,,,SN Ic,0.0552
207,ZTF18achdidy,170.91092261176237,25.99773310000656,,,SLSN-I,0.163
208,ZTF18achtnvk,96.16868351578236,46.50387760000979,,,SN II,0.04
209,ZTF18acjxyak,281.14243976428145,33.721837392895374,,,SN Ia,0.0585
210,ZTF18acmxkzj,9.84177059333546,6.789023240001541,,,SN Ia,0.041
211,ZTF18acmyxfx,67.5784324374992,-5.70308690000293,,,SN Ia,0.06
212,ZTF18acmznfc,110.14765185642965,22.734553930781885,,,SN Ia,0.084
213,ZTF18acmzpbf,108.62792379644536,55.16737795538634,,,SN Ia,0.036
214,ZTF18acnbenl,169.9992308624897,61.98195798125696,,,SN Ia,0.065
215,ZTF18acnbeuu,142.42230484736234,49.21251682106786,,,SN Ia,0.102
216,ZTF18acnbgpw,204.45347765001185,41.36446074002222,,,SN Ia-91T-like,0.055
217,ZTF18acnbgrb,202.98373277999931,44.13936246001018,,,SN Ia,0.0335
218,ZTF18acnbpkq,197.67633129998197,12.676958888899192,,,SN Ia,0.03586
219,ZTF18acnmifq,101.9793340372142,67.91632134188916,,,SN IIb,0.073
220,ZTF18acnnevs,174.16827607142352,55.17013220758196,,,SLSN-II,0.191
221,ZTF18acpeesd,181.8469663615368,9.084217607697385,,,SN Ia,0.09
222,ZTF18acppxgo,174.52931545500036,1.906989555000436,,,SN Ia,0.076
223,ZTF18acpuxuh,63.47928131999959,-6.276730080002537,,,SN Ia,0.099
224,ZTF18acqphpd,193.51709719999516,13.54664095238384,,,SN Ic,0.037
225,ZTF18acqpobb,206.4910102999972,28.795887047630536,,,SN Ia-91T-like,0.035
226,ZTF18acqppuj,205.45916553750317,30.56651578750821,,,SN II,0.04
227,ZTF18acqpqph,204.8337244428595,34.6888074785772,,,SN Ia,0.023118
228,ZTF18acqqyah,171.83843531539773,59.63008106733108,,,SN Ia,0.01706
229,ZTF18acqsfxh,142.34137729997872,54.00778216899175,,,SN Ia,0.04184
230,ZTF18acqsqrg,190.6724936890245,13.26523146097722,,,SN IIP,0.0036
231,ZTF18acqsroy,197.21704134999916,9.462620214286645,,,SN II,0.0334
232,ZTF18acqxcga,105.72763823047995,33.83752313659021,,,SN Ia,0.03
233,ZTF18acqxwgl,122.59986259998776,52.21991896154323,,,SN Ia-pec,0.06
234,ZTF18acqyvag,143.37316043333337,0.0523254333333369,,,SLSN-I,0.35
235,ZTF18acrcizr,20.82895472856048,22.19747602857798,,,SN Ia,0.045
236,ZTF18acrcogn,40.67198996363636,-0.0089024499999936,,,SN II,0.00379
237,ZTF18acrcyqw,110.8110044666424,56.52510176252328,,,SN IIb,0.04
238,ZTF18acrdlrp,157.4681609500015,20.669367228335037,,,SN Ia,0.01918
239,ZTF18acrdmmw,171.8636267260875,33.617329847830824,,,SN Ia,0.05
240,ZTF18acrdwag,206.0920572999966,14.325743390004405,,,SN Ia,0.04045
241,ZTF18acrflch,46.74947908889084,-6.753917677779285,,,SN II,0.0286
242,ZTF18acrgunw,138.20213875713043,36.22807874286556,,,SN Ia,0.09
243,ZTF18acrknyn,71.3793198181425,73.9165423879551,,,SN Ia,0.07
244,ZTF18acrlmvt,67.93974914304128,79.45050244293022,,,SN Ia,0.092
245,ZTF18acrncou,143.74396269046562,32.09206324286176,,,SN Ia,0.08
246,ZTF18acrnfww,181.07132827221596,38.99897776112271,,,SN Ia,0.07
247,ZTF18acrtvmm,49.48445722142857,-0.1696720535714604,,,SN II,0.02345
248,ZTF18acrtykk,49.973922177772565,20.50960871111502,,,SN Ia,0.061
249,ZTF18acrvakb,77.01607958750033,-3.54945436875299,,,SN Ia,0.079
250,ZTF18acrwheu,50.07804394799998,-0.2963548520000927,,,SN II,0.034
251,ZTF18acrxppd,156.51410881665743,64.83666827223975,,,SN Ia,0.03781
252,ZTF18acrxpxd,167.4202074624992,59.403043512504766,,,SN Ia,0.09
253,ZTF18acrxpzx,167.7666168153547,64.24736537695476,,,SN II,0.036
254,ZTF18acsjrbc,96.15736128335718,50.97498975002271,,,SN Ic,0.036939
255,ZTF18acslbve,24.06062755999928,16.701373226668522,,,SN Ia,0.05
256,ZTF18acslpba,41.03422581999903,-9.451664733334027,,,SN Ia,0.03013
257,ZTF18acsouxk,147.83729395714604,22.775129600004945,,,SN Ia,0.079
258,ZTF18acsxpmp,10.178916408341909,30.04610014168115,,,SN Ia,0.076
259,ZTF18acsxvrp,15.765206082354082,27.470585676474396,,,SN Ia,0.06
260,ZTF18acsxwdi,17.38132203477845,29.33132641304569,,,SLSN-II,0.1193
261,ZTF18acsyanq,20.962225637495116,10.858995793756506,,,SN Ia,0.06
262,ZTF18acsyzca,51.50892610500381,-17.562938440002952,,,SN Ia,0.01458
263,ZTF18acszaiy,37.31121030454543,-5.603291900000357,,,SN II,0.03
264,ZTF18actacux,72.35621132000286,-13.616626300002508,,,SN Ia,0.09
265,ZTF18acuefvt,150.64473582631777,25.02802561053652,,,SN Ia,0.07557
266,ZTF18acuixmb,34.81481160000271,16.761042242858963,,,SN Ia,0.057
267,ZTF18acuqskr,122.39037751176316,15.519596805883708,,,SN II,0.0446
268,ZTF18acurfxn,180.35926314444683,61.17532847778759,,,SN Ia,0.10805
269,ZTF18acuring,150.3917733374991,-1.4060512937505931,,,SN II,0.037
270,ZTF18acurlbj,177.6781888600004,24.689757633334565,,,SN Ia,0.05
271,ZTF18acurlbt,191.7094257454543,22.796451190913917,,,SN Ia,0.08
272,ZTF18acusbdy,108.56208842499647,37.46393495000445,,,SN Ia,0.07
273,ZTF18acusbyf,102.83521228571271,45.64460380476445,,,SN Ia,0.02
274,ZTF18acuscgc,111.12741053994694,49.965853573357805,,,SN Ia,0.07
275,ZTF18acuscrr,123.13017258001358,38.41672384001407,,,SN Ia,0.07
276,ZTF18acusegd,120.029802784956,58.70975400138772,,,SN Ia,0.019213
277,ZTF18acusnoa,157.2809062765605,2.1825859104944385,,,SN Ia,0.089
278,ZTF18acusrws,182.01399069677328,39.24508787099963,,,SN Ia,0.032
279,ZTF18acusyqo,210.148915310638,-7.735126425534062,,,SN Ia,0.076
280,ZTF18acutfne,207.4072448833332,-6.106180725000371,,,SN Ia,0.035
281,ZTF18acvguyi,190.26429451944443,8.072717475001298,,,SN Ia,0.045
282,ZTF18acvgyst,158.19865257727275,-0.2042280227273352,,,SN II,0.034
283,ZTF18acvilwk,240.6769923892857,15.23645769285714,,,SN II,0.0154
284,ZTF18acvvppd,145.37880129886335,-11.199510006818542,,,SN IIn,0.05
285,ZTF18acvwbos,214.11470590187832,65.5251561924832,,,SN Ia,0.03
286,ZTF18acvwchp,211.38455927144173,55.31018066194073,,,SN Ia,0.0514
287,ZTF18acvwdkk,192.9048286482799,12.573350144830968,,,SN II,0.023
288,ZTF18acvweal,192.1619121583337,5.689411375000361,,,SN Ia,0.08
289,ZTF18acvwhaz,126.4005948538442,12.19816532308066,,,SN Ia,0.107
290,ZTF18acvwmpw,177.36699373030405,29.175053778791607,,,SN Ia,0.08
291,ZTF18acwwmry,145.8652677714258,-5.390617092861461,,,SN II,0.04
292,ZTF18acwwonp,202.380194888227,61.4365652205988,,,SN Ia,0.03128
293,ZTF18acwwowy,180.57777891999328,59.25673042000992,,,SN Ia,0.055168
294,ZTF18acwyowc,206.9527854210535,35.058798800004176,,,SN Ia,0.076
295,ZTF18acwyqeg,206.5803549846166,14.181100353846816,,,SN Ia,0.0599
296,ZTF18acwyvet,248.0156936821428,39.60831601428572,,,SN IIL,0.0281
297,ZTF18acxgoki,350.6748456899929,21.01196361000258,,,SN Ic-BL,0.04
298,ZTF18acxhvkv,72.72765839999666,-17.986628550002663,,,SN Ia,0.032
299,ZTF18acxijqw,13.615110315385976,24.62888187693049,,,SN Ia,0.08
300,ZTF18acxwsvb,130.7783680857144,-3.966463114287066,,,SN II,0.058
301,ZTF18acxyarg,120.11005031578505,42.8214672736956,,,SN Ia,0.04205
302,ZTF18acyarki,224.2888319055809,52.34761713059788,,,SN Ia,0.02586
303,ZTF18acyawjf,162.94215919090777,-6.885815763638206,,,SN Ia,0.07
304,ZTF18acybdar,176.08341362681688,34.51471727074053,,,SN Ia,0.0713
305,ZTF18acyctqi,210.3839794636359,31.15275394546085,,,SN Ia,0.076
306,ZTF18acynmcp,7.288483399999998,-0.1053731888889046,,,SN Ia,0.0686
307,ZTF18acyxnyw,186.9843261173727,56.39319965654324,,,SLSN-I,0.108
308,ZTF18acyybvg,173.64104781765198,22.519219933832503,,,SN IIP,0.032
309,ZTF18acyyiea,220.9246302579747,-17.93077675943381,,,CV,
310,ZTF18aczdetm,194.1958919107734,79.92594883405215,,,SN Ia,0.029
311,ZTF18aczdtgn,143.9153144083333,-5.251837975000285,,,SN Ia-91T-like,0.0685
312,ZTF18aczeesl,220.3871733982201,48.20398799465145,,,SN Ia,0.018
313,ZTF18aczemzj,219.38938307500032,8.078883262500597,,,SN Ia,0.05
314,ZTF18aczenvx,163.73052038461094,27.802431584621225,,,SN Ia,0.1181
315,ZTF18aczqtpt,53.25893182307906,25.599534500004975,,,SN Ia,0.069
316,ZTF18aczqzrj,128.81751645293556,48.31756318237976,,,SN Ic,0.0429
317,ZTF18aczrafz,101.5994326067028,43.824407193342125,,,SN Ia,0.021
318,ZTF18aczuooo,195.27067827586592,26.351051306905703,,,SN IIn,0.094
319,ZTF18aczzrkn,327.1207370444478,28.213266222224355,,,SN Ia,0.042
320,ZTF18adaadmh,18.783224666666936,1.5014794500004598,,,SN Ia,0.047
321,ZTF18adachwf,228.28400256498588,41.26368985500751,,,SN II,0.02905
322,ZTF18adacicy,238.7717287299973,66.7847765602051,,,SN II,0.03
323,ZTF18adacoaj,137.3155171666764,13.385440933346146,,,SN Ia,0.102
324,ZTF18adaifep,85.3073328210517,-13.224205442110772,,,SN Ia,0.031
325,ZTF18adalarn,164.9676103809541,19.794929961906742,,,SN Ia-pec,0.027
326,ZTF18adalgmc,224.1280748933333,23.83379119333334,,,SN Ia,0.036
327,ZTF18adaruzw,66.11838169999804,10.89186062000222,,,SN Ia,0.035374
328,ZTF18adasisj,72.61667244166055,8.797754012503916,,,SN Ic,0.034
329,ZTF18adathpb,41.731348805551,39.60093835002005,,,SN Ia,0.031182
330,ZTF18adaylyq,127.3463301642956,26.51619660000842,,,SN Ia,0.06
331,ZTF18adazblo,137.38538762499277,20.40696961071994,,,SN II,0.02672
332,ZTF18adazbol,135.65182911538815,11.486018553850798,,,SN Ia,0.105
333,ZTF18adazgdh,146.37718004838555,15.35164040000403,,,SN Ia,0.0767
334,ZTF18adbacau,204.6641620069129,55.45188942760924,,,SN II,0.037033
335,ZTF18adbadfz,233.1259696384616,25.486537438461536,,,SN II,0.03374
