# CREATED_DATE: 2020-03-04T13:22:33.318Z
# MODIFIED_DATE: 2023-06-13T13:28:06.292Z
# STATUS: Ignore
# OBS_GROUP: YSE
# NON_DETECT_BAND: ZTF-Cam - g-ZTF
# BEST_SPEC_CLASS: SN Ia
# PHOTO_CLASS: SN II
# CONTEXT_CLASS: SN
# BEST_SPECTRUM: None
# HOST: Host: 1014715/14395413-0741163/98772199757085099; (14:39:54.13, -07:41:16.32)
# ABS_MAG_PEAK_BAND: None
# ANTARES_CLASSIFICATION: None
# INTERNAL_SURVEY: None
# NAME: 2020dyc
# RA: 219.97502585840857
# DEC: -7.688293040401699
# RA_ERR: None
# DEC_ERR: None
# DISC_DATE: 2020-03-21T00:00:00Z
# REDSHIFT: 0.07
# REDSHIFT_ERR: None
# REDSHIFT_SOURCE: None
# NON_DETECT_DATE: 2020-02-16T12:58:01Z
# NON_DETECT_LIMIT: 19.8609
# MW_EBV: 0.055
# ABS_MAG_PEAK: None
# ABS_MAG_PEAK_DATE: None
# POSTAGE_STAMP_FILE: 10CYSEbcw/58929/1143954000074117900_58929.594_102494819_103_target.jpeg
# POSTAGE_STAMP_REF: 10CYSEbcw/58929/1143954000074117900_58929.594_102494819_103_ref.jpeg
# POSTAGE_STAMP_DIFF: 10CYSEbcw/58929/1143954000074117900_58929.594_102494819_103_diff.jpeg
# POSTAGE_STAMP_FILE_FITS: 10CYSEbcw/58929/1143954000074117900_58929.594_102494819_103_target.fits
# POSTAGE_STAMP_REF_FITS: 10CYSEbcw/58929/1143954000074117900_58929.594_102494819_103_ref.fits
# POSTAGE_STAMP_DIFF_FITS: 10CYSEbcw/58929/1143954000074117900_58929.594_102494819_103_diff.fits
# K2_VALIDATED: None
# K2_MSG: None
# TNS_SPEC_CLASS: SN Ia
# POINT_SOURCE_PROBABILITY: None
# ALT_STATUS: CONFIRMED
# SLUG: 2020dyc
# REAL_BOGUS_SCORE: 0.999952
# HAS_HST: None
# HAS_SPITZER: None
# HAS_CHANDRA: None
# TAGS: [29]

VARLIST:  MJD        FLT  FLUXCAL   FLUXCALERR    MAG     MAGERR     MAGSYS   TELESCOPE    INSTRUMENT   DQ
OBS:      58967.464  g  148.215  109.770  22.073  0.741  None  Pan-STARRS1  GPC1  None
OBS:      58967.464  g  148.215  109.770  22.073  0.741  None  Pan-STARRS1  GPC1  None
OBS:      58967.467  r  406.790  122.547  20.977  0.301  None  Pan-STARRS1  GPC1  None
OBS:      58967.467  r  406.790  122.547  20.977  0.301  None  Pan-STARRS1  GPC1  None
OBS:      58971.392  g  49.927  188.859  23.254  3.783  None  Pan-STARRS1  GPC1  None
OBS:      58971.392  g  49.927  188.859  23.254  3.783  None  Pan-STARRS1  GPC1  None
OBS:      58971.395  z  218.199  169.064  21.653  0.775  None  Pan-STARRS1  GPC1  None
OBS:      58971.395  z  218.199  169.064  21.653  0.775  None  Pan-STARRS1  GPC1  None
OBS:      58972.452  g  321.068  118.454  21.233  0.369  None  Pan-STARRS1  GPC1  None
OBS:      58972.452  g  321.068  118.454  21.233  0.369  None  Pan-STARRS1  GPC1  None
OBS:      58972.454  i  301.498  134.359  21.302  0.446  None  Pan-STARRS1  GPC1  None
OBS:      58972.454  i  301.498  134.359  21.302  0.446  None  Pan-STARRS1  GPC1  None
OBS:      58979.342  r  186.468  192.682  21.823  1.033  None  Pan-STARRS1  GPC1  None
OBS:      58979.342  r  186.468  192.682  21.823  1.033  None  Pan-STARRS1  GPC1  None
OBS:      58979.344  i  342.237  189.312  21.164  0.553  None  Pan-STARRS1  GPC1  None
OBS:      58979.344  i  342.237  189.312  21.164  0.553  None  Pan-STARRS1  GPC1  None
OBS:      58983.468  g  150.317  101.882  22.058  0.678  None  Pan-STARRS1  GPC1  None
OBS:      58983.468  g  150.317  101.882  22.058  0.678  None  Pan-STARRS1  GPC1  None
OBS:      58983.470  z  -95.475  247.983  nan  -2.820  None  Pan-STARRS1  GPC1  None
OBS:      58983.470  z  -95.475  247.983  nan  -2.820  None  Pan-STARRS1  GPC1  None
OBS:      58985.395  g  128.467  120.805  22.228  0.940  None  Pan-STARRS1  GPC1  None
OBS:      58985.395  g  128.467  120.805  22.228  0.940  None  Pan-STARRS1  GPC1  None
OBS:      58985.398  i  94.727  133.050  22.559  1.405  None  Pan-STARRS1  GPC1  None
OBS:      58985.398  i  94.727  133.050  22.559  1.405  None  Pan-STARRS1  GPC1  None
OBS:      58988.479  i  163.494  144.072  21.966  0.881  None  Pan-STARRS1  GPC1  None
OBS:      58988.479  i  163.494  144.072  21.966  0.881  None  Pan-STARRS1  GPC1  None
OBS:      58988.482  g  175.410  90.799  21.890  0.518  None  Pan-STARRS1  GPC1  None
OBS:      58988.482  g  175.410  90.799  21.890  0.518  None  Pan-STARRS1  GPC1  None
OBS:      58990.391  g  205.217  56.314  21.720  0.274  None  Pan-STARRS1  GPC1  None
OBS:      58990.391  g  205.217  56.314  21.720  0.274  None  Pan-STARRS1  GPC1  None
OBS:      58990.394  r  190.881  56.927  21.798  0.298  None  Pan-STARRS1  GPC1  None
OBS:      58990.394  r  190.881  56.927  21.798  0.298  None  Pan-STARRS1  GPC1  None
OBS:      58994.371  i  152.463  166.229  22.042  1.090  None  Pan-STARRS1  GPC1  None
OBS:      58994.371  i  152.463  166.229  22.042  1.090  None  Pan-STARRS1  GPC1  None
OBS:      58994.374  g  66.448  160.665  22.944  2.418  None  Pan-STARRS1  GPC1  None
OBS:      58994.374  g  66.448  160.665  22.944  2.418  None  Pan-STARRS1  GPC1  None
OBS:      58997.335  g  12.446  86.417  24.762  6.944  None  Pan-STARRS1  GPC1  None
OBS:      58997.335  g  12.446  86.417  24.762  6.944  None  Pan-STARRS1  GPC1  None
OBS:      58997.337  r  187.088  98.136  21.820  0.525  None  Pan-STARRS1  GPC1  None
OBS:      58997.337  r  187.088  98.136  21.820  0.525  None  Pan-STARRS1  GPC1  None
OBS:      59010.349  r  30.431  219.221  23.792  7.204  None  Pan-STARRS1  GPC1  None
OBS:      59010.349  r  30.431  219.221  23.792  7.204  None  Pan-STARRS1  GPC1  None
OBS:      59010.351  i  31.115  248.381  23.768  7.983  None  Pan-STARRS1  GPC1  None
OBS:      59010.351  i  31.115  248.381  23.768  7.983  None  Pan-STARRS1  GPC1  None
OBS:      59015.285  g  -76.890  109.686  nan  -1.549  None  Pan-STARRS1  GPC1  None
OBS:      59015.285  g  -76.890  109.686  nan  -1.549  None  Pan-STARRS1  GPC1  None
OBS:      59015.288  z  -228.418  164.961  nan  -0.784  None  Pan-STARRS1  GPC1  None
OBS:      59015.288  z  -228.418  164.961  nan  -0.784  None  Pan-STARRS1  GPC1  None
OBS:      59023.282  g  98.433  63.478  22.517  0.645  None  Pan-STARRS1  GPC1  None
OBS:      59023.282  g  98.433  63.478  22.517  0.645  None  Pan-STARRS1  GPC1  None
OBS:      59023.285  r  114.461  75.377  22.353  0.659  None  Pan-STARRS1  GPC1  None
OBS:      59023.285  r  114.461  75.377  22.353  0.659  None  Pan-STARRS1  GPC1  None
OBS:      59038.318  r  -35.976  130.353  nan  -3.934  None  Pan-STARRS1  GPC1  None
OBS:      59038.318  r  -35.976  130.353  nan  -3.934  None  Pan-STARRS1  GPC1  None
OBS:      59038.321  i  -81.319  271.320  nan  -3.623  None  Pan-STARRS1  GPC1  None
OBS:      59038.321  i  -81.319  271.320  nan  -3.623  None  Pan-STARRS1  GPC1  None
OBS:      59040.293  r  -17.076  200.505  nan  -12.749  None  Pan-STARRS1  GPC1  None
OBS:      59040.293  r  -17.076  200.505  nan  -12.749  None  Pan-STARRS1  GPC1  None
OBS:      59040.296  z  -285.334  502.778  nan  -1.913  None  Pan-STARRS1  GPC1  None
OBS:      59040.296  z  -285.334  502.778  nan  -1.913  None  Pan-STARRS1  GPC1  None
OBS:      59043.275  i  54.670  180.085  23.156  3.294  None  Pan-STARRS1  GPC1  None
OBS:      59043.275  i  54.670  180.085  23.156  3.294  None  Pan-STARRS1  GPC1  None
OBS:      59043.277  g  51.705  87.019  23.216  1.683  None  Pan-STARRS1  GPC1  None
OBS:      59043.277  g  51.705  87.019  23.216  1.683  None  Pan-STARRS1  GPC1  None
OBS:      59047.300  g  73.221  74.601  22.838  1.019  None  Pan-STARRS1  GPC1  None
OBS:      59047.300  g  73.221  74.601  22.838  1.019  None  Pan-STARRS1  GPC1  None
OBS:      59047.303  r  -15.427  63.947  nan  -4.500  None  Pan-STARRS1  GPC1  None
OBS:      59047.303  r  -15.427  63.947  nan  -4.500  None  Pan-STARRS1  GPC1  None
OBS:      59054.266  g  -9.021  223.412  nan  -26.888  None  Pan-STARRS1  GPC1  None
OBS:      59054.266  g  -9.021  223.412  nan  -26.888  None  Pan-STARRS1  GPC1  None
OBS:      59054.269  r  -83.634  127.118  nan  -1.650  None  Pan-STARRS1  GPC1  None
OBS:      59054.269  r  -83.634  127.118  nan  -1.650  None  Pan-STARRS1  GPC1  None
OBS:      59061.286  r  -122.161  328.253  nan  -2.917  None  Pan-STARRS1  GPC1  None
OBS:      59061.286  r  -122.161  328.253  nan  -2.917  None  Pan-STARRS1  GPC1  None
OBS:      59061.289  i  -72.000  246.172  nan  -3.712  None  Pan-STARRS1  GPC1  None
OBS:      59061.289  i  -72.000  246.172  nan  -3.712  None  Pan-STARRS1  GPC1  None
OBS:      59065.281  z  -10.707  170.201  nan  -17.259  None  Pan-STARRS1  GPC1  None
OBS:      59065.281  z  -10.707  170.201  nan  -17.259  None  Pan-STARRS1  GPC1  None
OBS:      59065.284  r  104.703  97.099  22.450  0.927  None  Pan-STARRS1  GPC1  None
OBS:      59065.284  r  104.703  97.099  22.450  0.927  None  Pan-STARRS1  GPC1  None
OBS:      59068.267  r  -32.600  174.770  nan  -5.821  None  Pan-STARRS1  GPC1  None
OBS:      59068.267  r  -32.600  174.770  nan  -5.821  None  Pan-STARRS1  GPC1  None
OBS:      59068.270  z  -268.067  412.974  nan  -1.673  None  Pan-STARRS1  GPC1  None
OBS:      59068.270  z  -268.067  412.974  nan  -1.673  None  Pan-STARRS1  GPC1  None
OBS:      59070.268  i  -139.580  246.466  nan  -1.917  None  Pan-STARRS1  GPC1  None
OBS:      59070.268  i  -139.580  246.466  nan  -1.917  None  Pan-STARRS1  GPC1  None
OBS:      59070.271  r  -299.815  270.817  nan  -0.981  None  Pan-STARRS1  GPC1  None
OBS:      59070.271  r  -299.815  270.817  nan  -0.981  None  Pan-STARRS1  GPC1  None
OBS:      59072.275  g  -129.727  209.687  nan  -1.755  None  Pan-STARRS1  GPC1  None
OBS:      59072.275  g  -129.727  209.687  nan  -1.755  None  Pan-STARRS1  GPC1  None
OBS:      59072.278  z  -10.161  289.766  nan  -30.961  None  Pan-STARRS1  GPC1  None
OBS:      59072.278  z  -10.161  289.766  nan  -30.961  None  Pan-STARRS1  GPC1  None
OBS:      59080.258  g  -17.956  124.049  nan  -7.501  None  Pan-STARRS1  GPC1  None
OBS:      59080.258  g  -17.956  124.049  nan  -7.501  None  Pan-STARRS1  GPC1  None
OBS:      59080.261  r  -100.625  129.350  nan  -1.396  None  Pan-STARRS1  GPC1  None
OBS:      59080.261  r  -100.625  129.350  nan  -1.396  None  Pan-STARRS1  GPC1  None
OBS:      59288.537  g  -71.045  63.324  nan  -0.968  None  Pan-STARRS1  GPC1  None
OBS:      59288.537  g  -71.045  63.324  nan  -0.968  None  Pan-STARRS1  GPC1  None
OBS:      59288.540  i  -176.743  88.855  nan  -0.546  None  Pan-STARRS1  GPC1  None
OBS:      59288.540  i  -176.743  88.855  nan  -0.546  None  Pan-STARRS1  GPC1  None
OBS:      59293.576  g  188.141  220.546  21.814  1.172  None  Pan-STARRS1  GPC1  None
OBS:      59293.576  g  188.141  220.546  21.814  1.172  None  Pan-STARRS1  GPC1  None
OBS:      59293.579  z  65.407  426.333  22.961  6.518  None  Pan-STARRS1  GPC1  None
OBS:      59293.579  z  65.407  426.333  22.961  6.518  None  Pan-STARRS1  GPC1  None
OBS:      59297.508  z  -213.198  404.325  nan  -2.059  None  Pan-STARRS1  GPC1  None
OBS:      59297.508  z  -213.198  404.325  nan  -2.059  None  Pan-STARRS1  GPC1  None
OBS:      59297.511  r  -349.964  238.352  nan  -0.739  None  Pan-STARRS1  GPC1  None
OBS:      59297.511  r  -349.964  238.352  nan  -0.739  None  Pan-STARRS1  GPC1  None
OBS:      59299.562  r  -104.982  162.404  nan  -1.680  None  Pan-STARRS1  GPC1  None
OBS:      59299.562  r  -104.982  162.404  nan  -1.680  None  Pan-STARRS1  GPC1  None
OBS:      59299.565  i  -101.738  181.210  nan  -1.934  None  Pan-STARRS1  GPC1  None
OBS:      59299.565  i  -101.738  181.210  nan  -1.934  None  Pan-STARRS1  GPC1  None
OBS:      59300.520  z  1736.003  1639.431  19.401  0.944  None  Pan-STARRS1  GPC1  None
OBS:      59300.520  z  1736.003  1639.431  19.401  0.944  None  Pan-STARRS1  GPC1  None
OBS:      59300.523  r  640.202  1179.845  20.484  1.843  None  Pan-STARRS1  GPC1  None
OBS:      59300.523  r  640.202  1179.845  20.484  1.843  None  Pan-STARRS1  GPC1  None
OBS:      59311.462  i  -38.326  72.847  nan  -2.064  None  Pan-STARRS1  GPC1  None
OBS:      59311.462  i  -38.326  72.847  nan  -2.064  None  Pan-STARRS1  GPC1  None
OBS:      59311.465  g  47.009  72.197  23.320  1.536  None  Pan-STARRS1  GPC1  None
OBS:      59311.465  g  47.009  72.197  23.320  1.536  None  Pan-STARRS1  GPC1  None
OBS:      59320.480  g  -49.166  85.792  nan  -1.895  None  Pan-STARRS1  GPC1  None
OBS:      59320.480  g  -49.166  85.792  nan  -1.895  None  Pan-STARRS1  GPC1  None
OBS:      59320.482  r  -74.935  77.210  nan  -1.119  None  Pan-STARRS1  GPC1  None
OBS:      59320.482  r  -74.935  77.210  nan  -1.119  None  Pan-STARRS1  GPC1  None
OBS:      59323.439  z  -173.708  111.760  nan  -0.699  None  Pan-STARRS1  GPC1  None
OBS:      59323.439  z  -173.708  111.760  nan  -0.699  None  Pan-STARRS1  GPC1  None
OBS:      59323.441  g  -81.625  82.394  nan  -1.096  None  Pan-STARRS1  GPC1  None
OBS:      59323.441  g  -81.625  82.394  nan  -1.096  None  Pan-STARRS1  GPC1  None
OBS:      59327.449  r  -222.783  216.275  nan  -1.054  None  Pan-STARRS1  GPC1  None
OBS:      59327.449  r  -222.783  216.275  nan  -1.054  None  Pan-STARRS1  GPC1  None
OBS:      59327.452  i  -264.708  228.635  nan  -0.938  None  Pan-STARRS1  GPC1  None
OBS:      59327.452  i  -264.708  228.635  nan  -0.938  None  Pan-STARRS1  GPC1  None
OBS:      59335.464  z  -48.560  265.825  nan  -5.943  None  Pan-STARRS1  GPC1  None
OBS:      59335.464  z  -48.560  265.825  nan  -5.943  None  Pan-STARRS1  GPC1  None
OBS:      59335.467  r  115.709  223.310  22.342  1.930  None  Pan-STARRS1  GPC1  None
OBS:      59335.467  r  115.709  223.310  22.342  1.930  None  Pan-STARRS1  GPC1  None
OBS:      59344.446  i  -170.509  172.356  nan  -1.097  None  Pan-STARRS1  GPC1  None
OBS:      59344.446  i  -170.509  172.356  nan  -1.097  None  Pan-STARRS1  GPC1  None
OBS:      59344.449  g  -32.765  115.433  nan  -3.825  None  Pan-STARRS1  GPC1  None
OBS:      59344.449  g  -32.765  115.433  nan  -3.825  None  Pan-STARRS1  GPC1  None
OBS:      59375.358  g  -192.206  178.973  nan  -1.011  None  Pan-STARRS1  GPC1  None
OBS:      59375.358  g  -192.206  178.973  nan  -1.011  None  Pan-STARRS1  GPC1  None
OBS:      59375.360  r  -291.114  209.912  nan  -0.783  None  Pan-STARRS1  GPC1  None
OBS:      59375.360  r  -291.114  209.912  nan  -0.783  None  Pan-STARRS1  GPC1  None
OBS:      59378.383  g  -31.802  251.145  nan  -8.574  None  Pan-STARRS1  GPC1  None
OBS:      59378.383  g  -31.802  251.145  nan  -8.574  None  Pan-STARRS1  GPC1  None
OBS:      59378.386  i  -293.140  297.016  nan  -1.100  None  Pan-STARRS1  GPC1  None
OBS:      59378.386  i  -293.140  297.016  nan  -1.100  None  Pan-STARRS1  GPC1  None
OBS:      59392.332  z  9.473  116.176  25.059  12.264  None  Pan-STARRS1  GPC1  None
OBS:      59392.332  z  9.473  116.176  25.059  12.264  None  Pan-STARRS1  GPC1  None
OBS:      59392.335  r  40.360  53.463  23.485  1.325  None  Pan-STARRS1  GPC1  None
OBS:      59392.335  r  40.360  53.463  23.485  1.325  None  Pan-STARRS1  GPC1  None
OBS:      59396.310  g  32.432  38.992  23.723  1.202  None  Pan-STARRS1  GPC1  None
OBS:      59396.310  g  32.432  38.992  23.723  1.202  None  Pan-STARRS1  GPC1  None
OBS:      59396.313  i  -52.525  55.888  nan  -1.155  None  Pan-STARRS1  GPC1  None
OBS:      59396.313  i  -52.525  55.888  nan  -1.155  None  Pan-STARRS1  GPC1  None
OBS:      59402.296  i  -40.072  96.130  nan  -2.605  None  Pan-STARRS1  GPC1  None
OBS:      59402.296  i  -40.072  96.130  nan  -2.605  None  Pan-STARRS1  GPC1  None
OBS:      59402.298  g  -80.641  64.341  nan  -0.866  None  Pan-STARRS1  GPC1  None
OBS:      59402.298  g  -80.641  64.341  nan  -0.866  None  Pan-STARRS1  GPC1  None
OBS:      59404.290  g  -50.698  92.069  nan  -1.972  None  Pan-STARRS1  GPC1  None
OBS:      59404.290  g  -50.698  92.069  nan  -1.972  None  Pan-STARRS1  GPC1  None
OBS:      59404.293  r  -16.289  124.944  nan  -8.328  None  Pan-STARRS1  GPC1  None
OBS:      59404.293  r  -16.289  124.944  nan  -8.328  None  Pan-STARRS1  GPC1  None
OBS:      59405.301  g  -45.023  64.186  nan  -1.548  None  Pan-STARRS1  GPC1  None
OBS:      59405.301  g  -45.023  64.186  nan  -1.548  None  Pan-STARRS1  GPC1  None
OBS:      59405.304  i  -92.242  97.080  nan  -1.143  None  Pan-STARRS1  GPC1  None
OBS:      59405.304  i  -92.242  97.080  nan  -1.143  None  Pan-STARRS1  GPC1  None
OBS:      59408.271  g  -28.177  78.516  nan  -3.025  None  Pan-STARRS1  GPC1  None
OBS:      59408.271  g  -28.177  78.516  nan  -3.025  None  Pan-STARRS1  GPC1  None
OBS:      59408.274  r  27.275  91.057  23.911  3.338  None  Pan-STARRS1  GPC1  None
OBS:      59408.274  r  27.275  91.057  23.911  3.338  None  Pan-STARRS1  GPC1  None
OBS:      59417.272  r  -716.230  418.088  nan  -0.634  None  Pan-STARRS1  GPC1  None
OBS:      59417.272  r  -716.230  418.088  nan  -0.634  None  Pan-STARRS1  GPC1  None
OBS:      59417.275  z  2.715  868.397  26.416  319.870  None  Pan-STARRS1  GPC1  None
OBS:      59417.275  z  2.715  868.397  26.416  319.870  None  Pan-STARRS1  GPC1  None
OBS:      59419.283  r  -234.864  332.746  nan  -1.538  None  Pan-STARRS1  GPC1  None
OBS:      59419.283  r  -234.864  332.746  nan  -1.538  None  Pan-STARRS1  GPC1  None
OBS:      59419.286  i  -77.891  250.746  nan  -3.495  None  Pan-STARRS1  GPC1  None
OBS:      59419.286  i  -77.891  250.746  nan  -3.495  None  Pan-STARRS1  GPC1  None
OBS:      59421.288  z  -166.215  596.760  nan  -3.898  None  Pan-STARRS1  GPC1  None
OBS:      59421.288  z  -166.215  596.760  nan  -3.898  None  Pan-STARRS1  GPC1  None
OBS:      59421.291  r  -383.850  283.838  nan  -0.803  None  Pan-STARRS1  GPC1  None
OBS:      59421.291  r  -383.850  283.838  nan  -0.803  None  Pan-STARRS1  GPC1  None
OBS:      59423.277  r  -95.013  159.022  nan  -1.817  None  Pan-STARRS1  GPC1  None
OBS:      59423.277  r  -95.013  159.022  nan  -1.817  None  Pan-STARRS1  GPC1  None
OBS:      59423.279  z  3.888  335.090  26.026  86.194  None  Pan-STARRS1  GPC1  None
OBS:      59423.279  z  3.888  335.090  26.026  86.194  None  Pan-STARRS1  GPC1  None
OBS:      59426.272  g  -60.654  107.882  nan  -1.931  None  Pan-STARRS1  GPC1  None
OBS:      59426.272  g  -60.654  107.882  nan  -1.931  None  Pan-STARRS1  GPC1  None
OBS:      59426.274  i  -74.942  151.255  nan  -2.191  None  Pan-STARRS1  GPC1  None
OBS:      59426.274  i  -74.942  151.255  nan  -2.191  None  Pan-STARRS1  GPC1  None
OBS:      59428.262  i  -1580.934  350.580  nan  -0.241  None  Pan-STARRS1  GPC1  None
OBS:      59428.262  i  -1580.934  350.580  nan  -0.241  None  Pan-STARRS1  GPC1  None
OBS:      59428.265  g  -25.627  202.353  nan  -8.573  None  Pan-STARRS1  GPC1  None
OBS:      59428.265  g  -25.627  202.353  nan  -8.573  None  Pan-STARRS1  GPC1  None
OBS:      59430.263  i  -222.159  247.572  nan  -1.210  None  Pan-STARRS1  GPC1  None
OBS:      59430.263  i  -222.159  247.572  nan  -1.210  None  Pan-STARRS1  GPC1  None
OBS:      59432.271  g  -97.335  118.569  nan  -1.323  None  Pan-STARRS1  GPC1  None
OBS:      59432.271  g  -97.335  118.569  nan  -1.323  None  Pan-STARRS1  GPC1  None
OBS:      59432.274  r  -85.305  200.647  nan  -2.554  None  Pan-STARRS1  GPC1  None
OBS:      59432.274  r  -85.305  200.647  nan  -2.554  None  Pan-STARRS1  GPC1  None
OBS:      59435.259  g  -19.196  109.419  nan  -6.189  None  Pan-STARRS1  GPC1  None
OBS:      59435.259  g  -19.196  109.419  nan  -6.189  None  Pan-STARRS1  GPC1  None
OBS:      59435.262  i  -187.492  123.058  nan  -0.713  None  Pan-STARRS1  GPC1  None
OBS:      59435.262  i  -187.492  123.058  nan  -0.713  None  Pan-STARRS1  GPC1  None
OBS:      59444.268  z  -126.577  289.071  nan  -2.480  None  Pan-STARRS1  GPC1  None
OBS:      59444.268  z  -126.577  289.071  nan  -2.480  None  Pan-STARRS1  GPC1  None
OBS:      59444.271  r  -97.977  350.122  nan  -3.880  None  Pan-STARRS1  GPC1  None
OBS:      59444.271  r  -97.977  350.122  nan  -3.880  None  Pan-STARRS1  GPC1  None
OBS:      59448.259  z  143.057  119.940  22.111  0.838  None  Pan-STARRS1  GPC1  None
OBS:      59448.259  z  143.057  119.940  22.111  0.838  None  Pan-STARRS1  GPC1  None
OBS:      59448.262  r  16.893  115.460  24.431  6.835  None  Pan-STARRS1  GPC1  None
OBS:      59448.262  r  16.893  115.460  24.431  6.835  None  Pan-STARRS1  GPC1  None
OBS:      59452.248  z  68.409  145.385  22.912  2.125  None  Pan-STARRS1  GPC1  None
OBS:      59452.248  z  68.409  145.385  22.912  2.125  None  Pan-STARRS1  GPC1  None
OBS:      59452.251  r  -47.762  93.298  nan  -2.121  None  Pan-STARRS1  GPC1  None
OBS:      59452.251  r  -47.762  93.298  nan  -2.121  None  Pan-STARRS1  GPC1  None
OBS:      59454.246  z  67.484  230.354  22.927  3.413  None  Pan-STARRS1  GPC1  None
OBS:      59454.246  z  67.484  230.354  22.927  3.413  None  Pan-STARRS1  GPC1  None
OBS:      59454.249  r  91.867  136.171  22.592  1.482  None  Pan-STARRS1  GPC1  None
OBS:      59454.249  r  91.867  136.171  22.592  1.482  None  Pan-STARRS1  GPC1  None
OBS:      59455.247  z  120.547  347.976  22.297  2.887  None  Pan-STARRS1  GPC1  None
OBS:      59455.247  z  120.547  347.976  22.297  2.887  None  Pan-STARRS1  GPC1  None
OBS:      59455.250  g  98.560  108.866  22.516  1.105  None  Pan-STARRS1  GPC1  None
